Date,Open,High,Low,Close,Volume,"('Adj Close', 'HOUS')","('Close', 'HOUS')","('High', 'HOUS')","('Low', 'HOUS')","('Open', 'HOUS')","('Volume', 'HOUS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.920000076293945,8.0,7.679999828338623,7.889999866485596,989800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,7.710000038146973,7.820000171661377,7.46999979019165,7.690000057220459,888100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,7.679999828338623,7.71999979019165,7.519999980926514,7.539999961853027,695900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.429999828338623,7.690000057220459,7.320000171661377,7.440000057220459,665100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.420000076293945,7.78000020980835,7.349999904632568,7.690000057220459,493900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.409999847412109,7.570000171661377,7.400000095367432,7.440000057220459,502700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,7.409999847412109,7.440000057220459,7.199999809265137,7.289999961853027,589800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.239999771118164,7.239999771118164,6.889999866485596,7.059999942779541,657000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.210000038146973,7.25,6.949999809265137,7.03000020980835,614000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.909999847412109,6.980000019073486,6.650000095367432,6.710000038146973,757600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.489999771118164,6.610000133514404,6.320000171661377,6.429999828338623,824800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.5,6.559999942779541,6.300000190734863,6.360000133514404,572700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.420000076293945,6.570000171661377,6.360000133514404,6.519999980926514,780300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.690000057220459,7.039999961853027,6.690000057220459,6.96999979019165,790100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.159999847412109,7.190000057220459,6.860000133514404,6.920000076293945,807300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.150000095367432,7.179999828338623,6.71999979019165,6.860000133514404,645500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.070000171661377,7.199999809265137,6.980000019073486,7.199999809265137,640700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.230000019073486,7.5,7.179999828338623,7.400000095367432,729900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.489999771118164,7.75,7.28000020980835,7.730000019073486,797300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.610000133514404,7.699999809265137,7.420000076293945,7.460000038146973,729300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.369999885559082,7.710000038146973,7.110000133514404,7.119999885559082,669200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,7.210000038146973,7.579999923706055,7.150000095367432,7.570000171661377,633400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,7.320000171661377,7.389999866485596,7.090000152587891,7.300000190734863,500900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.099999904632568,7.130000114440918,6.980000019073486,7.079999923706055,568800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,7.039999961853027,7.230000019073486,6.989999771118164,7.179999828338623,524700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.170000076293945,7.170000076293945,6.920000076293945,7.039999961853027,345000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,7.050000190734863,7.269999980926514,7.010000228881836,7.239999771118164,419600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,7.230000019073486,7.449999809265137,7.190000057220459,7.420000076293945,852400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,7.449999809265137,7.889999866485596,7.409999847412109,7.739999771118164,1018300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,7.170000076293945,7.320000171661377,7.079999923706055,7.230000019073486,1343300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,7.590000152587891,7.800000190734863,7.449999809265137,7.639999866485596,1078200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,7.159999847412109,7.440000057220459,6.800000190734863,7.440000057220459,1686500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.210000038146973,7.429999828338623,6.989999771118164,7.079999923706055,943400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.909999847412109,6.909999847412109,6.449999809265137,6.480000019073486,1039500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.449999809265137,6.670000076293945,6.309999942779541,6.590000152587891,1083800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.670000076293945,6.679999828338623,6.079999923706055,6.090000152587891,1498900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.070000171661377,6.070000171661377,5.809999942779541,5.820000171661377,1495800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,5.800000190734863,5.840000152587891,5.360000133514404,5.690000057220459,1948800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,5.829999923706055,6.289999961853027,5.78000020980835,6.079999923706055,2375600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.0,6.25,5.889999866485596,5.920000076293945,1364900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.119999885559082,6.309999942779541,6.070000171661377,6.269999980926514,1572200.0,,,,,,,,,,
