Date,Open,High,Low,Close,Volume,"('Adj Close', 'PEGA')","('Close', 'PEGA')","('High', 'PEGA')","('Low', 'PEGA')","('Open', 'PEGA')","('Volume', 'PEGA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,48.310001373291016,48.4900016784668,46.119998931884766,46.869998931884766,493400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,46.130001068115234,46.31999969482422,44.65999984741211,44.7400016784668,406100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,44.65999984741211,46.31999969482422,44.06999969482422,45.38999938964844,536700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,45.31999969482422,45.40999984741211,44.68999862670898,45.2400016784668,289100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,45.22999954223633,46.70000076293945,45.16999816894531,46.2400016784668,343600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,45.61000061035156,46.790000915527344,45.61000061035156,46.400001525878906,266400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,46.4900016784668,47.0,46.220001220703125,46.75,206900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,47.56999969482422,47.880001068115234,46.9900016784668,47.43000030517578,417500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,48.81999969482422,48.84000015258789,47.61000061035156,47.65999984741211,246300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,47.06999969482422,47.369998931884766,45.97999954223633,46.369998931884766,288800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,45.900001525878906,46.59999847412109,45.36000061035156,46.25,583900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,46.59999847412109,46.77000045776367,45.9900016784668,46.459999084472656,364000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,46.63999938964844,48.18999862670898,46.2599983215332,47.56999969482422,284100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,48.0,48.68999862670898,47.709999084472656,47.900001525878906,364400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,47.810001373291016,48.43000030517578,47.650001525878906,47.90999984741211,358000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,48.63999938964844,49.16999816894531,47.95000076293945,47.97999954223633,190600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,48.369998931884766,48.75,45.95000076293945,48.150001525878906,333500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,48.27999877929688,48.7599983215332,48.27999877929688,48.61000061035156,211800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,48.52999877929688,49.75,48.15999984741211,49.75,184500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,49.47999954223633,49.560001373291016,48.68999862670898,48.790000915527344,238600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,48.560001373291016,50.31999969482422,48.31999969482422,48.7400016784668,346000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,49.040000915527344,50.130001068115234,48.880001068115234,49.68999862670898,381100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,49.52999877929688,49.93000030517578,48.83000183105469,49.63999938964844,247700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,49.20000076293945,49.25,48.68999862670898,49.040000915527344,256300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,49.09000015258789,49.93000030517578,49.06999969482422,49.630001068115234,492100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,49.90999984741211,50.0,49.04999923706055,49.310001373291016,251400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,49.06999969482422,49.810001373291016,48.810001373291016,49.7599983215332,474100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,49.959999084472656,51.060001373291016,49.790000915527344,49.93999862670898,548300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,50.81999969482422,51.36000061035156,49.790000915527344,50.15999984741211,430600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,48.560001373291016,49.02000045776367,47.81999969482422,48.369998931884766,398300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,48.5099983215332,50.84000015258789,48.5099983215332,50.709999084472656,882100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,61.09999847412109,69.26000213623047,60.0,68.80000305175781,3393900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,65.94999694824219,66.8499984741211,62.77000045776367,64.87999725341797,1804400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,63.79999923706055,65.5999984741211,62.7599983215332,64.7300033569336,822600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,64.01000213623047,64.26000213623047,62.5,62.91999816894531,646000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,64.0,64.88999938964844,63.34000015258789,64.69999694824219,604100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,64.76000213623047,65.3499984741211,63.16999816894531,63.720001220703125,562200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,63.58000183105469,66.22000122070312,63.45000076293945,65.91999816894531,623000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,66.37000274658203,67.19000244140625,65.54000091552734,65.66999816894531,614800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,65.26000213623047,65.5,64.0199966430664,64.37999725341797,475200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,65.44000244140625,65.5,64.44999694824219,65.04000091552734,831500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,65.04000091552734,67.43000030517578,64.29000091552734,66.61000061035156,654700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,66.61000061035156,67.37000274658203,65.0,65.37000274658203,485500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,64.66999816894531,64.79000091552734,61.709999084472656,62.09999847412109,527000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,63.150001525878906,64.1500015258789,62.61000061035156,63.369998931884766,303900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,63.7599983215332,64.77999877929688,63.31999969482422,64.0199966430664,424500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,64.3499984741211,65.47000122070312,63.7599983215332,64.48999786376953,665100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,64.12999725341797,65.08999633789062,63.83000183105469,64.7300033569336,357900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,64.72000122070312,65.04000091552734,63.58000183105469,64.19000244140625,317700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,64.0,64.69000244140625,62.95000076293945,63.119998931884766,578400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,63.34999847412109,63.400001525878906,62.36000061035156,62.59999847412109,458500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,62.130001068115234,62.47999954223633,61.720001220703125,62.040000915527344,643700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,62.470001220703125,63.5099983215332,62.119998931884766,63.119998931884766,554200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,62.79999923706055,64.44999694824219,62.0,64.27999877929688,420700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,64.30000305175781,64.91000366210938,63.72999954223633,64.52999877929688,434400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,64.70999908447266,66.2300033569336,64.70999908447266,65.81999969482422,481700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,65.83000183105469,65.93000030517578,64.08000183105469,65.26000213623047,385100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,65.33000183105469,65.69000244140625,64.75,64.98999786376953,281200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,65.54000091552734,66.47000122070312,65.0999984741211,65.5999984741211,354300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,65.83000183105469,66.04000091552734,64.52999877929688,65.0999984741211,286600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,65.05000305175781,65.97000122070312,64.19000244140625,64.63999938964844,673400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,64.19999694824219,64.55999755859375,62.47999954223633,62.650001525878906,405600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,62.2400016784668,62.369998931884766,61.06999969482422,62.09999847412109,462500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,61.470001220703125,63.11000061035156,61.470001220703125,62.11000061035156,686900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,62.93999862670898,63.20000076293945,60.66999816894531,60.810001373291016,409600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,60.66999816894531,62.310001373291016,60.66999816894531,62.09999847412109,475800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,61.900001525878906,62.150001525878906,61.400001525878906,61.97999954223633,342400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,62.27999877929688,63.72999954223633,62.27999877929688,63.22999954223633,351900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,61.720001220703125,62.209999084472656,61.25,62.0099983215332,219600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,62.630001068115234,62.630001068115234,61.65999984741211,62.43000030517578,222700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,61.619998931884766,61.88999938964844,60.25,60.38999938964844,337000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,60.470001220703125,61.0,58.38999938964844,58.459999084472656,280800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,58.5,59.0,57.70000076293945,58.720001220703125,311900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,58.869998931884766,59.7400016784668,58.75,58.93999862670898,376400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,59.29999923706055,59.400001525878906,58.16999816894531,58.400001525878906,251400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,58.04999923706055,58.400001525878906,57.20000076293945,57.61000061035156,357800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,57.61000061035156,58.5099983215332,56.869998931884766,58.15999984741211,339100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,58.09000015258789,59.72999954223633,58.09000015258789,59.29999923706055,321700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,59.400001525878906,59.95000076293945,58.58000183105469,58.880001068115234,733800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,56.0,59.119998931884766,54.54999923706055,59.08000183105469,1253000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,60.470001220703125,63.18000030517578,60.06999969482422,61.79999923706055,940300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,61.959999084472656,62.52999877929688,60.27000045776367,60.83000183105469,800300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,60.34000015258789,61.15999984741211,59.33000183105469,59.41999816894531,738300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,59.470001220703125,62.27999877929688,59.470001220703125,60.61000061035156,657300.0,,,,,,,,,,
