Date,Open,High,Low,Close,Volume,"('Adj Close', 'ADNT')","('Close', 'ADNT')","('High', 'ADNT')","('Low', 'ADNT')","('Open', 'ADNT')","('Volume', 'ADNT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,36.04999923706055,37.040000915527344,35.775001525878906,36.4900016784668,546500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,35.83000183105469,36.040000915527344,33.88999938964844,33.93000030517578,1018900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,33.599998474121094,34.16999816894531,33.279998779296875,34.040000915527344,947000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,33.93000030517578,35.16999816894531,33.689998626708984,34.290000915527344,616100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,34.15999984741211,34.970001220703125,34.08000183105469,34.63999938964844,532800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,34.130001068115234,34.279998779296875,33.83000183105469,34.02000045776367,683200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,33.939998626708984,34.040000915527344,33.18000030517578,34.02000045776367,517200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,33.79999923706055,33.90999984741211,33.23500061035156,33.63999938964844,566400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,34.16999816894531,34.16999816894531,32.48500061035156,32.63999938964844,517100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,32.029998779296875,32.790000915527344,31.770000457763672,32.720001220703125,509300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,32.20000076293945,32.58000183105469,31.854999542236328,32.2599983215332,724800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,32.630001068115234,32.86000061035156,32.13999938964844,32.790000915527344,789700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,32.7599983215332,33.19499969482422,32.3849983215332,33.130001068115234,700100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,33.599998474121094,35.130001068115234,33.529998779296875,34.310001373291016,1294100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,35.040000915527344,35.290000915527344,34.47999954223633,34.560001373291016,1190800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,34.849998474121094,34.849998474121094,34.04999923706055,34.13999938964844,597400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,34.47999954223633,34.88999938964844,34.28499984741211,34.83000183105469,625200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,35.27000045776367,35.8849983215332,34.849998474121094,35.209999084472656,880000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,35.099998474121094,35.650001525878906,34.959999084472656,35.529998779296875,637700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,35.459999084472656,35.900001525878906,35.15999984741211,35.22999954223633,618700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,35.22999954223633,35.849998474121094,34.529998779296875,34.709999084472656,715000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,35.060001373291016,35.959999084472656,34.88999938964844,35.88999938964844,660500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,35.349998474121094,35.720001220703125,35.099998474121094,35.52000045776367,768900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,34.939998626708984,35.099998474121094,34.540000915527344,34.939998626708984,743700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,34.779998779296875,36.040000915527344,34.66999816894531,35.61000061035156,1435400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,35.150001525878906,35.38999938964844,32.849998474121094,32.880001068115234,2927600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,32.869998931884766,34.05500030517578,32.470001220703125,33.619998931884766,2091500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,33.779998779296875,34.36000061035156,33.5,34.130001068115234,2418400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,34.16999816894531,35.189998626708984,34.16999816894531,34.720001220703125,1589000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,33.290000915527344,34.18000030517578,32.91999816894531,33.15999984741211,1947500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,33.65999984741211,34.0,33.189998626708984,33.810001373291016,1361600.0,,,,,,,,,,
