Date,Open,High,Low,Close,Volume,"('Adj Close', 'CEG')","('Close', 'CEG')","('High', 'CEG')","('Low', 'CEG')","('Open', 'CEG')","('Volume', 'CEG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-01 19:00:00-05:00,127.01000213623048,133.07000732421875,126.43000030517578,129.7100067138672,3781700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,127.9000015258789,128.4199981689453,125.8499984741211,127.02999877929688,1878000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,127.76000213623048,131.4949951171875,127.19000244140624,131.00999450683594,2656900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,131.9600067138672,133.8000030517578,130.80999755859375,132.5,2087600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,132.5500030517578,133.97000122070312,130.1699981689453,130.72000122070312,1228700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,130.02000427246094,132.50999450683594,130.0,132.1699981689453,1245300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,131.82000732421875,132.19000244140625,127.95999908447266,128.50999450683594,1206900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,127.91000366210938,128.80999755859375,126.7300033569336,127.91000366210938,1503700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,128.3000030517578,129.43499755859375,127.69000244140624,128.6699981689453,1372300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,129.9199981689453,131.6199951171875,128.8300018310547,131.5,1348900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,131.25999450683594,132.66000366210938,130.49000549316406,131.16000366210938,1295700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,131.0,132.05999755859375,129.38999938964844,131.8000030517578,2121200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,132.2899932861328,132.58099365234375,130.13999938964844,131.39999389648438,983400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,132.39999389648438,134.05999755859375,131.64999389648438,133.38999938964844,1529900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,133.49000549316406,134.14999389648438,131.35000610351562,133.99000549316406,2052200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,134.67999267578125,135.1999969482422,132.92999267578125,133.22000122070312,1494700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,135.0,156.6699981689453,135.0,155.75999450683594,4888300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,158.47999572753906,170.97999572753906,156.5,170.8300018310547,8227500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,171.17999267578125,171.30599975585938,163.3699951171875,168.4499969482422,4536900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,167.0399932861328,170.30999755859375,165.0500030517578,169.99000549316406,4554500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,172.9600067138672,177.03500366210938,169.6199951171875,175.99000549316406,3818200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,177.38999938964844,185.5800018310547,175.4199981689453,176.77000427246094,4323800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,176.77000427246094,180.80999755859372,175.00999450683594,179.97999572753906,2073600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,181.75,182.0500030517578,176.2100067138672,179.5800018310547,1967800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,179.5800018310547,179.8300018310547,168.4600067138672,170.57000732421875,3196900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,170.30999755859375,170.9600067138672,166.39999389648438,167.91000366210938,2601700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,166.57000732421875,169.05999755859375,164.1999969482422,168.3699951171875,2617000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,171.24000549316406,171.30999755859375,166.44000244140625,167.86000061035156,1639000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,167.85000610351562,168.38999938964844,163.27000427246094,164.63999938964844,3012300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,164.17999267578125,168.38999938964844,162.6699981689453,165.52000427246094,4530900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,167.69000244140625,171.0800018310547,166.19000244140625,168.83999633789062,2006800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,169.0,174.00999450683594,168.25999450683594,172.41000366210938,1922200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,172.9199981689453,176.77000427246094,172.6510009765625,175.7100067138672,1969200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,177.4600067138672,177.80999755859375,172.3699951171875,174.1300048828125,2212100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,175.0,178.3699951171875,174.21499633789062,178.24000549316406,1608100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,180.0,189.0500030517578,179.5399932861328,187.25999450683597,3570600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,189.8999938964844,198.8300018310547,184.47999572753903,185.41000366210935,4228700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,188.0800018310547,190.1199951171875,182.33999633789065,184.88999938964844,2452100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,185.02999877929688,186.8300018310547,183.3350067138672,184.8500061035156,2050800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,186.02999877929688,188.80999755859372,183.3999938964844,185.97999572753903,1977500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,184.68499755859372,188.3699951171875,184.1199951171875,188.1300048828125,1875500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,188.47999572753903,193.2100067138672,186.8699951171875,190.25999450683597,2555800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,193.44000244140625,195.5,182.9600067138672,183.1100006103516,3747800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,182.32000732421875,194.8500061035156,181.4199981689453,193.0800018310547,4330700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,194.8650054931641,197.63999938964844,188.1100006103516,191.97999572753903,1663500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,192.6000061035156,194.83999633789065,185.0500030517578,188.1000061035156,1958600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,183.5,193.8300018310547,182.5,191.0800018310547,3861900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,191.57000732421875,194.27999877929688,190.0,192.8800048828125,2267300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,191.9600067138672,193.25,190.3500061035156,191.6699981689453,1801400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,194.08999633789065,196.0,184.77999877929688,185.3999938964844,2531500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,185.02999877929688,188.2749938964844,183.1100006103516,186.6499938964844,2982700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,187.9199981689453,189.0399932861328,182.6300048828125,185.3999938964844,3282900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,186.1300048828125,188.26800537109372,183.08999633789065,183.8600006103516,1654200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,183.3000030517578,185.9600067138672,177.64999389648438,180.8999938964844,3413600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,181.6000061035156,183.8500061035156,178.2100067138672,183.22000122070312,2327500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,183.97000122070312,189.75,183.97000122070312,188.25,2387300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,186.72999572753903,194.3699951171875,183.64700317382807,186.16000366210935,2266400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,185.6000061035156,190.5290069580078,185.40499877929688,188.00999450683597,2908900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,186.9149932861328,189.3800048828125,185.6300048828125,188.3699951171875,1826600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,188.42999267578125,190.4199981689453,186.13999938964844,188.6100006103516,2205500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,188.6100006103516,189.3999938964844,185.7100067138672,185.94000244140625,2173200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,186.25,188.2050018310547,183.9199981689453,184.55999755859372,2717000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,185.0,187.17999267578125,183.6000061035156,186.17999267578125,3071000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,189.3300018310547,197.2700042724609,188.0,194.8600006103516,3480200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,197.75,198.91000366210935,194.1199951171875,197.6999969482422,2708000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,198.6999969482422,205.0800018310547,197.3500061035156,200.55999755859372,2797300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,198.5399932861328,208.2700042724609,198.1100006103516,208.0,3992100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,205.42999267578125,215.9499969482422,203.0,215.91000366210935,4313500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,220.5200042724609,220.5200042724609,211.8600006103516,214.92999267578125,2744700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,217.0,218.6750030517578,212.58999633789065,213.58999633789065,1919300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,214.57000732421875,217.91000366210935,210.7700042724609,217.7400054931641,1951000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,220.13999938964844,224.72000122070312,219.75999450683597,223.30999755859372,2682200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,223.72999572753903,224.8000030517578,216.2400054931641,216.33999633789065,3539800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,216.3600006103516,217.7120056152344,209.91000366210935,213.1100006103516,3057300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,213.9499969482422,215.2400054931641,211.1499938964844,215.07000732421875,2326200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,215.92999267578125,222.6699981689453,215.5,222.58999633789065,1881100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,222.1000061035156,224.40499877929688,217.8600006103516,220.1100006103516,1573700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,223.77999877929688,228.0500030517578,220.7400054931641,221.16000366210935,2658300.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,223.30999755859372,236.3000030517578,221.63999938964844,230.6300048828125,2670600.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,232.7400054931641,234.77999877929688,221.82000732421875,231.2700042724609,2602200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,226.77999877929688,228.8800048828125,218.88999938964844,220.7400054931641,3809400.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,222.3300018310547,225.2899932861328,220.0,224.9600067138672,2040800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,224.05999755859372,224.47999572753903,208.0,217.25,5618300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,215.5,217.1999969482422,204.0500030517578,208.25999450683597,4922600.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,206.9900054931641,208.5,196.83999633789065,203.13999938964844,4666700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,204.4900054931641,212.8500061035156,204.4499969482422,209.3300018310547,4502200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,209.5,209.80999755859372,196.2100067138672,202.6000061035156,4842100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,202.0800018310547,204.0,197.5200042724609,198.0,4558700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,199.52999877929688,214.7700042724609,198.1320037841797,214.6300048828125,5719600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,211.16000366210935,219.55999755859372,210.4499969482422,218.30999755859372,3701900.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,221.2700042724609,221.7700042724609,212.1499938964844,218.1300048828125,3137900.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,220.30999755859372,220.3600006103516,214.1199951171875,219.92999267578125,2238200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,218.8000030517578,218.8699951171875,210.9600067138672,214.8999938964844,2373800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,213.8699951171875,214.72000122070312,208.7100067138672,212.0200042724609,3321100.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,212.7899932861328,221.1999969482422,209.1150054931641,220.41000366210935,2714700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,223.82000732421875,227.7700042724609,219.2899932861328,222.30999755859372,3075100.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,223.0,224.5800018310547,215.7400054931641,218.1300048828125,5513400.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,218.0,220.8500061035156,215.3509979248047,216.1000061035156,2474100.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,216.5,222.4600067138672,214.17999267578125,222.3699951171875,2305100.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,220.57000732421875,222.1999969482422,207.4499969482422,210.30999755859372,4237000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,207.58999633789065,207.9199981689453,201.25999450683597,204.77999877929688,4733600.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,205.25,207.3000030517578,199.44000244140625,200.2700042724609,10579100.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,208.19000244140625,213.58999633789065,203.13999938964844,205.0500030517578,4168400.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,203.4600067138672,211.8000030517578,203.1000061035156,206.1499938964844,1905300.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,205.30999755859372,212.42999267578125,202.00999450683597,210.07000732421875,1612700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,210.0,212.75999450683597,208.07000732421875,211.2899932861328,1601600.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,211.8300018310547,216.42999267578125,211.25,215.72999572753903,1634400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,217.0399932861328,222.3699951171875,215.05999755859372,215.9600067138672,1773200.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,218.17999267578125,219.9600067138672,213.7400054931641,219.5500030517578,2584300.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,219.55999755859372,220.54299926757807,215.19000244140625,216.83999633789065,2438200.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,216.25999450683597,221.13999938964844,212.3070068359375,217.13999938964844,1760700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,217.0,219.6499938964844,211.63800048828125,212.8800048828125,2164300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,214.13999938964844,215.00999450683597,204.05999755859372,204.8800048828125,4049600.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,202.1300048828125,203.05999755859372,185.7700042724609,186.6699981689453,6748700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,190.3699951171875,192.83999633789065,178.07000732421875,187.27999877929688,5484900.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,188.0200042724609,189.94000244140625,186.3999938964844,189.3000030517578,2827000.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,192.2400054931641,196.82000732421875,188.6100006103516,190.4199981689453,1868800.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,189.6699981689453,192.16200256347656,188.3000030517578,189.8699951171875,1856600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,188.2899932861328,188.2899932861328,174.6999969482422,175.0800018310547,4910100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,176.6999969482422,176.83999633789062,165.8699951171875,170.42999267578125,5542000.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,176.5399932861328,177.07000732421875,171.44000244140625,175.0399932861328,3469300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,176.0500030517578,177.14999389648438,171.1280059814453,172.67999267578125,2100100.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,173.47000122070312,175.02999877929688,165.75,168.69000244140625,3517100.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,193.27999877929688,196.5,183.0,189.8000030517578,7483700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,188.29200744628903,194.2700042724609,176.6199951171875,177.57000732421875,4482100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,174.47000122070312,175.3300018310547,161.43800354003906,167.0800018310547,6099200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,156.24000549316406,172.75999450683594,155.60000610351562,169.97000122070312,5430800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,173.63999938964844,183.8300018310547,168.38999938964844,181.0399932861328,6322100.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,190.08999633789065,190.08999633789065,176.89999389648438,179.66000366210938,6154900.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,183.25,187.6300048828125,176.4199981689453,187.02999877929688,3338800.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,187.0800018310547,190.1000061035156,183.07000732421875,189.8699951171875,3204000.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,190.0,190.8300018310547,183.6999969482422,187.3300018310547,2232300.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,189.33999633789065,190.8500061035156,187.07000732421875,189.41000366210935,2349000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,188.9600067138672,189.88999938964844,182.2100067138672,186.1499938964844,2327900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,186.3999938964844,192.5800018310547,185.4900054931641,190.38999938964844,4241900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,191.22000122070312,191.3600006103516,185.8300018310547,189.97999572753903,2572300.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,189.6100006103516,192.8800048828125,185.55999755859372,192.77999877929688,2025100.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,193.0,193.5,189.63900756835935,190.72000122070312,2507000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,191.47999572753903,197.3300018310547,190.97999572753903,196.7400054931641,2404200.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,195.57000732421875,198.80799865722656,194.7100067138672,194.9499969482422,1520300.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,195.00999450683597,197.3300018310547,192.5200042724609,194.9900054931641,2683300.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,195.5,197.9900054931641,193.0800018310547,194.88999938964844,1953400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,194.88999938964844,198.3000030517578,193.57000732421875,196.13999938964844,1703200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,197.19000244140625,197.4499969482422,192.41000366210935,193.7700042724609,2493200.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,195.91000366210935,199.1100006103516,192.30999755859372,194.44000244140625,2463800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,195.25999450683597,197.80999755859372,195.1499938964844,196.6999969482422,2239400.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,195.5,195.8000030517578,177.17999267578125,177.77999877929688,4252300.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,177.67999267578125,182.75,176.0,177.52000427246094,3310400.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,177.97000122070312,179.75,175.11000061035156,176.07000732421875,2444900.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,175.80999755859375,176.63999938964844,171.94000244140625,173.11000061035156,3390300.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,176.35000610351562,176.35000610351562,171.0399932861328,174.9199981689453,2184400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,176.85000610351562,181.2050018310547,173.86000061035156,180.25,2301800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,181.52999877929688,188.1499938964844,179.14500427246094,187.25,2846900.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,187.0,191.67999267578125,184.19000244140625,189.92999267578125,2154900.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,191.4499969482422,197.80999755859372,189.17999267578125,195.97999572753903,2613600.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,195.0,199.52999877929688,192.69000244140625,199.25,2264000.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,200.0,204.6999969482422,198.25,201.22999572753903,2881700.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,201.9600067138672,204.9530029296875,198.4199981689453,200.3300018310547,1796000.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,205.1100006103516,208.63999938964844,202.47000122070312,208.5,3432600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,235.16000366210935,255.2400054931641,233.0,254.97999572753903,15031400.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,259.5599975585937,271.8500061035156,252.1100006103516,257.1199951171875,10270000.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,254.0800018310547,259.44000244140625,251.08799743652344,253.4900054931641,4562700.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,254.44000244140625,267.0899963378906,253.2400054931641,262.8599853515625,6246200.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,263.8299865722656,270.1199951171875,254.5,256.7699890136719,4072200.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,257.17999267578125,262.3999938964844,255.33999633789065,257.0,2598100.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,257.75,261.1199951171875,251.2749938964844,260.0199890136719,2899300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,259.1000061035156,266.0,253.9600067138672,265.6099853515625,3179800.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,264.9100036621094,269.7200012207031,261.6499938964844,265.3800048828125,3233600.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,272.1499938964844,279.510009765625,268.0,277.3699951171875,4274200.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,277.9100036621094,286.0,275.6000061035156,285.5199890136719,3829200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,285.0,288.75299072265625,274.0,278.5599975585937,3477000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,278.8900146484375,281.3999938964844,273.1000061035156,279.3900146484375,2599100.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,276.04998779296875,276.04998779296875,257.5,262.2799987792969,5235800.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,261.0599975585937,267.760009765625,259.0299987792969,262.3099975585937,2733500.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,256.3900146484375,266.8999938964844,249.0500030517578,266.2200012207031,4477700.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,267.57000732421875,272.82000732421875,265.2099914550781,271.739990234375,2229300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,269.79998779296875,269.79998779296875,262.3399963378906,266.1499938964844,3000900.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,268.2200012207031,280.239990234375,264.1199951171875,279.79998779296875,2469300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,285.0,285.0,270.5400085449219,271.20001220703125,3209900.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,267.7799987792969,272.5799865722656,265.0,270.1600036621094,1708800.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,273.0799865722656,274.1199951171875,268.010009765625,273.7200012207031,1650900.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,270.3699951171875,271.42498779296875,265.8500061035156,266.0,2134100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,265.0,267.9259948730469,262.6099853515625,266.04998779296875,2633700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,267.7900085449219,267.79998779296875,262.57000732421875,264.5,1553700.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,269.0,269.739990234375,263.0899963378906,264.4100036621094,2016200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,266.8900146484375,271.19000244140625,265.010009765625,266.9800109863281,1542500.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,266.2799987792969,267.2300109863281,261.70001220703125,265.0,1829700.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,266.8800048828125,268.0,261.42999267578125,261.7799987792969,1831000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,261.739990234375,264.19000244140625,259.3500061035156,262.9599914550781,2290900.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,262.7300109863281,264.7699890136719,256.82000732421875,258.1000061035156,2804500.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,232.5,235.4980010986328,224.67999267578125,225.9499969482422,10719400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,230.3500061035156,236.8600006103516,227.0,233.75,6347400.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,238.82000732421875,242.0,233.75999450683597,234.9900054931641,4790100.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,242.5200042724609,248.3500061035156,238.39700317382807,241.58999633789065,4154900.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,243.25,248.0,236.8300018310547,239.3699951171875,5162100.0,,,,,,,,,,
