Date,Open,High,Low,Close,Volume,"('Adj Close', 'ZBH')","('Close', 'ZBH')","('High', 'ZBH')","('Low', 'ZBH')","('Open', 'ZBH')","('Volume', 'ZBH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-04 19:00:00-05:00,126.08000183105467,126.88999938964844,125.1500015258789,125.36000061035156,1180000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,125.25,127.62000274658205,125.25,127.5999984741211,1828600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,127.86000061035156,128.49000549316406,127.23999786376952,127.5500030517578,2073600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,120.66999816894533,124.52999877929688,119.12999725341795,123.04000091552734,4306800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,123.9000015258789,125.30999755859376,121.16999816894533,122.8000030517578,3355600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,122.91000366210938,126.0199966430664,122.83999633789062,125.8499984741211,1836800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,125.0,125.62999725341795,122.30999755859376,123.16000366210938,1317600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,123.41999816894533,124.18000030517578,121.58999633789062,121.83999633789062,1754500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,122.16000366210938,124.5,122.16000366210938,124.4000015258789,1571100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,124.1500015258789,125.95999908447266,124.0199966430664,124.70999908447266,1455400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,124.94000244140624,125.94000244140624,122.58000183105467,124.9800033569336,1388800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,125.08999633789062,128.85000610351562,124.41000366210938,128.35000610351562,2217300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,128.0,129.1199951171875,127.08000183105467,128.5399932861328,1410600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,128.6300048828125,129.50999450683594,128.0800018310547,129.17999267578125,1023500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,128.8699951171875,129.1999969482422,126.86000061035156,126.87999725341795,1659700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,126.62000274658205,127.05999755859376,126.08000183105467,126.37000274658205,840200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,125.94000244140624,126.0,123.70999908447266,124.12999725341795,1415700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,124.22000122070312,124.83999633789062,122.9000015258789,124.36000061035156,2415800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,124.0500030517578,124.91999816894533,123.63999938964844,124.01000213623048,740100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,123.76000213623048,126.47000122070312,122.48999786376952,125.51000213623048,1658500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,125.91999816894533,126.36000061035156,124.41999816894533,124.77999877929688,1308300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,125.0199966430664,126.80999755859376,124.83000183105467,125.83000183105467,753100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,126.62999725341795,128.13999938964844,126.23999786376952,127.36000061035156,1057900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,126.9800033569336,128.14999389648438,126.4000015258789,126.73999786376952,1395200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,126.6999969482422,128.36000061035156,126.16999816894533,128.0399932861328,1079800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,127.62000274658205,128.4199981689453,127.12000274658205,128.2100067138672,1073000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,128.24000549316406,128.47000122070312,126.47000122070312,126.58999633789062,847000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,126.26000213623048,126.94000244140624,125.0500030517578,125.7300033569336,1203900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,124.37999725341795,125.68000030517578,124.37999725341795,125.16999816894533,2672400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,125.2699966430664,126.30999755859376,125.0999984741211,125.95999908447266,972300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,126.0,126.75,124.91000366210938,126.66000366210938,949300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,126.23999786376952,127.3499984741211,125.87999725341795,126.52999877929688,1069200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,126.98999786376952,127.5,126.13999938964844,127.06999969482422,747000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,127.2699966430664,127.6500015258789,125.87999725341795,127.1999969482422,1419200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,127.91999816894533,128.47999572753906,127.61000061035156,127.91000366210938,1242400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,128.3699951171875,128.61000061035156,127.8499984741211,127.87000274658205,1080400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,128.52000427246094,132.6300048828125,128.50999450683594,132.61000061035156,1806700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,132.92999267578125,133.89999389648438,131.60000610351562,131.97999572753906,1425300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,131.61000061035156,131.61000061035156,129.67999267578125,129.75,745000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,129.25,129.3000030517578,127.56999969482422,128.47000122070312,1057000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,128.5,130.5,128.5,130.00999450683594,1369900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,130.88999938964844,130.88999938964844,127.43000030517578,127.55999755859376,1032900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,127.52999877929688,128.07000732421875,126.1500015258789,127.33000183105467,791700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,127.30999755859376,127.62999725341795,126.58999633789062,126.69000244140624,1106400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,127.36000061035156,129.5,126.5500030517578,129.39999389648438,1203700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,127.80999755859376,127.94000244140624,126.38999938964844,127.72000122070312,823300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,128.5500030517578,128.5500030517578,126.9800033569336,127.5199966430664,1086600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,126.4000015258789,127.0999984741211,123.70999908447266,124.4800033569336,1048600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,126.0,127.31999969482422,123.95999908447266,124.0,1052800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,123.95999908447266,124.31999969482422,121.4000015258789,122.06999969482422,1628500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,122.87000274658205,122.87000274658205,120.04000091552734,121.3000030517578,1521600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,121.4499969482422,121.4499969482422,118.62999725341795,119.33000183105467,1442300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,119.9000015258789,120.1500015258789,118.98999786376952,119.43000030517578,1301600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,120.26000213623048,121.41000366210938,119.18000030517578,120.77999877929688,918300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,120.62999725341795,121.62000274658205,120.2699966430664,121.5199966430664,742800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,121.5500030517578,122.41999816894533,121.01000213623048,121.16999816894533,978700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,120.70999908447266,121.3499984741211,118.7699966430664,119.75,1078800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,119.48999786376952,119.94000244140624,118.66000366210938,119.3499984741211,1099200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,119.4000015258789,121.76000213623048,119.4000015258789,121.70999908447266,1195000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,120.93000030517578,121.41000366210938,120.26000213623048,120.27999877929688,1429000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,118.08999633789062,121.1999969482422,116.93000030517578,119.55999755859376,2710500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,121.98999786376952,123.95999908447266,117.5999984741211,118.45999908447266,2931700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,119.48999786376952,121.91999816894533,119.3499984741211,121.66000366210938,1847600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,122.0,122.25,119.58000183105467,120.55999755859376,1293800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,121.12999725341795,122.18000030517578,120.5999984741211,121.43000030517578,1358500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,121.12000274658205,121.29000091552734,120.0,120.8499984741211,1256700.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,121.13999938964844,121.66000366210938,120.5500030517578,121.44000244140624,667800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,121.38999938964844,122.22000122070312,120.98999786376952,121.30999755859376,772700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,121.58999633789062,122.25,119.11000061035156,119.58999633789062,1180900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,119.9499969482422,120.51000213623048,118.33000183105467,119.97000122070312,1348700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,120.58000183105467,121.19000244140624,120.08000183105467,120.9800033569336,1153900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,121.06999969482422,122.16999816894533,120.6999969482422,121.2300033569336,970800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,121.3000030517578,121.3000030517578,119.55999755859376,120.18000030517578,1185800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,120.0500030517578,120.08999633789062,118.94000244140624,119.0500030517578,1152700.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,119.37999725341795,119.66999816894533,118.9499969482422,119.0,776600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,119.11000061035156,120.12999725341795,118.80999755859376,119.33000183105467,954500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,118.7300033569336,119.05999755859376,115.77999877929688,115.8499984741211,1030800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,116.0199966430664,116.52999877929688,115.44000244140624,116.41000366210938,1084200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,116.51000213623048,117.4499969482422,115.63999938964844,116.33000183105467,1211000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,115.1999969482422,116.86000061035156,114.61000061035156,115.13999938964844,1930600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,115.45999908447266,116.22000122070312,114.37000274658205,114.44000244140624,1731100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,114.37000274658205,115.19000244140624,113.75,115.1500015258789,3003100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,114.5,115.81999969482422,112.9499969482422,113.12000274658205,1662800.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,113.01000213623048,114.5199966430664,112.75,113.44000244140624,1186700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,113.43000030517578,113.83000183105467,112.11000061035156,112.63999938964844,918100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,112.5,113.86000061035156,112.06999969482422,113.37000274658205,902300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,113.12000274658205,113.87000274658205,112.5999984741211,113.33999633789062,1070300.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,112.83000183105467,113.25,111.44000244140624,112.87999725341795,1214500.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,112.73999786376952,112.73999786376952,106.16999816894533,109.2300033569336,3036000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,110.31999969482422,111.0,106.8000030517578,107.4499969482422,2996500.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,107.0,107.6999969482422,106.16999816894533,106.97000122070312,1471000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,106.68000030517578,107.3000030517578,106.01000213623048,107.19000244140624,1611400.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,106.12000274658205,107.16000366210938,106.12000274658205,107.02999877929688,1579200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,107.0500030517578,107.4499969482422,105.91000366210938,106.69000244140624,1753200.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,105.56999969482422,106.80999755859376,105.37999725341795,106.25,1887600.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,106.6999969482422,108.05999755859376,106.0,107.86000061035156,3445000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,108.26000213623048,109.86000061035156,107.66999816894533,108.45999908447266,1600000.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,108.13999938964844,109.12000274658205,107.55999755859376,108.22000122070312,1339000.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,107.6999969482422,109.20999908447266,107.61000061035156,108.11000061035156,2006000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,108.12000274658205,108.63999938964844,107.41999816894533,108.37999725341795,2052500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,108.5500030517578,109.58000183105467,107.37999725341795,108.52999877929688,2774600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,107.01000213623048,108.91000366210938,105.81999969482422,105.95999908447266,2677200.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,105.87000274658205,106.69000244140624,105.37000274658205,106.2699966430664,1853500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,106.47000122070312,107.33000183105467,106.20999908447266,106.58000183105467,635900.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,106.81999969482422,108.16000366210938,106.16999816894533,108.01000213623048,1045000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,107.83999633789062,108.38999938964844,106.13999938964844,106.38999938964844,1651100.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,106.62999725341795,107.0,105.37000274658205,105.76000213623048,1360400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,105.6500015258789,107.02999877929688,105.54000091552734,106.9000015258789,732800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,107.11000061035156,109.29000091552734,107.11000061035156,108.19000244140624,1140700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,108.33000183105467,109.56999969482422,107.55999755859376,108.69000244140624,1177400.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,108.18000030517578,108.58999633789062,106.36000061035156,106.52999877929688,1822600.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,106.61000061035156,108.1500015258789,106.30999755859376,107.45999908447266,1211700.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,107.45999908447266,112.30999755859376,107.08000183105467,111.0500030517578,2237000.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,110.48999786376952,113.87000274658205,110.36000061035156,111.38999938964844,2278200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,112.04000091552734,112.04000091552734,109.5999984741211,110.5,1510700.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,110.8499984741211,111.4000015258789,109.75,110.33000183105467,1355700.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,110.37999725341795,110.76000213623048,109.44000244140624,110.0,978200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,110.31999969482422,111.0500030517578,109.51000213623048,110.5500030517578,925300.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,110.08999633789062,112.97000122070312,110.08999633789062,110.63999938964844,1600300.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,110.79000091552734,112.27999877929688,110.2300033569336,111.29000091552734,1399400.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,111.16000366210938,111.75,109.86000061035156,110.79000091552734,1202800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,110.51000213623048,111.83999633789062,110.01000213623048,111.37000274658205,1226600.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,111.51000213623048,113.08000183105467,110.12000274658205,111.3499984741211,1592800.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,111.83999633789062,113.41999816894533,110.26000213623048,111.12000274658205,1129900.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,111.22000122070312,111.93000030517578,108.81999969482422,110.36000061035156,1190000.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,109.1500015258789,109.5500030517578,106.62000274658205,107.04000091552734,1676900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,107.25,110.9000015258789,106.9499969482422,109.56999969482422,1891500.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,106.6999969482422,110.08999633789062,105.5199966430664,105.80999755859376,3051000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,106.0,108.8499984741211,106.0,108.6999969482422,2011200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,108.3000030517578,108.5500030517578,107.38999938964844,108.08000183105467,1174700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,108.0,108.23999786376952,106.23999786376952,107.0,1542500.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,106.97000122070312,109.9000015258789,106.76000213623048,109.30999755859376,1452300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,109.58000183105467,110.16999816894533,107.76000213623048,108.62999725341795,1166000.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,109.0,110.25,108.91000366210938,109.9000015258789,1151800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,109.8499984741211,110.93000030517578,109.83000183105467,110.6500015258789,963200.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,110.6500015258789,112.08999633789062,110.6500015258789,111.7699966430664,1003300.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,111.8000030517578,112.51000213623048,111.33000183105467,111.63999938964844,958000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,112.0,112.48999786376952,111.06999969482422,112.12999725341795,826900.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,112.77999877929688,113.51000213623048,112.4499969482422,113.41999816894533,1164500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,114.0,115.33999633789062,113.55999755859376,115.0500030517578,788400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,115.31999969482422,116.37000274658205,114.2300033569336,114.62999725341795,913500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,114.66999816894533,115.36000061035156,114.5199966430664,114.66999816894533,914300.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,114.72000122070312,115.1500015258789,113.86000061035156,114.19000244140624,687000.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,114.91999816894533,115.33999633789062,113.91000366210938,114.66999816894533,801500.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,114.9499969482422,115.93000030517578,114.61000061035156,115.45999908447266,1584900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,115.33000183105467,116.70999908447266,115.0,116.16999816894533,1428700.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,116.0,116.55999755859376,113.91999816894533,114.4800033569336,1144900.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,108.66000366210938,109.16999816894533,104.12999725341795,104.47000122070312,4928800.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,105.51000213623048,105.51000213623048,104.04000091552734,104.80999755859376,2518100.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,105.08000183105467,106.30999755859376,104.54000091552734,104.83000183105467,1926200.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,104.70999908447266,105.30999755859376,103.98999786376952,105.16000366210938,1635300.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,104.62000274658205,105.2300033569336,103.4000015258789,105.1500015258789,1258600.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,105.1500015258789,105.30999755859376,104.0999984741211,105.13999938964844,1436700.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,105.1999969482422,107.94000244140624,105.1999969482422,106.26000213623048,1460500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,106.83999633789062,107.58999633789062,106.25,107.43000030517578,1261100.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,107.43000030517578,107.79000091552734,104.48999786376952,106.23999786376952,1924800.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,106.18000030517578,107.13999938964844,105.25,106.27999877929688,1462500.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,107.51000213623048,107.75,106.30999755859376,106.33999633789062,1733800.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,105.56999969482422,106.73999786376952,105.01000213623048,106.41999816894533,3920000.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,107.27999877929688,107.69000244140624,106.30999755859376,107.56999969482422,1292900.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,107.5999984741211,107.95999908447266,106.79000091552734,107.80999755859376,1374700.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,108.19000244140624,108.19000244140624,106.41999816894533,106.5,1312600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,106.88999938964844,107.98999786376952,106.88999938964844,107.70999908447266,1211700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,108.7699966430664,110.19000244140624,108.19000244140624,108.22000122070312,1166200.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,108.23999786376952,108.25,107.2699966430664,107.9499969482422,1024800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,107.86000061035156,108.2300033569336,106.69000244140624,107.33999633789062,1561000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,107.04000091552734,107.19000244140624,105.55999755859376,105.69000244140624,1474400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,105.31999969482422,105.75,103.81999969482422,104.19000244140624,1910100.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,104.70999908447266,105.1999969482422,103.76000213623048,104.68000030517578,1449200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,104.25,104.5500030517578,102.08999633789062,102.27999877929688,1423100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,102.58999633789062,102.79000091552734,101.63999938964844,101.7699966430664,1462400.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,101.70999908447266,103.6500015258789,101.47000122070312,103.45999908447266,1412300.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,103.4800033569336,103.83000183105467,102.58999633789062,102.81999969482422,1090300.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,103.26000213623048,105.02999877929688,103.26000213623048,103.5,975000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,103.76000213623048,105.19000244140624,102.95999908447266,104.83000183105467,1110700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,103.51000213623048,105.97000122070312,103.5,104.5999984741211,1485700.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,104.83999633789062,105.56999969482422,104.11000061035156,105.45999908447266,968200.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,105.58999633789062,105.77999877929688,104.38999938964844,104.9499969482422,1396800.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,105.4800033569336,107.08999633789062,104.80999755859376,106.30999755859376,1081600.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,105.95999908447266,106.04000091552734,104.5199966430664,105.1999969482422,936400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,105.05999755859376,105.16000366210938,103.72000122070312,104.26000213623048,1430900.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,103.81999969482422,104.76000213623048,103.69000244140624,104.6999969482422,744300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,105.0999984741211,105.5199966430664,103.87000274658205,104.0,760200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,102.95999908447266,103.66999816894533,102.23999786376952,102.3499984741211,1398200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,103.13999938964844,104.31999969482422,102.80999755859376,103.5999984741211,1536500.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,103.27999877929688,105.06999969482422,102.94000244140624,103.87999725341795,2153000.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,107.5199966430664,109.95999908447266,107.13999938964844,109.80999755859376,3246500.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,109.6999969482422,109.6999969482422,106.58999633789062,106.91999816894533,2124000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,107.4000015258789,109.5,107.13999938964844,107.2699966430664,1905700.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,107.6999969482422,108.5199966430664,107.08000183105467,108.41000366210938,1427600.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,107.79000091552734,109.01000213623048,107.47000122070312,108.91999816894533,1388100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,112.5999984741211,112.83000183105467,108.6999969482422,110.16999816894533,1930000.0,,,,,,,,,,
