Date,Open,High,Low,Close,Volume,"('Adj Close', 'ZYXI')","('Close', 'ZYXI')","('High', 'ZYXI')","('Low', 'ZYXI')","('Open', 'ZYXI')","('Volume', 'ZYXI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,10.859999656677246,10.960000038146973,10.729999542236328,10.890000343322754,345700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,10.850000381469728,11.020000457763672,10.550000190734863,10.609999656677246,439200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.520000457763672,10.8100004196167,10.479999542236328,10.800000190734863,256000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,10.760000228881836,11.109999656677246,10.739999771118164,10.789999961853027,539900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.859999656677246,11.31999969482422,10.8100004196167,11.100000381469728,315700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.970000267028809,11.130000114440918,10.8100004196167,10.8100004196167,404600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.869999885559082,11.170000076293944,10.84000015258789,11.0,294100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.949999809265137,11.050000190734863,10.550000190734863,10.56999969482422,296500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.710000038146973,10.710000038146973,10.09000015258789,10.109999656677246,361000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.020000457763672,10.140000343322754,9.890000343322754,9.93000030517578,606400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,9.84000015258789,9.949999809265137,9.800000190734863,9.859999656677246,269200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,9.869999885559082,10.350000381469728,9.81999969482422,10.34000015258789,203200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.380000114440918,10.43000030517578,10.06999969482422,10.220000267028809,362100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.279999732971191,10.670000076293944,10.279999732971191,10.59000015258789,191100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,10.670000076293944,10.989999771118164,10.579999923706056,10.989999771118164,272700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,11.020000457763672,11.1899995803833,10.800000190734863,10.81999969482422,489500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.949999809265137,11.289999961853027,10.850000381469728,11.289999961853027,213700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,11.289999961853027,11.520000457763672,11.260000228881836,11.390000343322754,218500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,11.350000381469728,11.550000190734863,11.300000190734863,11.40999984741211,261900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,11.369999885559082,11.949999809265137,11.369999885559082,11.760000228881836,484200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,11.699999809265137,12.06999969482422,11.699999809265137,11.84000015258789,423600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,11.93000030517578,12.130000114440918,11.640000343322754,11.65999984741211,417600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,11.5,11.779999732971191,11.5,11.68000030517578,212600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,11.710000038146973,11.760000228881836,11.5600004196167,11.699999809265137,184400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,11.760000228881836,12.390000343322754,11.760000228881836,12.239999771118164,482200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,12.18000030517578,12.380000114440918,12.18000030517578,12.199999809265137,178400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,12.1899995803833,12.34000015258789,12.1899995803833,12.289999961853027,257800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,12.289999961853027,12.600000381469728,12.289999961853027,12.420000076293944,143800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,12.350000381469728,12.850000381469728,12.350000381469728,12.630000114440918,353300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,12.550000190734863,12.640000343322754,12.199999809265137,12.210000038146973,268300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,12.359999656677246,12.579999923706056,12.239999771118164,12.550000190734863,306300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,12.59000015258789,12.890000343322754,12.59000015258789,12.699999809265137,169700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,12.699999809265137,12.880000114440918,12.649999618530272,12.710000038146973,162400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,12.529999732971191,12.68000030517578,12.479999542236328,12.59000015258789,206900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,12.5600004196167,12.800000190734863,12.5,12.729999542236328,185200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,12.75,12.960000038146973,12.65999984741211,12.890000343322754,99600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,12.890000343322754,13.029999732971191,12.829999923706056,12.90999984741211,155400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,13.039999961853027,13.039999961853027,12.670000076293944,12.81999969482422,335000.0,,,,,,,,,,
