Date,Open,High,Low,Close,Volume,"('Adj Close', 'PNTG')","('Close', 'PNTG')","('High', 'PNTG')","('Low', 'PNTG')","('Open', 'PNTG')","('Volume', 'PNTG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,13.93000030517578,14.25,13.770000457763672,14.199999809265137,89000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,14.270000457763672,14.295000076293944,13.90999984741211,14.119999885559082,138500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,14.239999771118164,14.470000267028809,14.119999885559082,14.15999984741211,108400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,14.869999885559082,15.640000343322754,14.600000381469728,15.350000381469728,285100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,15.470000267028809,15.630000114440918,14.770000457763672,15.109999656677246,144200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,14.960000038146973,15.350000381469728,14.800000190734863,15.220000267028809,88000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,15.199999809265137,15.34000015258789,14.789999961853027,15.170000076293944,115000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,15.029999732971191,15.31999969482422,14.84000015258789,15.289999961853027,96000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,15.510000228881836,15.5600004196167,15.0600004196167,15.149999618530272,64700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,15.06999969482422,15.619999885559082,14.869999885559082,15.550000190734863,137000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,15.600000381469728,15.8100004196167,15.489999771118164,15.640000343322754,138400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,15.640000343322754,15.760000228881836,15.529999732971191,15.619999885559082,151700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,15.720000267028809,15.8100004196167,15.399999618530272,15.710000038146973,121000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,15.850000381469728,16.290000915527344,15.850000381469728,16.15999984741211,142800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,16.31999969482422,16.31999969482422,16.000999450683594,16.079999923706055,85600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,16.280000686645508,16.280000686645508,15.479999542236328,15.520000457763672,148400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,15.609999656677246,15.65999984741211,15.119999885559082,15.460000038146973,134000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,15.59000015258789,15.59000015258789,15.239999771118164,15.359999656677246,139400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,15.289999961853027,15.98900032043457,15.100000381469728,15.960000038146973,202800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,15.949999809265137,15.949999809265137,15.529999732971191,15.619999885559082,101900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,15.65999984741211,15.84000015258789,15.0,15.010000228881836,117100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,14.979999542236328,15.4399995803833,14.975000381469728,15.390000343322754,157200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,15.220000267028809,15.670000076293944,15.18000030517578,15.460000038146973,99600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,15.25,15.40999984741211,14.84000015258789,14.9399995803833,100700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,14.890000343322754,15.460000038146973,14.84000015258789,15.25,122200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,15.3100004196167,15.34000015258789,14.949999809265137,15.0600004196167,96300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,15.010000228881836,15.619999885559082,15.010000228881836,15.579999923706056,94000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,15.600000381469728,15.920000076293944,15.31999969482422,15.84000015258789,121500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,15.899999618530272,16.20199966430664,15.890000343322754,15.90999984741211,120500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,15.529999732971191,15.84000015258789,15.324999809265137,15.399999618530272,127500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,15.619999885559082,15.975000381469728,15.369999885559082,15.880000114440918,107900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,15.989999771118164,16.274999618530273,15.744999885559082,16.25,126200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,16.200000762939453,16.34000015258789,15.989999771118164,16.1299991607666,91300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,15.899999618530272,16.459999084472656,15.8100004196167,16.25,191700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,16.18000030517578,16.690000534057617,16.135000228881836,16.6299991607666,164400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,16.549999237060547,17.239999771118164,16.549999237060547,17.110000610351562,246600.0,,,,,,,,,,
