Date,Open,High,Low,Close,Volume,"('Adj Close', 'SCI')","('Close', 'SCI')","('High', 'SCI')","('Low', 'SCI')","('Open', 'SCI')","('Volume', 'SCI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,68.23999786376953,69.36000061035156,67.86000061035156,69.06999969482422,781000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,68.19999694824219,68.72000122070312,67.37999725341797,67.38999938964844,1048500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,67.30000305175781,68.43000030517578,67.06999969482422,68.11000061035156,826900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,67.68000030517578,68.69999694824219,67.30000305175781,67.5999984741211,1029300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,67.44999694824219,68.08000183105469,67.3499984741211,67.68000030517578,763000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,67.37000274658203,67.93000030517578,67.16000366210938,67.30999755859375,733400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,67.16999816894531,67.20999908447266,66.05999755859375,66.62999725341797,596500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,66.79000091552734,67.1500015258789,66.0,67.0199966430664,487600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,67.55999755859375,68.36000061035156,67.2699966430664,68.2300033569336,1024900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,67.62999725341797,68.5,67.4000015258789,68.2699966430664,700500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,67.43000030517578,68.16999816894531,66.98999786376953,67.3499984741211,458100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,67.55000305175781,67.91000366210938,67.05000305175781,67.54000091552734,471600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,67.56999969482422,67.72000122070312,66.83999633789062,67.38999938964844,738400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,67.76000213623047,69.19000244140625,67.44999694824219,69.08999633789062,903100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,69.3499984741211,69.70999908447266,68.58000183105469,69.36000061035156,1108600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,69.25,69.52999877929688,68.26000213623047,68.94000244140625,632600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,69.62000274658203,70.18000030517578,69.33999633789062,69.9800033569336,847500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,70.19999694824219,70.23999786376953,69.19000244140625,69.26000213623047,712700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,69.22000122070312,69.29000091552734,68.2300033569336,69.16999816894531,908400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,68.58999633789062,68.97000122070312,67.98999786376953,68.11000061035156,1061300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,68.33000183105469,68.73999786376953,66.91000366210938,67.12000274658203,839200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,67.31999969482422,68.16999816894531,66.73999786376953,68.1500015258789,581400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,67.4800033569336,67.94000244140625,67.08999633789062,67.73999786376953,873500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,67.3499984741211,67.66999816894531,66.38999938964844,67.25,880300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,67.19999694824219,67.27999877929688,64.0999984741211,65.66999816894531,1416100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,65.69000244140625,65.75,65.1500015258789,65.30999755859375,1092700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,65.55000305175781,66.33000183105469,65.08999633789062,66.20999908447266,1398500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,66.12999725341797,67.45999908447266,66.06999969482422,67.23999786376953,962000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,67.3499984741211,68.62999725341797,67.3499984741211,68.13999938964844,938000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,67.83000183105469,70.1500015258789,66.05000305175781,69.75,1844300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,70.44999694824219,70.62999725341797,69.33000183105469,70.58000183105469,953500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,70.88999938964844,71.7699966430664,70.20999908447266,71.37999725341797,889000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,71.0999984741211,72.81999969482422,70.9000015258789,71.87000274658203,1579100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,71.62999725341797,72.80999755859375,70.62999725341797,70.9800033569336,846800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,70.9800033569336,71.86000061035156,70.86000061035156,71.79000091552734,594400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,71.41999816894531,72.2300033569336,71.16000366210938,71.95999908447266,855100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,71.79000091552734,72.9000015258789,71.55999755859375,72.6500015258789,815300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,72.12000274658203,72.70999908447266,71.55999755859375,71.76000213623047,683700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,71.87000274658203,71.87000274658203,71.29000091552734,71.70999908447266,577600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,71.66999816894531,72.63999938964844,71.66999816894531,72.43000030517578,568800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,72.9000015258789,73.41999816894531,72.43000030517578,73.19000244140625,962400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,73.05000305175781,73.30999755859375,72.36000061035156,72.7300033569336,578200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,73.01000213623047,73.83999633789062,72.56999969482422,73.66999816894531,682100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,73.68000030517578,74.58999633789062,73.5199966430664,73.86000061035156,645500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,74.54000091552734,75.69000244140625,74.20999908447266,75.55000305175781,1135200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,75.75,75.97000122070312,74.72000122070312,74.87999725341797,780100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,74.9000015258789,75.75,74.73999786376953,75.55999755859375,789400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,75.37000274658203,75.73999786376953,74.36000061035156,75.11000061035156,869700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,74.91999816894531,75.72000122070312,74.91999816894531,75.36000061035156,486100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,75.48999786376953,75.72000122070312,74.9800033569336,75.16000366210938,691300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,74.7699966430664,75.11000061035156,72.13999938964844,72.72000122070312,1128500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,72.38999938964844,73.7300033569336,72.1500015258789,72.47000122070312,1650500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,72.52999877929688,73.29000091552734,72.36000061035156,72.5,707600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,72.54000091552734,73.33000183105469,72.36000061035156,73.12000274658203,1015900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,73.05999755859375,74.05999755859375,73.05999755859375,73.79000091552734,715000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,73.9800033569336,74.72000122070312,73.79000091552734,73.81999969482422,736300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,73.98999786376953,74.2300033569336,72.5,72.87999725341797,773600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,72.87999725341797,73.27999877929688,72.33000183105469,72.76000213623047,664100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,73.05000305175781,73.88999938964844,72.62999725341797,73.25,887800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,73.77999877929688,74.69000244140625,73.77999877929688,74.22000122070312,736900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,74.69000244140625,74.94000244140625,74.08000183105469,74.20999908447266,926500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,74.04000091552734,74.04000091552734,72.83999633789062,73.3499984741211,911600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,72.7699966430664,73.01000213623047,72.4000015258789,72.55000305175781,702800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,72.55000305175781,72.61000061035156,71.79000091552734,71.9000015258789,578000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,72.30000305175781,72.83000183105469,71.37000274658203,71.75,586500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,71.44999694824219,72.70999908447266,71.44999694824219,72.48999786376953,535100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,72.58999633789062,73.05000305175781,72.31999969482422,72.4000015258789,578200.0,,,,,,,,,,
