Date,Open,High,Low,Close,Volume,"('Adj Close', 'GRWG')","('Close', 'GRWG')","('High', 'GRWG')","('Low', 'GRWG')","('Open', 'GRWG')","('Volume', 'GRWG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.470000028610229,2.630000114440918,2.430000066757202,2.549999952316284,669500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.4800000190734863,2.611000061035156,2.421999931335449,2.5299999713897705,1625300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.509999990463257,2.5299999713897705,2.440000057220459,2.450000047683716,715800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.4200000762939453,2.509999990463257,2.359999895095825,2.4800000190734863,649600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.5199999809265137,2.8499999046325684,2.509999990463257,2.75,1318600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.690000057220459,2.694999933242798,2.5,2.539999961853028,1120900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.5199999809265137,2.5429999828338623,2.470000028610229,2.4800000190734863,590700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.450000047683716,2.490000009536743,2.372999906539917,2.4600000381469727,663600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.4800000190734863,2.5390000343322754,2.430000066757202,2.470000028610229,605400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.490000009536743,2.789999961853028,2.4679999351501465,2.6700000762939453,2135300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.609999895095825,2.609999895095825,2.4600000381469727,2.509999990463257,980700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.5299999713897705,2.5999999046325684,2.3399999141693115,2.3399999141693115,678900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.3499999046325684,2.4100000858306885,2.259999990463257,2.390000104904175,1103900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.400000095367432,2.5450000762939453,2.3510000705718994,2.430000066757202,803800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.450000047683716,2.505000114440918,2.380000114440918,2.4200000762939453,562900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.440000057220459,2.440000057220459,2.3550000190734863,2.390000104904175,679200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.4100000858306885,2.440000057220459,2.3399999141693115,2.4200000762939453,571300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.440000057220459,2.505000114440918,2.4100000858306885,2.440000057220459,580300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.440000057220459,2.569999933242798,2.380000114440918,2.569999933242798,432000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.539999961853028,2.549999952316284,2.430000066757202,2.440000057220459,448300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.430000066757202,2.4649999141693115,2.299999952316284,2.309999942779541,653100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.3499999046325684,2.4200000762939453,2.2799999713897705,2.390000104904175,861400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.3499999046325684,2.414999961853028,2.259999990463257,2.400000095367432,830600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.359999895095825,2.359999895095825,2.2300000190734863,2.2300000190734863,663500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.2300000190734863,2.3499999046325684,2.200000047683716,2.3299999237060547,686900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.319999933242798,2.319999933242798,2.240000009536743,2.240000009536743,521600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.25,2.3399999141693115,2.220000028610229,2.299999952316284,556700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.309999942779541,2.390000104904175,2.2850000858306885,2.309999942779541,608500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.319999933242798,2.438999891281128,2.2699999809265137,2.2799999713897705,1140100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.25,2.25,2.0799999237060547,2.0999999046325684,1205800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.1700000762939453,2.190000057220459,2.0999999046325684,2.180000066757202,685100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.190000057220459,2.3299999237060547,2.181999921798706,2.319999933242798,1006600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.299999952316284,2.3399999141693115,2.240000009536743,2.309999942779541,952500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.240000009536743,2.2799999713897705,2.180000066757202,2.220000028610229,543600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.200000047683716,2.2100000381469727,2.0999999046325684,2.0999999046325684,635000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.180000066757202,2.180000066757202,2.009999990463257,2.0299999713897705,804300.0,,,,,,,,,,
