Date,Open,High,Low,Close,Volume,"('Adj Close', 'SCVL')","('Close', 'SCVL')","('High', 'SCVL')","('Low', 'SCVL')","('Open', 'SCVL')","('Volume', 'SCVL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.93000030517578,30.61000061035156,29.040000915527344,29.399999618530277,252100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,29.059999465942383,29.059999465942383,27.790000915527344,27.899999618530277,262200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,27.920000076293945,28.149999618530277,27.700000762939453,27.90999984741211,186800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,27.540000915527344,27.96999931335449,27.36000061035156,27.450000762939453,190600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.450000762939453,28.049999237060547,27.3799991607666,27.520000457763672,162700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,27.21999931335449,27.549999237060547,27.0,27.18000030517578,122700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,27.049999237060547,28.01000022888184,27.049999237060547,27.770000457763672,169700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,27.61000061035156,27.6200008392334,26.76000022888184,27.01000022888184,215000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,27.229999542236328,27.549999237060547,26.489999771118164,26.56999969482422,146200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,26.25,26.290000915527344,25.59000015258789,25.690000534057617,183500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,25.399999618530277,26.479999542236328,25.239999771118164,25.700000762939453,174300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,25.780000686645508,25.940000534057617,25.100000381469727,25.530000686645508,114500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,25.700000762939453,25.709999084472656,24.940000534057617,25.63999938964844,131400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,26.059999465942383,26.31999969482422,25.670000076293945,25.979999542236328,175100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,26.25,27.040000915527344,25.57999992370605,25.6299991607666,176800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,26.13999938964844,26.13999938964844,25.270000457763672,25.450000762939453,112700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,25.8799991607666,26.0,25.34000015258789,25.81999969482422,172400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,26.0,26.200000762939453,25.790000915527344,26.040000915527344,128700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,26.040000915527344,26.149999618530277,25.780000686645508,25.959999084472656,163000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,25.809999465942383,26.670000076293945,25.780000686645508,26.46999931335449,130000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,26.440000534057617,26.649999618530277,25.3799991607666,25.5,166500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.780000686645508,26.399999618530277,25.649999618530277,26.32999992370605,163600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,25.84000015258789,26.63999938964844,25.670000076293945,26.280000686645508,123500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,25.88999938964844,26.239999771118164,25.59000015258789,25.920000076293945,119300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.940000534057617,26.940000534057617,25.86000061035156,26.88999938964844,246300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,26.780000686645508,27.030000686645508,26.21999931335449,26.850000381469727,181800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,26.93000030517578,27.6200008392334,26.84000015258789,27.46999931335449,154800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,27.479999542236328,27.989999771118164,27.190000534057617,27.950000762939453,141500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,28.149999618530277,29.6299991607666,28.149999618530277,29.350000381469727,207400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,28.38999938964844,29.030000686645508,27.979999542236328,28.540000915527344,221600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,28.959999084472656,29.3799991607666,28.34000015258789,29.07999992370605,246700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,29.31999969482422,30.100000381469727,29.0,30.100000381469727,261200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,29.809999465942383,30.790000915527344,29.600000381469727,30.600000381469727,165200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,30.100000381469727,30.290000915527344,29.559999465942383,29.6299991607666,138300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,29.780000686645508,30.51000022888184,29.649999618530277,30.34000015258789,141000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,30.209999084472656,30.56999969482422,29.549999237060547,30.280000686645508,125300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,30.3799991607666,30.989999771118164,30.26000022888184,30.82999992370605,130700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,30.96999931335449,31.86000061035156,30.8700008392334,31.729999542236328,176700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,31.850000381469727,32.63999938964844,31.850000381469727,32.63999938964844,147400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,32.2599983215332,32.349998474121094,31.770000457763672,31.959999084472656,147000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,32.400001525878906,32.83000183105469,32.099998474121094,32.77000045776367,191300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,32.75,33.18000030517578,32.0,33.060001373291016,160500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,33.08000183105469,33.29999923706055,32.459999084472656,32.470001220703125,117800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,32.119998931884766,32.45000076293945,31.700000762939453,31.700000762939453,121700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,31.350000381469727,31.700000762939453,30.46999931335449,30.93000030517578,182200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,31.239999771118164,31.670000076293945,30.88999938964844,31.6299991607666,190900.0,,,,,,,,,,
