Date,Open,High,Low,Close,Volume,"('Adj Close', 'ANGI')","('Close', 'ANGI')","('High', 'ANGI')","('Low', 'ANGI')","('Open', 'ANGI')","('Volume', 'ANGI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.470000028610229,2.4800000190734863,2.390000104904175,2.400000095367432,480700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.3399999141693115,2.3399999141693115,2.25,2.2699999809265137,678200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.259999990463257,2.3399999141693115,2.259999990463257,2.309999942779541,490700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.299999952316284,2.3299999237060547,2.2300000190734863,2.2300000190734863,397700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.220000028610229,2.430000066757202,2.2100000381469727,2.4100000858306885,710100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.380000114440918,2.490000009536743,2.380000114440918,2.390000104904175,759500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.369999885559082,2.4100000858306885,2.3299999237060547,2.380000114440918,450400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.380000114440918,2.440000057220459,2.299999952316284,2.309999942779541,651300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.369999885559082,2.4200000762939453,2.2799999713897705,2.2799999713897705,534300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.259999990463257,2.299999952316284,2.150000095367432,2.299999952316284,1580200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.25,2.289999961853028,2.140000104904175,2.140000104904175,1237500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.1600000858306885,2.220000028610229,2.109999895095825,2.190000057220459,1155200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.190000057220459,2.259999990463257,2.140000104904175,2.1700000762939453,1275600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.1700000762939453,2.359999895095825,2.1700000762939453,2.309999942779541,726200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.3299999237060547,2.4600000381469727,2.319999933242798,2.369999885559082,1469600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.4200000762939453,2.470000028610229,2.3499999046325684,2.369999885559082,1284200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.4200000762939453,2.430000066757202,2.380000114440918,2.400000095367432,588800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.390000104904175,2.5199999809265137,2.390000104904175,2.4200000762939453,1298100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.400000095367432,2.509999990463257,2.380000114440918,2.490000009536743,611000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.4600000381469727,2.4800000190734863,2.4200000762939453,2.450000047683716,496100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.4100000858306885,2.470000028610229,2.369999885559082,2.369999885559082,871800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.390000104904175,2.470000028610229,2.380000114440918,2.4200000762939453,480600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.400000095367432,2.430000066757202,2.359999895095825,2.400000095367432,349900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.369999885559082,2.390000104904175,2.3399999141693115,2.3399999141693115,289800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.3399999141693115,2.470000028610229,2.3399999141693115,2.440000057220459,421600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.450000047683716,2.450000047683716,2.369999885559082,2.380000114440918,579400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.390000104904175,2.490000009536743,2.3299999237060547,2.369999885559082,781800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.390000104904175,2.470000028610229,2.359999895095825,2.470000028610229,397100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.5,2.539999961853028,2.4800000190734863,2.4800000190734863,728200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.3399999141693115,2.4800000190734863,2.3399999141693115,2.430000066757202,750700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.490000009536743,3.009999990463257,2.4200000762939453,2.890000104904175,3372100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.900000095367432,2.990000009536743,2.759999990463257,2.940000057220459,1413600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.950000047683716,3.0899999141693115,2.900000095367432,2.990000009536743,1191500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.9600000381469727,3.0,2.9200000762939453,2.9800000190734863,868500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.9800000190734863,3.009999990463257,2.930000066757202,3.0,612500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.0299999713897705,3.0999999046325684,2.970000028610229,2.9800000190734863,525900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.970000028610229,3.0,2.799999952316284,2.809999942779541,417900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.819999933242798,2.8499999046325684,2.720000028610229,2.7300000190734863,539200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.7300000190734863,2.869999885559082,2.7300000190734863,2.8399999141693115,403300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.8499999046325684,2.8499999046325684,2.75,2.7799999713897705,385000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.809999942779541,2.890000104904175,2.7799999713897705,2.869999885559082,418500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.9100000858306885,2.940000057220459,2.8299999237060547,2.9200000762939453,571000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.900000095367432,2.930000066757202,2.690000057220459,2.700000047683716,982000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.8299999237060547,2.869999885559082,2.5899999141693115,2.609999895095825,763000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.680000066757202,2.700000047683716,2.539999961853028,2.5999999046325684,524300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.569999933242798,2.619999885559082,2.5299999713897705,2.559999942779541,444900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.630000114440918,2.7699999809265137,2.5999999046325684,2.690000057220459,741700.0,,,,,,,,,,
