Date,Open,High,Low,Close,Volume,"('Adj Close', 'ADP')","('Close', 'ADP')","('High', 'ADP')","('Low', 'ADP')","('Open', 'ADP')","('Volume', 'ADP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,233.3800048828125,233.8500061035156,231.88999938964844,233.4199981689453,1955400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,233.6300048828125,234.22000122070312,231.6699981689453,232.50999450683597,1831500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,233.9900054931641,235.3500061035156,233.41000366210935,233.66000366210935,2145400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,232.63999938964844,235.42999267578125,232.4499969482422,235.2100067138672,1765400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,235.5500030517578,237.16000366210935,234.94000244140625,236.75999450683597,1678500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,235.0,236.9900054931641,234.72999572753903,235.22000122070312,1135000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,234.9600067138672,236.1199951171875,234.44000244140625,235.2899932861328,1218000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,235.3500061035156,235.8000030517578,232.3500061035156,235.33999633789065,1545200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,236.6499938964844,237.3999938964844,234.05999755859372,235.9499969482422,932200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,235.1300048828125,235.88999938964844,233.2899932861328,235.27999877929688,1288800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,236.13999938964844,237.25999450683597,234.4499969482422,235.38999938964844,1409300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,235.05999755859372,236.67999267578125,234.16000366210935,236.0800018310547,1182700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,236.6999969482422,239.22000122070312,234.63999938964844,238.2400054931641,1822100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,238.0800018310547,240.25999450683597,237.9199981689453,239.3999938964844,1761200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,239.3999938964844,240.5,238.42999267578125,240.3600006103516,1245100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,241.41000366210935,241.58999633789065,238.17999267578125,238.44000244140625,1744500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,239.2400054931641,240.75,236.25999450683597,236.72000122070312,1993300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,237.75999450683597,237.75999450683597,235.5,236.1000061035156,1677900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,234.44000244140625,237.7100067138672,234.3800048828125,237.7100067138672,2165100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,235.92999267578125,238.83999633789065,235.1100006103516,238.58999633789065,2024100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,246.41000366210935,251.22000122070312,244.0,245.77999877929688,4436100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,245.0,247.25,241.97000122070312,247.0800018310547,2008000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,247.5800018310547,249.8300018310547,246.72999572753903,248.80999755859372,2223000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,248.58999633789065,248.83999633789065,246.08999633789065,248.27999877929688,1733200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,249.3999938964844,251.8000030517578,248.5200042724609,250.80999755859372,1690500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,251.8300018310547,252.3699951171875,249.6999969482422,250.2700042724609,1460700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,249.9900054931641,251.19000244140625,248.3999938964844,251.0800018310547,1330900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,250.88999938964844,251.0,248.8699951171875,249.9900054931641,1243300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,249.75,250.77999877929688,249.3999938964844,250.07000732421875,1260500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,250.4499969482422,250.5,247.8699951171875,249.58999633789065,1827900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,250.1000061035156,251.25999450683597,249.05999755859372,250.8999938964844,1131500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,251.6000061035156,252.82000732421875,251.1300048828125,252.0500030517578,1387600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,251.75,254.3600006103516,250.63999938964844,252.97000122070312,2098800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,253.3999938964844,254.5200042724609,252.5399932861328,252.94000244140625,1439300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,253.55999755859372,254.0200042724609,251.52999877929688,253.9199981689453,1146400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,254.07000732421875,255.75,253.50999450683597,254.75999450683597,1692900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,255.2400054931641,256.2099914550781,254.9600067138672,255.8699951171875,1306600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,256.57000732421875,256.57000732421875,253.47999572753903,253.5500030517578,1141300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,253.1499938964844,253.3000030517578,250.2100067138672,251.30999755859372,1241800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,250.55999755859372,251.91000366210935,250.1499938964844,251.55999755859372,1508100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,253.6999969482422,253.80999755859372,250.16000366210935,251.1300048828125,2796700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,249.42999267578125,250.17999267578125,248.3300018310547,249.69000244140625,2091000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,247.00999450683597,249.4199981689453,243.8000030517578,246.1999969482422,3661500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,246.3500061035156,246.66000366210935,242.5800018310547,244.0,2433300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,244.9600067138672,246.27999877929688,243.0800018310547,243.75999450683597,2163700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,243.75999450683597,245.97000122070312,243.25,244.25,2445400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,243.8999938964844,244.30999755859372,241.47999572753903,242.3999938964844,1815500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,243.22999572753903,244.52999877929688,241.6999969482422,244.08999633789065,1477100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,244.08999633789065,245.66000366210935,242.6100006103516,244.6699981689453,1978800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,244.6699981689453,245.25999450683597,243.07000732421875,244.2100067138672,1559000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,244.7100067138672,244.9900054931641,242.22999572753903,243.25,1867500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,242.97999572753903,243.8300018310547,238.8300018310547,242.08999633789065,11912100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,243.6100006103516,244.27999877929688,241.67999267578125,241.8500061035156,2001900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,242.57000732421875,244.32000732421875,241.2899932861328,244.1300048828125,1864200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,245.00999450683597,247.8699951171875,244.1199951171875,247.72000122070312,2105100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,248.47000122070312,250.52999877929688,247.4199981689453,248.9499969482422,1858000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,251.22999572753903,251.22999572753903,246.9600067138672,247.6100006103516,1612600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,247.4199981689453,247.75,244.0500030517578,244.1999969482422,1069600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,243.55999755859372,245.25,243.3999938964844,245.07000732421875,1072900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,246.9499969482422,249.42999267578125,246.8800048828125,248.3300018310547,1149200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,249.6300048828125,251.05999755859372,249.02999877929688,249.7400054931641,1302000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,250.3800048828125,250.6100006103516,245.0200042724609,245.30999755859372,1535500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,240.1100006103516,248.72999572753903,239.72000122070312,247.66000366210935,2297400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,247.82000732421875,248.41000366210935,244.7400054931641,245.1300048828125,2370100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,247.57000732421875,247.6199951171875,241.3999938964844,241.4900054931641,1690600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,241.9499969482422,245.9199981689453,241.2700042724609,244.8500061035156,1420100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,244.3699951171875,247.0,244.2700042724609,246.63999938964844,905600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,248.3000030517578,250.1000061035156,246.58999633789065,250.00999450683597,1158700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,248.33999633789065,248.7899932861328,244.3300018310547,245.7899932861328,1263200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,246.52999877929688,246.7700042724609,242.97000122070312,244.4199981689453,1099200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,242.92999267578125,244.1999969482422,242.19000244140625,243.8500061035156,1226400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,247.0800018310547,247.32000732421875,243.1199951171875,244.0800018310547,1383600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,245.00999450683597,245.52999877929688,243.42999267578125,244.2100067138672,1457700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,245.0800018310547,245.0800018310547,242.02999877929688,242.8999938964844,1126100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,244.5,245.0,241.6699981689453,241.9900054931641,1454200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,243.80999755859372,244.27999877929688,242.4499969482422,243.30999755859372,1638700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,245.1000061035156,247.5800018310547,243.9199981689453,246.30999755859372,1329000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,246.75999450683597,248.08999633789065,245.92999267578125,246.83999633789065,1661800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,244.63999938964844,246.8600006103516,244.32000732421875,246.6100006103516,1455800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,249.57000732421875,250.3000030517578,244.41000366210935,246.33999633789065,1224500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,244.1000061035156,246.7100067138672,242.9600067138672,243.07000732421875,1555500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,244.0500030517578,244.9499969482422,243.17999267578125,243.9499969482422,1153500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,244.19000244140625,244.4900054931641,241.80999755859372,241.88999938964844,1944900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,249.69000244140625,253.72000122070312,244.5200042724609,247.3300018310547,2782400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,246.00999450683597,246.9600067138672,241.02999877929688,242.02999877929688,1781100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,243.0200042724609,243.6699981689453,239.32000732421875,241.88999938964844,1491500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,242.27999877929688,243.6999969482422,241.1000061035156,242.7400054931641,1108800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,243.05999755859372,245.22999572753903,242.1000061035156,245.1199951171875,1202500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,245.0500030517578,245.0500030517578,241.17999267578125,242.94000244140625,1133500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,243.83999633789065,245.44000244140625,242.7899932861328,245.1499938964844,1020200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,245.47999572753903,247.2100067138672,245.05999755859372,246.8600006103516,757900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,247.5,249.82000732421875,246.7700042724609,247.8000030517578,950000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,249.0800018310547,249.4199981689453,244.5,245.5,1279000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,246.4600067138672,248.25,246.0,246.6199951171875,1053800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,246.3600006103516,250.2700042724609,246.02999877929688,250.05999755859372,1032000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,250.05999755859372,252.38999938964844,249.2400054931641,252.3300018310547,1291500.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,252.44000244140625,252.66000366210935,250.58999633789065,251.77999877929688,772900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,253.0,253.0,251.1000061035156,252.13999938964844,917400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,252.3000030517578,254.63999938964844,251.7100067138672,254.0200042724609,1272800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,254.3600006103516,254.3600006103516,251.05999755859372,251.4900054931641,1096100.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,251.6000061035156,252.9900054931641,248.33999633789065,248.8999938964844,973900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,248.3000030517578,248.4600067138672,241.91000366210935,243.3000030517578,1483500.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,241.42999267578125,242.72999572753903,239.6199951171875,240.08999633789065,1565600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,240.6699981689453,241.7899932861328,239.5200042724609,240.91000366210935,1562200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,241.5200042724609,245.0200042724609,240.5200042724609,244.9199981689453,2721000.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,244.1699981689453,245.52999877929688,242.0500030517578,244.0200042724609,1113300.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,244.5200042724609,247.4600067138672,243.92999267578125,245.6699981689453,911700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,245.13999938964844,246.91000366210935,243.3600006103516,245.77999877929688,1298300.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,246.30999755859372,249.5399932861328,246.22999572753903,247.97000122070312,1614300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,248.88999938964844,253.1000061035156,247.94000244140625,252.32000732421875,1650200.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,251.27999877929688,252.19000244140625,243.69000244140625,246.8699951171875,2339700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,246.80999755859372,247.92999267578125,243.72000122070312,246.5800018310547,1478200.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,245.9600067138672,246.91000366210935,244.0399932861328,246.1300048828125,1764500.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,244.2700042724609,246.0399932861328,242.6199951171875,244.2700042724609,1368700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,242.97999572753903,243.6499938964844,240.92999267578125,242.6199951171875,1106900.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,240.82000732421875,245.9600067138672,240.0399932861328,244.9600067138672,1347800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,245.13999938964844,245.5500030517578,243.50999450683597,244.41000366210935,1004800.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,244.75999450683597,246.91000366210935,243.91000366210935,246.05999755859372,1954200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,246.9199981689453,248.58999633789065,246.47999572753903,247.97000122070312,3022800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,248.25999450683597,250.75,247.1699981689453,249.1999969482422,1303100.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,250.3800048828125,250.3800048828125,246.44000244140625,248.3999938964844,1492900.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,246.6100006103516,247.67999267578125,237.2100067138672,238.0200042724609,3146300.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,237.8699951171875,239.2899932861328,236.2400054931641,237.3000030517578,2066800.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,238.25999450683597,241.13999938964844,237.47000122070312,238.69000244140625,2595000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,239.3000030517578,241.41000366210935,235.0800018310547,235.6699981689453,2124700.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,236.6000061035156,236.8800048828125,234.0,236.6300048828125,1278100.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,235.9499969482422,237.57000732421875,234.72999572753903,236.91000366210935,815700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,235.7400054931641,236.5200042724609,233.75,235.55999755859372,1847300.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,235.47999572753903,236.42999267578125,233.0200042724609,233.44000244140625,1448800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,233.1199951171875,235.0,232.8999938964844,234.7100067138672,1458700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,233.8500061035156,234.41000366210935,231.2700042724609,234.1499938964844,1687000.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,233.88999938964844,238.22000122070312,233.13999938964844,235.6300048828125,1882300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,236.27999877929688,239.47000122070312,235.9900054931641,238.0200042724609,1312700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,238.19000244140625,242.75999450683597,238.19000244140625,242.63999938964844,1268300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,243.08999633789065,246.57000732421875,242.75999450683597,245.82000732421875,1252800.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,246.7899932861328,250.02999877929688,246.7899932861328,249.25,1896800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,248.2100067138672,251.77999877929688,247.1100006103516,247.3999938964844,1225800.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,248.22999572753903,248.8699951171875,244.6499938964844,246.97000122070312,1424500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,249.1699981689453,249.1699981689453,245.92999267578125,247.9900054931641,1421300.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,246.9199981689453,248.8500061035156,246.00999450683597,248.3500061035156,765400.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,249.66000366210935,249.66000366210935,245.8000030517578,247.1000061035156,1853200.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,249.05999755859372,254.3500061035156,247.97999572753903,249.5800018310547,1476200.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,249.57000732421875,253.4600067138672,249.4900054931641,252.6699981689453,1449500.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,254.5,256.1300048828125,252.6300048828125,255.2100067138672,2120000.0,,,,,,,,,,
