Date,Open,High,Low,Close,Volume,"('Adj Close', 'BROS')","('Close', 'BROS')","('High', 'BROS')","('Low', 'BROS')","('Open', 'BROS')","('Volume', 'BROS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,31.450000762939453,31.93000030517578,30.76099967956543,31.059999465942383,1254000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,30.56999969482422,31.80500030517578,30.440000534057617,31.030000686645508,991500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,31.059999465942383,31.170000076293945,30.450000762939453,31.01000022888184,1255400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,30.899999618530277,31.780000686645508,30.799999237060547,31.11000061035156,1860100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,31.239999771118164,31.5,28.34000015258789,29.690000534057617,3998600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,29.46999931335449,29.6200008392334,28.59000015258789,28.6299991607666,2211900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.700000762939453,29.76000022888184,28.63999938964844,29.479999542236328,1605100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,29.51000022888184,29.59000015258789,28.15999984741211,28.170000076293945,1483000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,28.18000030517578,28.63999938964844,27.76499938964844,27.86000061035156,958900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,28.799999237060547,28.809999465942383,27.674999237060547,27.729999542236328,1439100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,27.489999771118164,28.18000030517578,27.3700008392334,28.11000061035156,1212400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,28.290000915527344,28.424999237060547,27.68000030517578,27.68000030517578,1489900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.76000022888184,28.34000015258789,27.1299991607666,28.21999931335449,1527000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,28.399999618530277,28.84000015258789,26.979999542236328,27.299999237060547,1850500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,27.46999931335449,27.690000534057617,27.11000061035156,27.520000457763672,1228000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,27.700000762939453,27.70400047302246,27.100000381469727,27.489999771118164,1011600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,27.479999542236328,27.76000022888184,27.149999618530277,27.56999969482422,987400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.6200008392334,27.96999931335449,27.299999237060547,27.5,868100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,27.489999771118164,27.780000686645508,27.149999618530277,27.65999984741211,823100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,27.5,27.6200008392334,27.19499969482422,27.61000061035156,888400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,27.739999771118164,27.86000061035156,26.75,26.850000381469727,907100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,26.940000534057617,27.15999984741211,26.3799991607666,27.149999618530277,977900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,26.81999969482422,26.895000457763672,26.5,26.770000457763672,958800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,26.5,26.549999237060547,25.82999992370605,25.950000762939453,1415100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.88999938964844,26.07999992370605,25.649999618530277,25.75,1623400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,25.770000457763672,25.94499969482422,25.459999084472656,25.75,1108200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,25.6299991607666,26.399999618530277,25.5,26.38999938964844,1208300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,26.5,27.01000022888184,26.299999237060547,26.989999771118164,1197300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,27.190000534057617,27.959999084472656,27.149999618530277,27.780000686645508,1407000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,27.170000076293945,27.35300064086914,26.38999938964844,26.57999992370605,1329100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,26.959999084472656,27.559999465942383,26.31999969482422,27.540000915527344,1345300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,27.63999938964844,27.76000022888184,27.222000122070312,27.479999542236328,865500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,27.34000015258789,27.71999931335449,27.170000076293945,27.399999618530277,1293900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,27.43000030517578,27.600000381469727,27.13500022888184,27.13999938964844,1551300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,27.09000015258789,27.600000381469727,26.75,27.040000915527344,2906900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,28.770000457763672,29.21500015258789,26.375,27.399999618530277,6041200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,27.3799991607666,28.75,26.8700008392334,28.700000762939453,3238500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,28.59000015258789,30.06999969482422,28.270000457763672,28.809999465942383,3163500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,28.90999984741211,29.93000030517578,28.54800033569336,29.729999542236328,2253500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,28.61000061035156,29.520000457763672,28.290000915527344,28.700000762939453,8282300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,28.82999992370605,29.43000030517578,28.34000015258789,29.1299991607666,2330500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,29.040000915527344,29.86000061035156,28.649999618530277,29.670000076293945,1719900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,30.0,30.834999084472656,29.899999618530277,30.520000457763672,3045500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,30.25,30.93000030517578,30.13999938964844,30.36000061035156,1523800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,30.61000061035156,30.88500022888184,29.6200008392334,30.059999465942383,1511700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,30.34000015258789,30.68000030517578,29.770000457763672,29.920000076293945,1435100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,30.149999618530277,30.61000061035156,30.0,30.239999771118164,1417800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,30.280000686645508,32.25,30.190000534057617,31.809999465942383,3631500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,31.920000076293945,34.2599983215332,31.81999969482422,33.689998626708984,3882100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,33.7400016784668,34.4900016784668,33.57099914550781,34.369998931884766,2112000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,34.34000015258789,35.029998779296875,33.400001525878906,33.779998779296875,2366600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,33.720001220703125,34.189998626708984,33.41999816894531,33.939998626708984,1271800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,34.0,34.43000030517578,33.84299850463867,34.150001525878906,1088300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,34.0,34.77000045776367,33.290000915527344,33.709999084472656,2051900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,33.84000015258789,34.68000030517578,33.5,34.2400016784668,1671500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,34.25,36.16999816894531,34.25,35.619998931884766,2370700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,33.349998474121094,33.88999938964844,32.65999984741211,33.56999969482422,9768700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,33.654998779296875,34.02000045776367,33.349998474121094,33.540000915527344,2375700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,33.79999923706055,33.810001373291016,32.90999984741211,33.08000183105469,1816300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,33.20000076293945,33.2869987487793,32.02000045776367,33.150001525878906,2358300.0,,,,,,,,,,
