Date,Open,High,Low,Close,Volume,"('Adj Close', 'AYTU')","('Close', 'AYTU')","('High', 'AYTU')","('Low', 'AYTU')","('Open', 'AYTU')","('Volume', 'AYTU')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.799999952316284,2.900000095367432,2.799999952316284,2.890000104904175,15800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.869999885559082,2.930000066757202,2.8299999237060547,2.880000114440918,7600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.880000114440918,2.9100000858306885,2.740000009536743,2.7799999713897705,11500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.75,2.8499999046325684,2.720000028610229,2.7300000190734863,9100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.7799999713897705,2.799999952316284,2.6700000762939453,2.720000028610229,8800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.7100000381469727,2.7799999713897705,2.690000057220459,2.700000047683716,6000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.6700000762939453,2.720000028610229,2.6600000858306885,2.6600000858306885,9700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.700000047683716,2.700000047683716,2.5,2.5799999237060547,18700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.619999885559082,2.619999885559082,2.559999942779541,2.559999942779541,6100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.5299999713897705,2.569999933242798,2.4800000190734863,2.490000009536743,15100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.450000047683716,2.5,2.450000047683716,2.5,14100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.4100000858306885,2.5,2.369999885559082,2.4600000381469727,18200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.509999990463257,2.5799999237060547,2.4200000762939453,2.5299999713897705,22500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.569999933242798,2.9200000762939453,2.440000057220459,2.819999933242798,32800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.759999990463257,2.8499999046325684,2.700000047683716,2.75,3900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.720000028610229,2.75,2.5799999237060547,2.740000009536743,5400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.680000066757202,2.740000009536743,2.630000114440918,2.7300000190734863,9300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.75,2.8499999046325684,2.75,2.8499999046325684,13500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.759999990463257,2.8499999046325684,2.759999990463257,2.8499999046325684,4600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.7799999713897705,2.8499999046325684,2.7699999809265137,2.8499999046325684,4600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.8499999046325684,2.8499999046325684,2.7300000190734863,2.7300000190734863,12200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.6600000858306885,2.700000047683716,2.6600000858306885,2.6700000762939453,8400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.6700000762939453,2.6700000762939453,2.640000104904175,2.640000104904175,6800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.799999952316284,2.799999952316284,2.5,2.5299999713897705,17500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.4800000190734863,2.5799999237060547,2.4800000190734863,2.509999990463257,7400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.559999942779541,2.609999895095825,2.5299999713897705,2.5299999713897705,3700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.569999933242798,2.759999990463257,2.539999961853028,2.650000095367432,4400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.6600000858306885,2.930000066757202,2.6600000858306885,2.869999885559082,34100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.8499999046325684,2.950000047683716,2.8499999046325684,2.930000066757202,30400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.8499999046325684,2.990000009536743,2.8499999046325684,2.990000009536743,30500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.0,3.400000095367432,3.0,3.150000095367432,110500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.2100000381469727,3.450000047683716,3.0999999046325684,3.119999885559082,22700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.1700000762939453,3.400000095367432,3.0999999046325684,3.1700000762939453,45000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.190000057220459,3.3399999141693115,3.130000114440918,3.2799999713897705,56400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.2799999713897705,3.2799999713897705,2.809999942779541,3.009999990463257,32300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.009999990463257,3.0899999141693115,2.9100000858306885,2.9600000381469727,15200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.9100000858306885,2.990000009536743,2.819999933242798,2.930000066757202,25300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.809999942779541,2.9200000762939453,2.809999942779541,2.890000104904175,10100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.859999895095825,2.9200000762939453,2.8299999237060547,2.8399999141693115,4800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.890000104904175,2.9800000190734863,2.8299999237060547,2.9600000381469727,40800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.970000028610229,3.0,2.8299999237060547,2.890000104904175,30700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.900000095367432,2.9600000381469727,2.8299999237060547,2.9600000381469727,18100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.9600000381469727,3.0,2.8299999237060547,2.950000047683716,37900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.9800000190734863,3.069999933242798,2.900000095367432,3.039999961853028,29000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.069999933242798,3.0899999141693115,2.970000028610229,3.0,13200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.0199999809265137,3.0899999141693115,3.009999990463257,3.0799999237060547,22800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.0999999046325684,3.200000047683716,3.0899999141693115,3.140000104904175,24200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.0999999046325684,3.25,3.059999942779541,3.150000095367432,17900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.119999885559082,3.2300000190734863,3.119999885559082,3.150000095367432,24200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.109999895095825,3.220000028610229,3.009999990463257,3.049999952316284,11300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.0899999141693115,3.140000104904175,2.759999990463257,2.869999885559082,26200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.869999885559082,2.9600000381469727,2.8399999141693115,2.869999885559082,11500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.819999933242798,3.180000066757202,2.819999933242798,2.890000104904175,62300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.900000095367432,2.970000028610229,2.859999895095825,2.859999895095825,13200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.9200000762939453,2.970000028610229,2.880000114440918,2.890000104904175,21300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.890000104904175,3.069999933242798,2.869999885559082,2.9800000190734863,10200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.009999990463257,3.109999895095825,2.940000057220459,3.039999961853028,6200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.039999961853028,3.1700000762939453,2.9800000190734863,3.059999942779541,41300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.0299999713897705,3.0899999141693115,3.0299999713897705,3.0799999237060547,7500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.0799999237060547,3.0899999141693115,2.9100000858306885,3.0799999237060547,13800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.0999999046325684,3.119999885559082,3.009999990463257,3.039999961853028,15200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.069999933242798,3.1700000762939453,2.970000028610229,2.990000009536743,15700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.9800000190734863,3.039999961853028,2.9800000190734863,3.0299999713897705,10300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.039999961853028,3.130000114440918,3.039999961853028,3.130000114440918,12100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.0999999046325684,3.200000047683716,2.9800000190734863,3.200000047683716,21800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.1600000858306885,3.220000028610229,3.0899999141693115,3.220000028610229,15800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.0999999046325684,3.3499999046325684,3.0999999046325684,3.299999952316284,40100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.2699999809265137,3.380000114440918,3.2699999809265137,3.359999895095825,13200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.2699999809265137,3.380000114440918,3.150000095367432,3.220000028610229,13400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.220000028610229,3.220000028610229,3.0799999237060547,3.119999885559082,26600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,3.109999895095825,3.119999885559082,2.8399999141693115,2.890000104904175,26500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.8499999046325684,2.859999895095825,2.650000095367432,2.680000066757202,55700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.680000066757202,2.9200000762939453,2.680000066757202,2.859999895095825,7400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.940000057220459,2.940000057220459,2.759999990463257,2.869999885559082,4300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.869999885559082,2.930000066757202,2.789999961853028,2.789999961853028,3300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.799999952316284,2.8299999237060547,2.740000009536743,2.789999961853028,6900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.75,2.880000114440918,2.75,2.809999942779541,6600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.8499999046325684,2.8499999046325684,2.720000028610229,2.720000028610229,9100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.799999952316284,2.799999952316284,2.630000114440918,2.799999952316284,14000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.789999961853028,2.869999885559082,2.7100000381469727,2.8399999141693115,8000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.900000095367432,2.9200000762939453,2.880000114440918,2.900000095367432,6100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.9100000858306885,2.930000066757202,2.809999942779541,2.809999942779541,3800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.819999933242798,2.890000104904175,2.809999942779541,2.809999942779541,2700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.859999895095825,2.950000047683716,2.8499999046325684,2.890000104904175,7900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.950000047683716,3.009999990463257,2.950000047683716,3.009999990463257,7300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.9600000381469727,3.039999961853028,2.9200000762939453,3.009999990463257,21200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,3.0899999141693115,3.1700000762939453,3.039999961853028,3.059999942779541,43500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,3.0799999237060547,3.109999895095825,3.049999952316284,3.059999942779541,5900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,3.0799999237060547,3.180000066757202,3.069999933242798,3.0999999046325684,6100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,3.069999933242798,3.2100000381469727,3.069999933242798,3.2100000381469727,9500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,3.220000028610229,3.2699999809265137,3.1700000762939453,3.2699999809265137,15200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,3.25,3.4200000762939453,3.220000028610229,3.3499999046325684,60000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,3.450000047683716,3.450000047683716,3.240000009536743,3.319999933242798,22600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,3.380000114440918,3.400000095367432,3.059999942779541,3.059999942779541,45400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,3.3499999046325684,3.3499999046325684,2.75,2.9600000381469727,40700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,2.900000095367432,2.9600000381469727,2.900000095367432,2.940000057220459,21100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,2.9800000190734863,3.1700000762939453,2.9800000190734863,3.0799999237060547,23100.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,3.0199999809265137,3.1700000762939453,3.0199999809265137,3.130000114440918,4200.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,3.150000095367432,3.150000095367432,3.0799999237060547,3.119999885559082,16800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,3.059999942779541,3.200000047683716,3.049999952316284,3.180000066757202,17600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,3.150000095367432,3.240000009536743,3.150000095367432,3.200000047683716,23700.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,3.1600000858306885,3.2300000190734863,3.119999885559082,3.190000057220459,56700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,3.190000057220459,3.190000057220459,3.009999990463257,3.0299999713897705,28600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,3.0199999809265137,3.180000066757202,3.0199999809265137,3.109999895095825,10200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,3.180000066757202,3.190000057220459,3.130000114440918,3.150000095367432,8300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,3.1600000858306885,3.2300000190734863,3.1600000858306885,3.2300000190734863,27400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,3.2100000381469727,3.2100000381469727,3.069999933242798,3.1700000762939453,21500.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,3.1600000858306885,3.200000047683716,3.0999999046325684,3.200000047683716,8100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,3.1700000762939453,3.2100000381469727,3.069999933242798,3.190000057220459,20300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,3.119999885559082,3.190000057220459,3.0199999809265137,3.0299999713897705,47100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,3.039999961853028,3.0999999046325684,3.0,3.0899999141693115,25200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,3.0299999713897705,3.0299999713897705,3.0299999713897705,3.0299999713897705,2700.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,3.0799999237060547,3.0799999237060547,2.880000114440918,2.930000066757202,80000.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,3.0899999141693115,3.1600000858306885,2.8299999237060547,2.869999885559082,30200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,2.880000114440918,2.900000095367432,2.7799999713897705,2.8499999046325684,33100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,2.859999895095825,2.9100000858306885,2.7799999713897705,2.809999942779541,13700.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,2.990000009536743,2.990000009536743,2.7699999809265137,2.8499999046325684,47700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,2.869999885559082,2.940000057220459,2.7799999713897705,2.799999952316284,20500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,2.930000066757202,2.930000066757202,2.7799999713897705,2.9100000858306885,29800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,2.970000028610229,2.970000028610229,2.8399999141693115,2.950000047683716,25500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,2.940000057220459,2.990000009536743,2.9100000858306885,2.990000009536743,28900.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,2.970000028610229,2.970000028610229,2.859999895095825,2.880000114440918,7200.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,2.890000104904175,2.9100000858306885,2.859999895095825,2.859999895095825,8500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,2.8399999141693115,2.940000057220459,2.8399999141693115,2.9200000762939453,19100.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,2.890000104904175,2.9100000858306885,2.75,2.8499999046325684,26500.0,,,,,,,,,,
