Date,Open,High,Low,Close,Volume,"('Adj Close', 'HROW')","('Close', 'HROW')","('High', 'HROW')","('Low', 'HROW')","('Open', 'HROW')","('Volume', 'HROW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,11.15999984741211,12.300000190734863,11.109999656677246,11.949999809265137,566500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,12.100000381469728,12.399999618530272,11.510000228881836,11.600000381469728,942500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,11.670000076293944,12.0,10.699999809265137,10.779999732971191,583000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,10.600000381469728,10.800000190734863,10.390000343322754,10.539999961853027,467300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.579999923706056,10.710000038146973,10.1899995803833,10.5600004196167,378100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.489999771118164,10.489999771118164,9.989999771118164,10.0,456900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.0,10.149999618530272,9.649999618530272,9.859999656677246,378700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,9.979999542236328,10.0,9.600000381469728,9.9399995803833,339500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.010000228881836,10.050000190734863,9.739999771118164,9.9399995803833,289800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,9.869999885559082,10.050000190734863,9.699999809265137,9.739999771118164,264300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,9.630000114440918,9.90999984741211,9.5,9.880000114440918,375700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,9.869999885559082,9.9399995803833,9.600000381469728,9.829999923706056,211700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,9.859999656677246,9.859999656677246,9.460000038146973,9.470000267028809,287600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,9.5,9.789999961853027,9.390000343322754,9.770000457763672,357900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,9.779999732971191,9.960000038146973,9.65999984741211,9.93000030517578,220000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.010000228881836,10.140000343322754,9.520000457763672,9.5600004196167,254100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,9.65999984741211,9.6899995803833,9.40999984741211,9.65999984741211,180900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,9.770000457763672,9.859999656677246,9.630000114440918,9.710000038146973,156600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,9.65999984741211,10.020000457763672,9.56999969482422,10.0,180200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.010000228881836,10.020000457763672,9.550000190734863,9.6899995803833,215000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,9.760000228881836,9.899999618530272,9.449999809265137,9.529999732971191,391000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,9.539999961853027,9.6899995803833,9.489999771118164,9.529999732971191,297500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,9.460000038146973,9.579999923706056,9.289999961853027,9.470000267028809,185100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,9.359999656677246,9.43000030517578,9.130000114440918,9.300000190734863,333600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,9.300000190734863,10.0,9.260000228881836,9.949999809265137,580400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,9.949999809265137,9.949999809265137,9.630000114440918,9.869999885559082,248200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,9.90999984741211,10.699999809265137,9.859999656677246,10.25,379500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,10.210000038146973,10.829999923706056,10.210000038146973,10.800000190734863,274500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,10.8100004196167,11.869999885559082,10.8100004196167,11.720000267028809,597800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,11.31999969482422,11.68000030517578,10.979999542236328,11.510000228881836,528800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,11.529999732971191,11.720000267028809,11.260000228881836,11.489999771118164,237700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,11.520000457763672,11.739999771118164,11.029999732971191,11.100000381469728,608800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,11.289999961853027,11.289999961853027,10.399999618530272,10.670000076293944,903000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,10.699999809265137,11.640000343322754,10.600000381469728,11.489999771118164,683100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,11.399999618530272,11.5,10.920000076293944,11.039999961853027,369700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,11.010000228881836,11.420000076293944,10.920000076293944,11.119999885559082,274500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,11.15999984741211,11.260000228881836,10.869999885559082,10.9399995803833,183400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,10.899999618530272,11.31999969482422,10.899999618530272,11.270000457763672,328400.0,,,,,,,,,,
