Date,Open,High,Low,Close,Volume,"('Adj Close', 'ZM')","('Close', 'ZM')","('High', 'ZM')","('Low', 'ZM')","('Open', 'ZM')","('Volume', 'ZM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,71.0999984741211,71.4469985961914,69.0,69.1500015258789,2869400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,68.30999755859375,68.48999786376953,67.11499786376953,67.16999816894531,2493500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,67.0,67.54000091552734,66.4000015258789,66.9000015258789,1962100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,66.52999877929688,68.02999877929688,66.47000122070312,66.95999908447266,1958800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,67.19999694824219,68.95500183105469,66.77999877929688,68.38999938964844,2341300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,67.45999908447266,68.93000030517578,67.20999908447266,68.30999755859375,2178200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,68.25,68.30000305175781,67.58000183105469,68.18000030517578,2078300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,68.33999633789062,68.68299865722656,66.97000122070312,68.5,3334700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,68.69000244140625,71.5,68.69000244140625,70.45999908447266,4035600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,69.9000015258789,70.41000366210938,68.16000366210938,69.0999984741211,3503200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,68.13999938964844,68.16999816894531,66.40499877929688,67.94999694824219,2357300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,67.5199966430664,67.9800033569336,66.44999694824219,67.31999969482422,2611200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,67.66000366210938,69.04000091552734,67.11000061035156,69.04000091552734,2098700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,69.52999877929688,70.66000366210938,69.04000091552734,69.58999633789062,2493800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,69.58999633789062,69.9000015258789,69.11000061035156,69.62999725341797,2373100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,70.41999816894531,70.5999984741211,68.92400360107422,69.04000091552734,1944300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,69.5,69.5,67.18499755859375,67.41999816894531,2670000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,67.33000183105469,68.75,67.22000122070312,67.73999786376953,2112100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,67.58999633789062,69.0999984741211,67.58999633789062,68.93000030517578,2655700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,68.33000183105469,68.80000305175781,67.13999938964844,67.18000030517578,2418900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,66.25,66.37999725341797,64.57499694824219,64.61000061035156,4178200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,64.77999877929688,65.6500015258789,64.12999725341797,64.8499984741211,4066500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,64.27999877929688,64.79000091552734,63.36000061035156,64.2699966430664,4005800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,63.93000030517578,64.0199966430664,63.34999847412109,63.68999862670898,2597100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,63.52999877929688,64.13999938964844,63.209999084472656,63.59999847412109,3031200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,64.18000030517578,64.25,63.060001373291016,63.880001068115234,2738600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,63.68999862670898,64.06999969482422,63.06999969482422,63.900001525878906,3304500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,64.20999908447266,66.5,64.01000213623047,65.69999694824219,4302100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,65.72000122070312,66.1500015258789,64.44999694824219,64.4800033569336,3077300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,63.0,64.05000305175781,62.810001373291016,63.65999984741211,3230000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,64.33999633789062,64.4800033569336,63.5099983215332,64.13999938964844,1811000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,64.3499984741211,64.7300033569336,63.7400016784668,64.04000091552734,1917700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,63.380001068115234,63.7599983215332,62.08000183105469,62.119998931884766,4125600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,61.70000076293945,61.91999816894531,60.47499847412109,61.31999969482422,3742800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,60.41999816894531,61.41999816894531,60.13999938964844,61.34999847412109,3343800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,61.93000030517578,62.18000030517578,60.93999862670898,62.119998931884766,3383300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,62.5,63.46500015258789,62.29999923706055,63.400001525878906,3518800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,63.650001525878906,64.31999969482422,62.94499969482422,63.119998931884766,13348800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,67.1500015258789,69.4800033569336,65.05999755859375,68.16999816894531,18558000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,67.7300033569336,70.61000061035156,67.56500244140625,69.62000274658203,8100900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,70.0,71.30000305175781,69.06999969482422,70.7300033569336,5830400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,70.9800033569336,71.19999694824219,70.125,70.91000366210938,4271900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,70.91000366210938,70.91999816894531,69.48999786376953,69.70999908447266,5257900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,68.7300033569336,69.19000244140625,66.05999755859375,66.48999786376953,4874600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,67.19000244140625,67.77999877929688,66.30999755859375,66.41999816894531,2925100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,66.55000305175781,67.45999908447266,66.55000305175781,67.02999877929688,2483500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,67.66000366210938,68.28600311279297,67.1500015258789,67.16000366210938,2982200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,67.19000244140625,70.26000213623047,67.12999725341797,69.68000030517578,4434000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,70.0,70.56999969482422,69.30000305175781,69.87999725341797,3160600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,69.73999786376953,69.94999694824219,68.33999633789062,68.44000244140625,2402900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,68.55999755859375,68.87999725341797,66.87000274658203,67.26000213623047,1902800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,66.73999786376953,67.61000061035156,65.88999938964844,65.95999908447266,5674700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,66.30999755859375,67.22000122070312,66.0,66.2300033569336,2132700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,65.5,67.0,65.3499984741211,66.52999877929688,2341900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,66.66000366210938,67.26000213623047,65.97000122070312,66.86000061035156,1594900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,67.2699966430664,67.2699966430664,66.41999816894531,66.54000091552734,1702400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,66.3499984741211,66.41000366210938,65.58000183105469,65.95999908447266,1521200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,65.8499984741211,66.94000244140625,65.3499984741211,66.70999908447266,2227000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,67.0,67.3949966430664,66.18499755859375,66.3499984741211,1642100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,66.61000061035156,66.95999908447266,65.93000030517578,66.62000274658203,1882900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,66.86000061035156,66.86000061035156,65.33000183105469,65.37000274658203,2605800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,67.04000091552734,67.04000091552734,64.61900329589844,64.7300033569336,2955100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,63.5099983215332,64.0999984741211,63.22999954223633,63.77999877929688,2927700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,63.470001220703125,63.84999847412109,63.0099983215332,63.220001220703125,2831600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,63.5099983215332,64.33000183105469,63.02999877929688,63.27999877929688,2614500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,63.06999969482422,63.41999816894531,62.617000579833984,62.93999862670898,2291400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,62.220001220703125,63.65999984741211,61.70000076293945,63.0099983215332,3309100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,62.970001220703125,64.62999725341797,62.810001373291016,63.84999847412109,3284100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,62.400001525878906,62.900001525878906,61.54999923706055,62.220001220703125,3166200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,62.69900131225586,62.81999969482422,62.02000045776367,62.52000045776367,2009200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,62.06999969482422,62.5,61.56999969482422,61.630001068115234,2700500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,61.709999084472656,61.792999267578125,59.7599983215332,60.2400016784668,3361200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,60.20000076293945,60.27999877929688,59.2599983215332,59.27999877929688,2241800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,59.27999877929688,59.790000915527344,59.0099983215332,59.08000183105469,2034200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,60.25,60.75,59.61000061035156,59.93999862670898,4223900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,59.810001373291016,60.209999084472656,59.07500076293945,59.45000076293945,2492500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,59.93999862670898,60.06999969482422,58.880001068115234,59.540000915527344,2905900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,59.630001068115234,61.7599983215332,59.625,61.619998931884766,3891000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,61.90999984741211,62.16999816894531,60.97999954223633,61.650001525878906,3215300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,60.400001525878906,61.15999984741211,60.31999969482422,61.040000915527344,2518200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,61.43999862670898,62.060001373291016,61.2599983215332,62.0,2801200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,62.5,63.82899856567383,62.5,63.31999969482422,3034900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,62.709999084472656,62.95000076293945,60.88999938964844,61.09999847412109,2544700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,60.900001525878906,62.290000915527344,60.68999862670898,61.61000061035156,2445800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,62.29999923706055,63.18000030517578,61.79999923706055,62.83000183105469,2731800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,63.52999877929688,63.77000045776367,61.34000015258789,61.81999969482422,3041900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,61.81999969482422,62.2400016784668,61.53099822998047,61.81999969482422,2825500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,61.959999084472656,62.36000061035156,61.7599983215332,62.13999938964844,2261600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,61.650001525878906,63.040000915527344,61.02000045776367,61.22999954223633,2697200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,61.130001068115234,62.1150016784668,61.02999877929688,61.130001068115234,2525300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,61.27999877929688,62.08000183105469,61.20000076293945,61.970001220703125,2242500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,62.290000915527344,63.459999084472656,62.18000030517578,63.11000061035156,2894100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,63.75,64.16999816894531,63.09000015258789,63.52999877929688,2788100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,64.1500015258789,64.19400024414062,62.77000045776367,63.810001373291016,2387200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,63.54999923706055,64.13999938964844,63.09000015258789,63.959999084472656,2612000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,63.61000061035156,64.18000030517578,63.52000045776367,64.16000366210938,3152100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,64.12000274658203,64.5,63.56999969482422,64.08999633789062,6125600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,62.810001373291016,65.4000015258789,62.61000061035156,63.86000061035156,8015200.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,64.0,65.19999694824219,63.54999923706055,64.37999725341797,2986200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,64.63999938964844,64.68000030517578,62.18999862670898,62.41999816894531,3007500.0,,,,,,,,,,
