Date,Open,High,Low,Close,Volume,"('Adj Close', 'MOV')","('Close', 'MOV')","('High', 'MOV')","('Low', 'MOV')","('Open', 'MOV')","('Volume', 'MOV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.950000762939453,30.440000534057617,29.950000762939453,30.309999465942383,121200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,30.13999938964844,30.13999938964844,29.040000915527344,29.049999237060547,151200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.989999771118164,29.11000061035156,28.75,28.989999771118164,98000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.780000686645508,29.489999771118164,28.780000686645508,29.440000534057617,130200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,29.530000686645508,30.030000686645508,29.270000457763672,29.3700008392334,154900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,29.030000686645508,29.229999542236328,28.76000022888184,29.1299991607666,103400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,29.059999465942383,30.0,28.65999984741211,28.76000022888184,179700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,28.75,28.899999618530277,28.26000022888184,28.540000915527344,128100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,28.809999465942383,29.1299991607666,27.799999237060547,27.940000534057617,83000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,27.649999618530277,27.88999938964844,27.3799991607666,27.790000915527344,83100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,27.549999237060547,27.90999984741211,27.290000915527344,27.559999465942383,86100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,27.709999084472656,27.799999237060547,27.34000015258789,27.790000915527344,179900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,28.030000686645508,28.36000061035156,27.51000022888184,28.309999465942383,138300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,28.31999969482422,28.71999931335449,28.299999237060547,28.459999084472656,151100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.8700008392334,28.8700008392334,28.1200008392334,28.149999618530277,122000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,28.5,28.5,27.8700008392334,28.200000762939453,118000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,28.399999618530277,28.51000022888184,28.059999465942383,28.420000076293945,113000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,28.549999237060547,28.75,28.15999984741211,28.649999618530277,114500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,28.71999931335449,28.799999237060547,28.420000076293945,28.709999084472656,108600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,28.540000915527344,28.670000076293945,28.36000061035156,28.399999618530277,119000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,28.350000381469727,28.440000534057617,27.549999237060547,27.57999992370605,142900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,27.90999984741211,28.21999931335449,27.6200008392334,28.040000915527344,126800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,27.850000381469727,28.309999465942383,27.670000076293945,27.989999771118164,103900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,27.600000381469727,27.700000762939453,27.34000015258789,27.6200008392334,94800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,27.65999984741211,28.149999618530277,27.56999969482422,27.600000381469727,92400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,27.51000022888184,27.51000022888184,26.780000686645508,26.950000762939453,100100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,27.040000915527344,27.920000076293945,27.040000915527344,27.920000076293945,104200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,27.82999992370605,28.36000061035156,27.71999931335449,28.299999237060547,59000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,28.26000022888184,29.450000762939453,28.26000022888184,29.36000061035156,105900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,28.309999465942383,28.38999938964844,27.670000076293945,27.75,124300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,28.06999969482422,28.3799991607666,27.71999931335449,28.31999969482422,88400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,28.530000686645508,29.21999931335449,28.489999771118164,29.18000030517578,104800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,28.84000015258789,29.26000022888184,28.71999931335449,29.09000015258789,102000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,28.770000457763672,29.21999931335449,28.68000030517578,28.82999992370605,93900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,28.690000534057617,28.86000061035156,28.399999618530277,28.649999618530277,72800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,28.600000381469727,28.81999969482422,28.229999542236328,28.559999465942383,123600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,28.59000015258789,28.729999542236328,28.31999969482422,28.51000022888184,91600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,28.420000076293945,28.76000022888184,28.020000457763672,28.34000015258789,138600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,28.65999984741211,28.90999984741211,28.43000030517578,28.76000022888184,80600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,28.489999771118164,28.71999931335449,28.270000457763672,28.420000076293945,106900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,28.899999618530277,29.13999938964844,28.57999992370605,28.709999084472656,159000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,28.63999938964844,28.809999465942383,28.299999237060547,28.809999465942383,127700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,28.899999618530277,28.93000030517578,27.940000534057617,27.959999084472656,123700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,27.799999237060547,27.989999771118164,27.489999771118164,27.649999618530277,119600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,27.75,27.799999237060547,27.31999969482422,27.520000457763672,187500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,27.65999984741211,27.729999542236328,27.350000381469727,27.68000030517578,177700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,27.940000534057617,28.11000061035156,27.540000915527344,27.61000061035156,109800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,27.3799991607666,27.57999992370605,26.75,27.32999992370605,270000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,27.46999931335449,27.59000015258789,27.11000061035156,27.479999542236328,280600.0,,,,,,,,,,
