Date,Open,High,Low,Close,Volume,"('Adj Close', 'BRDG')","('Close', 'BRDG')","('High', 'BRDG')","('Low', 'BRDG')","('Open', 'BRDG')","('Volume', 'BRDG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,9.720000267028809,9.770000457763672,9.390000343322754,9.449999809265137,290400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.199999809265137,9.25,8.949999809265137,9.109999656677246,492200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,9.18000030517578,9.65999984741211,9.18000030517578,9.529999732971191,264500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,9.529999732971191,9.788999557495115,9.460000038146973,9.729999542236328,166500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,9.699999809265137,9.800000190734863,9.630000114440918,9.6899995803833,156100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,9.56999969482422,9.59000015258789,9.380000114440918,9.420000076293944,167200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,9.350000381469728,9.670000076293944,9.350000381469728,9.600000381469728,193800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,9.59000015258789,9.670000076293944,9.494999885559082,9.56999969482422,225300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,9.670000076293944,9.800000190734863,9.447999954223633,9.479999542236328,116000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,9.420000076293944,9.510000228881836,9.25,9.43000030517578,210100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,9.300000190734863,9.550000190734863,9.25,9.510000228881836,232200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,9.630000114440918,9.630000114440918,9.18000030517578,9.25,230500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,9.210000038146973,9.720000267028809,9.119999885559082,9.710000038146973,241500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,9.800000190734863,9.829999923706056,9.4399995803833,9.640000343322754,157300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,9.710000038146973,9.734999656677246,9.5600004196167,9.65999984741211,139800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,9.75,9.800000190734863,9.609999656677246,9.729999542236328,129400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,9.93000030517578,10.039999961853027,9.845000267028809,10.0,140600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.0600004196167,10.149999618530272,9.920000076293944,10.029999732971191,97300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,9.979999542236328,10.06999969482422,9.869999885559082,10.0600004196167,159000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.100000381469728,10.100000381469728,9.890000343322754,9.90999984741211,118700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,9.739999771118164,10.09000015258789,9.704999923706056,9.779999732971191,228800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,9.880000114440918,9.920000076293944,9.399999618530272,9.859999656677246,188000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,9.8100004196167,9.8100004196167,9.600000381469728,9.619999885559082,168400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,9.529999732971191,9.675000190734863,9.34000015258789,9.5,368400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,9.550000190734863,9.619999885559082,9.359999656677246,9.369999885559082,117600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,9.369999885559082,9.699999809265137,9.25,9.649999618530272,240700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,9.609999656677246,9.81999969482422,9.329999923706056,9.359999656677246,167400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,9.40999984741211,9.468999862670898,9.1899995803833,9.1899995803833,185900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,9.1899995803833,9.375,9.130000114440918,9.149999618530272,152300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,8.920000076293945,8.920000076293945,8.420000076293945,8.59000015258789,539400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,8.729999542236328,8.904999732971191,8.5600004196167,8.59000015258789,224500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,8.600000381469727,8.864999771118164,8.529999732971191,8.84000015258789,615800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,8.84000015258789,8.9399995803833,8.770000457763672,8.84000015258789,122500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,8.770000457763672,9.015000343322754,8.710000038146973,8.829999923706055,203900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,8.859999656677246,8.859999656677246,8.680000305175781,8.720000267028809,104500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,8.510000228881836,8.510000228881836,6.840000152587891,7.340000152587891,1315300.0,,,,,,,,,,
