Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRDO')","('Close', 'PRDO')","('High', 'PRDO')","('Low', 'PRDO')","('Open', 'PRDO')","('Volume', 'PRDO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,17.559999465942383,18.149999618530277,17.520000457763672,17.93000030517578,692100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,17.93000030517578,18.15999984741211,17.610000610351562,17.6299991607666,419800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,17.760000228881836,18.040000915527344,17.510000228881836,17.799999237060547,339500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.68000030517578,17.809999465942383,17.170000076293945,17.190000534057617,365000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,17.25,17.299999237060547,16.959999084472656,17.260000228881836,282200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,17.15999984741211,17.299999237060547,16.790000915527344,16.959999084472656,248100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,16.860000610351562,17.1200008392334,16.809999465942383,16.989999771118164,269200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,16.979999542236328,17.170000076293945,16.760000228881836,17.149999618530273,278000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,17.149999618530273,17.350000381469727,17.100000381469727,17.309999465942383,224500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,17.309999465942383,17.75,17.309999465942383,17.610000610351562,419800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,17.469999313354492,17.75,17.459999084472656,17.530000686645508,273700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,17.6299991607666,17.670000076293945,17.34000015258789,17.530000686645508,332200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,17.649999618530273,17.649999618530273,17.290000915527344,17.559999465942383,253000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,17.670000076293945,18.280000686645508,17.56999969482422,18.229999542236328,495900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,18.3700008392334,18.520000457763672,18.13999938964844,18.350000381469727,356300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,18.5,18.549999237060547,18.34000015258789,18.530000686645508,316300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,18.5,18.809999465942383,18.31999969482422,18.540000915527344,369600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,18.5,18.68000030517578,18.34000015258789,18.56999969482422,327500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,18.5,18.56999969482422,17.950000762939453,18.170000076293945,357400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,18.010000228881836,18.040000915527344,17.479999542236328,17.989999771118164,492800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,18.010000228881836,18.25,17.950000762939453,18.100000381469727,454300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,18.1200008392334,18.51000022888184,18.1200008392334,18.43000030517578,408200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,18.1299991607666,18.51000022888184,17.959999084472656,18.010000228881836,557000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,17.979999542236328,18.010000228881836,17.479999542236328,17.799999237060547,364000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,17.709999084472656,17.829999923706055,17.329999923706055,17.360000610351562,430100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,17.290000915527344,17.700000762939453,17.139999389648438,17.450000762939453,411200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,17.450000762939453,17.739999771118164,17.450000762939453,17.719999313354492,296200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,17.690000534057617,18.09000015258789,17.520000457763672,18.06999969482422,316200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,18.06999969482422,18.350000381469727,18.059999465942383,18.209999084472656,406500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,18.040000915527344,18.209999084472656,17.670000076293945,17.770000457763672,407200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,17.889999389648438,17.950000762939453,17.65999984741211,17.829999923706055,288300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,17.809999465942383,17.90999984741211,17.489999771118164,17.690000534057617,442700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,17.68000030517578,17.850000381469727,17.520000457763672,17.520000457763672,386100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,17.579999923706055,17.579999923706055,17.09000015258789,17.15999984741211,466200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,17.229999542236328,17.43000030517578,16.889999389648438,16.979999542236328,413300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,17.030000686645508,17.450000762939453,16.1200008392334,17.040000915527344,833500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,17.040000915527344,17.450000762939453,16.84000015258789,17.43000030517578,433800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,17.389999389648438,18.100000381469727,17.34000015258789,17.780000686645508,766100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,17.809999465942383,17.809999465942383,17.059999465942383,17.3799991607666,532500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,17.420000076293945,17.780000686645508,17.34000015258789,17.610000610351562,490200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,17.6299991607666,17.90999984741211,17.56999969482422,17.809999465942383,467900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,17.809999465942383,17.860000610351562,17.40999984741211,17.530000686645508,405600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,17.579999923706055,17.93000030517578,17.31999969482422,17.59000015258789,330100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,17.670000076293945,17.760000228881836,17.239999771118164,17.260000228881836,403000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,17.40999984741211,17.670000076293945,17.280000686645508,17.510000228881836,561300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,17.549999237060547,17.56999969482422,17.280000686645508,17.459999084472656,340900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,17.600000381469727,17.65999984741211,17.260000228881836,17.549999237060547,363700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,17.770000457763672,17.920000076293945,17.520000457763672,17.649999618530273,526400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,17.59000015258789,17.739999771118164,17.440000534057617,17.520000457763672,494600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,17.56999969482422,17.860000610351562,17.540000915527344,17.75,430000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,17.670000076293945,17.729999542236328,17.450000762939453,17.700000762939453,481300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,17.56999969482422,17.729999542236328,17.489999771118164,17.649999618530273,4786100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,17.639999389648438,17.780000686645508,17.399999618530273,17.399999618530273,441400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,17.489999771118164,17.5,17.1200008392334,17.34000015258789,318200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,17.350000381469727,17.790000915527344,17.0,17.770000457763672,448200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,17.780000686645508,17.93000030517578,17.56999969482422,17.899999618530273,599200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,17.850000381469727,17.920000076293945,17.639999389648438,17.920000076293945,408600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,17.93000030517578,18.049999237060547,17.600000381469727,17.68000030517578,416500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,17.81999969482422,17.81999969482422,17.639999389648438,17.700000762939453,388500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,17.700000762939453,17.850000381469727,17.59000015258789,17.700000762939453,482500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,17.790000915527344,17.889999389648438,17.540000915527344,17.559999465942383,425100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,17.59000015258789,17.90999984741211,17.559999465942383,17.719999313354492,486300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,17.719999313354492,17.809999465942383,17.280000686645508,17.700000762939453,642600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,17.729999542236328,17.780000686645508,17.420000076293945,17.450000762939453,319700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,17.5,17.59000015258789,17.350000381469727,17.3799991607666,288100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,17.3799991607666,17.559999465942383,17.350000381469727,17.389999389648438,650800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,17.34000015258789,17.43000030517578,17.270000457763672,17.389999389648438,428200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,17.479999542236328,17.8700008392334,17.479999542236328,17.790000915527344,584500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,17.639999389648438,17.850000381469727,17.5,17.6299991607666,529400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,17.729999542236328,17.8700008392334,17.510000228881836,17.510000228881836,411300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,17.5,17.510000228881836,17.09000015258789,17.110000610351562,581100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,17.219999313354492,17.329999923706055,16.75,16.850000381469727,541200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,16.850000381469727,17.0,16.559999465942383,16.8700008392334,512900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,17.0,17.06999969482422,16.790000915527344,16.84000015258789,493700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,16.889999389648438,17.18000030517578,16.790000915527344,16.989999771118164,855800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,16.989999771118164,17.329999923706055,16.989999771118164,17.329999923706055,756800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,17.3700008392334,17.68000030517578,17.350000381469727,17.5,690800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,17.579999923706055,18.020000457763672,17.56999969482422,17.84000015258789,800400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,17.920000076293945,18.43000030517578,17.899999618530273,18.420000076293945,641500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,18.479999542236328,18.770000457763672,18.290000915527344,18.6200008392334,714000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,18.530000686645508,19.11000061035156,18.530000686645508,18.86000061035156,494800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,19.07999992370605,19.07999992370605,18.56999969482422,18.6200008392334,588000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,18.540000915527344,18.540000915527344,18.270000457763672,18.299999237060547,430300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,18.200000762939453,18.440000534057617,18.100000381469727,18.34000015258789,438700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,19.71999931335449,24.18000030517578,19.700000762939453,24.11000061035156,2183300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,24.459999084472656,24.65999984741211,23.420000076293945,24.34000015258789,1290800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,24.049999237060547,24.56999969482422,23.81999969482422,24.36000061035156,758800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,24.25,24.34000015258789,23.8799991607666,23.920000076293945,694300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,23.93000030517578,24.450000762939453,23.739999771118164,23.899999618530277,468900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,23.920000076293945,24.049999237060547,23.600000381469727,23.90999984741211,400200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,23.790000915527344,23.84000015258789,23.200000762939453,23.76000022888184,438700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,23.940000534057617,24.06999969482422,23.61000061035156,23.8700008392334,343800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,23.979999542236328,24.059999465942383,23.59000015258789,23.65999984741211,309200.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,23.96999931335449,24.0,23.5,23.559999465942383,428200.0,,,,,,,,,,
