Date,Open,High,Low,Close,Volume,"('Adj Close', 'REPL')","('Close', 'REPL')","('High', 'REPL')","('Low', 'REPL')","('Open', 'REPL')","('Volume', 'REPL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.460000038146973,9.170000076293944,8.359999656677246,8.670000076293945,903900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.850000381469727,9.260000228881836,8.399999618530273,8.529999732971191,727000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.619999885559082,8.930000305175781,8.380000114440918,8.8100004196167,701500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,8.710000038146973,8.720000267028809,8.229999542236328,8.510000228881836,689300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.40999984741211,9.210000038146973,8.229999542236328,9.15999984741211,2184900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,9.140000343322754,9.449999809265137,8.779999732971191,9.3100004196167,2512100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,9.31999969482422,9.5,8.850000381469727,9.020000457763672,2587400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,8.739999771118164,9.130000114440918,8.619999885559082,8.8100004196167,1407200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,8.949999809265137,9.220000267028809,8.4399995803833,8.470000267028809,1137600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,8.399999618530273,8.40999984741211,7.880000114440918,8.0,2505700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.900000095367432,8.079999923706055,7.789999961853027,8.0600004196167,1555200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,8.039999961853027,8.039999961853027,7.570000171661377,7.650000095367432,1427400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,7.670000076293945,7.679999828338623,7.349999904632568,7.519999980926514,1167700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,7.570000171661377,7.869999885559082,7.449999809265137,7.849999904632568,1544200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.900000095367432,8.069999694824219,7.619999885559082,7.860000133514404,1551000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.929999828338623,8.008999824523926,7.730000019073486,7.760000228881836,1632600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.840000152587891,8.039999961853027,7.659999847412109,7.889999866485596,1885900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.980000019073486,8.15999984741211,7.735000133514404,7.78000020980835,2083700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.789999961853027,8.130000114440918,7.480000019073486,8.109999656677246,2021600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,8.100000381469727,8.109999656677246,7.730000019073486,7.889999866485596,4544100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.920000076293945,8.199999809265137,7.739999771118164,7.760000228881836,862200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,7.78000020980835,8.0,7.619999885559082,7.860000133514404,1481500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,7.71999979019165,7.820000171661377,7.199999809265137,7.340000152587891,834200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.190000057220459,7.269999980926514,7.039999961853027,7.050000190734863,1779200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.989999771118164,7.679999828338623,6.75,7.650000095367432,1342000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.650000095367432,7.710000038146973,7.380000114440918,7.420000076293945,1144000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,8.5,8.5,7.514999866485596,7.71999979019165,1469300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,8.170000076293945,8.180000305175781,7.610000133514404,7.760000228881836,1593600.0,,,,,,,,,,
