Date,Open,High,Low,Close,Volume,"('Adj Close', 'APPF')","('Close', 'APPF')","('High', 'APPF')","('Low', 'APPF')","('Open', 'APPF')","('Volume', 'APPF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,171.97999572753906,171.97999572753906,167.25999450683594,169.2100067138672,223700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,168.50999450683594,169.22999572753906,165.10000610351562,166.8300018310547,335400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,167.47000122070312,167.9250030517578,164.50999450683594,165.7899932861328,234400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,164.8800048828125,166.1999969482422,164.2899932861328,164.35000610351562,190300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,165.1300048828125,169.07000732421875,165.1300048828125,167.61000061035156,156200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,165.92999267578125,176.75999450683594,165.92999267578125,174.2100067138672,383100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,174.99000549316406,176.57000732421875,171.9149932861328,176.44000244140625,240800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,176.5,180.0,176.00399780273438,179.86000061035156,219000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,181.33999633789065,183.2899932861328,179.47999572753906,181.0800018310547,262600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,179.5500030517578,181.4750061035156,174.0,175.19000244140625,156200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,173.52999877929688,177.22999572753906,171.19000244140625,174.75999450683594,166300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,176.89999389648438,177.91000366210938,173.0500030517578,176.30999755859375,129700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,178.11000061035156,178.66000366210938,174.77000427246094,177.39999389648438,172500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,179.27999877929688,182.6300048828125,178.74000549316406,182.07000732421875,172000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,183.9199981689453,184.97999572753903,179.52999877929688,180.5500030517578,273000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,182.30999755859372,183.9900054931641,176.10000610351562,176.5,272000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,179.16000366210938,179.27000427246094,172.97999572753906,174.3800048828125,288400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,201.0,226.77999877929688,198.00999450683597,223.66000366210935,1858800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,223.02999877929688,231.0200042724609,215.44000244140625,229.69000244140625,615800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,230.0,230.75,221.1100006103516,225.4600067138672,329300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,224.17999267578125,224.94000244140625,218.1499938964844,219.25999450683597,235900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,221.1699981689453,227.75,220.25999450683597,226.67999267578125,268400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,224.57000732421875,232.26800537109372,222.7700042724609,227.7700042724609,233000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,226.91000366210935,227.9900054931641,221.02999877929688,223.3000030517578,159100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,225.52999877929688,229.7400054931641,223.8500061035156,227.72000122070312,212500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,229.9900054931641,234.7899932861328,228.92999267578125,233.32000732421875,376700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,235.0,238.0,234.1499938964844,236.72999572753903,195400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,239.1300048828125,242.0,232.6999969482422,233.7100067138672,279100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,234.05999755859372,236.3249969482422,231.41000366210935,234.1999969482422,251700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,226.19000244140625,232.97000122070312,221.0,230.05999755859372,337600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,233.16000366210935,238.05499267578125,231.4600067138672,233.27999877929688,213400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,235.5,241.82000732421875,234.4499969482422,240.82000732421875,326600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,240.7700042724609,241.7700042724609,233.4600067138672,233.4600067138672,260600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,232.83999633789065,233.5249938964844,230.27999877929688,233.2100067138672,137300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,231.00999450683597,231.3950042724609,224.51499938964844,227.3600006103516,127000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,229.8999938964844,231.6450042724609,226.5399932861328,230.2400054931641,189000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,230.92999267578125,236.77999877929688,229.08999633789065,236.30999755859372,272900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,236.32000732421875,239.90499877929688,236.32000732421875,239.19000244140625,171200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,240.0,240.83999633789065,235.91000366210935,239.72999572753903,199600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,237.8000030517578,242.6999969482422,236.125,240.9600067138672,146800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,244.1199951171875,246.1199951171875,239.6199951171875,242.08999633789065,314100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,241.75,243.7140045166016,239.17999267578125,242.1300048828125,191700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,240.91000366210935,241.77999877929688,236.69000244140625,238.75,280900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,235.97999572753903,238.22000122070312,227.9199981689453,229.58999633789065,275600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,233.05999755859372,233.05999755859372,223.02999877929688,225.1100006103516,262100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,227.6100006103516,229.7899932861328,224.0319976806641,228.75,382700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,230.2100067138672,233.30999755859372,226.0249938964844,227.72999572753903,178500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,227.3999938964844,228.44000244140625,226.0500030517578,227.75999450683597,143000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,227.4199981689453,229.07899475097656,221.75,224.2700042724609,262700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,224.22000122070312,227.6699981689453,224.22000122070312,225.82000732421875,135200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,224.3300018310547,224.6000061035156,220.2899932861328,222.8999938964844,146300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,221.33999633789065,222.66000366210935,218.69000244140625,221.4600067138672,200900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,222.6499938964844,224.9900054931641,220.57000732421875,221.47000122070312,138200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,219.33999633789065,224.1000061035156,218.1179962158203,223.41000366210935,100700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,223.41000366210935,228.52999877929688,222.3699951171875,227.82000732421875,237300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,229.6499938964844,235.72000122070312,228.9199981689453,233.7400054931641,179500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,233.8999938964844,235.0500030517578,230.6999969482422,233.32000732421875,128100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,231.8500061035156,233.80499267578125,226.02999877929688,226.4900054931641,146500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,242.9900054931641,253.4199981689453,242.3950042724609,248.7100067138672,979100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,251.6100006103516,253.0829925537109,244.83999633789065,247.6699981689453,730100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,248.75999450683597,253.0399932861328,242.2400054931641,246.7400054931641,3492900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,245.4199981689453,246.4550018310547,240.07000732421875,241.17999267578125,437600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,237.44000244140625,239.72999572753903,234.02999877929688,235.7400054931641,343000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,234.69000244140625,239.3000030517578,232.9600067138672,233.5,203300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,236.57000732421875,239.6100006103516,229.32000732421875,230.00999450683597,173600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,229.6000061035156,235.22000122070312,229.6000061035156,232.3300018310547,151100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,234.1300048828125,235.7700042724609,230.78700256347656,233.1999969482422,192300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,233.1999969482422,233.1999969482422,227.88999938964844,232.4900054931641,185400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,226.83999633789065,231.2899932861328,225.2700042724609,225.3999938964844,175400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,226.32000732421875,227.7910003662109,222.1499938964844,224.08999633789065,131700.0,,,,,,,,,,
