Date,Open,High,Low,Close,Volume,"('Adj Close', 'BURL')","('Close', 'BURL')","('High', 'BURL')","('Low', 'BURL')","('Open', 'BURL')","('Volume', 'BURL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-22 19:00:00-05:00,201.6499938964844,203.44000244140625,199.22999572753903,199.3999938964844,582600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,202.72999572753903,206.7899932861328,201.97000122070312,206.16000366210935,1129900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,206.4199981689453,209.97999572753903,204.27999877929688,206.75,768900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,205.9900054931641,206.77999877929688,204.0,205.3999938964844,748200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,205.58999633789065,206.9900054931641,203.0200042724609,205.1000061035156,749900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,205.3699951171875,208.9499969482422,205.0,205.75999450683597,682300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,205.7899932861328,208.8500061035156,203.72000122070312,208.41000366210935,891500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,207.25999450683597,212.3600006103516,207.00999450683597,212.1100006103516,919800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,212.94000244140625,213.67999267578125,204.00999450683597,205.8600006103516,1954000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,221.97999572753903,227.5,216.1000061035156,221.25999450683597,2747000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,223.6000061035156,223.6000061035156,213.1999969482422,216.25,1129400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,216.6300048828125,218.97999572753903,213.32000732421875,214.5399932861328,825600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,215.0200042724609,220.5399932861328,215.0200042724609,219.5200042724609,733400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,217.97999572753903,221.82000732421875,217.27999877929688,221.08999633789065,567400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,221.0,222.25,216.63999938964844,218.4600067138672,705800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,217.72000122070312,220.3300018310547,217.25,218.02999877929688,1017000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,218.8699951171875,222.25,216.1499938964844,219.6100006103516,1070800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,218.6999969482422,225.0399932861328,218.6999969482422,224.57000732421875,739100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,223.3800048828125,228.3800048828125,222.7100067138672,228.25,1171600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,228.25,230.07000732421875,225.8600006103516,227.32000732421875,799900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,226.1999969482422,227.1199951171875,224.77999877929688,226.6699981689453,612600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,226.2899932861328,231.57000732421875,226.2899932861328,227.6100006103516,766700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,227.82000732421875,229.1100006103516,224.5200042724609,224.8000030517578,707800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,227.0,230.67999267578125,226.2400054931641,230.6199951171875,676200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,230.6499938964844,232.69000244140625,230.27999877929688,232.19000244140625,782400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,231.55999755859372,232.33999633789065,227.72999572753903,228.72999572753903,1086400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,225.0,225.72000122070312,219.8500061035156,221.75,1091800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,220.75,221.2899932861328,211.52999877929688,211.9499969482422,1150100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,213.97999572753903,214.25,202.1499938964844,202.44000244140625,2213400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,202.1999969482422,203.1000061035156,199.8300018310547,199.91000366210935,1083000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,200.41000366210935,202.3800048828125,198.42999267578125,199.3000030517578,1037000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,199.9900054931641,200.77999877929688,198.97999572753903,199.4499969482422,1311000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,195.8300018310547,197.5800018310547,192.6499938964844,194.6999969482422,1015800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,194.7400054931641,199.19000244140625,194.13999938964844,198.05999755859372,770700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,195.07000732421875,196.1199951171875,189.05999755859372,190.1100006103516,1313800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,192.3500061035156,192.6300048828125,183.82000732421875,184.75999450683597,1427600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,184.58999633789065,185.2400054931641,180.57000732421875,180.9199981689453,1268000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,182.1000061035156,183.32000732421875,177.89999389648438,179.91000366210938,840600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,181.17999267578125,182.1100006103516,178.07000732421875,179.2899932861328,604500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,179.1999969482422,182.6199951171875,177.52000427246094,178.57000732421875,1079400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,180.1999969482422,180.80999755859372,175.6199951171875,177.63999938964844,777400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,178.6199951171875,181.8500061035156,178.58999633789062,180.75,892600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,180.2700042724609,183.1499938964844,178.22000122070312,178.74000549316406,975100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,177.97000122070312,179.6199951171875,174.63999938964844,178.52999877929688,797100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,178.5,187.1100006103516,178.1999969482422,184.19000244140625,1434500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,184.47999572753903,185.42999267578125,180.57000732421875,182.8000030517578,886700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,181.6699981689453,184.3699951171875,179.82000732421875,179.94000244140625,952900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,179.00999450683594,181.77999877929688,175.3000030517578,178.02000427246094,697800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,184.4600067138672,185.66000366210935,179.88999938964844,184.30999755859372,1170100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,186.05999755859372,190.3999938964844,185.5,185.67999267578125,648600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,185.6199951171875,189.05999755859372,185.6199951171875,188.0,852900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,189.3500061035156,191.44000244140625,187.6499938964844,187.72000122070312,629000.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,185.6000061035156,188.4600067138672,183.77999877929688,187.47999572753903,539500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,187.30999755859372,191.83999633789065,185.97000122070312,190.9499969482422,881400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,191.3699951171875,192.3999938964844,187.6999969482422,190.3999938964844,928800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,192.2700042724609,196.2400054931641,191.67999267578125,193.8300018310547,1001500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,196.52999877929688,197.5800018310547,192.6000061035156,195.8800048828125,885700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,196.5500030517578,197.9900054931641,193.1699981689453,194.80999755859372,828800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,194.55999755859372,196.6999969482422,194.5,195.55999755859372,812900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,192.80999755859372,195.07000732421875,190.8000030517578,193.13999938964844,1077100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,191.25,194.0800018310547,189.7400054931641,190.7100067138672,969400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,191.22000122070312,192.6300048828125,189.8800048828125,190.0,713800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,190.63999938964844,191.00999450683597,181.8699951171875,185.1999969482422,1746800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,185.1100006103516,188.4600067138672,183.6100006103516,186.63999938964844,1285800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,193.8800048828125,202.1100006103516,193.8800048828125,200.3699951171875,1764500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,200.2400054931641,203.07000732421875,197.9600067138672,199.0500030517578,1154100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,198.07000732421875,201.1000061035156,196.6100006103516,200.3600006103516,1869600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,232.3999938964844,241.97000122070312,230.0,235.5500030517578,4986500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,239.77999877929688,243.63999938964844,232.63999938964844,240.0500030517578,1974500.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,242.0,242.05999755859372,233.7100067138672,234.05999755859372,1578500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,234.0500030517578,235.3999938964844,228.05999755859372,228.97999572753903,1285800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,230.1499938964844,236.32000732421875,229.3000030517578,235.4900054931641,834500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,233.4900054931641,237.1199951171875,232.42999267578125,233.8999938964844,806000.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,233.13999938964844,234.30999755859372,228.3800048828125,229.2100067138672,1054900.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,226.4600067138672,231.6699981689453,224.5,230.9499969482422,1753600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,231.0,233.75999450683597,228.92999267578125,229.2899932861328,985600.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,233.32000732421875,237.0,231.02999877929688,231.3800048828125,841800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,230.00999450683597,232.97999572753903,228.9499969482422,231.52999877929688,915900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,228.8300018310547,230.22000122070312,226.4900054931641,228.0200042724609,609000.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,229.55999755859372,234.2100067138672,228.50999450683597,233.38999938964844,868700.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,233.0399932861328,234.80999755859372,231.50999450683597,233.82000732421875,519100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,235.1100006103516,241.25999450683597,234.4499969482422,237.6000061035156,1124300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,237.2100067138672,240.13999938964844,235.82000732421875,239.97999572753903,1080800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,241.0399932861328,244.72000122070312,239.1199951171875,242.52999877929688,980700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,244.19000244140625,245.42999267578125,240.41000366210935,240.63999938964844,652200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,239.58999633789065,241.41000366210935,237.75,239.30999755859372,449100.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,235.91000366210935,240.05999755859372,235.72000122070312,238.30999755859372,468100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,236.88999938964844,242.7400054931641,236.88999938964844,240.0,1357500.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,240.8500061035156,241.44000244140625,230.6999969482422,233.0200042724609,973500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,235.33999633789065,235.7100067138672,231.2400054931641,235.5,729000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,234.5800018310547,236.7700042724609,233.0500030517578,233.63999938964844,342800.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,233.25,237.2100067138672,232.22000122070312,235.67999267578125,422900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,237.8699951171875,241.4199981689453,236.00999450683597,238.5399932861328,574300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,239.05999755859372,243.4499969482422,239.0200042724609,240.2100067138672,585800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,241.3699951171875,244.3699951171875,241.00999450683597,242.30999755859372,710200.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,248.0399932861328,252.72999572753903,246.75,252.6499938964844,958600.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,251.6999969482422,255.8000030517578,249.6100006103516,252.4499969482422,862600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,252.44000244140625,252.5,244.0399932861328,244.8000030517578,518300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,247.3699951171875,255.58999633789065,246.00999450683597,254.38999938964844,779600.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,248.5800018310547,255.1100006103516,246.6499938964844,246.6999969482422,614400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,247.0800018310547,249.3600006103516,241.6199951171875,246.1999969482422,741200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,244.88999938964844,245.97999572753903,242.1699981689453,244.6999969482422,415800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,254.00999450683597,255.0,247.1199951171875,252.25,1046700.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,252.17999267578125,255.44000244140625,251.8600006103516,255.00999450683597,458700.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,250.5200042724609,252.6499938964844,246.3800048828125,246.38999938964844,453600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,246.32000732421875,252.7100067138672,244.5200042724609,245.75,1128800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,249.33999633789065,252.0,247.97000122070312,249.6300048828125,737700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,250.5399932861328,253.8000030517578,247.9499969482422,252.88999938964844,496800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,254.0800018310547,258.1000061035156,251.6999969482422,257.4599914550781,586300.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,259.010009765625,263.1199951171875,256.44000244140625,260.32000732421875,676900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,261.20001220703125,263.8399963378906,252.13999938964844,255.2400054931641,505100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,251.3300018310547,251.3300018310547,240.25999450683597,249.83999633789065,718800.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,235.3000030517578,246.83999633789065,232.19000244140625,245.9900054931641,843900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,246.5399932861328,251.6199951171875,244.3699951171875,249.44000244140625,715100.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,253.5800018310547,254.7100067138672,241.2100067138672,242.72999572753903,716700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,246.3999938964844,252.47000122070312,246.3999938964844,252.27999877929688,522200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,254.22000122070312,256.3999938964844,251.0,251.7899932861328,650800.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,252.6699981689453,258.4800109863281,251.38999938964844,257.7799987792969,569700.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,258.6000061035156,263.44000244140625,256.1199951171875,257.3099975585937,637300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,259.0299987792969,259.7300109863281,254.97999572753903,255.4499969482422,540700.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,263.9800109863281,267.5799865722656,261.3699951171875,264.9800109863281,896900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,260.6400146484375,265.260009765625,260.6400146484375,264.2699890136719,741600.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,266.0,267.5400085449219,262.2099914550781,264.45001220703125,757600.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,264.8599853515625,267.0199890136719,261.8800048828125,264.0599975585937,741600.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,272.0,274.2200012207031,269.32000732421875,271.67999267578125,802300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,267.4800109863281,272.9700012207031,267.4100036621094,268.20001220703125,552200.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,274.5299987792969,277.29998779296875,271.7699890136719,275.5,1218800.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,275.510009765625,276.3800048828125,272.260009765625,275.6099853515625,1134900.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,271.1700134277344,280.0799865722656,270.25,278.989990234375,1070400.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,276.1700134277344,278.5899963378906,271.510009765625,272.8900146484375,1768300.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,282.0,282.489990234375,266.29998779296875,267.1700134277344,1764300.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,267.2300109863281,269.5299987792969,262.0400085449219,268.239990234375,1034700.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,266.0599975585937,268.1499938964844,263.5599975585937,265.3500061035156,800300.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,263.70001220703125,264.94000244140625,259.8900146484375,264.82000732421875,675300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,264.989990234375,268.5199890136719,262.4200134277344,267.32000732421875,617600.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,266.44000244140625,268.989990234375,259.8399963378906,259.9200134277344,638500.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,260.3500061035156,264.9100036621094,258.1400146484375,262.92999267578125,882000.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,262.6700134277344,264.3699951171875,260.57000732421875,264.0599975585937,499800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,263.6499938964844,268.3500061035156,262.57000732421875,267.3999938964844,620000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,267.3800048828125,275.9700012207031,266.1400146484375,275.2900085449219,750900.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,278.3999938964844,278.489990234375,273.8299865722656,277.45001220703125,820700.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,278.25,280.7099914550781,271.8999938964844,272.0799865722656,915600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,272.8099975585937,275.0599975585937,270.1700134277344,270.2900085449219,426600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,270.0,275.4200134277344,269.5299987792969,271.17999267578125,559500.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,276.1300048828125,279.2200012207031,274.6300048828125,275.0,526600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,274.6499938964844,275.04998779296875,270.1000061035156,271.3900146484375,1120500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,271.3900146484375,272.0,267.07000732421875,271.9800109863281,919300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,272.4599914550781,274.2900085449219,270.8099975585937,273.1700134277344,684400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,276.3299865722656,277.1300048828125,271.3500061035156,275.9800109863281,748400.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,278.07000732421875,278.07000732421875,271.67999267578125,274.760009765625,784700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,274.0899963378906,274.0899963378906,263.9200134277344,265.1499938964844,954700.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,263.989990234375,265.1000061035156,257.25,263.4800109863281,1128600.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,261.94000244140625,263.4599914550781,255.0,259.6099853515625,840600.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,256.7699890136719,262.94000244140625,256.7699890136719,261.2200012207031,914100.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,258.9599914550781,262.7099914550781,255.00999450683597,259.760009765625,693800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,262.94000244140625,267.6000061035156,259.3699951171875,264.2799987792969,1241400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,260.510009765625,263.19000244140625,244.72000122070312,248.0,1461500.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,249.1999969482422,252.75999450683597,247.1499938964844,251.58999633789065,746100.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,250.25,252.9600067138672,247.3999938964844,251.8300018310547,759300.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,249.55999755859372,249.72999572753903,245.1699981689453,246.8300018310547,580000.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,247.5800018310547,253.41000366210935,244.3500061035156,252.4499969482422,1130300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,253.4600067138672,253.8800048828125,249.66000366210935,251.1999969482422,650900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,252.52999877929688,259.0299987792969,252.52999877929688,253.1100006103516,675300.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,253.0,259.4599914550781,253.0,259.1099853515625,856400.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,259.2900085449219,261.6600036621094,259.1199951171875,261.0,610500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,261.04998779296875,262.67999267578125,255.91000366210935,257.7799987792969,702900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,256.5899963378906,256.5899963378906,253.0,255.32000732421875,797300.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,252.9600067138672,254.91000366210935,251.3300018310547,254.3699951171875,606300.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,252.6199951171875,256.760009765625,252.1699981689453,255.6699981689453,474000.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,255.72000122070312,259.0,252.55999755859372,252.88999938964844,526400.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,254.5200042724609,256.4200134277344,251.63999938964844,251.6499938964844,634500.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,252.17999267578125,255.42999267578125,252.17999267578125,253.27999877929688,734800.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,250.44000244140625,256.1400146484375,249.5200042724609,254.6300048828125,720900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,254.0,259.1499938964844,253.08999633789065,257.3800048828125,795300.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,255.72000122070312,258.1700134277344,247.25,247.7700042724609,1046400.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,249.38999938964844,250.7100067138672,242.6999969482422,242.6999969482422,903800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,242.6100006103516,248.75999450683597,242.2100067138672,247.25,775400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,245.6999969482422,253.2400054931641,245.6999969482422,251.9600067138672,582400.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,261.739990234375,265.79998779296875,247.3300018310547,252.5500030517578,1245200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,252.50999450683597,264.260009765625,252.50999450683597,262.2900085449219,747700.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,262.3900146484375,266.0,261.8399963378906,263.2900085449219,624200.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,265.510009765625,266.3699951171875,257.0199890136719,258.1400146484375,959100.0,,,,,,,,,,
