Date,Open,High,Low,Close,Volume,"('Adj Close', 'IDN')","('Close', 'IDN')","('High', 'IDN')","('Low', 'IDN')","('Open', 'IDN')","('Volume', 'IDN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.840000033378601,1.909999966621399,1.7699999809265137,1.7799999713897705,63600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.7200000286102295,1.75,1.6699999570846558,1.7000000476837158,101200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.75,1.7699999809265137,1.659999966621399,1.6799999475479126,43500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.6799999475479126,1.7200000286102295,1.649999976158142,1.6699999570846558,43100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.6799999475479126,1.7100000381469729,1.659999966621399,1.7100000381469729,26700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.7000000476837158,1.7400000095367432,1.659999966621399,1.7300000190734863,37300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.75,1.7899999618530271,1.75,1.7899999618530271,7600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.7699999809265137,1.7799999713897705,1.75,1.75,4400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.75,1.7999999523162842,1.75,1.7899999618530271,17800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.7899999618530271,1.850000023841858,1.7899999618530271,1.830000042915344,18500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.840000033378601,1.840000033378601,1.7999999523162842,1.8200000524520876,11000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.830000042915344,1.8600000143051147,1.7799999713897705,1.840000033378601,9900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.8600000143051147,1.8600000143051147,1.7999999523162842,1.840000033378601,20600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.840000033378601,1.870000004768372,1.830000042915344,1.850000023841858,13000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.850000023841858,1.8799999952316284,1.7000000476837158,1.840000033378601,23800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.850000023841858,1.870000004768372,1.7999999523162842,1.850000023841858,32200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.830000042915344,1.840000033378601,1.8200000524520876,1.830000042915344,11600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.830000042915344,1.840000033378601,1.7599999904632568,1.7599999904632568,23000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.7400000095367432,1.7799999713897705,1.7400000095367432,1.7799999713897705,9000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7899999618530271,1.8200000524520876,1.75,1.7699999809265137,5100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.75,1.7999999523162842,1.7100000381469729,1.7100000381469729,10200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.7100000381469729,1.7699999809265137,1.7100000381469729,1.7400000095367432,11400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.7599999904632568,1.7799999713897705,1.7300000190734863,1.7400000095367432,18200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.7300000190734863,1.7300000190734863,1.7100000381469729,1.7100000381469729,11700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.7000000476837158,1.7400000095367432,1.7000000476837158,1.7400000095367432,10700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.7100000381469729,1.7699999809265137,1.7100000381469729,1.7599999904632568,14400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.7400000095367432,1.7799999713897705,1.7300000190734863,1.7799999713897705,16600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.7699999809265137,1.840000033378601,1.7300000190734863,1.840000033378601,31100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.8200000524520876,1.8600000143051147,1.7999999523162842,1.8200000524520876,39300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.7000000476837158,1.840000033378601,1.7000000476837158,1.830000042915344,37900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.7999999523162842,1.899999976158142,1.7999999523162842,1.870000004768372,14000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.850000023841858,1.9800000190734863,1.850000023841858,1.870000004768372,24400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.840000033378601,1.850000023841858,1.809999942779541,1.840000033378601,7400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.840000033378601,1.840000033378601,1.75,1.830000042915344,13500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.7999999523162842,1.8200000524520876,1.7599999904632568,1.7899999618530271,2900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.75,28500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.7300000190734863,1.7899999618530271,1.7000000476837158,1.7699999809265137,19900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.7799999713897705,1.7999999523162842,1.6699999570846558,1.7100000381469729,13600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.7100000381469729,1.7999999523162842,1.6799999475479126,1.7300000190734863,19500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.75,1.7799999713897705,1.7200000286102295,1.7699999809265137,5000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.7100000381469729,1.7699999809265137,1.7000000476837158,1.7100000381469729,21600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.7400000095367432,1.7799999713897705,1.7300000190734863,1.7300000190734863,7200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.7400000095367432,1.7999999523162842,1.7100000381469729,1.7200000286102295,8900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.7100000381469729,1.8200000524520876,1.7100000381469729,1.7999999523162842,17800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.850000023841858,1.850000023841858,1.7799999713897705,1.8200000524520876,31100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.809999942779541,1.840000033378601,1.7200000286102295,1.809999942779541,35800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.7999999523162842,1.7999999523162842,1.7300000190734863,1.75,15000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.7300000190734863,1.840000033378601,1.7300000190734863,1.7999999523162842,53500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.8200000524520876,1.8200000524520876,1.7899999618530271,1.7999999523162842,13500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.7999999523162842,1.830000042915344,1.7999999523162842,1.8200000524520876,35900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.8200000524520876,1.8200000524520876,1.7200000286102295,1.7400000095367432,18300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.75,1.840000033378601,1.7300000190734863,1.809999942779541,32000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.830000042915344,1.850000023841858,1.7799999713897705,1.7899999618530271,56000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.840000033378601,1.8600000143051147,1.7699999809265137,1.7699999809265137,22200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.7599999904632568,1.840000033378601,1.7599999904632568,1.7899999618530271,17200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.7699999809265137,1.899999976158142,1.75,1.75,138400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.049999952316284,3.180000066757202,2.0199999809265137,3.059999942779541,13899400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.309999942779541,4.25,3.119999885559082,3.920000076293945,12007800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.75,3.930000066757202,3.4100000858306885,3.490000009536743,1146800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.509999990463257,3.650000095367432,3.4100000858306885,3.5299999713897705,373700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.5899999141693115,3.5999999046325684,3.4100000858306885,3.4800000190734863,222700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.430000066757202,3.450000047683716,3.069999933242798,3.2799999713897705,376100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.130000114440918,3.539999961853028,3.130000114440918,3.4800000190734863,153200.0,,,,,,,,,,
