Date,Open,High,Low,Close,Volume,"('Adj Close', 'LYEL')","('Close', 'LYEL')","('High', 'LYEL')","('Low', 'LYEL')","('Open', 'LYEL')","('Volume', 'LYEL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.940000057220459,2.309999942779541,1.901000022888184,2.109999895095825,1671100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.1700000762939453,2.1700000762939453,1.9600000381469729,1.9900000095367432,988300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.059999942779541,2.0989999771118164,1.965000033378601,1.9900000095367432,756800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.0,2.0999999046325684,1.9149999618530276,2.039999961853028,2143700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.039999961853028,2.2049999237060547,2.009999990463257,2.119999885559082,1803600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.0899999141693115,2.134999990463257,2.0299999713897705,2.069999933242798,1413000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.059999942779541,2.190000057220459,2.049999952316284,2.0999999046325684,1248200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.2300000190734863,2.319999933242798,2.1449999809265137,2.200000047683716,2237600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.299999952316284,2.3399999141693115,2.1700000762939453,2.220000028610229,1872500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.220000028610229,2.2799999713897705,2.069999933242798,2.109999895095825,1300100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.069999933242798,2.134999990463257,1.9800000190734863,2.0,840200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.9900000095367432,2.039999961853028,1.8899999856948853,1.9700000286102293,1211900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.0,2.015000104904175,1.809999942779541,1.899999976158142,948800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.850000023841858,2.0799999237060547,1.850000023841858,2.039999961853028,1156800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.0999999046325684,2.1549999713897705,2.049999952316284,2.0999999046325684,1102200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.1600000858306885,2.220000028610229,2.059999942779541,2.0799999237060547,807300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.0999999046325684,2.184999942779541,2.0799999237060547,2.0899999141693115,837600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.119999885559082,2.190000057220459,2.049999952316284,2.0799999237060547,780700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.069999933242798,2.119999885559082,1.965000033378601,2.0999999046325684,805700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.059999942779541,2.059999942779541,1.909999966621399,1.919999957084656,859900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.909999966621399,1.924999952316284,1.825000047683716,1.830000042915344,918200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.840000033378601,1.899999976158142,1.7899999618530271,1.850000023841858,865900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.8200000524520876,1.875,1.7699999809265137,1.7899999618530271,555500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.7799999713897705,1.7999999523162842,1.7200000286102295,1.7799999713897705,642000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.7899999618530271,1.8899999856948853,1.7699999809265137,1.870000004768372,563600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.870000004768372,1.870000004768372,1.75,1.7599999904632568,691700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.7200000286102295,1.774999976158142,1.7000000476837158,1.7100000381469729,1179500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.7300000190734863,1.830000042915344,1.690000057220459,1.7999999523162842,901100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.8200000524520876,1.9450000524520876,1.809999942779541,1.9299999475479128,916000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.830000042915344,1.8600000143051147,1.7300000190734863,1.7549999952316284,834000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.7599999904632568,1.840000033378601,1.7300000190734863,1.774999976158142,580200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.7899999618530271,1.899999976158142,1.7699999809265137,1.899999976158142,753000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.899999976158142,1.940000057220459,1.8559999465942385,1.8600000143051147,972500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.909999966621399,2.119999885559082,1.8799999952316284,2.119999885559082,1314900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.0999999046325684,2.289999961853028,2.039999961853028,2.2799999713897705,1305900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.2799999713897705,2.4649999141693115,2.200000047683716,2.440000057220459,995600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.4200000762939453,2.4800000190734863,2.3499999046325684,2.390000104904175,694700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.4100000858306885,2.630000114440918,2.359999895095825,2.619999885559082,1283500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.720000028610229,2.8499999046325684,2.575000047683716,2.8499999046325684,937400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.869999885559082,2.934999942779541,2.75,2.8399999141693115,1037100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.740000009536743,3.049999952316284,2.650000095367432,2.9200000762939453,1026000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.950000047683716,3.2149999141693115,2.940000057220459,3.069999933242798,1068400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.109999895095825,3.25600004196167,2.5199999809265137,2.6050000190734863,850700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.559999942779541,2.7100000381469727,2.470000028610229,2.509999990463257,700300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.539999961853028,2.650000095367432,2.4800000190734863,2.640000104904175,632600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.6600000858306885,2.684999942779541,2.509999990463257,2.5199999809265137,738900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.5899999141693115,2.6600000858306885,2.424999952316284,2.509999990463257,676000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.5199999809265137,2.575000047683716,2.309999942779541,2.3299999237060547,750200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.3299999237060547,2.3399999141693115,2.180000066757202,2.180000066757202,773800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.240000009536743,2.4200000762939453,2.1600000858306885,2.3499999046325684,947700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.3399999141693115,2.3399999141693115,2.200000047683716,2.2100000381469727,1031500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.2699999809265137,2.319999933242798,2.140000104904175,2.1600000858306885,1538300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.180000066757202,2.190000057220459,2.049999952316284,2.0799999237060547,593000.0,,,,,,,,,,
