Date,Open,High,Low,Close,Volume,"('Adj Close', 'NSTG')","('Close', 'NSTG')","('High', 'NSTG')","('Low', 'NSTG')","('Open', 'NSTG')","('Volume', 'NSTG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.758899986743927,0.8429999947547913,0.7300000190734863,0.7319999933242798,838109.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.7350000143051147,0.7509999871253967,0.5605000257492065,0.5799999833106995,1452760.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.6000000238418579,0.6395000219345093,0.5799999833106995,0.5885999798774719,590761.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.6200000047683716,0.6200000047683716,0.5149000287055969,0.5422999858856201,1426179.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.6046000123023987,0.6100000143051147,0.5600000023841858,0.5733000040054321,1309880.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.5600000023841858,0.585099995136261,0.5400000214576721,0.5460000038146973,859109.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.541100025177002,0.5600000023841858,0.4905000030994415,0.4984000027179718,1323067.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.5167999863624573,0.5167999863624573,0.4311999976634979,0.4399999976158142,1869484.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.4679000079631805,0.4679000079631805,0.3799000084400177,0.4000000059604645,1354472.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.4000000059604645,0.4169000089168548,0.3799999952316284,0.4104000031948089,1259896.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.3986999988555908,0.4151999950408935,0.3804999887943268,0.3982000052928924,388934.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.400299996137619,0.4268999993801117,0.3601000010967254,0.4208999872207641,1544003.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.4226999878883362,0.4476000070571899,0.3930000066757202,0.4399999976158142,433056.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.4668000042438507,0.5,0.449999988079071,0.4591000080108642,749397.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.4839999973773956,0.4900000095367431,0.4199999868869781,0.4370000064373016,606186.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.4259999990463257,0.4602999985218048,0.4000000059604645,0.402099996805191,537117.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.4104000031948089,0.4153999984264374,0.3804999887943268,0.3858999907970428,638297.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.4000000059604645,0.4422999918460846,0.3950999975204468,0.4000999927520752,511907.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.4115999937057495,0.4327999949455261,0.4000999927520752,0.4305999875068664,384496.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.4198000133037567,0.4350000023841858,0.4045000076293945,0.4142000079154968,246330.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.4011000096797943,0.4715000092983246,0.4011000096797943,0.4115999937057495,797007.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.4199999868869781,0.550000011920929,0.4199999868869781,0.5169000029563904,1754021.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.4973999857902527,0.5299999713897705,0.4611000120639801,0.4681000113487243,636928.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.1850000023841858,0.1871999949216842,0.1000000014901161,0.1028999984264373,34220258.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.1059999987483024,0.1160999983549118,0.0719000026583671,0.0917000025510788,58053865.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.0804999992251396,0.0900000035762786,0.050500001758337,0.0531999990344047,27289610.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.0551999993622303,0.2815999984741211,0.0509999990463256,0.1162000000476837,394556402.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.1500000059604644,0.3797000050544739,0.1449999958276748,0.2300000041723251,419200402.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.2439000010490417,0.270000010728836,0.1620000004768371,0.1683000028133392,58357714.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.1280000060796737,0.1399900019168853,0.1024999991059303,0.1053000018000602,23061268.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.1053000018000602,0.1053000018000602,0.1053000018000602,0.1053000018000602,0.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,0.067500002682209,0.0700000002980232,0.0399999991059303,0.0649000033736229,9369500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,0.0599999986588954,0.0649999976158142,0.0421000011265277,0.0570000000298023,4310875.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.0599999986588954,0.0599999986588954,0.0425000004470348,0.0466499999165535,2588137.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,0.0439999997615814,0.050000000745058,0.0419999994337558,0.0430000014603138,1613861.0,,,,,,,,,,
