Date,Open,High,Low,Close,Volume,"('Adj Close', 'SMBK')","('Close', 'SMBK')","('High', 'SMBK')","('Low', 'SMBK')","('Open', 'SMBK')","('Volume', 'SMBK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,24.40999984741211,24.739999771118164,24.06999969482422,24.34000015258789,29900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,24.350000381469727,24.350000381469727,23.280000686645508,23.3700008392334,41200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,23.57999992370605,23.690000534057617,23.270000457763672,23.34000015258789,23700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,23.209999084472656,24.13999938964844,23.209999084472656,23.6299991607666,70600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,23.51000022888184,23.959999084472656,23.239999771118164,23.90999984741211,31200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,23.559999465942383,23.559999465942383,23.31999969482422,23.32999992370605,19300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.149999618530277,23.149999618530277,22.1200008392334,22.88999938964844,74100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,22.65999984741211,22.940000534057617,22.38999938964844,22.71999931335449,26500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,22.989999771118164,23.059999465942383,22.520000457763672,22.6299991607666,13900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,22.299999237060547,22.670000076293945,22.100000381469727,22.209999084472656,16700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,21.84000015258789,22.559999465942383,21.84000015258789,22.43000030517578,19300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,22.670000076293945,22.670000076293945,22.229999542236328,22.459999084472656,16800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,22.61000061035156,22.950000762939453,22.32999992370605,22.93000030517578,24100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,23.270000457763672,23.8700008392334,23.100000381469727,23.799999237060547,16100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,23.649999618530277,23.649999618530277,22.799999237060547,23.479999542236328,31000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,23.899999618530277,24.239999771118164,23.420000076293945,23.899999618530277,23600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,24.0,24.34000015258789,23.5,23.90999984741211,73300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,24.15999984741211,24.3799991607666,23.84000015258789,24.309999465942383,14800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,24.13999938964844,25.0,23.780000686645508,24.780000686645508,48300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,24.559999465942383,24.559999465942383,24.26000022888184,24.31999969482422,12200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,24.149999618530277,24.149999618530277,23.25,23.26000022888184,31900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,23.149999618530277,23.170000076293945,22.36000061035156,22.90999984741211,37100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,22.530000686645508,22.979999542236328,22.3799991607666,22.46999931335449,23800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,22.13999938964844,22.290000915527344,21.739999771118164,21.899999618530277,43300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,21.700000762939453,22.030000686645508,21.06999969482422,21.6299991607666,26600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.57999992370605,21.71999931335449,20.71999931335449,21.530000686645508,25300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,21.6200008392334,21.799999237060547,21.559999465942383,21.65999984741211,15200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,21.75,22.290000915527344,21.520000457763672,22.0,35000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,22.100000381469727,23.0,22.100000381469727,22.68000030517578,29700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,21.950000762939453,22.07999992370605,20.93000030517578,21.290000915527344,40200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,21.59000015258789,21.739999771118164,21.07999992370605,21.690000534057617,30300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,21.8799991607666,22.899999618530277,21.709999084472656,22.75,38400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,22.729999542236328,22.940000534057617,22.649999618530277,22.68000030517578,30400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,22.3700008392334,22.649999618530277,22.07999992370605,22.11000061035156,20500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,21.959999084472656,22.21999931335449,21.75,22.020000457763672,15000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,21.8700008392334,21.8700008392334,21.40999984741211,21.739999771118164,21100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,21.559999465942383,21.940000534057617,21.559999465942383,21.8799991607666,11200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.709999084472656,21.75,21.520000457763672,21.700000762939453,10100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,21.940000534057617,21.940000534057617,21.420000076293945,21.440000534057617,12500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.5,21.5,20.989999771118164,21.07999992370605,17700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,21.51000022888184,21.729999542236328,21.170000076293945,21.520000457763672,32600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.420000076293945,21.5,21.200000762939453,21.36000061035156,23800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,21.450000762939453,21.670000076293945,21.31999969482422,21.420000076293945,12800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,21.520000457763672,22.0,21.350000381469727,21.46999931335449,25600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,21.559999465942383,21.68000030517578,20.93000030517578,21.61000061035156,20400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,21.850000381469727,21.93000030517578,21.15999984741211,21.36000061035156,17000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,21.649999618530277,21.649999618530277,21.11000061035156,21.15999984741211,40500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,20.989999771118164,21.549999237060547,20.959999084472656,21.13999938964844,59000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,20.959999084472656,21.21999931335449,20.850000381469727,21.059999465942383,62400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,20.93000030517578,21.31999969482422,20.86000061035156,21.100000381469727,23000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,20.959999084472656,20.959999084472656,20.040000915527344,20.25,41800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,20.01000022888184,20.739999771118164,20.0,20.700000762939453,122000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,20.540000915527344,20.770000457763672,20.049999237060547,20.13999938964844,27000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,20.1299991607666,20.40999984741211,20.030000686645508,20.229999542236328,24200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,20.07999992370605,20.82999992370605,20.01000022888184,20.700000762939453,45500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,20.93000030517578,21.07999992370605,20.739999771118164,21.01000022888184,41200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,20.84000015258789,20.84000015258789,19.90999984741211,20.149999618530277,96600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,20.309999465942383,20.81999969482422,20.309999465942383,20.420000076293945,26400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,20.670000076293945,20.670000076293945,20.1299991607666,20.290000915527344,21400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,20.520000457763672,21.100000381469727,20.520000457763672,21.030000686645508,23500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,20.90999984741211,21.13999938964844,20.90999984741211,21.06999969482422,26900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,21.149999618530277,21.350000381469727,20.31999969482422,20.43000030517578,24000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,20.15999984741211,20.420000076293945,20.07999992370605,20.3700008392334,31200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,20.170000076293945,20.65999984741211,20.170000076293945,20.350000381469727,20500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,20.6200008392334,20.770000457763672,20.18000030517578,20.34000015258789,37900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,20.46999931335449,20.770000457763672,20.3799991607666,20.649999618530277,32300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,20.65999984741211,21.18000030517578,20.65999984741211,20.770000457763672,25000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,20.90999984741211,20.979999542236328,20.6200008392334,20.729999542236328,24500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,20.239999771118164,20.3700008392334,19.1200008392334,19.520000457763672,52300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,19.46999931335449,19.65999984741211,19.3799991607666,19.51000022888184,25800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,19.350000381469727,19.5,19.06999969482422,19.26000022888184,24200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,19.420000076293945,19.88999938964844,19.1200008392334,19.399999618530277,29400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,19.18000030517578,19.559999465942383,19.0,19.200000762939453,17900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,19.40999984741211,19.51000022888184,19.030000686645508,19.09000015258789,85600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,19.030000686645508,19.729999542236328,19.01000022888184,19.440000534057617,33600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,19.34000015258789,19.920000076293945,19.21999931335449,19.899999618530277,39000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,20.09000015258789,20.399999618530277,19.65999984741211,19.65999984741211,28200.0,,,,,,,,,,
