Date,Open,High,Low,Close,Volume,"('Adj Close', 'STEM')","('Close', 'STEM')","('High', 'STEM')","('Low', 'STEM')","('Open', 'STEM')","('Volume', 'STEM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.799999952316284,3.994999885559082,3.7100000381469727,3.740000009536743,2682000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.680000066757202,3.680000066757202,3.4100000858306885,3.4800000190734863,3942300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.440000057220459,3.595000028610229,3.3399999141693115,3.569999933242798,3172000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.490000009536743,3.7899999618530273,3.440000057220459,3.509999990463257,3710200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.509999990463257,3.704999923706055,3.3499999046325684,3.690000057220459,3969500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.5799999237060547,3.795000076293945,3.532000064849853,3.690000057220459,2887900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.700000047683716,3.740000009536743,3.450000047683716,3.609999895095825,2872900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.5199999809265137,3.549999952316284,3.244999885559082,3.549999952316284,5428500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.5999999046325684,3.740000009536743,3.289999961853028,3.299999952316284,3306600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.200000047683716,3.240000009536743,2.720000028610229,2.759999990463257,9841000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.690000057220459,2.869999885559082,2.690000057220459,2.799999952316284,4748000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.859999895095825,2.869999885559082,2.6610000133514404,2.75,4526500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.789999961853028,2.809999942779541,2.630000114440918,2.809999942779541,3627600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.869999885559082,3.150000095367432,2.8499999046325684,3.150000095367432,4694500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.289999961853028,3.4200000762939453,3.2300000190734863,3.309999942779541,4421100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.4200000762939453,3.5199999809265137,3.0999999046325684,3.130000114440918,3809000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.200000047683716,3.2799999713897705,3.0980000495910645,3.25,2901800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.259999990463257,3.3510000705718994,3.130000114440918,3.140000104904175,2260600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.150000095367432,3.369999885559082,3.0199999809265137,3.359999895095825,3329400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.299999952316284,3.299999952316284,3.059999942779541,3.059999942779541,2692800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.059999942779541,3.3299999237060547,2.950000047683716,2.9600000381469727,4164100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.069999933242798,3.2699999809265137,2.944999933242798,3.0799999237060547,4344100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.970000028610229,3.0199999809265137,2.8299999237060547,2.990000009536743,3004700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.890000104904175,2.890000104904175,2.690000057220459,2.799999952316284,3577400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.789999961853028,3.059999942779541,2.7300000190734863,3.049999952316284,3367500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.1600000858306885,3.180000066757202,2.950000047683716,3.069999933242798,2919100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.055000066757202,3.2100000381469727,3.0199999809265137,3.1700000762939453,3101600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.200000047683716,3.375,3.180000066757202,3.3399999141693115,2763800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.3399999141693115,3.5799999237060547,3.319999933242798,3.450000047683716,4459800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.150000095367432,3.2699999809265137,3.0,3.049999952316284,3241800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.150000095367432,3.345000028610229,3.0999999046325684,3.3299999237060547,2535400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.4100000858306885,3.4560000896453857,3.240000009536743,3.369999885559082,3481000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.240000009536743,3.2850000858306885,3.109999895095825,3.130000114440918,2926200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.059999942779541,3.101999998092652,2.880000114440918,2.9100000858306885,4082600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.8499999046325684,2.9200000762939453,2.799999952316284,2.819999933242798,2602700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.869999885559082,2.880000114440918,2.634999990463257,2.7100000381469727,6641700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.7300000190734863,2.7699999809265137,2.595000028610229,2.6700000762939453,3733300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.650000095367432,2.819999933242798,2.5899999141693115,2.6700000762939453,5660600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.7300000190734863,2.7699999809265137,2.490000009536743,2.559999942779541,14148800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.630000114440918,2.8399999141693115,2.5799999237060547,2.7300000190734863,9046900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.5350000858306885,3.0,2.5,2.680000066757202,11471800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.700000047683716,2.749000072479248,2.549999952316284,2.5799999237060547,5953700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.569999933242798,2.569999933242798,2.380000114440918,2.5199999809265137,6080400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.4100000858306885,2.440000057220459,2.2100000381469727,2.220000028610229,6932000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.259999990463257,2.3399999141693115,2.200000047683716,2.2300000190734863,5588700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.240000009536743,2.240000009536743,2.069999933242798,2.0999999046325684,7530800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.109999895095825,2.2699999809265137,2.0899999141693115,2.1700000762939453,6742300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.1700000762939453,2.2790000438690186,1.9900000095367432,1.9900000095367432,5681600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.039999961853028,2.069999933242798,1.9600000381469729,2.0299999713897705,6107400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.0,2.0350000858306885,1.8799999952316284,1.8899999856948853,6431200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.8899999856948853,1.8899999856948853,1.75,1.7799999713897705,6631400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.75,1.899999976158142,1.7300000190734863,1.850000023841858,6795400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.850000023841858,1.850000023841858,1.7300000190734863,1.7799999713897705,4712100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.7999999523162842,1.950000047683716,1.75,1.7999999523162842,6631600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.809999942779541,2.0,1.7300000190734863,1.9299999475479128,7429200.0,,,,,,,,,,
