Date,Open,High,Low,Close,Volume,"('Adj Close', 'ALG')","('Close', 'ALG')","('High', 'ALG')","('Low', 'ALG')","('Open', 'ALG')","('Volume', 'ALG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-23 19:00:00-05:00,212.41000366210935,212.41000366210935,208.22999572753903,209.25999450683597,54300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,212.38999938964844,215.6000061035156,209.58999633789065,212.33999633789065,46500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,213.75999450683597,214.22999572753903,211.41000366210935,213.0,39600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,213.4199981689453,217.67999267578125,212.00999450683597,216.97000122070312,53900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,215.41000366210935,217.47999572753903,214.91000366210935,216.0,53600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,216.3999938964844,216.6499938964844,210.97000122070312,212.27999877929688,63600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,213.8300018310547,215.7100067138672,209.13999938964844,215.6199951171875,62100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,213.1699981689453,218.3600006103516,212.1999969482422,217.75,42600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,215.0500030517578,215.8500061035156,212.3000030517578,214.07000732421875,38500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,214.9900054931641,216.3600006103516,213.55999755859372,214.0,42700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,213.8800048828125,215.8300018310547,212.3000030517578,215.8300018310547,62500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,216.41000366210935,217.69000244140625,214.3000030517578,216.00999450683597,67500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,215.8000030517578,219.02999877929688,214.6300048828125,218.3500061035156,60600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,218.3999938964844,231.3999938964844,218.3999938964844,225.2100067138672,155400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,218.72000122070312,218.72000122070312,210.2899932861328,212.25,114400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,215.9900054931641,218.7400054931641,210.00999450683597,217.7400054931641,64400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,218.5200042724609,222.0,217.6199951171875,221.1999969482422,60100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,219.6699981689453,222.0,217.3000030517578,217.3300018310547,91600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,214.4499969482422,217.16000366210935,213.55999755859372,215.9199981689453,64700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,215.83999633789065,215.83999633789065,213.1300048828125,214.5500030517578,47600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,213.08999633789065,215.1999969482422,212.7700042724609,214.32000732421875,64400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,207.3999938964844,210.0,188.3600006103516,203.5500030517578,166500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,202.4900054931641,204.30999755859372,198.3300018310547,199.3500061035156,117900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,201.92999267578125,203.1300048828125,200.25999450683597,202.0800018310547,88400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,199.97000122070312,203.47000122070312,199.97000122070312,202.72000122070312,80200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,205.5200042724609,205.9499969482422,201.83999633789065,202.2899932861328,84700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,203.5800018310547,203.5800018310547,201.50999450683597,202.67999267578125,62900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,204.44000244140625,205.83999633789065,202.2899932861328,204.9900054931641,47200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,204.08999633789065,205.72000122070312,200.1199951171875,201.8999938964844,52500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,203.0,203.6300048828125,200.3699951171875,202.97999572753903,62300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,203.63999938964844,207.57000732421875,203.63999938964844,206.25999450683597,64100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,208.08999633789065,209.72000122070312,202.92999267578125,203.2700042724609,100800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,203.7899932861328,203.7899932861328,201.00999450683597,202.41000366210935,61600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,202.8999938964844,202.8999938964844,200.66000366210935,201.83999633789065,42300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,201.42999267578125,207.47999572753903,201.42999267578125,206.1499938964844,58600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,205.32000732421875,205.32000732421875,201.8500061035156,204.1699981689453,79000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,203.3800048828125,206.7899932861328,203.3800048828125,205.0200042724609,118000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,205.1000061035156,207.25,201.82000732421875,202.1199951171875,59400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,202.1199951171875,205.0500030517578,202.1199951171875,203.8999938964844,29900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,204.5399932861328,209.69000244140625,204.13999938964844,207.97999572753903,44400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,209.4600067138672,213.9199981689453,209.33999633789065,213.50999450683597,69300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,213.8500061035156,215.72999572753903,213.2100067138672,214.3500061035156,76600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,215.52999877929688,217.07000732421875,215.52999877929688,216.50999450683597,60400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,218.9499969482422,221.6199951171875,216.3000030517578,220.91000366210935,105600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,222.0,226.5399932861328,222.0,225.88999938964844,76000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,225.7400054931641,228.8800048828125,225.0800018310547,228.3300018310547,100300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,227.22000122070312,227.22000122070312,213.82000732421875,213.88999938964844,78900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,212.4600067138672,215.77999877929688,211.50999450683597,215.2100067138672,83700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,213.52999877929688,220.97000122070312,213.52999877929688,219.88999938964844,89600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,222.7400054931641,224.0200042724609,215.6100006103516,216.38999938964844,84800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,215.94000244140625,219.1199951171875,215.94000244140625,218.6000061035156,33100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,219.97999572753903,220.66000366210935,218.58999633789065,220.33999633789065,49500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,220.4499969482422,222.8800048828125,219.08999633789065,222.77999877929688,42900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,217.3800048828125,218.44000244140625,213.72999572753903,215.08999633789065,55800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,216.8500061035156,219.88999938964844,214.69000244140625,219.88999938964844,51200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,217.47999572753903,217.47999572753903,211.6199951171875,213.88999938964844,48700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,215.50999450683597,220.6100006103516,212.50999450683597,215.1499938964844,69600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,213.75,215.66000366210935,212.1499938964844,212.7400054931641,46000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,213.47000122070312,213.4900054931641,206.27999877929688,206.6100006103516,86800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,207.6699981689453,208.6100006103516,204.22000122070312,204.8500061035156,58400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,203.83999633789065,207.3999938964844,202.1199951171875,202.33999633789065,69500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,204.47000122070312,206.4600067138672,202.17999267578125,204.6100006103516,67200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,204.97999572753903,208.66000366210935,203.83999633789065,204.9900054931641,63900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,204.1199951171875,205.9199981689453,200.9499969482422,204.1999969482422,58000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,202.05999755859372,202.05999755859372,196.8300018310547,199.6300048828125,117000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,199.63999938964844,201.1999969482422,197.8999938964844,198.5200042724609,51100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,199.5200042724609,202.50999450683597,198.57000732421875,199.5,77500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,199.27999877929688,201.1499938964844,193.88999938964844,194.3800048828125,148800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,195.92999267578125,197.58999633789065,193.52999877929688,193.92999267578125,88300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,195.69000244140625,196.07000732421875,192.69000244140625,195.2400054931641,121800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,190.0,195.5,177.22000122070312,193.97000122070312,114400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,194.8800048828125,195.50999450683597,193.1199951171875,193.25,94400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,193.27999877929688,195.41000366210935,193.22000122070312,194.07000732421875,58100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,193.33999633789065,195.4199981689453,193.33999633789065,193.9900054931641,35400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,194.57000732421875,198.4499969482422,194.2400054931641,198.3000030517578,33800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,199.4900054931641,199.4900054931641,196.27999877929688,198.42999267578125,32200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,199.47999572753903,199.47999572753903,196.55999755859372,196.57000732421875,56400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,199.22999572753903,199.5,197.32000732421875,198.6999969482422,47400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,200.0500030517578,201.5399932861328,198.8699951171875,200.72000122070312,49800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,199.22000122070312,199.82000732421875,195.58999633789065,196.0200042724609,52200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,196.83999633789065,196.83999633789065,193.75999450683597,194.2400054931641,48000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,193.92999267578125,196.3000030517578,193.92999267578125,195.17999267578125,24600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,193.66000366210935,195.4499969482422,193.66000366210935,194.25999450683597,59200.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,194.19000244140625,196.2100067138672,192.8999938964844,193.77999877929688,55500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,194.1699981689453,194.1699981689453,189.75,190.7700042724609,94200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,191.7400054931641,192.41000366210935,188.4900054931641,192.1300048828125,51900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,192.9900054931641,194.47000122070312,190.52999877929688,191.32000732421875,62700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,188.3300018310547,188.8000030517578,186.6199951171875,187.55999755859372,38000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,189.3699951171875,190.4499969482422,188.91000366210935,189.67999267578125,39100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,189.8800048828125,191.30999755859372,187.07000732421875,189.9900054931641,50800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,192.33999633789065,193.25,185.82000732421875,186.91000366210935,42200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,185.0,187.91000366210935,184.83999633789065,185.42999267578125,40200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,186.80999755859372,187.75,184.6499938964844,187.27999877929688,53100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,186.8699951171875,189.47000122070312,186.1100006103516,187.9199981689453,40500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,187.25999450683597,188.0,184.72000122070312,184.9900054931641,47700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,183.02999877929688,183.41000366210935,181.4499969482422,182.8800048828125,93200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,181.8300018310547,181.8500061035156,177.17999267578125,179.1999969482422,140200.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,184.3800048828125,187.6199951171875,180.07000732421875,181.72000122070312,148200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,180.8500061035156,180.9499969482422,176.91000366210938,177.64999389648438,95400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,175.1300048828125,175.1300048828125,170.8800048828125,175.0500030517578,125300.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,174.5800018310547,178.1999969482422,174.5800018310547,177.61000061035156,76200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,177.36000061035156,179.58999633789062,175.17999267578125,175.74000549316406,56000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,174.72000122070312,178.3000030517578,173.6199951171875,175.38999938964844,57500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,174.49000549316406,175.60000610351562,173.19000244140625,174.92999267578125,194600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,176.10000610351562,177.89999389648438,174.4199981689453,175.7100067138672,75500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,174.77000427246094,175.0,171.22000122070312,171.27999877929688,44200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,170.1300048828125,171.8800048828125,169.00999450683594,170.60000610351562,76600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,171.27999877929688,172.8699951171875,170.4499969482422,171.00999450683594,73600.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,173.0,173.83999633789062,170.49000549316406,173.0,216300.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,173.1300048828125,173.35000610351562,166.94000244140625,167.4499969482422,119100.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,166.77000427246094,168.3699951171875,166.4199981689453,168.0500030517578,97000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,167.97999572753906,169.50999450683594,167.74000549316406,168.8000030517578,43100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,167.83999633789062,169.0,165.17999267578125,165.72000122070312,56000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,167.3699951171875,168.13999938964844,166.4600067138672,166.5,47000.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,166.9199981689453,166.9199981689453,163.74000549316406,164.5,120600.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,166.1999969482422,166.1999969482422,164.10000610351562,164.88999938964844,64500.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,168.86000061035156,174.2100067138672,167.08999633789062,172.69000244140625,100700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,174.9600067138672,175.85000610351562,172.85000610351562,172.9199981689453,51300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,174.47000122070312,177.60000610351562,173.8699951171875,175.4499969482422,63700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,175.82000732421875,185.16000366210935,175.82000732421875,184.67999267578125,77800.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,182.25,186.9600067138672,182.25,185.47000122070312,114200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,183.75,188.1199951171875,182.8500061035156,184.75,119500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,184.80999755859372,184.9900054931641,182.1000061035156,183.5399932861328,52400.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,184.1999969482422,187.25999450683597,182.1499938964844,185.8999938964844,217000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,184.3600006103516,189.2700042724609,184.3600006103516,187.1300048828125,67200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,185.47000122070312,187.7700042724609,183.0500030517578,183.2700042724609,68100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,184.7899932861328,194.5,184.75999450683597,192.02999877929688,77700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,194.8000030517578,198.52999877929688,194.0,194.9600067138672,61700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,194.41000366210935,196.0,190.9600067138672,193.2700042724609,53600.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,193.4199981689453,194.1100006103516,190.2700042724609,191.00999450683597,95400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,190.69000244140625,195.67999267578125,187.6199951171875,192.72000122070312,107100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,185.0,188.75,179.1999969482422,184.77999877929688,160400.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,176.49000549316406,178.77999877929688,173.80999755859375,175.08999633789062,167200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,166.86000061035156,173.2100067138672,164.3800048828125,172.99000549316406,154400.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,172.3699951171875,174.72999572753906,170.25999450683594,171.5800018310547,94800.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,174.4600067138672,174.4600067138672,168.5500030517578,169.27999877929688,87800.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,172.08999633789062,175.19000244140625,170.7100067138672,174.8800048828125,74200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,175.5500030517578,175.5500030517578,169.57000732421875,172.32000732421875,58400.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,171.99000549316406,172.1999969482422,169.47999572753906,170.3000030517578,46400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,171.0399932861328,172.35000610351562,168.75,171.57000732421875,66100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,172.69000244140625,172.69000244140625,169.74000549316406,171.4600067138672,46500.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,175.77000427246094,177.4600067138672,174.25999450683594,174.5500030517578,52400.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,174.5500030517578,178.0,174.52999877929688,177.6699981689453,85200.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,178.3699951171875,179.5,176.9600067138672,179.2899932861328,79100.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,178.3800048828125,179.16000366210938,176.91000366210938,177.57000732421875,96200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,178.4499969482422,180.8800048828125,178.13999938964844,179.8300018310547,33000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,178.9199981689453,180.8000030517578,178.0500030517578,180.22999572753903,40500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,181.9199981689453,186.25,181.57000732421875,184.32000732421875,48400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,185.4499969482422,186.69000244140625,183.5800018310547,185.3000030517578,68600.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,183.4499969482422,184.52999877929688,181.0399932861328,181.8600006103516,58100.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,181.27999877929688,182.02999877929688,179.74000549316406,181.55999755859372,54100.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,183.4499969482422,185.9900054931641,182.02999877929688,184.3000030517578,54000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,183.94000244140625,185.8000030517578,181.75999450683597,185.3999938964844,69100.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,183.00999450683597,183.5800018310547,177.61000061035156,178.89999389648438,60200.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,177.8000030517578,178.89999389648438,175.9499969482422,176.08999633789062,64800.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,176.9199981689453,176.9199981689453,172.1199951171875,173.3699951171875,51600.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,172.60000610351562,174.22000122070312,170.42999267578125,170.42999267578125,45200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,170.1300048828125,172.0399932861328,169.35000610351562,171.08999633789062,48500.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,170.24000549316406,171.86000061035156,169.44000244140625,171.19000244140625,59400.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,169.8300018310547,174.52999877929688,168.0500030517578,174.11000061035156,81100.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,175.1300048828125,176.3800048828125,172.6999969482422,175.47999572753906,49500.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,178.30999755859375,179.2100067138672,177.2899932861328,178.83999633789062,39300.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,179.85000610351562,179.88999938964844,177.02000427246094,178.4199981689453,44700.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,180.52999877929688,180.92999267578125,178.3000030517578,178.89999389648438,69600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,178.2899932861328,189.5399932861328,178.2899932861328,181.80999755859372,70400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,186.3500061035156,186.7400054931641,183.3600006103516,184.92999267578125,56900.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,184.1699981689453,184.1699981689453,180.6100006103516,181.1499938964844,230500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,181.8699951171875,183.02999877929688,179.10000610351562,180.3699951171875,49800.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,181.6699981689453,183.38999938964844,180.3800048828125,182.72999572753903,63000.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,183.22000122070312,183.22000122070312,177.61000061035156,178.16000366210938,118300.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,180.72000122070312,182.5,179.22999572753906,180.2100067138672,111700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,182.38999938964844,184.8000030517578,180.8500061035156,181.08999633789065,60200.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,179.1699981689453,181.2899932861328,178.57000732421875,180.1300048828125,69500.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,178.8699951171875,178.8800048828125,175.36000061035156,176.44000244140625,56800.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,175.16000366210938,178.4499969482422,174.6300048828125,174.6300048828125,40100.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,173.6199951171875,173.6699981689453,171.47999572753906,172.39999389648438,46100.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,175.86000061035156,175.86000061035156,173.6199951171875,175.75999450683594,93700.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,174.5,176.47000122070312,173.91000366210938,175.50999450683594,133600.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,175.11000061035156,175.33999633789062,171.02999877929688,172.22999572753906,60700.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,171.50999450683594,174.72999572753906,170.94000244140625,173.3000030517578,115800.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,171.3699951171875,171.75999450683594,169.8699951171875,171.75999450683594,61600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,172.47999572753906,177.4199981689453,172.47999572753906,177.00999450683594,69000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,176.24000549316406,178.9600067138672,175.35000610351562,178.82000732421875,63500.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,179.39999389648438,182.05999755859372,179.39999389648438,181.5,95800.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,181.9199981689453,184.63999938964844,181.52999877929688,181.52999877929688,124100.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,181.2899932861328,181.2899932861328,178.6199951171875,179.8300018310547,83700.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,180.0500030517578,180.0500030517578,177.4499969482422,177.5399932861328,47500.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,177.13999938964844,177.13999938964844,171.82000732421875,171.8800048828125,63300.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,170.6300048828125,173.47999572753906,168.7899932861328,170.58999633789062,81800.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,169.64999389648438,171.5800018310547,168.14999389648438,168.8000030517578,57700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,169.30999755859375,170.2899932861328,167.5,168.97000122070312,104900.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,169.42999267578125,172.33999633789062,168.36000061035156,171.77999877929688,63800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,172.5,176.0500030517578,172.5,174.16000366210938,42100.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,172.83999633789062,173.47999572753906,172.00999450683594,173.4600067138672,45400.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,171.74000549316406,175.47999572753906,171.0,173.08999633789062,110000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,171.74000549316406,172.3300018310547,169.49000549316406,169.5399932861328,99900.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,175.22000122070312,190.52999877929688,174.1300048828125,187.47999572753903,264700.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,187.5399932861328,188.33999633789065,182.4199981689453,183.2700042724609,107500.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,182.52999877929688,187.6300048828125,182.47000122070312,186.8000030517578,122400.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,197.30999755859372,200.08999633789065,194.92999267578125,196.88999938964844,122200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,197.1699981689453,198.7400054931641,193.8000030517578,197.42999267578125,98300.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,195.9900054931641,198.27999877929688,194.17999267578125,195.5800018310547,137800.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,196.6699981689453,198.2700042724609,194.8300018310547,196.1999969482422,61600.0,,,,,,,,,,
