Date,Open,High,Low,Close,Volume,"('Adj Close', 'CCRN')","('Close', 'CCRN')","('High', 'CCRN')","('Low', 'CCRN')","('Open', 'CCRN')","('Volume', 'CCRN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.63999938964844,23.520000457763672,22.63999938964844,23.31999969482422,292000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,23.3799991607666,23.43000030517578,22.690000534057617,22.75,285500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.8799991607666,23.11000061035156,22.420000076293945,22.479999542236328,186100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,22.3799991607666,22.8799991607666,22.239999771118164,22.729999542236328,206100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,22.690000534057617,22.850000381469727,22.26000022888184,22.5,274500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,22.399999618530277,22.90999984741211,22.190000534057617,22.90999984741211,205200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,22.780000686645508,23.63999938964844,22.780000686645508,23.520000457763672,256500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.520000457763672,23.6299991607666,22.540000915527344,22.8799991607666,320200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,22.93000030517578,23.059999465942383,22.38999938964844,22.459999084472656,407300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,22.40999984741211,22.5,21.8799991607666,21.90999984741211,324900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,21.6299991607666,21.799999237060547,21.350000381469727,21.670000076293945,242900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,21.780000686645508,22.040000915527344,21.38999938964844,21.649999618530277,252500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,21.68000030517578,22.030000686645508,21.01000022888184,22.020000457763672,260100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,22.06999969482422,22.920000076293945,22.06999969482422,22.780000686645508,283900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,22.940000534057617,23.1200008392334,22.0,22.209999084472656,274200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,22.59000015258789,22.739999771118164,21.86000061035156,22.479999542236328,256400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,22.86000061035156,23.149999618530277,21.989999771118164,22.01000022888184,449200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,22.25,22.3700008392334,21.790000915527344,21.88999938964844,338300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,21.86000061035156,22.200000762939453,21.38999938964844,22.0,1022400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,22.0,22.26000022888184,21.549999237060547,21.559999465942383,1188000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,21.649999618530277,21.959999084472656,21.239999771118164,21.25,822100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,21.399999618530277,21.850000381469727,20.950000762939453,21.75,2270400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,22.13999938964844,22.13999938964844,21.229999542236328,21.809999465942383,1585400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.739999771118164,21.739999771118164,20.13999938964844,20.13999938964844,635900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.07999992370605,20.75,20.07999992370605,20.3799991607666,362900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,20.489999771118164,20.51000022888184,19.8700008392334,19.920000076293945,286100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,19.81999969482422,20.350000381469727,19.68000030517578,20.270000457763672,439900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,20.21999931335449,20.21999931335449,19.780000686645508,20.030000686645508,315200.0,,,,,,,,,,
