Date,Open,High,Low,Close,Volume,"('Adj Close', 'GD')","('Close', 'GD')","('High', 'GD')","('Low', 'GD')","('Open', 'GD')","('Volume', 'GD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,259.6700134277344,261.1400146484375,257.6199951171875,258.6000061035156,992500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,259.54998779296875,261.3900146484375,256.5,256.5400085449219,1378600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,258.75,259.0,256.0,256.17999267578125,1096800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,256.5899963378906,257.0,253.41000366210935,253.8999938964844,959600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,253.0,253.8500061035156,250.8800048828125,253.82000732421875,1257100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,253.7700042724609,253.7700042724609,250.88999938964844,251.2400054931641,1256000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,251.2400054931641,253.00999450683597,250.80999755859372,251.25,877900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,251.75999450683597,252.3500061035156,248.08999633789065,249.94000244140625,1500100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,251.33999633789065,254.91000366210935,251.33999633789065,254.80999755859372,1105400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,254.2899932861328,254.6999969482422,249.72000122070312,250.6499938964844,1038300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,249.22999572753903,252.1000061035156,249.0,249.97000122070312,882700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,249.0399932861328,251.1000061035156,247.3600006103516,250.9499969482422,907700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,251.5,251.5,248.97999572753903,249.33999633789065,1410200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,249.5,251.32000732421875,248.6999969482422,249.75999450683597,2043300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,250.3500061035156,252.1000061035156,247.8800048828125,249.3699951171875,1775600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,252.32000732421875,263.69000244140625,251.6199951171875,261.17999267578125,2749400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,261.760009765625,265.9700012207031,261.1600036621094,265.8599853515625,1968800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,266.5599975585937,267.9700012207031,262.04998779296875,265.07000732421875,1329900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,264.57000732421875,265.9100036621094,263.20001220703125,264.7799987792969,961700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,266.2900085449219,269.3699951171875,265.989990234375,268.6700134277344,2040300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,269.0,269.5,263.8399963378906,264.989990234375,2305000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,265.6499938964844,267.239990234375,263.07000732421875,266.8699951171875,1715100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,265.739990234375,266.3999938964844,264.3299865722656,265.2699890136719,1949400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,264.0,267.07000732421875,262.5,265.5199890136719,1032400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,266.1000061035156,267.7900085449219,264.6400146484375,267.69000244140625,814600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,269.5,270.1499938964844,267.95001220703125,269.0899963378906,1058700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,269.0,269.44000244140625,267.1199951171875,269.0,617000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,270.07000732421875,271.3699951171875,269.0599975585937,270.1400146484375,878200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,269.9800109863281,270.9700012207031,269.2099914550781,269.44000244140625,696300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,269.92999267578125,270.8999938964844,265.1099853515625,267.2200012207031,1164200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,268.3099975585937,269.2200012207031,263.1000061035156,269.1000061035156,1629800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,269.67999267578125,270.9599914550781,268.5400085449219,270.0,801500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,269.9800109863281,271.17999267578125,268.8900146484375,269.44000244140625,702600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,270.3999938964844,271.9599914550781,268.3500061035156,268.92999267578125,697500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,270.1600036621094,272.2799987792969,268.9100036621094,271.8999938964844,691300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,271.3800048828125,272.4599914550781,270.6600036621094,272.3299865722656,636300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,272.5,274.8999938964844,272.1700134277344,273.75,663900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,274.19000244140625,274.5899963378906,272.5899963378906,273.0199890136719,629700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,272.3299865722656,273.79998779296875,270.7699890136719,273.70001220703125,554400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,273.67999267578125,274.6600036621094,272.4800109863281,274.3099975585937,569800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,274.9800109863281,274.9800109863281,272.3699951171875,273.25,886300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,273.29998779296875,273.29998779296875,271.04998779296875,271.95001220703125,651400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,272.0,275.3399963378906,271.3900146484375,274.7099914550781,974600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,275.57000732421875,277.42999267578125,272.3900146484375,273.6000061035156,979300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,274.0,275.8500061035156,273.1700134277344,273.70001220703125,585100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,274.0,274.9700012207031,272.1099853515625,273.0299987792969,761600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,272.42999267578125,273.6199951171875,270.7099914550781,272.3099975585937,696900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,271.6400146484375,273.2900085449219,270.42999267578125,273.2699890136719,559700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,273.010009765625,275.0599975585937,271.5799865722656,274.6499938964844,845000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,275.5199890136719,275.8999938964844,274.4700012207031,275.3599853515625,829800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,276.29998779296875,276.6499938964844,273.3999938964844,275.3999938964844,839800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,273.8299865722656,276.92999267578125,273.8299865722656,275.2099914550781,1305900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,275.989990234375,277.7200012207031,274.6700134277344,277.6000061035156,865300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,279.1199951171875,280.3500061035156,277.7300109863281,279.70001220703125,703500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,280.0,282.9800109863281,279.3099975585937,282.54998779296875,1043400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,283.3599853515625,284.75,281.2200012207031,281.3399963378906,1084100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,282.3299865722656,283.2099914550781,281.1300048828125,281.1600036621094,730100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,280.92999267578125,281.45001220703125,278.3900146484375,278.9800109863281,776500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,278.8099975585937,280.4599914550781,278.3500061035156,278.3500061035156,567700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,279.5599975585937,281.92999267578125,278.95001220703125,281.8999938964844,746000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,282.6000061035156,283.1499938964844,281.2799987792969,282.489990234375,644500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,287.7099914550781,291.9599914550781,286.3800048828125,291.54998779296875,1742900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,291.79998779296875,292.5,288.44000244140625,290.5400085449219,1839000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,290.57000732421875,291.989990234375,288.42999267578125,291.69000244140625,1296700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,293.5599975585937,294.5599975585937,291.9700012207031,293.2200012207031,1391000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,293.0,295.4599914550781,291.44000244140625,295.17999267578125,879300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,296.0,296.5,292.8900146484375,293.1300048828125,945600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,292.0299987792969,294.6700134277344,287.20001220703125,288.8399963378906,1008100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,287.3999938964844,290.739990234375,286.6600036621094,290.0400085449219,935600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,287.8299865722656,288.6400146484375,286.1600036621094,287.5,710900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,288.4100036621094,290.75,286.7900085449219,287.8699951171875,1280300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,291.7099914550781,291.75,284.3599853515625,284.75,976600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,285.4599914550781,286.3800048828125,283.67999267578125,285.29998779296875,1388500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,286.5,286.5,283.6700134277344,284.4599914550781,709000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,284.0199890136719,286.9100036621094,284.0199890136719,285.2699890136719,636500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,287.42999267578125,289.2900085449219,286.7300109863281,288.6199951171875,1074900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,289.94000244140625,292.7099914550781,288.04998779296875,291.3099975585937,889000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,292.7200012207031,294.70001220703125,291.67999267578125,292.7200012207031,1132500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,289.19000244140625,290.3699951171875,274.32000732421875,281.1099853515625,4023600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,282.760009765625,285.75,279.44000244140625,284.8999938964844,1769600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,284.7300109863281,286.7699890136719,282.79998779296875,284.4100036621094,1244200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,287.9599914550781,289.92999267578125,285.42999267578125,287.7900085449219,1293700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,286.9100036621094,289.20001220703125,286.4200134277344,287.0899963378906,1423600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,286.5799865722656,288.0899963378906,284.8299865722656,286.5299987792969,890800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,286.0400085449219,288.5799865722656,282.510009765625,287.3599853515625,1134800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,288.0,289.0,286.0,288.1400146484375,974300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,289.4700012207031,291.6099853515625,289.4599914550781,291.3800048828125,870200.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,292.3399963378906,293.739990234375,291.20001220703125,293.3699951171875,715600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,294.0,294.07000732421875,291.8299865722656,292.739990234375,1008100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,292.75,296.2699890136719,292.0,295.9700012207031,707600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,296.5799865722656,297.8800048828125,296.0,296.44000244140625,1019400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,296.3699951171875,297.3299865722656,292.6099853515625,293.5299987792969,1406700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,293.44000244140625,294.5599975585937,292.4700012207031,294.0599975585937,655300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,293.79998779296875,295.25,293.67999267578125,294.5899963378906,752300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,294.9700012207031,297.2300109863281,294.6199951171875,295.75,613500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,296.5899963378906,299.1400146484375,295.4599914550781,299.0199890136719,894200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,298.5,301.0,298.010009765625,300.2300109863281,940300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,301.0,301.4800109863281,296.3500061035156,297.0599975585937,1103400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,297.489990234375,299.3599853515625,296.1600036621094,298.010009765625,882700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,297.9599914550781,298.260009765625,295.1499938964844,296.5199890136719,720700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,299.0,300.4800109863281,297.2200012207031,299.6199951171875,784100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,299.5400085449219,299.75,297.07000732421875,297.3399963378906,800400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,296.0299987792969,297.1300048828125,293.25,293.4800109863281,771400.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,293.94000244140625,296.6600036621094,293.94000244140625,296.0799865722656,728200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,296.0199890136719,300.2300109863281,295.3800048828125,299.7699890136719,1302800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,300.8900146484375,302.4200134277344,296.45001220703125,298.260009765625,723500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,298.3699951171875,299.239990234375,296.8999938964844,297.32000732421875,618200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,297.8999938964844,299.6499938964844,295.6400146484375,299.45001220703125,469200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,299.0,300.5,298.1000061035156,298.2699890136719,988200.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,298.20001220703125,300.1600036621094,297.8699951171875,299.1400146484375,684200.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,300.0,300.0,293.8599853515625,294.67999267578125,1013900.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,293.6000061035156,293.6600036621094,291.1400146484375,292.6499938964844,1068700.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,292.989990234375,295.20001220703125,292.20001220703125,294.3399963378906,871900.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,293.67999267578125,294.57000732421875,290.7300109863281,292.5199890136719,686600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,290.70001220703125,292.0400085449219,288.4599914550781,291.7799987792969,639900.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,291.17999267578125,294.19000244140625,290.6600036621094,293.8299865722656,511000.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,293.57000732421875,298.04998779296875,293.1700134277344,298.0,748500.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,298.0,299.6499938964844,297.0,299.6300048828125,751500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,299.5599975585937,300.2200012207031,296.67999267578125,298.25,1687000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,299.4800109863281,302.75,298.4700012207031,298.5299987792969,1124400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,298.2099914550781,299.0899963378906,294.7200012207031,295.2799987792969,1110400.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,294.3099975585937,295.5799865722656,293.32000732421875,294.5299987792969,1215400.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,295.3500061035156,295.3500061035156,291.8299865722656,292.5,989300.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,293.9200134277344,294.4800109863281,289.5400085449219,290.1400146484375,2259900.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,291.3500061035156,293.010009765625,286.5799865722656,287.8699951171875,1431000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,285.29998779296875,286.3399963378906,284.0199890136719,285.8099975585937,1274300.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,286.4700012207031,287.260009765625,284.04998779296875,284.8800048828125,656700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,284.260009765625,284.260009765625,280.4599914550781,281.67999267578125,1039500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,281.70001220703125,283.0,279.54998779296875,280.4700012207031,1222700.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,280.2200012207031,281.3399963378906,279.4200134277344,279.510009765625,803700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,279.6600036621094,281.9800109863281,279.07000732421875,281.9100036621094,957400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,281.3699951171875,285.2699890136719,281.3699951171875,284.1499938964844,935500.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,285.7200012207031,286.4599914550781,283.69000244140625,283.8900146484375,1072000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,285.510009765625,287.20001220703125,284.010009765625,285.4200134277344,1017100.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,285.57000732421875,291.7799987792969,285.57000732421875,291.5899963378906,1124900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,292.239990234375,294.7699890136719,291.7799987792969,291.989990234375,900200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,291.3999938964844,295.5,291.1700134277344,293.2699890136719,960000.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,294.3599853515625,294.3599853515625,287.8299865722656,288.2200012207031,973600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,288.42999267578125,291.4800109863281,287.5400085449219,291.2099914550781,745300.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,292.67999267578125,295.6199951171875,292.04998779296875,294.4599914550781,1288200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,286.0,286.489990234375,276.7900085449219,284.6700134277344,3268400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,286.6099853515625,296.19000244140625,286.6099853515625,290.9800109863281,1809800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,290.989990234375,292.70001220703125,287.6400146484375,290.3999938964844,1079800.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,290.57000732421875,291.0400085449219,288.3699951171875,289.489990234375,1171600.0,,,,,,,,,,
