Date,Open,High,Low,Close,Volume,"('Adj Close', 'BBY')","('Close', 'BBY')","('High', 'BBY')","('Low', 'BBY')","('Open', 'BBY')","('Volume', 'BBY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,78.25,79.54000091552734,77.08000183105469,77.26000213623047,3204300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,76.87999725341797,76.95999908447266,75.02999877929688,75.43000030517578,2116800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,75.12999725341797,75.73999786376953,74.94999694824219,75.30000305175781,1890500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,75.27999877929688,76.94999694824219,75.02999877929688,75.83000183105469,3027200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,75.69000244140625,76.13999938964844,75.12999725341797,75.54000091552734,2346200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,74.79000091552734,75.44999694824219,74.0999984741211,75.16000366210938,2653000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,75.38999938964844,76.12999725341797,75.26000213623047,75.7699966430664,1757300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,76.0,76.0,73.66999816894531,74.6500015258789,2447600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,74.98999786376953,75.62999725341797,73.38999938964844,73.86000061035156,2383400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,73.23999786376953,73.48999786376953,71.12000274658203,71.86000061035156,2970800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,71.16000366210938,71.93000030517578,70.55000305175781,71.13999938964844,2364000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,71.43000030517578,72.0999984741211,70.3499984741211,70.94000244140625,2296500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,71.0,71.43000030517578,69.66000366210938,71.0,2219100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,71.26000213623047,73.73999786376953,70.80999755859375,73.48999786376953,3636600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,74.25,74.94000244140625,72.7300033569336,73.06999969482422,2492300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,73.72000122070312,74.76000213623047,72.8499984741211,73.33000183105469,1917900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,74.0,75.73999786376953,74.0,75.20999908447266,3480400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,75.5,76.30000305175781,74.58000183105469,74.81999969482422,1973100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,74.73999786376953,74.86000061035156,72.54000091552734,73.33999633789062,3007800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,72.66999816894531,73.83999633789062,71.5999984741211,73.31999969482422,2442100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,73.02999877929688,73.5999984741211,72.05000305175781,72.48999786376953,9978800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,72.8499984741211,75.26000213623047,72.4000015258789,75.23999786376953,2374500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,74.54000091552734,76.16999816894531,73.25,75.69000244140625,2399700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,74.61000061035156,74.69999694824219,73.45999908447266,74.20999908447266,1859600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,74.0,75.18000030517578,73.55999755859375,74.83999633789062,1683700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,75.29000091552734,75.61000061035156,74.22000122070312,75.4800033569336,2014500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,75.55999755859375,75.94000244140625,75.04000091552734,75.48999786376953,1877500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,75.5,75.68000030517578,74.76000213623047,75.5999984741211,1532900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,75.79000091552734,77.1500015258789,74.66999816894531,75.91999816894531,2578000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,74.05999755859375,74.66999816894531,72.43000030517578,72.9000015258789,2719700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,73.04000091552734,74.63999938964844,72.70999908447266,74.5999984741211,2427100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,74.79000091552734,75.83000183105469,74.48999786376953,74.6500015258789,1873700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,74.30000305175781,74.91999816894531,73.55000305175781,73.75,1919800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,73.22000122070312,73.62999725341797,72.44000244140625,73.2699966430664,3180300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,73.0,74.81999969482422,72.87999725341797,74.12000274658203,1821400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,74.54000091552734,75.5999984741211,74.38999938964844,75.20999908447266,1791200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,75.45999908447266,76.95999908447266,75.2699966430664,76.27999877929688,1895900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,76.06999969482422,77.18000030517578,75.77999877929688,76.44999694824219,2426500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,76.6500015258789,79.2300033569336,76.5199966430664,79.05999755859375,3756600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,79.41999816894531,80.30999755859375,79.05000305175781,79.68000030517578,4756200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,83.01000213623047,86.11000061035156,80.19000244140625,80.87999725341797,9020700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,81.30999755859375,81.77999877929688,77.5199966430664,77.91999816894531,4909700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,78.48999786376953,79.31999969482422,77.4000015258789,77.54000091552734,4453100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,75.97000122070312,76.51000213623047,75.0999984741211,75.95999908447266,5229000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,75.83000183105469,78.98999786376953,74.91999816894531,78.20999908447266,4223500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,78.4000015258789,79.61000061035156,78.0999984741211,79.5199966430664,2773100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,79.88999938964844,80.38999938964844,78.29000091552734,78.58000183105469,3295900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,78.61000061035156,78.61000061035156,76.25,76.4000015258789,2456000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,76.37000274658203,78.9800033569336,76.3499984741211,77.33999633789062,2825100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,77.72000122070312,79.27999877929688,77.37999725341797,77.5199966430664,2517500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,77.83999633789062,78.20999908447266,76.62000274658203,77.45999908447266,2685600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,76.9000015258789,78.19000244140625,76.69000244140625,78.0199966430664,8646700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,77.66000366210938,78.0999984741211,76.43000030517578,77.12999725341797,3451800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,76.63999938964844,79.08000183105469,76.38999938964844,78.2300033569336,3597200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,79.51000213623047,79.69000244140625,78.01000213623047,78.58999633789062,4083600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,78.56999969482422,80.7300033569336,78.56999969482422,80.44000244140625,4898100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,83.0,83.36000061035156,80.94999694824219,81.66000366210938,4949800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,81.41999816894531,82.37999725341797,80.56999969482422,80.72000122070312,2813700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,80.62000274658203,81.79000091552734,80.01000213623047,80.05999755859375,2106700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,80.3499984741211,82.69000244140625,80.3499984741211,81.87000274658203,3906800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,82.06999969482422,82.95999908447266,81.66999816894531,82.02999877929688,2571300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,82.0999984741211,82.91000366210938,81.61000061035156,81.63999938964844,1888100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,81.16000366210938,81.43000030517578,79.91999816894531,80.16999816894531,2020100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,80.12999725341797,80.5,79.11000061035156,79.30999755859375,2063000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,80.33000183105469,80.8499984741211,78.37000274658203,79.0,2252700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,78.87999725341797,79.8499984741211,78.80000305175781,79.61000061035156,1679400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,79.97000122070312,81.41000366210938,79.80000305175781,80.13999938964844,2444300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,80.70999908447266,83.31999969482422,80.66999816894531,82.55000305175781,3370800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,80.91999816894531,82.05000305175781,79.76000213623047,79.88999938964844,4456700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,80.37000274658203,80.83999633789062,79.02999877929688,80.01000213623047,2461500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,79.0,79.1500015258789,77.01000213623047,78.0,2710300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,78.8499984741211,79.58000183105469,76.05000305175781,76.29000091552734,3084700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,75.98999786376953,76.41999816894531,75.16999816894531,75.16999816894531,3936700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,75.75,76.69000244140625,75.33999633789062,76.2300033569336,2307500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,76.69999694824219,77.31999969482422,75.62999725341797,76.0,1659900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,75.91000366210938,76.83999633789062,75.91000366210938,76.1500015258789,1367700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,76.58000183105469,76.80000305175781,74.52999877929688,75.12000274658203,2504800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,75.12999725341797,76.0,74.33999633789062,75.04000091552734,2412100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,74.5999984741211,74.91000366210938,73.54000091552734,74.43000030517578,3495000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,73.5199966430664,75.29000091552734,73.08000183105469,75.23999786376953,1857700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,75.19999694824219,76.1500015258789,75.01000213623047,75.05000305175781,2125300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,75.31999969482422,75.80999755859375,74.69000244140625,75.0,1856000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,74.56999969482422,75.1500015258789,73.4000015258789,73.63999938964844,3431100.0,,,,,,,,,,
