Date,Open,High,Low,Close,Volume,"('Adj Close', 'APVO')","('Close', 'APVO')","('High', 'APVO')","('Low', 'APVO')","('Open', 'APVO')","('Volume', 'APVO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-29 19:00:00-05:00,276.760009765625,276.760009765625,249.08399963378903,266.99200439453125,283.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,240.94400024414065,252.33999633789065,211.63999938964844,231.17599487304688,1174.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,237.68800354003903,237.68800354003903,203.5,210.01199340820312,707.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,214.22999572753903,249.75,197.9129943847656,236.8000030517578,4357.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,283.04998779296875,399.6000061035156,234.5800018310547,244.1999969482422,98251.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,220.1499938964844,240.1300048828125,189.44000244140625,192.02999877929688,6895.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,191.2899932861328,196.9510040283203,160.9499969482422,162.8000030517578,5511.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,165.38999938964844,170.1999969482422,149.85000610351562,150.58999633789062,2876.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,159.83999633789062,209.38299560546875,157.25,183.5200042724609,8468.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,180.55999755859372,190.17999267578125,168.35000610351562,186.47999572753903,3041.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,186.47999572753903,206.79299926757807,182.41000366210935,200.5399932861328,3762.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,200.91000366210935,207.34800720214844,177.60000610351562,184.25999450683597,2268.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,191.2899932861328,198.20899963378903,184.25999450683597,186.1100006103516,1951.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,203.1300048828125,203.5,184.6300048828125,190.17999267578125,2732.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,186.1100006103516,186.47999572753903,165.38999938964844,165.75999450683594,4192.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,171.67999267578125,178.7100067138672,164.27999877929688,168.72000122070312,989.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,169.8300018310547,169.8300018310547,147.0749969482422,148.3699951171875,2062.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,145.0399932861328,151.1820068359375,140.97000122070312,148.3699951171875,649.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,148.74000549316406,151.6999969482422,143.55999755859375,150.22000122070312,1189.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,149.85000610351562,184.92599487304688,146.14999389648438,173.52999877929688,8232.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,164.64999389648438,173.16000366210938,151.6999969482422,157.25,2268.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,157.6199951171875,164.9459991455078,140.60000610351562,147.25999450683594,1627.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,145.41000366210938,151.6999969482422,133.94000244140625,140.60000610351562,1486.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,140.60000610351562,141.33999633789062,123.9499969482422,127.27999877929688,1211.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,131.72000122070312,157.25,121.36000061035156,134.30999755859375,11686.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,130.24000549316406,180.19000244140625,127.27999877929688,137.63999938964844,18873.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,135.4199981689453,140.1929931640625,120.25,120.62000274658205,10235.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,112.8499984741211,114.6999969482422,81.7699966430664,88.80000305175781,19738.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,35.926998138427734,39.220001220703125,34.40999984741211,35.44599914550781,127405.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,34.29899978637695,34.29899978637695,30.82099914550781,31.26499938964844,21838.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,30.006999969482425,31.339000701904297,28.194000244140625,28.97100067138672,12611.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,28.86000061035156,29.525999069213867,27.75,28.416000366210938,14946.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,27.823999404907227,28.71199989318848,25.899999618530277,26.381000518798828,11524.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,26.63999938964844,28.489999771118164,26.121999740600582,28.489999771118164,6235.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,26.63999938964844,28.489999771118164,26.3439998626709,26.89900016784668,6435.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,26.30699920654297,26.63999938964844,24.790000915527344,26.270000457763672,4578.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,25.899999618530277,28.30500030517578,25.899999618530277,27.23200035095215,9705.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,27.71299934387207,27.71299934387207,25.15999984741211,25.270999908447266,15508.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,25.15999984741211,26.19599914550781,24.790000915527344,25.15999984741211,9943.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,25.45599937438965,26.63999938964844,25.15999984741211,26.121999740600582,4662.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,28.1200008392334,28.30500030517578,26.788000106811523,27.75,12157.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,26.63999938964844,27.71299934387207,26.30699920654297,26.30699920654297,3103.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,27.01000022888184,42.18000030517578,26.825000762939453,35.52000045776367,169368.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,42.18000030517578,51.060001373291016,38.47999954223633,41.810001373291016,702873.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,37.7400016784668,40.33000183105469,35.55699920654297,36.59299850463867,54308.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,37.369998931884766,42.18000030517578,37.0,41.06999969482422,22527.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,41.43999862670898,44.02999877929688,38.11000061035156,42.91999816894531,15824.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,41.43999862670898,42.54999923706055,37.369998931884766,37.92499923706055,10054.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,38.47999954223633,38.47999954223633,33.85499954223633,34.595001220703125,9378.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,34.779998779296875,35.70500183105469,32.560001373291016,32.93000030517578,5095.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,33.66999816894531,33.66999816894531,29.673999786376957,30.04400062561035,9243.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,31.413000106811523,32.189998626708984,29.636999130249023,30.63599967956543,5795.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,29.96999931335449,31.117000579833984,29.229999542236328,29.895999908447266,3543.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,30.41399955749512,31.413000106811523,29.267000198364254,29.45199966430664,4476.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,29.96999931335449,30.34000015258789,28.86000061035156,29.600000381469727,4489.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,28.86000061035156,28.93400001525879,26.677000045776367,27.527999877929688,5638.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,28.26799964904785,31.375999450683597,27.01000022888184,28.86000061035156,17476.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,28.489999771118164,29.229999542236328,26.750999450683597,27.78700065612793,4330.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,28.452999114990234,28.86000061035156,26.45499992370605,27.01000022888184,3386.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,27.19499969482422,28.452999114990234,25.974000930786133,26.30699920654297,1808.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,27.3799991607666,27.3799991607666,26.30699920654297,26.972999572753903,3608.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,27.3799991607666,27.565000534057617,26.63999938964844,27.01000022888184,3832.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,27.75,27.75,26.45499992370605,26.86199951171875,2197.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,26.30699920654297,27.676000595092773,26.30699920654297,26.381000518798828,2346.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,27.343000411987305,29.340999603271484,26.63999938964844,29.1560001373291,5608.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,31.78300094604492,32.375,28.674999237060547,29.78499984741211,6230.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,30.857999801635746,31.15399932861328,28.822999954223636,30.709999084472656,3905.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,29.858999252319336,32.11600112915039,29.600000381469727,31.375999450683597,3616.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,29.636999130249023,31.117000579833984,28.89699935913086,29.267000198364254,2316.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,32.93000030517578,32.93000030517578,29.37800025939941,30.709999084472656,3619.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,30.709999084472656,31.81999969482422,29.415000915527344,31.006000518798828,2146.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,29.78499984741211,30.67300033569336,28.89699935913086,30.67300033569336,1722.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,29.600000381469727,29.96999931335449,28.1200008392334,28.89699935913086,2149.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,29.229999542236328,30.30299949645996,27.823999404907227,28.416000366210938,8292.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,24.420000076293945,25.15999984741211,21.90399932861328,22.56999969482422,16657.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,22.56999969482422,23.606000900268555,20.71999931335449,21.05299949645996,4100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,21.792999267578125,21.82999992370605,19.35099983215332,19.979999542236328,5935.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,19.424999237060547,20.350000381469727,19.424999237060547,19.68400001525879,5346.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,19.94300079345703,20.350000381469727,18.53700065612793,19.9060001373291,3851.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,20.350000381469727,20.350000381469727,17.760000228881836,18.684999465942383,4189.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,19.05500030517578,19.31399917602539,18.5,19.31399917602539,857.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,18.79599952697754,19.239999771118164,18.20400047302246,19.05500030517578,2865.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,15.503000259399414,15.873000144958496,11.13700008392334,11.321999549865724,68241.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,11.321999549865724,14.800000190734863,11.28499984741211,12.357999801635742,66403.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,12.062000274658203,12.210000038146973,10.729999542236328,11.026000022888184,16922.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,11.43299961090088,11.654999732971191,11.28499984741211,11.581000328063965,2605.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,11.28499984741211,11.470000267028809,10.545000076293944,10.803999900817873,8997.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,10.803999900817873,12.357999801635742,10.729999542236328,11.654999732971191,15395.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,11.618000030517578,11.84000015258789,10.767000198364258,10.878000259399414,7481.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,10.878000259399414,11.84000015258789,10.729999542236328,10.914999961853027,8259.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,11.100000381469728,12.579999923706056,10.803999900817873,12.246999740600586,15954.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,12.17300033569336,12.17300033569336,11.173999786376951,11.581000328063965,143905.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,10.914999961853027,11.84000015258789,10.545000076293944,11.28499984741211,33111.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,11.100000381469728,12.949999809265137,11.026000022888184,12.395000457763672,46254.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,15.539999961853027,24.27199935913086,14.800000190734863,21.496999740600582,8584165.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,17.833999633789062,19.05500030517578,15.392000198364258,17.427000045776367,299165.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,17.0939998626709,20.275999069213867,15.539999961853027,16.280000686645508,310616.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,14.984999656677246,16.649999618530273,14.133999824523926,15.984000205993652,76378.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,15.059000015258787,15.984000205993652,14.652000427246094,15.392000198364258,25411.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,14.614999771118164,16.020999908447266,13.430999755859377,15.133000373840332,33581.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,14.244999885559082,15.428999900817873,14.0600004196167,15.095999717712402,14438.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,14.43000030517578,16.058000564575195,14.43000030517578,15.20699977874756,13886.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,15.57699966430664,15.725000381469728,14.800000190734863,15.317999839782717,10159.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,15.20699977874756,15.317999839782717,14.614999771118164,14.800000190734863,8051.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,14.800000190734863,15.244000434875488,14.43000030517578,14.91100025177002,6911.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,14.800000190734863,15.170000076293944,14.467000007629396,14.836999893188477,4778.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,14.836999893188477,15.428999900817873,14.0600004196167,15.428999900817873,8435.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,14.43000030517578,14.984999656677246,13.838000297546388,14.467000007629396,5065.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,14.467000007629396,15.539999961853027,14.467000007629396,15.465999603271484,5586.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,15.503000259399414,16.834999084472656,15.317999839782717,15.392000198364258,17173.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,15.428999900817873,15.90999984741211,14.836999893188477,15.465999603271484,4062.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,15.022000312805176,15.539999961853027,13.838000297546388,13.838000297546388,3649.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,14.392999649047852,14.800000190734863,13.838000297546388,14.800000190734863,5392.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,14.800000190734863,15.503000259399414,13.468000411987305,13.541999816894531,16805.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,14.0600004196167,15.465999603271484,13.57900047302246,15.392000198364258,10200.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,15.651000022888184,17.871000289916992,15.354999542236328,16.094999313354492,20895.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,16.280000686645508,17.464000701904297,14.800000190734863,15.465999603271484,8500.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,15.133000373840332,15.539999961853027,14.614999771118164,14.836999893188477,7376.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,14.800000190734863,15.354999542236328,14.43000030517578,14.503999710083008,4930.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,14.43000030517578,15.281000137329102,13.135000228881836,14.0600004196167,5827.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,14.0600004196167,14.614999771118164,13.875,14.097000122070312,2973.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,14.652000427246094,15.539999961853027,14.467000007629396,14.91100025177002,4081.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,14.91100025177002,15.059000015258787,14.0600004196167,14.0600004196167,5232.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,14.392999649047852,14.392999649047852,13.541999816894531,13.6899995803833,2919.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,13.986000061035156,14.0600004196167,12.357999801635742,13.02400016784668,6724.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,13.02400016784668,13.505000114440918,12.654000282287598,13.097999572753906,3819.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,13.246000289916992,13.57900047302246,12.616999626159668,13.31999969482422,5073.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,13.468000411987305,13.468000411987305,12.210000038146973,12.87600040435791,1868.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,12.690999984741213,13.282999992370604,12.321000099182127,13.208999633789062,1197.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,12.654000282287598,13.097999572753906,12.395000457763672,12.54300022125244,1686.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,12.579999923706056,13.02400016784668,11.84000015258789,12.210000038146973,1857.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,12.246999740600586,13.135000228881836,12.17300033569336,12.913000106811523,1624.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,13.135000228881836,13.31999969482422,12.579999923706056,13.135000228881836,2784.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,13.246000289916992,13.505000114440918,13.135000228881836,13.357000350952148,2222.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,13.31999969482422,13.468000411987305,13.31999969482422,13.31999969482422,1049.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,13.282999992370604,14.02299976348877,12.024999618530272,13.135000228881836,68489.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,13.6899995803833,14.17099952697754,11.100000381469728,12.210000038146973,688505.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,10.027000427246094,10.729999542236328,6.51200008392334,7.585000038146973,230470.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,7.36299991607666,7.36299991607666,5.2170000076293945,6.105000019073486,131457.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,6.327000141143799,7.215000152587891,5.956999778747559,6.51200008392334,80505.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,6.585999965667725,7.066999912261963,6.289999961853027,6.289999961853027,24281.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,6.84499979019165,6.84499979019165,5.99399995803833,6.51200008392334,20003.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,6.51200008392334,6.697000026702881,6.178999900817871,6.438000202178955,23449.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,6.438000202178955,6.919000148773193,6.363999843597412,6.623000144958496,15968.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,6.808000087738037,7.03000020980835,6.105000019073486,6.659999847412109,22997.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,6.659999847412109,6.734000205993652,6.401000022888184,6.623000144958496,11495.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,6.623000144958496,6.808000087738037,6.474999904632568,6.659999847412109,9205.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,6.585999965667725,6.659999847412109,5.99399995803833,6.216000080108643,16254.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,6.216000080108643,6.289999961853027,5.735000133514404,5.920000076293945,15230.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,5.920000076293945,6.289999961853027,5.920000076293945,6.252999782562256,8211.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,6.252999782562256,6.401000022888184,6.105000019073486,6.252999782562256,11659.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,5.920000076293945,6.585999965667725,5.920000076293945,6.105000019073486,23243.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,5.956999778747559,6.178999900817871,5.624000072479248,5.660999774932861,20349.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,5.660999774932861,5.8460001945495605,5.550000190734863,5.660999774932861,9143.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,5.660999774932861,5.809000015258789,5.364999771118164,5.550000190734863,19622.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,5.364999771118164,5.550000190734863,5.179999828338623,5.401999950408936,14741.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,5.179999828338623,5.586999893188477,5.105999946594238,5.2170000076293945,25278.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,5.2170000076293945,5.47599983215332,5.105999946594238,5.364999771118164,22927.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,5.364999771118164,5.771999835968018,5.2170000076293945,5.735000133514404,23789.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,5.735000133514404,6.105000019073486,5.586999893188477,5.956999778747559,21878.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,5.920000076293945,7.658999919891357,5.735000133514404,7.36299991607666,96378.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,8.694999694824219,16.687000274658203,7.918000221252441,8.843000411987305,4219570.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,11.100000381469728,19.05500030517578,10.24899959564209,13.097999572753906,3648681.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,11.84000015258789,11.84000015258789,9.361000061035156,10.175000190734863,243411.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,10.137999534606934,10.322999954223633,8.769000053405762,9.138999938964844,105741.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,9.4350004196167,9.4350004196167,8.472999572753906,9.0649995803833,62108.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,8.880000114440918,9.80500030517578,8.621000289916992,8.805999755859375,59724.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,8.694999694824219,13.060999870300291,8.510000228881836,11.248000144958496,381168.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,10.175000190734863,11.43299961090088,9.25,10.359999656677246,71211.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,10.508000373840332,10.58199977874756,9.25,9.989999771118164,32359.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,9.80500030517578,9.878999710083008,8.954000473022461,9.175999641418455,24911.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,9.25,10.914999961853027,9.25,10.434000015258787,60303.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,10.545000076293944,10.58199977874756,9.324000358581545,9.916000366210938,24792.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,9.324000358581545,9.916000366210938,9.324000358581545,9.54599952697754,18727.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,9.619999885559082,11.84000015258789,9.4350004196167,11.43299961090088,209162.0,,,,,,,,,,
