Date,Open,High,Low,Close,Volume,"('Adj Close', 'ATXI')","('Close', 'ATXI')","('High', 'ATXI')","('Low', 'ATXI')","('Open', 'ATXI')","('Volume', 'ATXI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,13.125,13.125,11.399999618530272,12.0,13793.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,12.074999809265137,13.350000381469728,12.074999809265137,13.125,28544.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,21.375,26.475000381469727,18.149999618530277,25.649999618530277,2484115.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,18.225000381469727,18.975000381469727,13.649999618530272,14.25,301728.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,14.774999618530272,17.100000381469727,13.350000381469728,14.625,126309.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,13.875,14.625,13.574999809265137,14.175000190734863,41616.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,14.175000190734863,14.25,12.675000190734863,13.050000190734863,59200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,13.125,14.175000190734863,12.375,13.050000190734863,60469.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,13.199999809265137,13.875,12.149999618530272,13.050000190734863,48987.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,13.5,13.5,10.649999618530272,11.625,37876.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,11.25,11.475000381469728,10.199999809265137,10.725000381469728,37779.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.574999809265137,10.949999809265137,10.350000381469728,10.875,13388.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.800000190734863,10.949999809265137,10.350000381469728,10.5,17812.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.5,11.024999618530272,9.975000381469728,10.649999618530272,51624.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,10.574999809265137,10.649999618530272,10.125,10.574999809265137,21160.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.5,11.25,9.824999809265137,10.875,25047.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.725000381469728,10.875,10.274999618530272,10.574999809265137,15564.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.5,11.699999809265137,10.5,11.25,39901.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,11.25,11.850000381469728,10.725000381469728,11.399999618530272,18411.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,11.100000381469728,11.550000190734863,10.574999809265137,11.25,13969.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.725000381469728,11.399999618530272,10.725000381469728,11.100000381469728,15297.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,10.875,11.475000381469728,10.5,11.024999618530272,17389.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,11.024999618530272,11.475000381469728,10.350000381469728,10.5,18648.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,10.800000190734863,10.800000190734863,10.274999618530272,10.350000381469728,13527.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,10.5,10.725000381469728,8.625,9.0,106600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,9.0,10.425000190734863,8.475000381469727,10.199999809265137,50679.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,10.649999618530272,10.649999618530272,9.899999618530272,10.574999809265137,12952.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,10.274999618530272,11.100000381469728,10.199999809265137,10.875,14585.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,11.024999618530272,11.25,10.649999618530272,11.175000190734863,21292.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,12.0,12.0,9.375,10.875,13963.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,10.800000190734863,10.949999809265137,10.5,10.949999809265137,7956.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,11.475000381469728,11.475000381469728,10.5,11.024999618530272,6172.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,10.725000381469728,11.550000190734863,10.725000381469728,10.949999809265137,13885.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,10.574999809265137,11.550000190734863,10.574999809265137,11.175000190734863,14951.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,11.399999618530272,11.399999618530272,10.725000381469728,11.175000190734863,16656.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,10.875,11.175000190734863,10.649999618530272,10.649999618530272,27556.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,10.725000381469728,10.949999809265137,9.899999618530272,10.125,22640.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,10.425000190734863,11.100000381469728,10.125,11.024999618530272,19636.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,10.725000381469728,12.0,10.5,11.625,19025.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,11.399999618530272,11.774999618530272,11.100000381469728,11.399999618530272,11643.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,11.550000190734863,11.625,10.949999809265137,11.399999618530272,9147.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,11.324999809265137,12.0,11.25,11.850000381469728,14959.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,11.925000190734863,12.524999618530272,11.25,11.925000190734863,41784.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,12.149999618530272,12.75,11.925000190734863,12.600000381469728,30305.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,12.524999618530272,13.5,12.149999618530272,12.524999618530272,30588.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,12.225000381469728,13.125,12.225000381469728,13.050000190734863,22541.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,13.199999809265137,15.0,12.75,14.399999618530272,89884.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,13.425000190734863,13.425000190734863,11.774999618530272,12.149999618530272,53523.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,12.225000381469728,13.875,12.149999618530272,13.125,38967.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,13.5,13.725000381469728,12.225000381469728,12.675000190734863,24637.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,12.0,12.225000381469728,11.25,11.625,29385.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,11.625,13.125,11.475000381469728,11.850000381469728,33133.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,12.0,12.524999618530272,12.0,12.0,10053.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,12.449999809265137,12.75,11.774999618530272,12.0,10697.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,11.925000190734863,12.524999618530272,11.324999809265137,11.850000381469728,11996.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,12.149999618530272,12.149999618530272,11.625,11.850000381469728,3911.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,11.100000381469728,11.850000381469728,11.100000381469728,11.324999809265137,21128.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,11.175000190734863,12.0,10.5,11.625,36944.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,11.625,11.699999809265137,10.875,11.324999809265137,15268.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,11.625,11.625,11.100000381469728,11.475000381469728,6607.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,11.25,11.925000190734863,10.949999809265137,11.100000381469728,10659.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,11.550000190734863,11.699999809265137,10.949999809265137,11.25,8640.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,11.25,11.25,10.649999618530272,11.25,9572.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,11.550000190734863,11.850000381469728,10.800000190734863,11.175000190734863,9907.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,10.875,11.625,10.649999618530272,11.024999618530272,4248.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,10.725000381469728,11.25,10.649999618530272,11.175000190734863,8351.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,11.25,11.625,10.725000381469728,11.550000190734863,15049.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,11.399999618530272,11.399999618530272,10.949999809265137,11.024999618530272,10928.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,11.25,11.324999809265137,10.949999809265137,11.25,4032.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,11.25,11.625,10.125,10.574999809265137,16319.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,10.800000190734863,10.875,10.125,10.199999809265137,3564.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,10.425000190734863,10.5,8.625,9.375,30916.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,9.300000190734863,10.125,9.149999618530272,9.899999618530272,5713.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,9.899999618530272,10.425000190734863,9.675000190734863,10.125,10855.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,10.125,10.274999618530272,9.824999809265137,10.125,3936.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,10.125,10.350000381469728,9.375,9.75,4311.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,9.75,10.350000381469728,8.550000190734863,9.75,21448.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,9.975000381469728,10.125,9.449999809265137,10.050000190734863,3781.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,7.875,7.875,6.675000190734863,7.050000190734863,166356.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,7.050000190734863,9.0,6.375,8.774999618530273,137757.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,7.480000019073486,8.989999771118164,5.78000020980835,6.199999809265137,235500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,5.070000171661377,5.349999904632568,4.510000228881836,4.514999866485596,231700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,4.380000114440918,5.210000038146973,4.380000114440918,5.010000228881836,155300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,4.75,5.078999996185303,4.552999973297119,4.760000228881836,62200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,4.800000190734863,4.948999881744385,4.619999885559082,4.769999980926514,29600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,4.820000171661377,5.449999809265137,4.769999980926514,4.78000020980835,285900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,4.679999828338623,4.829999923706055,4.5,4.510000228881836,58600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,4.46999979019165,5.96999979019165,4.039999961853027,4.199999809265137,1086400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,4.150000095367432,4.71999979019165,4.150000095367432,4.400000095367432,205500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,4.300000190734863,4.369999885559082,4.119999885559082,4.150000095367432,81000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,4.179999828338623,4.288000106811523,4.0,4.0,90600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,3.859999895095825,3.990000009536743,3.799999952316284,3.950000047683716,50700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,3.539999961853028,4.0,3.5160000324249268,3.839999914169312,70000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,3.7100000381469727,3.954999923706055,3.5999999046325684,3.650000095367432,47300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,3.670000076293945,3.799999952316284,3.5999999046325684,3.630000114440918,45500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,3.740000009536743,3.9800000190734863,3.630000114440918,3.7300000190734863,39000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,3.75,3.880000114440918,3.5999999046325684,3.809999942779541,43700.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,3.869999885559082,3.9700000286102295,3.650000095367432,3.799999952316284,22900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,3.7899999618530273,3.946000099182129,3.630000114440918,3.7100000381469727,11000.0,,,,,,,,,,
