Date,Open,High,Low,Close,Volume,"('Adj Close', 'MKTX')","('Close', 'MKTX')","('High', 'MKTX')","('Low', 'MKTX')","('Open', 'MKTX')","('Volume', 'MKTX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-24 20:00:00-04:00,203.2400054931641,204.0800018310547,200.9199981689453,201.5800018310547,241000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,201.3000030517578,203.8800048828125,201.16000366210935,201.7899932861328,253600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,203.67999267578125,205.2100067138672,202.42999267578125,204.1000061035156,510600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,201.1199951171875,203.3699951171875,199.9900054931641,200.08999633789065,434100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,200.08999633789065,209.8800048828125,199.3300018310547,206.2400054931641,466300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,208.25999450683597,209.25,203.75999450683597,209.1199951171875,358900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,211.4600067138672,211.4600067138672,202.44000244140625,203.82000732421875,505800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,205.94000244140625,207.9499969482422,203.6699981689453,205.8000030517578,568500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,208.6699981689453,210.3000030517578,198.00999450683597,200.88999938964844,687000.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,199.7700042724609,202.88999938964844,198.17999267578125,202.2100067138672,400400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,202.1000061035156,205.72999572753903,201.8500061035156,204.82000732421875,306700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,205.2400054931641,206.6199951171875,202.9900054931641,206.1100006103516,447800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,206.9900054931641,212.75999450683597,205.8699951171875,205.92999267578125,335900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,206.8500061035156,207.75,202.3600006103516,204.4199981689453,373300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,208.41000366210935,217.4600067138672,208.41000366210935,216.91000366210935,754400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,216.4600067138672,218.9600067138672,214.25999450683597,216.6000061035156,337600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,217.7100067138672,217.7100067138672,211.47999572753903,214.7100067138672,279200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,214.7899932861328,217.2100067138672,213.88999938964844,215.7100067138672,294600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,214.22999572753903,218.0800018310547,213.41000366210935,217.55999755859372,302300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,217.5,221.0,217.0500030517578,219.41000366210935,192200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,218.25999450683597,219.0399932861328,213.69000244140625,214.4900054931641,251400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,214.3300018310547,217.32000732421875,213.13999938964844,216.88999938964844,215900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,215.6000061035156,215.77999877929688,205.3300018310547,206.3500061035156,448400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,203.9499969482422,204.6199951171875,200.2100067138672,200.41000366210935,444800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,200.7100067138672,202.25999450683597,197.30999755859372,197.67999267578125,646800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,198.3500061035156,199.75,196.4600067138672,198.92999267578125,1540600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,199.00999450683597,201.1000061035156,197.1499938964844,199.0,701700.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,197.47999572753903,203.41000366210935,197.47999572753903,199.5,757600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,200.0,202.16000366210935,195.94000244140625,196.4199981689453,448500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,195.00999450683597,206.8500061035156,195.00999450683597,205.97000122070312,762400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,204.6699981689453,205.4900054931641,197.52999877929688,198.75999450683597,510400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,198.1100006103516,200.5,196.3300018310547,197.0800018310547,361700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,195.88999938964844,197.00999450683597,192.5399932861328,195.47999572753903,349300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,198.08999633789065,204.6999969482422,198.08999633789065,201.1100006103516,312300.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,200.30999755859372,201.2100067138672,197.9900054931641,199.30999755859372,255200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,198.8999938964844,200.32000732421875,196.0,200.22000122070312,291700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,199.72999572753903,202.2700042724609,194.3300018310547,199.3600006103516,328100.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,198.3699951171875,199.8800048828125,194.19000244140625,195.6100006103516,360700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,194.5200042724609,201.69000244140625,194.5200042724609,199.08999633789065,324000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,198.7700042724609,198.7700042724609,194.16000366210935,194.41000366210935,960800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,195.44000244140625,199.5,194.6699981689453,196.2899932861328,305500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,195.32000732421875,196.17999267578125,192.4199981689453,194.0500030517578,420200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,193.1699981689453,196.5,193.0,196.1000061035156,336000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,195.72000122070312,200.22000122070312,194.05999755859372,199.67999267578125,265000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,200.52999877929688,202.80999755859372,198.0,200.52999877929688,1209000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,200.5500030517578,200.7100067138672,192.67999267578125,193.38999938964844,450000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,195.2899932861328,196.6100006103516,193.0500030517578,193.8000030517578,324900.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,196.0200042724609,202.58999633789065,195.5,201.00999450683597,331900.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,199.69000244140625,205.9499969482422,199.6300048828125,204.6499938964844,325400.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,204.5,204.9600067138672,201.27999877929688,204.3999938964844,284700.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,203.55999755859372,205.25999450683597,201.6300048828125,204.3999938964844,330700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,204.4900054931641,207.0500030517578,203.13999938964844,206.94000244140625,261800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,208.9900054931641,215.13999938964844,207.27999877929688,213.92999267578125,375600.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,214.16000366210935,216.41000366210935,212.3300018310547,212.8500061035156,282100.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,213.6499938964844,219.8000030517578,213.6499938964844,219.63999938964844,419000.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,218.97999572753903,222.7700042724609,217.16000366210935,221.63999938964844,356300.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,221.27999877929688,225.2899932861328,221.27999877929688,224.6100006103516,408400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,223.9499969482422,226.7700042724609,220.3699951171875,221.2899932861328,389700.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,221.82000732421875,222.0500030517578,216.6499938964844,219.16000366210935,486600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,220.92999267578125,223.32000732421875,219.3999938964844,222.5800018310547,283000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,222.1699981689453,224.91000366210935,221.0500030517578,221.25,259100.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,221.5399932861328,222.94000244140625,216.50999450683597,218.0399932861328,374100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,218.32000732421875,226.9900054931641,218.27999877929688,220.8600006103516,354700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,221.7700042724609,225.8699951171875,220.5800018310547,225.6300048828125,300600.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,226.30999755859372,226.8800048828125,221.66000366210935,223.22999572753903,222500.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,224.25999450683597,225.9499969482422,222.42999267578125,224.0200042724609,218500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,224.83999633789065,227.6199951171875,222.83999633789065,223.52999877929688,389300.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,222.83999633789065,224.75,219.07000732421875,221.22000122070312,282200.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,219.3500061035156,237.69000244140625,218.6000061035156,234.6300048828125,736400.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,231.0399932861328,231.0399932861328,221.6300048828125,222.8999938964844,762100.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,233.75,238.8600006103516,228.8600006103516,234.5800018310547,629800.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,235.8699951171875,236.72000122070312,228.5500030517578,229.3300018310547,356300.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,227.9900054931641,235.22000122070312,227.6699981689453,231.88999938964844,300500.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,231.88999938964844,236.97999572753903,230.16000366210935,236.05999755859372,255800.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,234.7400054931641,237.57000732421875,233.0800018310547,234.9499969482422,247700.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,236.72000122070312,242.00999450683597,236.72000122070312,241.0399932861328,383100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,240.8600006103516,242.1499938964844,239.2700042724609,240.9499969482422,306600.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,242.55999755859372,242.9600067138672,233.57000732421875,233.8999938964844,458200.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,233.8999938964844,235.9600067138672,232.1999969482422,234.0,355800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,234.08999633789065,237.30999755859372,233.7400054931641,235.1999969482422,261300.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,235.5200042724609,235.5200042724609,230.7100067138672,231.19000244140625,219100.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,231.27999877929688,232.8500061035156,228.94000244140625,232.6199951171875,321800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,232.6199951171875,235.6000061035156,231.1499938964844,235.5200042724609,271800.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,236.3699951171875,237.8600006103516,234.08999633789065,235.82000732421875,184500.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,237.08999633789065,238.4199981689453,234.3999938964844,236.7700042724609,210000.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,236.2400054931641,236.75999450683597,234.22999572753903,235.6000061035156,120300.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,235.75999450683597,238.5800018310547,235.75999450683597,237.6199951171875,263700.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,241.9199981689453,247.5399932861328,240.1699981689453,246.02999877929688,438900.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,246.0200042724609,248.32000732421875,240.2899932861328,242.38999938964844,394200.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,240.72999572753903,241.72999572753903,235.55999755859372,241.1499938964844,352200.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,241.22000122070312,242.58999633789065,238.8300018310547,241.8600006103516,387700.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,250.0,260.2200012207031,246.8999938964844,258.0199890136719,887200.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,259.3900146484375,263.8500061035156,254.47000122070312,256.8500061035156,594900.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,256.94000244140625,261.4599914550781,256.0,257.79998779296875,390200.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,258.2300109863281,259.8599853515625,255.27999877929688,257.95001220703125,382700.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,255.6000061035156,256.29998779296875,251.3300018310547,255.41000366210935,290000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,256.32000732421875,256.8599853515625,252.4600067138672,256.4100036621094,255200.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,257.8099975585937,258.2200012207031,253.91000366210935,257.1300048828125,211000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,256.5400085449219,259.1000061035156,255.25999450683597,259.0,200400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,259.17999267578125,259.17999267578125,255.0500030517578,258.3800048828125,300000.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,259.17999267578125,264.1000061035156,257.07000732421875,259.8299865722656,465000.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,262.4200134277344,263.4599914550781,255.4600067138672,259.3299865722656,507900.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,258.3999938964844,259.6600036621094,255.41000366210935,257.2699890136719,1608800.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,258.989990234375,259.0400085449219,255.6499938964844,257.489990234375,299200.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,257.5899963378906,260.9599914550781,255.82000732421875,260.95001220703125,314400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,260.2799987792969,260.7200012207031,253.75999450683597,254.3800048828125,271400.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,256.1099853515625,256.95001220703125,252.1300048828125,254.19000244140625,374700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,256.3800048828125,257.6199951171875,254.02999877929688,254.83999633789065,306100.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,255.0200042724609,257.7099914550781,253.0399932861328,256.20001220703125,444700.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,255.7400054931641,257.6000061035156,253.2100067138672,255.8500061035156,366800.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,255.5500030517578,257.2900085449219,253.1199951171875,254.9199981689453,345200.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,256.32000732421875,274.57000732421875,256.32000732421875,273.94000244140625,736900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,275.2699890136719,276.2699890136719,271.1300048828125,273.6499938964844,482400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,275.3299865722656,275.94000244140625,271.7900085449219,273.760009765625,266200.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,275.760009765625,279.54998779296875,275.70001220703125,275.8900146484375,239400.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,274.2099914550781,276.7200012207031,273.17999267578125,275.4100036621094,189900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,275.260009765625,276.92999267578125,273.17999267578125,276.42999267578125,367100.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,277.739990234375,280.7799987792969,276.9800109863281,278.1000061035156,313500.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,279.0599975585937,285.6400146484375,278.3299865722656,284.5,335800.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,285.6600036621094,289.9700012207031,285.3099975585937,288.260009765625,332200.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,288.260009765625,293.0899963378906,288.260009765625,292.4599914550781,312200.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,292.5899963378906,292.70001220703125,289.70001220703125,290.7799987792969,342500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,292.8800048828125,293.42999267578125,288.07000732421875,288.8299865722656,390900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,288.8399963378906,288.8399963378906,285.6000061035156,287.1000061035156,400500.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,284.44000244140625,291.79998779296875,282.989990234375,290.2300109863281,395100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,288.5799865722656,290.2200012207031,286.3599853515625,288.8900146484375,207700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,289.2699890136719,292.0799865722656,288.8999938964844,290.2900085449219,201000.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,291.0199890136719,291.7099914550781,285.32000732421875,286.45001220703125,186300.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,287.9800109863281,291.2200012207031,287.9599914550781,288.7900085449219,298100.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,287.8500061035156,294.8800048828125,287.29998779296875,292.3299865722656,355900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,291.9200134277344,296.67999267578125,291.9200134277344,293.6099853515625,266100.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,292.3800048828125,292.8599853515625,286.510009765625,289.4200134277344,286800.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,287.9100036621094,291.07000732421875,285.3800048828125,287.3999938964844,271700.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,288.57000732421875,290.69000244140625,286.1199951171875,287.6000061035156,340400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,278.1400146484375,281.1499938964844,272.82000732421875,279.1499938964844,662100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,284.2300109863281,284.2300109863281,264.8099975585937,274.8699951171875,869000.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,274.6700134277344,274.70001220703125,270.5599975585937,274.4100036621094,407900.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,276.1000061035156,276.70001220703125,273.6499938964844,274.67999267578125,386700.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,273.8500061035156,277.8399963378906,273.8500061035156,274.239990234375,248200.0,,,,,,,,,,
