Date,Open,High,Low,Close,Volume,"('Adj Close', 'QMCO')","('Close', 'QMCO')","('High', 'QMCO')","('Low', 'QMCO')","('Open', 'QMCO')","('Volume', 'QMCO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.0,7.199999809265137,6.599999904632568,6.800000190734863,4370.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.800000190734863,7.199999809265137,6.400000095367432,6.400000095367432,8815.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.400000095367432,6.599999904632568,6.199999809265137,6.199999809265137,6440.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.199999809265137,6.400000095367432,6.199999809265137,6.400000095367432,4680.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.199999809265137,6.400000095367432,6.199999809265137,6.199999809265137,5625.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.199999809265137,6.199999809265137,6.0,6.0,6325.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.0,6.199999809265137,5.800000190734863,5.800000190734863,10125.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.800000190734863,6.0,5.599999904632568,5.599999904632568,7485.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.800000190734863,6.0,5.599999904632568,5.599999904632568,4080.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.0,6.0,5.599999904632568,5.599999904632568,9165.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.400000095367432,5.599999904632568,5.199999809265137,5.199999809265137,13560.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.199999809265137,5.800000190734863,5.199999809265137,5.800000190734863,7715.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.800000190734863,6.0,5.599999904632568,6.0,7485.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.0,7.199999809265137,6.0,6.800000190734863,20575.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.0,7.0,6.400000095367432,6.800000190734863,9680.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.0,7.199999809265137,6.599999904632568,7.199999809265137,15485.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.599999904632568,7.199999809265137,6.599999904632568,7.0,4140.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.0,7.400000095367432,7.0,7.199999809265137,13550.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.599999904632568,8.600000381469727,7.400000095367432,8.199999809265137,18175.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,8.0,8.0,7.0,7.599999904632568,11860.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.599999904632568,8.199999809265137,7.400000095367432,7.800000190734863,7545.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,7.800000190734863,8.0,7.400000095367432,8.0,7875.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,8.0,8.399999618530273,7.800000190734863,7.800000190734863,6925.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,8.0,8.199999809265137,7.599999904632568,7.599999904632568,4650.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,7.800000190734863,7.800000190734863,7.0,7.599999904632568,2550.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,8.199999809265137,8.199999809265137,7.0,7.400000095367432,6465.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,7.599999904632568,8.0,7.400000095367432,8.0,4110.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,8.0,9.199999809265137,7.800000190734863,9.0,11735.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,9.199999809265137,9.800000190734863,8.600000381469727,9.600000381469728,22715.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,9.800000190734863,10.0,9.600000381469728,9.800000190734863,14120.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,9.800000190734863,18.0,9.399999618530272,13.600000381469728,499560.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,14.399999618530272,14.399999618530272,9.399999618530272,9.800000190734863,121500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,10.600000381469728,12.0,10.0,10.0,48970.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,11.399999618530272,12.0,9.199999809265137,9.600000381469728,56905.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,9.399999618530272,9.399999618530272,8.199999809265137,8.399999618530273,22665.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,8.399999618530273,9.399999618530272,8.399999618530273,8.399999618530273,18510.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,8.800000190734863,9.199999809265137,8.0,8.600000381469727,10435.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,8.800000190734863,11.0,8.600000381469727,10.199999809265137,40940.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,10.199999809265137,11.0,9.800000190734863,10.0,21350.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,10.399999618530272,10.800000190734863,9.399999618530272,9.800000190734863,22630.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,9.600000381469728,10.399999618530272,9.600000381469728,9.600000381469728,7120.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,9.399999618530272,10.0,9.399999618530272,10.0,7665.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,10.199999809265137,10.600000381469728,10.0,10.0,13800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,10.0,10.0,8.800000190734863,9.399999618530272,17260.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,9.199999809265137,10.0,9.0,9.800000190734863,9500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,9.600000381469728,10.399999618530272,9.600000381469728,10.199999809265137,12935.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,10.0,11.399999618530272,9.800000190734863,10.600000381469728,46270.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,10.600000381469728,11.0,10.199999809265137,10.399999618530272,12435.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,10.800000190734863,11.0,10.399999618530272,10.399999618530272,9505.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,11.0,11.800000190734863,10.399999618530272,11.199999809265137,25665.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,11.600000381469728,12.600000381469728,10.800000190734863,12.600000381469728,23825.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,12.800000190734863,14.800000190734863,12.0,14.399999618530272,47445.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,14.800000190734863,14.800000190734863,12.600000381469728,12.800000190734863,41795.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,13.600000381469728,13.800000190734863,11.399999618530272,11.600000381469728,18435.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,12.399999618530272,12.600000381469728,11.600000381469728,12.399999618530272,8770.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,12.800000190734863,13.0,11.600000381469728,12.199999809265137,16450.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,12.199999809265137,12.600000381469728,11.600000381469728,11.800000190734863,9125.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,12.199999809265137,13.399999618530272,12.0,13.399999618530272,17450.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,13.199999809265137,13.199999809265137,11.600000381469728,12.0,18405.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,11.399999618530272,11.600000381469728,10.600000381469728,11.0,22085.0,,,,,,,,,,
