Date,Open,High,Low,Close,Volume,"('Adj Close', 'LTRPA')","('Close', 'LTRPA')","('High', 'LTRPA')","('Low', 'LTRPA')","('Open', 'LTRPA')","('Volume', 'LTRPA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.8100000023841858,0.8600000143051147,0.7519999742507935,0.800000011920929,116000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.7860000133514404,0.800000011920929,0.6700000166893005,0.7300000190734863,279900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.7440000176429749,0.800000011920929,0.7200000286102295,0.7900000214576721,195800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.7250000238418579,0.8100000023841858,0.7250000238418579,0.7900000214576721,39500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.7450000047683716,0.781000018119812,0.699999988079071,0.7549999952316284,571300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.7200000286102295,0.7200000286102295,0.6499999761581421,0.6690000295639038,94400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.6499999761581421,0.6700000166893005,0.6100000143051147,0.6700000166893005,3809000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.6700000166893005,0.6800000071525574,0.6470000147819519,0.6800000071525574,11900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.6399999856948853,0.6800000071525574,0.6399999856948853,0.6800000071525574,12900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.6399999856948853,0.6800000071525574,0.6200000047683716,0.6499999761581421,150300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.6000000238418579,0.6449999809265137,0.5440000295639038,0.6299999952316284,198500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.5690000057220459,0.6700000166893005,0.5690000057220459,0.6700000166893005,31200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.6200000047683716,0.800000011920929,0.6200000047683716,0.7300000190734863,85400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.7300000190734863,0.800000011920929,0.7179999947547913,0.75,67000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.7599999904632568,0.8500000238418579,0.75,0.8500000238418579,321300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.5,0.8100000023841858,0.5,0.7730000019073486,19500.0,,,,,,,,,,
