Date,Open,High,Low,Close,Volume,"('Adj Close', 'NEOG')","('Close', 'NEOG')","('High', 'NEOG')","('Low', 'NEOG')","('Open', 'NEOG')","('Volume', 'NEOG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,19.940000534057617,20.71999931335449,19.799999237060547,20.350000381469727,1916100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,20.190000534057617,20.190000534057617,19.46999931335449,19.540000915527344,1937600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,19.729999542236328,19.729999542236328,19.32999992370605,19.540000915527344,1817600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,19.309999465942383,19.739999771118164,19.299999237060547,19.450000762939453,1263700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,19.559999465942383,19.8799991607666,19.36000061035156,19.84000015258789,1454700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,16.350000381469727,18.51000022888184,16.350000381469727,18.18000030517578,5991600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,18.100000381469727,18.75,17.799999237060547,18.75,2428600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,18.670000076293945,18.75,18.11000061035156,18.15999984741211,2355100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,18.440000534057617,18.700000762939453,18.149999618530277,18.18000030517578,1255200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,17.989999771118164,18.290000915527344,17.899999618530273,17.989999771118164,1345900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,17.600000381469727,17.700000762939453,16.729999542236328,16.8799991607666,3793700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,17.020000457763672,17.09000015258789,16.540000915527344,16.989999771118164,3432800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,16.729999542236328,17.100000381469727,16.290000915527344,17.0,2639300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,17.100000381469727,17.270000457763672,16.56999969482422,16.799999237060547,3805800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,17.010000228881836,17.1299991607666,16.709999084472656,16.790000915527344,3036100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,16.989999771118164,17.0,16.1299991607666,16.3700008392334,2298300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,16.6200008392334,16.65999984741211,16.110000610351562,16.200000762939453,3368000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,16.280000686645508,16.56999969482422,16.049999237060547,16.139999389648438,2372700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,16.079999923706055,16.25,15.920000076293944,16.1200008392334,2932800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,16.049999237060547,16.100000381469727,15.779999732971191,15.93000030517578,1615500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,15.890000343322754,16.09000015258789,15.489999771118164,15.5,2098600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,15.600000381469728,15.609999656677246,15.1899995803833,15.300000190734863,5264300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,15.079999923706056,15.770000457763672,14.760000228881836,15.630000114440918,2576700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,15.5600004196167,15.5600004196167,15.020000457763672,15.0600004196167,1701200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,14.979999542236328,15.520000457763672,14.949999809265137,15.510000228881836,1705900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,15.579999923706056,16.170000076293945,15.31999969482422,16.020000457763672,1962600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,15.920000076293944,16.309999465942383,15.800000190734863,16.260000228881836,1397500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,16.299999237060547,16.549999237060547,16.139999389648438,16.549999237060547,1135700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,16.56999969482422,17.729999542236328,15.949999809265137,17.56999969482422,2181800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,17.229999542236328,17.440000534057617,16.110000610351562,16.440000534057617,3680300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,16.399999618530273,17.1200008392334,16.350000381469727,16.940000534057617,1428800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,17.170000076293945,17.540000915527344,17.09000015258789,17.520000457763672,1231400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,17.399999618530273,17.84000015258789,17.260000228881836,17.639999389648438,1384600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,17.479999542236328,17.600000381469727,17.149999618530273,17.25,1314300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,17.110000610351562,17.209999084472656,16.760000228881836,17.15999984741211,1219000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,17.149999618530273,17.399999618530273,17.0,17.209999084472656,1471200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,17.209999084472656,17.209999084472656,16.860000610351562,16.959999084472656,1004200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,16.780000686645508,17.06999969482422,16.739999771118164,16.860000610351562,903500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,16.979999542236328,17.34000015258789,16.860000610351562,17.270000457763672,1024300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,17.1200008392334,17.5,17.010000228881836,17.1200008392334,1083800.0,,,,,,,,,,
