Date,Open,High,Low,Close,Volume,"('Adj Close', 'ITI')","('Close', 'ITI')","('High', 'ITI')","('Low', 'ITI')","('Open', 'ITI')","('Volume', 'ITI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.159999847412109,5.170000076293945,5.039999961853027,5.099999904632568,90688.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.090000152587891,5.300000190734863,4.840000152587891,4.920000076293945,136141.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.940000057220459,4.940000057220459,4.78000020980835,4.809999942779541,199684.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.75,4.87690019607544,4.699999809265137,4.78000020980835,177142.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.769999980926514,4.860000133514404,4.710000038146973,4.769999980926514,206523.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.699999809265137,4.769999980926514,4.659999847412109,4.670000076293945,180564.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.630000114440918,4.710000038146973,4.630000114440918,4.670000076293945,63912.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.630000114440918,4.710000038146973,4.59499979019165,4.670000076293945,124885.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.710000038146973,4.710000038146973,4.610000133514404,4.610000133514404,57406.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.590000152587891,4.840000152587891,4.579999923706055,4.769999980926514,157157.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.710000038146973,4.75,4.679999828338623,4.710000038146973,60720.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.699999809265137,4.753399848937988,4.630000114440918,4.699999809265137,77592.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.730000019073486,4.820000171661377,4.71999979019165,4.75,47788.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.760000228881836,4.989999771118164,4.760000228881836,4.900000095367432,87521.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.96999979019165,5.0,4.884500026702881,4.980000019073486,73131.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.010000228881836,5.010000228881836,4.804999828338623,4.820000171661377,109034.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.900000095367432,4.954999923706055,4.789999961853027,4.880000114440918,74651.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.909999847412109,4.921000003814697,4.809999942779541,4.820000171661377,33843.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.840000152587891,4.920000076293945,4.7600998878479,4.909999847412109,61647.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.900000095367432,4.96999979019165,4.880000114440918,4.889999866485596,36035.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.949999809265137,4.980000019073486,4.809999942779541,4.820000171661377,162744.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.849999904632568,5.0,4.849999904632568,4.900000095367432,160857.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.889999866485596,5.050000190734863,4.875,4.989999771118164,111802.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.980000019073486,4.980000019073486,4.849999904632568,4.849999904632568,156843.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.900000095367432,5.25,4.900000095367432,5.150000095367432,209659.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.210000038146973,5.2484002113342285,5.159999847412109,5.179999828338623,243398.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.25,5.395299911499023,5.21999979019165,5.340000152587891,326245.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.190000057220459,5.380000114440918,5.03000020980835,5.320000171661377,374960.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.369999885559082,5.409999847412109,5.28000020980835,5.320000171661377,207138.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.190000057220459,5.275000095367432,5.010000228881836,5.039999961853027,159386.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,5.110000133514404,5.224899768829346,5.0,5.130000114440918,84785.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.130000114440918,5.28000020980835,5.070000171661377,5.269999980926514,99157.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.25,5.289999961853027,5.170000076293945,5.21999979019165,92155.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.199999809265137,5.199999809265137,4.909999847412109,4.929999828338623,129487.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.929999828338623,4.929999828338623,4.789999961853027,4.800000190734863,163483.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.800000190734863,4.940000057220459,4.769999980926514,4.820000171661377,150478.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.860000133514404,5.03000020980835,4.835000038146973,4.920000076293945,103836.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.920000076293945,5.079999923706055,4.859700202941895,5.039999961853027,81551.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,5.110000133514404,5.25,5.075399875640869,5.239999771118164,130652.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.199999809265137,5.25,5.070000171661377,5.090000152587891,119527.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,5.199999809265137,5.25,5.110000133514404,5.21999979019165,101881.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,5.239999771118164,5.239999771118164,5.059999942779541,5.170000076293945,86878.0,,,,,,,,,,
