Date,Open,High,Low,Close,Volume,"('Adj Close', 'GMRE')","('Close', 'GMRE')","('High', 'GMRE')","('Low', 'GMRE')","('Open', 'GMRE')","('Volume', 'GMRE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,11.06999969482422,11.119999885559082,10.960000038146973,11.0,335200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,10.949999809265137,10.949999809265137,10.720000267028809,10.739999771118164,296400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.75,10.850000381469728,10.720000267028809,10.720000267028809,196000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,10.649999618530272,10.80500030517578,10.56999969482422,10.68000030517578,242400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.649999618530272,10.899999618530272,10.649999618530272,10.880000114440918,255900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.760000228881836,10.835000038146973,10.68000030517578,10.739999771118164,272800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.710000038146973,10.770000457763672,10.630000114440918,10.649999618530272,363300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.600000381469728,10.640000343322754,10.475000381469728,10.609999656677246,277600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.760000228881836,10.829999923706056,10.654999732971191,10.699999809265137,217200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.56999969482422,10.657999992370604,10.4399995803833,10.460000038146973,710500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,10.300000190734863,10.390000343322754,10.020000457763672,10.1899995803833,319600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.210000038146973,10.255000114440918,10.050000190734863,10.1899995803833,246400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.239999771118164,10.300000190734863,10.130000114440918,10.279999732971191,257300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.350000381469728,10.529999732971191,10.324999809265137,10.43000030517578,315400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,10.5600004196167,10.579999923706056,10.220000267028809,10.289999961853027,349500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.449999809265137,10.449999809265137,10.125,10.130000114440918,276600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.3100004196167,10.324999809265137,10.140000343322754,10.270000457763672,343000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.359999656677246,10.380000114440918,10.199999809265137,10.25,255600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,10.25,10.390000343322754,10.199999809265137,10.390000343322754,223600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.350000381469728,10.399999618530272,10.265000343322754,10.3100004196167,211200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.350000381469728,10.43000030517578,10.100000381469728,10.109999656677246,330500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,10.109999656677246,10.220000267028809,9.984999656677246,10.210000038146973,650400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,10.039999961853027,10.1899995803833,9.8100004196167,9.880000114440918,397500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,9.729999542236328,9.753000259399414,9.56999969482422,9.56999969482422,352300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,9.529999732971191,9.687000274658203,9.520000457763672,9.630000114440918,287900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,9.630000114440918,9.630000114440918,9.390000343322754,9.43000030517578,479500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,9.40999984741211,9.5649995803833,9.375,9.539999961853027,373300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,9.539999961853027,9.630000114440918,9.460000038146973,9.619999885559082,275000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,9.630000114440918,9.760000228881836,9.619999885559082,9.710000038146973,292200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,9.399999618530272,9.40999984741211,9.109999656677246,9.289999961853027,467000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,9.390000343322754,9.510000228881836,9.34000015258789,9.449999809265137,333000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,9.550000190734863,9.770000457763672,9.550000190734863,9.760000228881836,352200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,9.579999923706056,9.678999900817873,9.510000228881836,9.579999923706056,274600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,9.460000038146973,9.574999809265137,9.420000076293944,9.479999542236328,320700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,9.43000030517578,9.550000190734863,9.40999984741211,9.449999809265137,272200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,9.4399995803833,9.4399995803833,9.329999923706056,9.369999885559082,293200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,9.34000015258789,9.508999824523926,9.279999732971191,9.4399995803833,322000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,9.399999618530272,9.460000038146973,9.25,9.279999732971191,314000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,9.380000114440918,9.449999809265137,9.3100004196167,9.369999885559082,293700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,9.239999771118164,9.239999771118164,8.6899995803833,8.760000228881836,817900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,8.930000305175781,9.020000457763672,8.869999885559082,8.949999809265137,488600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,8.949999809265137,9.0600004196167,8.869999885559082,9.029999732971191,297200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,9.06999969482422,9.140000343322754,8.979999542236328,9.119999885559082,264400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,9.06999969482422,9.145000457763672,9.0,9.0,344800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,9.079999923706056,9.149999618530272,8.970000267028809,8.979999542236328,325800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,9.020000457763672,9.06999969482422,8.829999923706055,8.859999656677246,318900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,8.960000038146973,9.06999969482422,8.829999923706055,8.890000343322754,408600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,8.880000114440918,9.109999656677246,8.845000267028809,9.100000381469728,405700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,9.0600004196167,9.109999656677246,8.895000457763672,8.9399995803833,563100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,8.9399995803833,9.020000457763672,8.90999984741211,8.930000305175781,336500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,8.869999885559082,8.880000114440918,8.609999656677246,8.680000305175781,654000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,8.619999885559082,8.760000228881836,8.609999656677246,8.739999771118164,995600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,8.75,8.819999694824219,8.652000427246094,8.680000305175781,387800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,8.670000076293945,8.779999732971191,8.649999618530273,8.720000267028809,417600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,8.680000305175781,8.960000038146973,8.619999885559082,8.920000076293945,388300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,8.739999771118164,8.800000190734863,8.630000114440918,8.670000076293945,646800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,8.680000305175781,8.710000038146973,8.319999694824219,8.329999923706055,597400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,8.34000015258789,8.420000076293945,8.3100004196167,8.380000114440918,581700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,8.430000305175781,8.46500015258789,8.295000076293945,8.300000190734863,468600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,8.399999618530273,8.640000343322754,8.399999618530273,8.600000381469727,467000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,8.600000381469727,8.805000305175781,8.600000381469727,8.75,484400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,8.739999771118164,8.75,8.569999694824219,8.640000343322754,302500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,8.550000190734863,8.600000381469727,8.420000076293945,8.5,357100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,8.399999618530273,8.569999694824219,8.399999618530273,8.529999732971191,232800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,8.630000114440918,8.678999900817871,8.40999984741211,8.420000076293945,325300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,8.399999618530273,8.555000305175781,8.347999572753906,8.479999542236328,257600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,8.5,8.59000015258789,8.40999984741211,8.489999771118164,283400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,8.5600004196167,8.680000305175781,8.510000228881836,8.640000343322754,383000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,8.40999984741211,8.460000038146973,8.234999656677246,8.289999961853027,859000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,8.329999923706055,8.369999885559082,8.253000259399414,8.279999732971191,370500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,8.279999732971191,8.329999923706055,8.218000411987305,8.3100004196167,349000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,8.329999923706055,8.359999656677246,8.170000076293945,8.180000305175781,440700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,8.149999618530273,8.164999961853027,7.980000019073486,7.980000019073486,548300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,8.029999732971191,8.149999618530273,8.02400016784668,8.0600004196167,299700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,8.09000015258789,8.149999618530273,8.0600004196167,8.119999885559082,303400.0,,,,,,,,,,
