Date,Open,High,Low,Close,Volume,"('Adj Close', 'J')","('Close', 'J')","('High', 'J')","('Low', 'J')","('Open', 'J')","('Volume', 'J')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-15 19:00:00-05:00,123.05764770507812,124.61988067626952,122.33082580566406,123.25814819335938,1078377.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,122.18880462646484,123.09941864013672,121.1027603149414,121.44528198242188,633452.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,121.3283233642578,122.1720962524414,120.0417709350586,120.76858520507812,979745.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,121.29490661621094,122.1720962524414,120.2255630493164,121.92147064208984,879915.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,122.07184600830078,123.091064453125,121.82122039794922,122.79866027832033,392975.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,122.87384796142578,123.51712799072266,122.07184600830078,122.37259674072266,918338.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,122.8320770263672,123.43358612060548,121.9047622680664,123.0492935180664,501423.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,123.1746063232422,123.90977478027344,122.74853515625,122.91561889648438,550859.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,123.09941864013672,123.59231567382812,121.95488739013672,122.51461791992188,1109858.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,122.51461791992188,122.80701446533205,121.7209701538086,122.48955535888672,571208.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,122.48955535888672,123.57560729980467,121.57059478759766,122.92398071289062,640515.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,122.41436767578124,123.7593994140625,122.26399230957033,122.90726470947266,594670.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,123.30827331542967,123.41687774658205,121.83792877197266,122.74018096923828,490890.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,123.23308563232422,124.31912994384766,122.96575164794922,124.2522964477539,601852.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,124.47785949707033,124.89556884765624,122.48955535888672,122.74853515625,472576.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,122.74853515625,123.56725311279295,121.92982482910156,123.51712799072266,542241.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,123.75104522705078,124.83708953857422,122.99080657958984,124.62823486328124,461444.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,124.7786102294922,126.75020599365234,124.7786102294922,125.84795379638672,565463.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,124.9540557861328,125.27151489257812,123.48371124267578,124.75354766845705,650091.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,124.1186294555664,125.7978286743164,123.88471221923828,124.45279693603516,1605536.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,124.45279693603516,124.7869644165039,123.35004425048828,123.57560729980467,498072.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,123.64244079589844,125.1712646484375,123.24979400634766,125.1211395263672,476885.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,125.08772277832033,126.38262176513672,124.70342254638672,125.82289123535156,605802.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,126.38262176513672,127.40184020996094,125.95655822753906,126.49958038330078,480955.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,126.63324737548828,126.63324737548828,124.98747253417967,125.33834838867188,509324.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,125.45530700683594,125.53884887695312,124.5112762451172,125.38011932373048,710779.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,125.95655822753906,126.62489318847656,125.46366119384766,125.63074493408205,553732.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,126.49958038330078,127.8279037475586,126.43274688720705,127.76107025146484,718679.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,127.81119537353516,129.0726776123047,127.58563232421876,128.42941284179688,594550.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,127.98663330078124,127.98663330078124,125.9231414794922,126.34085083007812,495079.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,126.53299713134766,126.57476806640624,124.72848510742188,125.07101440429688,859566.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,125.1294937133789,126.09857940673828,124.90392303466795,125.20468139648438,923605.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,126.34085083007812,126.98412322998048,124.160400390625,124.59481811523438,703477.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,124.67835998535156,125.1712646484375,123.48371124267578,123.57560729980467,646500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,123.91812896728516,124.56975555419922,121.96324157714844,122.07184600830078,722988.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,122.74853515625,123.02422332763672,121.26984405517578,122.5730972290039,519378.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,120.90225219726562,121.64578247070312,120.55137634277344,120.58479309082033,349404.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,120.58479309082033,122.58145141601562,119.14787292480467,121.87969970703124,723826.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,121.0526351928711,121.9047622680664,120.16708374023438,120.8437728881836,571448.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,122.2556381225586,122.2556381225586,120.03341674804688,120.28404235839844,628425.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,120.30075073242188,121.3199691772461,119.8663330078125,121.11946868896484,705392.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,121.89640808105467,121.89640808105467,118.27067565917967,119.44026947021484,661582.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,119.88304138183594,120.95237731933594,119.4235610961914,119.88304138183594,373225.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,120.4427719116211,121.04427337646484,119.59064483642578,120.15872955322266,458212.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,121.01921844482422,121.30326080322266,120.02506256103516,120.39264678955078,388067.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,120.81035614013672,121.4536361694336,120.63491821289062,120.82706451416016,413324.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,120.4511260986328,121.11111450195312,119.5989990234375,120.28404235839844,419070.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,119.71595764160156,120.45948028564452,118.62155151367188,120.4511260986328,338153.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,120.25062561035156,121.64578247070312,120.25062561035156,121.0609893798828,468266.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,121.04427337646484,121.92982482910156,121.04427337646484,121.84628295898438,601732.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,121.39515686035156,121.82122039794922,119.79949951171876,119.9081039428711,549303.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,120.1837921142578,121.12782287597656,119.49874877929688,119.62406158447266,594191.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,119.97493743896484,121.13617706298828,118.57978057861328,121.07769775390624,507049.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,121.87134552001952,123.91812896728516,121.01085662841795,123.72598266601562,800195.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,124.82038116455078,126.1487045288086,124.06015014648438,124.54469299316406,1299703.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,123.65079498291016,124.49456787109376,117.08438110351562,118.32915496826172,1659880.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,116.12364196777344,117.62740325927734,114.75354766845705,115.71428680419922,1545806.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,115.8813705444336,117.4770278930664,115.27986907958984,116.78362274169922,1300181.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,117.4770278930664,117.56892395019533,115.90643310546876,116.32414245605467,565583.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,116.8671646118164,116.91728973388672,115.37176513671876,115.55555725097656,603288.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,116.10693359375,116.27401733398438,114.83708953857422,115.17961883544922,478680.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,115.76441192626952,115.76441192626952,114.48621368408205,115.0459442138672,657632.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,114.68671417236328,115.36341094970705,113.4502944946289,115.0793685913086,884942.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,115.304931640625,115.37176513671876,113.56725311279295,113.9849624633789,577193.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,113.9766082763672,114.85379791259766,113.67585754394533,114.36090087890624,472456.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,114.39431762695312,116.05680847167967,113.33333587646484,115.94820404052734,862558.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,115.91478729248048,116.04010009765624,114.67000579833984,115.17961883544922,859805.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,115.3467025756836,116.76691436767578,114.75354766845705,115.72264099121094,951256.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,116.3324966430664,117.49373626708984,115.41353607177734,117.37677764892578,636924.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,117.63575744628906,117.6942367553711,114.74519348144533,114.8788604736328,807496.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,114.08521270751952,114.39431762695312,112.0300750732422,112.04678344726562,697971.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,111.946533203125,114.9958267211914,111.2280731201172,114.76190185546876,1074906.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,115.14620208740234,116.57476806640624,113.90977478027344,116.40768432617188,1473148.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,116.48287200927734,116.52464294433594,113.96825408935548,115.27151489257812,712454.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,115.01252746582033,115.84795379638672,114.01002502441406,115.80618286132812,816474.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,115.72264099121094,116.20718383789062,114.35254669189452,115.53884887695312,857651.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,114.92898559570312,115.71428680419922,114.32748413085938,115.53884887695312,618969.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,115.53884887695312,117.45196533203124,115.4385986328125,116.17376708984376,604605.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,115.98162078857422,117.09273529052734,115.76441192626952,116.97577667236328,660265.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,116.47451782226562,116.56641387939452,115.304931640625,116.53299713134766,625073.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,117.2932357788086,117.79448699951172,116.05680847167967,116.80868530273438,776614.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,116.70843505859376,116.70843505859376,114.79531860351562,116.2823715209961,683726.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,115.67251586914062,116.67501831054688,114.35254669189452,115.45530700683594,841611.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,115.28822326660156,117.73600769042967,115.03759765625,117.57727813720705,537812.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,117.72765350341795,118.38763427734376,117.39348602294922,117.79448699951172,679417.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,117.79448699951172,118.35421752929688,117.32665252685548,117.95321655273438,1140980.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,117.79448699951172,118.42940521240234,116.36591339111328,117.76107025146484,1517198.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,118.02840423583984,119.34001922607422,117.518798828125,118.70509338378906,985011.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,118.5463638305664,118.69673919677734,116.22389221191406,116.90058135986328,1103634.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,116.12364196777344,116.64995574951172,115.58061981201172,116.18212127685548,947904.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,116.62489318847656,117.07601928710938,115.62239074707033,116.49958038330078,1288690.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,116.95906066894533,118.4043426513672,115.9231414794922,116.71678924560548,1562444.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,116.908935546875,117.12615203857422,115.01252746582033,115.53884887695312,790858.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,115.54720306396484,115.54720306396484,114.3859634399414,115.09607696533205,546909.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,114.68671417236328,116.11528778076172,114.61988067626952,115.69757843017578,616934.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,114.68671417236328,114.79531860351562,112.14703369140624,114.23558807373048,1093938.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,114.66165161132812,115.51378631591795,114.61988067626952,115.0041732788086,425174.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,114.88721466064452,115.03759765625,113.90977478027344,113.9849624633789,359699.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,114.17710876464844,115.83124542236328,113.56725311279295,115.76441192626952,406741.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,116.1988296508789,117.98663330078124,115.77276611328124,117.88638305664062,570131.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,118.80534362792967,120.79364776611328,118.26232147216795,120.24227142333984,715208.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,120.30075073242188,121.39515686035156,120.16708374023438,120.8855438232422,765242.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,121.42857360839844,125.94820404052734,121.13617706298828,125.9314956665039,912593.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,125.55555725097656,127.05931854248048,124.93733978271484,124.93733978271484,891526.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,125.28822326660156,127.2932357788086,123.55054473876952,124.26900482177734,688514.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,124.6532974243164,125.36341094970705,122.8404312133789,123.55054473876952,447798.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,124.22723388671876,124.89556884765624,123.39181518554688,124.84544372558594,406022.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,124.66165161132812,126.4578094482422,124.31077575683594,126.38262176513672,545234.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,126.23224639892578,126.43274688720705,119.34001922607422,119.40685272216795,1692678.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,120.24227142333984,123.29991912841795,120.15037536621094,121.70426177978516,838738.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,122.5730972290039,123.55054473876952,121.37844848632812,121.95488739013672,631058.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,122.5647430419922,123.0075225830078,121.56224060058594,121.80451202392578,677263.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,122.23892974853516,123.19131469726562,122.04678344726562,122.1303253173828,648176.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,122.99080657958984,123.87635803222656,121.69590759277344,122.26399230957033,649492.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,122.7067642211914,122.85713958740234,119.6491241455078,120.93567657470705,1037081.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,120.42606353759766,120.42606353759766,118.08688354492188,118.83040618896484,712694.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,116.20718383789062,118.16207122802734,115.18797302246094,117.0676727294922,1225010.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,117.07601928710938,119.65747833251952,114.9206314086914,117.53550720214844,1054318.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,117.73600769042967,119.22306060791016,116.43274688720705,116.47451782226562,1288690.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,117.12615203857422,119.74937438964844,116.7251434326172,118.84711456298828,1731700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,118.92230224609376,120.48454284667967,117.9615707397461,119.88304138183594,1207534.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,120.12531280517578,120.33416748046876,118.8972396850586,119.87468719482422,795766.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,120.24227142333984,120.91060638427734,119.3817901611328,120.34252166748048,985969.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,120.32581329345705,121.7710952758789,119.43191528320312,121.12782287597656,979984.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,122.1720962524414,122.98245239257812,121.61236572265624,122.49790954589844,673911.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,122.32247161865234,123.32498168945312,122.23892974853516,122.73182678222656,688395.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,122.89055633544922,124.00167083740234,122.7067642211914,123.68421173095705,601971.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,123.38346099853516,123.85964965820312,122.44778442382812,123.19131469726562,649013.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,123.67585754394533,124.1186294555664,123.2665023803711,124.01002502441406,510401.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,123.91812896728516,124.72848510742188,123.41687774658205,124.160400390625,472336.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,124.7368392944336,125.27151489257812,123.81787872314452,124.47785949707033,608076.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,125.16291046142578,126.8170394897461,124.97075653076172,125.3467025756836,675108.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,125.28822326660156,125.56391143798828,124.82038116455078,125.29657745361328,420746.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,125.31328582763672,125.73934936523438,124.31077575683594,124.84544372558594,461204.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,125.50543212890624,126.20718383789062,124.98747253417967,125.31328582763672,634171.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,125.58061981201172,126.2907257080078,124.44444274902344,126.04845428466795,994348.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,125.53884887695312,126.04845428466795,122.3893051147461,122.9323272705078,1462614.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,122.54803466796876,123.29156494140624,121.92982482910156,122.6649932861328,636804.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,123.09941864013672,123.50041961669922,120.11695861816406,120.25062561035156,811805.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,120.4427719116211,121.47869873046876,118.42105102539062,118.55471801757812,710539.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,119.08939361572266,121.48705291748048,118.74686431884766,120.75187683105467,925520.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,121.01921844482422,121.01921844482422,119.21470642089844,119.58229064941406,589642.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,119.12281036376952,119.197998046875,116.7752685546875,118.57978057861328,1042108.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,118.6716766357422,119.08939361572266,117.64411163330078,119.04762268066406,563308.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,119.46533203125,121.21136474609376,119.45697784423828,120.267333984375,553373.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,120.94403076171876,121.21136474609376,119.27318572998048,120.96073150634766,606281.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,121.13617706298828,122.59815979003906,120.55137634277344,121.08604431152344,744654.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,121.71261596679688,121.97159576416016,119.57393646240234,121.5873031616211,924563.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,123.01587677001952,125.33834838867188,121.83792877197266,124.86215209960938,1184072.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,124.05179595947266,124.23558807373048,123.29156494140624,124.17710876464844,953650.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,124.47785949707033,125.19632720947266,123.56725311279295,123.91812896728516,946707.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,123.9849624633789,125.81453704833984,123.9849624633789,125.69757843017578,773621.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,126.44945526123048,128.78028869628906,126.04010009765624,128.7218017578125,1276241.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,129.4402618408203,130.17544555664062,128.5045928955078,129.16458129882812,809531.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,129.44862365722656,130.5847930908203,128.59649658203125,129.93316650390625,721193.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,131.17999267578125,132.22999572753906,128.7100067138672,130.89999389648438,1591600.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,130.92999267578125,132.19000244140625,129.66000366210938,132.07000732421875,1215800.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,132.07000732421875,135.5800018310547,130.97999572753906,135.0800018310547,1417000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,134.4199981689453,139.0500030517578,134.4199981689453,138.91000366210938,1665000.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,141.02000427246094,141.25999450683594,137.35000610351562,140.0399932861328,960400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,139.69000244140625,139.69000244140625,137.42999267578125,137.97000122070312,1186500.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,138.1999969482422,138.52000427246094,136.22000122070312,137.35000610351562,831900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,137.30999755859375,138.0399932861328,136.50999450683594,137.27999877929688,707900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,137.0399932861328,137.2100067138672,135.82000732421875,136.75999450683594,877000.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,136.89999389648438,138.75,136.8699951171875,138.4600067138672,602300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,138.47999572753906,139.85000610351562,138.02000427246094,139.3300018310547,604700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,139.5,139.7100067138672,138.19000244140625,138.33999633789062,834300.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,138.4199981689453,141.66000366210938,138.4199981689453,141.22999572753906,675500.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,141.60000610351562,143.4499969482422,140.58999633789062,143.10000610351562,661100.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,143.6199951171875,143.9600067138672,142.1300048828125,143.89999389648438,654600.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,143.91000366210938,144.55999755859375,143.02999877929688,143.5399932861328,547100.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,143.38999938964844,143.38999938964844,141.36000061035156,141.75,482100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,141.47999572753906,142.36000061035156,140.88999938964844,141.3800048828125,574700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,141.55999755859375,142.33999633789062,140.39999389648438,141.75,392900.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,142.39999389648438,142.39999389648438,139.89999389648438,140.52000427246094,450700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,141.1999969482422,141.64999389648438,140.5399932861328,141.1999969482422,458600.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,141.0500030517578,143.5500030517578,140.30999755859375,142.8300018310547,669900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,142.67999267578125,144.02999877929688,141.3699951171875,141.39999389648438,638000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,140.88999938964844,142.0,140.27999877929688,140.5800018310547,885500.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,141.38999938964844,141.8699951171875,139.39999389648438,139.6199951171875,657400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,139.82000732421875,141.08999633789062,139.27999877929688,139.83999633789062,642400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,140.0,141.74000549316406,140.0,141.69000244140625,398700.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,146.42999267578125,148.88999938964844,145.7100067138672,147.6199951171875,739700.0,,,,,,,,,,
