Date,Open,High,Low,Close,Volume,"('Adj Close', 'CMC')","('Close', 'CMC')","('High', 'CMC')","('Low', 'CMC')","('Open', 'CMC')","('Volume', 'CMC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,49.720001220703125,50.880001068115234,49.56999969482422,50.18000030517578,687200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,49.59000015258789,49.77000045776367,48.90999984741211,48.93000030517578,1087100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,49.16999816894531,49.16999816894531,48.15999984741211,48.290000915527344,1050300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,48.0099983215332,48.7599983215332,47.77000045776367,48.220001220703125,1240800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,49.5099983215332,52.13999938964844,49.060001373291016,51.83000183105469,2046400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,51.20000076293945,51.43000030517578,49.2400016784668,49.34000015258789,1507900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,49.06999969482422,49.72999954223633,49.0099983215332,49.380001068115234,1601500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,50.83000183105469,51.16999816894531,49.790000915527344,50.77000045776367,1521500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,50.970001220703125,51.47999954223633,49.810001373291016,50.08000183105469,778200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,50.0099983215332,50.34999847412109,49.650001525878906,49.7599983215332,1246400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,48.75,50.310001373291016,48.7400016784668,50.130001068115234,950300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,50.56999969482422,50.630001068115234,49.650001525878906,50.20000076293945,1172600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,50.34000015258789,50.470001220703125,48.95000076293945,49.900001525878906,1200500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,49.880001068115234,50.77999877929688,49.880001068115234,50.7599983215332,1090200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,51.619998931884766,51.720001220703125,50.95000076293945,51.18999862670898,1995700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,51.84000015258789,52.209999084472656,51.47999954223633,51.79999923706055,2471600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,52.2400016784668,52.369998931884766,51.41999816894531,51.84000015258789,1065900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,52.18999862670898,52.5099983215332,51.36000061035156,51.75,957200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,51.63999938964844,52.310001373291016,51.119998931884766,52.27999877929688,698900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,51.97999954223633,53.130001068115234,51.81999969482422,52.91999816894531,926500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,52.900001525878906,53.4900016784668,52.220001220703125,52.220001220703125,958000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,52.41999816894531,52.84999847412109,51.459999084472656,51.869998931884766,1013100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,51.33000183105469,51.560001373291016,50.52000045776367,51.060001373291016,1040100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,50.150001525878906,50.56999969482422,49.59999847412109,50.25,894500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,50.18000030517578,50.959999084472656,50.18000030517578,50.95000076293945,655800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,51.0,53.15999984741211,50.5099983215332,53.09999847412109,1385300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,52.79999923706055,53.88999938964844,52.619998931884766,53.79999923706055,1098200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,53.77999877929688,54.40999984741211,53.75,54.11000061035156,813000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,53.880001068115234,54.790000915527344,53.880001068115234,54.18000030517578,733700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,52.88999938964844,53.119998931884766,51.709999084472656,52.400001525878906,823000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,52.7400016784668,53.84000015258789,52.33000183105469,53.380001068115234,972500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,53.869998931884766,55.41999816894531,53.43999862670898,55.130001068115234,805500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,55.119998931884766,56.08000183105469,54.9900016784668,55.02999877929688,790800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,54.119998931884766,55.13999938964844,53.959999084472656,54.83000183105469,733000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,54.66999816894531,54.75,53.06999969482422,53.65999984741211,847700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,53.209999084472656,54.02999877929688,52.709999084472656,53.869998931884766,870000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,53.869998931884766,54.900001525878906,53.54999923706055,54.68999862670898,680000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,54.2400016784668,55.11000061035156,54.2400016784668,54.79999923706055,435000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,55.13999938964844,55.20000076293945,54.2400016784668,54.56999969482422,452100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,53.97999954223633,54.380001068115234,53.77999877929688,54.18999862670898,462100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,54.45000076293945,54.45000076293945,53.540000915527344,54.0,638300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,54.0,54.63999938964844,53.209999084472656,53.59999847412109,1043100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,54.060001373291016,54.45000076293945,52.77999877929688,53.04999923706055,791300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,52.7599983215332,54.380001068115234,52.7599983215332,53.06999969482422,776000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,53.31999969482422,53.91999816894531,52.52999877929688,52.63999938964844,951700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,53.09999847412109,54.02999877929688,53.09000015258789,53.650001525878906,706200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,54.02999877929688,54.369998931884766,53.72999954223633,54.09999847412109,827800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,53.720001220703125,53.720001220703125,51.630001068115234,52.47999954223633,1018100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,52.77000045776367,53.130001068115234,52.060001373291016,52.83000183105469,687400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,52.90999984741211,53.4900016784668,52.380001068115234,52.72999954223633,648300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,52.43999862670898,53.20000076293945,52.119998931884766,53.18999862670898,994600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,52.79999923706055,54.15999984741211,52.79999923706055,53.93000030517578,2417500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,54.06999969482422,54.38999938964844,53.7599983215332,53.79999923706055,855800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,54.02999877929688,54.9900016784668,54.02999877929688,54.5,748800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,55.13999938964844,56.31999969482422,54.93000030517578,56.0099983215332,1483300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,58.0,59.810001373291016,55.5,59.0,3008000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,58.86000061035156,59.400001525878906,57.70000076293945,57.869998931884766,1534200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,58.130001068115234,59.15999984741211,58.0099983215332,58.34999847412109,910500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,58.540000915527344,58.7599983215332,57.220001220703125,57.29999923706055,976300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,57.65999984741211,58.29999923706055,57.5099983215332,58.27999877929688,788100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,58.02999877929688,58.970001220703125,57.790000915527344,58.77000045776367,1095600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,58.7400016784668,59.06999969482422,58.540000915527344,58.7400016784668,839300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,58.459999084472656,58.93999862670898,57.91999816894531,58.34000015258789,891100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,58.220001220703125,58.630001068115234,57.61000061035156,57.9900016784668,894600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,58.560001373291016,58.560001373291016,56.93999862670898,57.41999816894531,1045300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,57.2599983215332,57.97999954223633,56.90999984741211,57.880001068115234,492300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,58.470001220703125,58.47999954223633,57.560001373291016,57.81999969482422,666400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,58.83000183105469,58.9900016784668,57.77999877929688,58.25,877600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,57.15999984741211,57.810001373291016,56.29999923706055,57.220001220703125,705300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,57.27999877929688,57.27999877929688,56.310001373291016,56.560001373291016,628500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,56.459999084472656,56.75,55.0099983215332,55.20000076293945,644000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,55.79999923706055,56.220001220703125,55.04999923706055,55.7599983215332,662900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,55.06999969482422,55.470001220703125,54.310001373291016,55.22999954223633,507200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,56.18999862670898,56.79999923706055,55.72999954223633,55.869998931884766,1019700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,56.11000061035156,56.25,54.959999084472656,55.27999877929688,720300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,55.150001525878906,55.900001525878906,54.54999923706055,55.209999084472656,599900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,55.130001068115234,55.68999862670898,54.59000015258789,55.09999847412109,494000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,54.06999969482422,54.54999923706055,53.27000045776367,54.45000076293945,849800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,54.63999938964844,55.0,53.43000030517578,53.70000076293945,687800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,53.15999984741211,53.810001373291016,52.59999847412109,53.709999084472656,763100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,53.90999984741211,54.369998931884766,53.43999862670898,53.47999954223633,530900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,53.59000015258789,55.11000061035156,53.59000015258789,54.869998931884766,649600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,54.43999862670898,54.66999816894531,53.650001525878906,53.7400016784668,967300.0,,,,,,,,,,
