Date,Open,High,Low,Close,Volume,"('Adj Close', 'JAZZ')","('Close', 'JAZZ')","('High', 'JAZZ')","('Low', 'JAZZ')","('Open', 'JAZZ')","('Volume', 'JAZZ')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,122.4499969482422,127.2699966430664,122.4499969482422,126.93000030517578,666900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,129.16000366210938,129.30999755859375,125.23999786376952,125.3499984741211,545500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,125.81999969482422,126.8499984741211,122.72000122070312,124.3499984741211,530900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,123.98999786376952,128.7100067138672,123.83000183105467,127.5999984741211,538800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,126.9000015258789,127.23999786376952,122.36000061035156,125.51000213623048,401000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,125.4499969482422,125.86000061035156,122.08000183105467,122.37999725341795,641700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,122.51000213623048,123.22000122070312,119.51000213623048,120.25,674100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,120.0,121.86000061035156,118.5999984741211,120.4000015258789,730900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,120.83000183105467,121.8000030517578,118.37000274658205,118.94000244140624,594100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,118.61000061035156,119.93000030517578,117.54000091552734,119.12999725341795,535300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,118.08999633789062,119.25,117.12000274658205,117.80999755859376,489000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,117.3000030517578,117.33999633789062,114.12000274658205,115.19000244140624,606400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,114.72000122070312,116.5500030517578,113.5500030517578,116.54000091552734,501900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,116.7300033569336,119.91000366210938,116.04000091552734,119.83000183105467,698100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,119.9800033569336,120.25,116.2699966430664,120.11000061035156,816200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,120.81999969482422,124.05999755859376,120.27999877929688,123.13999938964844,855500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,123.4800033569336,123.93000030517578,121.05999755859376,122.81999969482422,533500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,123.75,124.0,121.08999633789062,122.54000091552734,456300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,122.41999816894533,127.5500030517578,122.41999816894533,127.38999938964844,868800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,127.56999969482422,127.56999969482422,123.58000183105467,125.55999755859376,436500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,126.66000366210938,126.95999908447266,122.3499984741211,122.72000122070312,535300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,122.5199966430664,124.41000366210938,121.8000030517578,123.68000030517578,623300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,122.3499984741211,123.51000213623048,121.12000274658205,122.9000015258789,354400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,122.66000366210938,122.93000030517578,121.25,121.9800033569336,305100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,122.62999725341795,125.8000030517578,122.16999816894533,124.70999908447266,407900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,124.69000244140624,124.69000244140624,122.7300033569336,122.94000244140624,301100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,122.0500030517578,123.12000274658205,120.70999908447266,122.66999816894533,360400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,123.19000244140624,123.4800033569336,122.1999969482422,123.43000030517578,280700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,123.43000030517578,124.83999633789062,123.12000274658205,124.23999786376952,325600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,122.37000274658205,123.52999877929688,120.98999786376952,121.83000183105467,455500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,122.98999786376952,122.98999786376952,120.63999938964844,122.23999786376952,510300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,122.55999755859376,126.91000366210938,122.55999755859376,126.81999969482422,433700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,127.0,127.79000091552734,124.16999816894533,126.77999877929688,673900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,126.87999725341795,130.67999267578125,126.22000122070312,126.36000061035156,637600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,126.20999908447266,128.47000122070312,125.58000183105467,128.4199981689453,302200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,128.4199981689453,128.6300048828125,126.08999633789062,128.4499969482422,343400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,128.8800048828125,132.44000244140625,128.0500030517578,132.27999877929688,385900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,131.80999755859375,134.1699981689453,131.80999755859375,132.77000427246094,552600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,133.1999969482422,133.35000610351562,131.1300048828125,132.25999450683594,451500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,132.17999267578125,132.85000610351562,129.17999267578125,129.6999969482422,697700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,125.5,125.5,116.0,118.9000015258789,2253200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,119.6500015258789,122.56999969482422,118.54000091552734,118.8499984741211,1044400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,119.05999755859376,120.0,115.63999938964844,117.52999877929688,1098800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,117.4000015258789,119.5,116.66999816894533,118.41999816894533,782300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,120.8499984741211,122.11000061035156,116.81999969482422,117.19000244140624,734600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,117.0500030517578,117.54000091552734,115.68000030517578,116.37000274658205,593600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,116.36000061035156,119.04000091552734,116.0199966430664,117.52999877929688,420400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,117.01000213623048,118.80999755859376,116.5999984741211,116.62999725341795,456000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,116.12000274658205,116.80999755859376,115.4499969482422,115.79000091552734,492400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,115.8000030517578,118.1999969482422,115.8000030517578,117.7699966430664,458700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,117.5,118.36000061035156,116.56999969482422,118.3000030517578,606300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,118.12999725341795,121.58999633789062,118.12999725341795,120.9000015258789,1529400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,120.41999816894533,123.93000030517578,120.41999816894533,123.41000366210938,841700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,123.48999786376952,125.27999877929688,123.08000183105467,125.0,803600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,124.01000213623048,125.6500015258789,123.41000366210938,124.79000091552734,675500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,125.30999755859376,125.9499969482422,123.62999725341795,124.0999984741211,682900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,124.62000274658205,125.2699966430664,121.51000213623048,121.80999755859376,691800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,122.33000183105467,123.68000030517578,120.5999984741211,120.79000091552734,597500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,120.5999984741211,120.86000061035156,117.70999908447266,117.93000030517578,1689800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,118.58000183105467,120.5500030517578,118.1500015258789,120.51000213623048,471600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,120.51000213623048,121.52999877929688,120.02999877929688,120.41999816894533,409900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,120.58000183105467,120.80999755859376,118.20999908447266,118.9800033569336,360300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,118.51000213623048,119.41999816894533,117.0500030517578,117.5500030517578,571300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,117.5500030517578,117.9800033569336,116.2300033569336,116.91999816894533,425700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,117.55999755859376,118.01000213623048,115.0999984741211,115.20999908447266,512000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,115.19000244140624,116.86000061035156,114.81999969482422,116.41999816894533,530800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,116.25,116.79000091552734,114.88999938964844,115.08999633789062,437800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,115.33000183105467,115.94000244140624,112.6999969482422,114.0,690000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,113.66000366210938,114.30999755859376,112.5,114.08000183105467,716700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,114.4499969482422,114.73999786376952,112.44000244140624,113.48999786376952,633700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,113.0999984741211,113.0999984741211,110.41999816894533,110.58000183105467,431100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,110.91000366210938,112.2699966430664,110.08999633789062,110.91000366210938,603200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,110.41000366210938,111.20999908447266,108.75,108.9000015258789,545600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,109.04000091552734,109.26000213623048,106.61000061035156,107.0999984741211,592700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,107.1500015258789,109.51000213623048,107.1500015258789,109.2699966430664,564500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,109.2699966430664,111.3499984741211,108.87999725341795,109.94000244140624,756600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,110.33000183105467,110.47000122070312,108.41000366210938,108.83000183105467,514000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,109.72000122070312,110.44000244140624,108.9000015258789,109.66999816894533,376800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,108.66000366210938,109.38999938964844,107.5999984741211,108.31999969482422,401300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,108.25,109.0500030517578,107.22000122070312,107.43000030517578,424900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,107.0,110.81999969482422,106.7300033569336,109.45999908447266,480600.0,,,,,,,,,,
