Date,Open,High,Low,Close,Volume,"('Adj Close', 'ICCH')","('Close', 'ICCH')","('High', 'ICCH')","('Low', 'ICCH')","('Open', 'ICCH')","('Volume', 'ICCH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,15.5,15.5,15.5,15.5,200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,15.989999771118164,15.989999771118164,15.989999771118164,15.989999771118164,300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,15.989999771118164,15.989999771118164,15.989999771118164,15.989999771118164,0.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,15.93000030517578,15.93000030517578,15.93000030517578,15.93000030517578,200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,15.93000030517578,15.93000030517578,15.93000030517578,15.93000030517578,0.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,15.579999923706056,15.579999923706056,15.25,15.449999809265137,2200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,0.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,15.18000030517578,15.18000030517578,15.18000030517578,15.18000030517578,500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,15.18000030517578,15.18000030517578,15.18000030517578,15.18000030517578,0.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,15.18000030517578,15.18000030517578,15.18000030517578,15.18000030517578,0.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,15.81999969482422,15.81999969482422,15.81999969482422,15.81999969482422,100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,15.81999969482422,15.81999969482422,15.81999969482422,15.81999969482422,0.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,15.390000343322754,15.390000343322754,15.390000343322754,15.390000343322754,200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,15.850000381469728,15.850000381469728,15.800000190734863,15.800000190734863,1100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,0.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,0.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,15.699999809265137,15.699999809265137,15.40999984741211,15.40999984741211,4200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,0.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,0.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,0.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,0.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,0.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,15.229999542236328,15.229999542236328,15.229999542236328,15.229999542236328,100.0,,,,,,,,,,
