Date,Open,High,Low,Close,Volume,"('Adj Close', 'PCH')","('Close', 'PCH')","('High', 'PCH')","('Low', 'PCH')","('Open', 'PCH')","('Volume', 'PCH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,48.75,50.040000915527344,48.75,49.59999847412109,381300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,49.380001068115234,49.54999923706055,48.88999938964844,49.09999847412109,418400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,49.31999969482422,49.45000076293945,48.4900016784668,48.59000015258789,745700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,48.02000045776367,49.08000183105469,48.02000045776367,48.66999816894531,455400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,48.43000030517578,49.31999969482422,48.43000030517578,49.16999816894531,210600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,48.5099983215332,48.9900016784668,48.459999084472656,48.650001525878906,255600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,48.63999938964844,49.150001525878906,48.43999862670898,48.63999938964844,381200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,48.310001373291016,48.790000915527344,48.040000915527344,48.43000030517578,302800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,49.119998931884766,49.27000045776367,47.540000915527344,47.720001220703125,294400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,47.310001373291016,47.790000915527344,47.06999969482422,47.369998931884766,334700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,46.61000061035156,47.04999923706055,45.81999969482422,46.290000915527344,443900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,46.5,46.68000030517578,45.91999816894531,46.66999816894531,451800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,46.720001220703125,47.33000183105469,46.16999816894531,47.0,384300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,47.380001068115234,47.84000015258789,47.060001373291016,47.650001525878906,412500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,48.08000183105469,48.08000183105469,46.95000076293945,46.970001220703125,408900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,47.459999084472656,47.560001373291016,46.52000045776367,46.540000915527344,388200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,47.22999954223633,47.43999862670898,46.2400016784668,46.369998931884766,352700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,46.560001373291016,46.560001373291016,45.56999969482422,45.97999954223633,394300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,45.7599983215332,46.34999847412109,45.68000030517578,46.02999877929688,579100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,44.630001068115234,46.41999816894531,44.40999984741211,45.65999984741211,588000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,45.54999923706055,46.04999923706055,44.63999938964844,44.72999954223633,715800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,44.84999847412109,45.810001373291016,44.720001220703125,45.75,485000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,45.130001068115234,45.40999984741211,44.58000183105469,44.84000015258789,416500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,44.2400016784668,44.77999877929688,43.58000183105469,44.27999877929688,317700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,44.22999954223633,44.81999969482422,44.209999084472656,44.40999984741211,309900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,44.52999877929688,44.7599983215332,44.09000015258789,44.54999923706055,1425400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,44.5099983215332,45.18000030517578,44.20000076293945,44.66999816894531,744100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,44.66999816894531,44.86000061035156,44.470001220703125,44.7599983215332,506100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,45.08000183105469,45.54999923706055,44.79999923706055,45.43000030517578,429300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,43.959999084472656,44.66999816894531,43.720001220703125,44.310001373291016,539300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,44.68000030517578,44.79999923706055,44.13999938964844,44.5,636500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,44.900001525878906,45.34000015258789,44.7400016784668,44.75,401400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,44.27999877929688,44.59000015258789,43.84000015258789,44.290000915527344,560100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,44.0,44.34999847412109,43.79999923706055,43.869998931884766,305500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,43.810001373291016,44.18999862670898,43.630001068115234,43.869998931884766,404800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,43.79999923706055,44.220001220703125,43.13999938964844,44.13999938964844,630000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,44.16999816894531,44.31999969482422,43.470001220703125,44.16999816894531,379800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,43.84999847412109,44.04999923706055,43.38999938964844,43.709999084472656,437500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,43.5,44.119998931884766,43.31999969482422,44.06999969482422,462800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,43.720001220703125,44.95000076293945,43.720001220703125,44.86000061035156,464700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,45.060001373291016,45.709999084472656,44.720001220703125,45.209999084472656,463100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,45.150001525878906,45.970001220703125,44.900001525878906,45.790000915527344,311200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,45.84999847412109,47.650001525878906,45.790000915527344,47.41999816894531,444500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,47.31999969482422,47.52000045776367,45.77000045776367,46.18999862670898,360400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,46.619998931884766,46.70000076293945,46.08000183105469,46.369998931884766,347300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,46.09999847412109,46.540000915527344,45.59999847412109,46.41999816894531,360900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,46.970001220703125,47.38999938964844,46.810001373291016,46.9900016784668,314600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,46.75,47.31999969482422,46.650001525878906,47.22999954223633,219000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,46.880001068115234,46.90999984741211,45.97999954223633,46.290000915527344,261000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,45.959999084472656,46.630001068115234,45.61000061035156,45.77999877929688,404300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,45.47999954223633,45.83000183105469,44.5,44.72999954223633,448900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,44.43999862670898,44.91999816894531,43.9900016784668,44.77999877929688,1126200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,44.7599983215332,44.93000030517578,44.15999984741211,44.27999877929688,287900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,44.0,45.220001220703125,44.0,44.95000076293945,336300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,44.58000183105469,46.08000183105469,44.58000183105469,45.77999877929688,327000.0,,,,,,,,,,
