Date,Open,High,Low,Close,Volume,"('Adj Close', 'CLSD')","('Close', 'CLSD')","('High', 'CLSD')","('Low', 'CLSD')","('Open', 'CLSD')","('Volume', 'CLSD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.190000057220459,1.2899999618530271,1.159999966621399,1.2899999618530271,250200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.2899999618530271,1.4800000190734863,1.2599999904632568,1.4500000476837158,368400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.4900000095367432,1.5199999809265137,1.4299999475479126,1.4800000190734863,395200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.4600000381469729,1.4919999837875366,1.3320000171661377,1.340000033378601,444300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.3200000524520874,1.4500000476837158,1.2660000324249268,1.4199999570846558,173600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.4299999475479126,1.4900000095367432,1.3600000143051147,1.409999966621399,125900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.3799999952316284,1.4900000095367432,1.3600000143051147,1.4199999570846558,75700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.4299999475479126,1.4800000190734863,1.399999976158142,1.4800000190734863,112600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.4800000190734863,1.534999966621399,1.409999966621399,1.4500000476837158,286400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.440000057220459,1.4919999837875366,1.3899999856948853,1.440000057220459,148800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.440000057220459,1.440000057220459,1.3209999799728394,1.340000033378601,274600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.3300000429153442,1.381999969482422,1.2300000190734863,1.2899999618530271,232200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.3200000524520874,1.3200000524520874,1.1799999475479126,1.2899999618530271,347800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.25,1.2999999523162842,1.149999976158142,1.2000000476837158,286300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.2100000381469729,1.25,1.1799999475479126,1.2000000476837158,67200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.2200000286102295,1.2699999809265137,1.2130000591278076,1.2300000190734863,35800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.3700000047683716,1.3849999904632568,1.1399999856948853,1.2100000381469729,244200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.2300000190734863,1.2599999904632568,1.100000023841858,1.2300000190734863,165100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.2400000095367432,1.2999999523162842,1.2000000476837158,1.2999999523162842,80100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.309999942779541,1.340000033378601,1.2899999618530271,1.340000033378601,81500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.350000023841858,1.350000023841858,1.2400000095367432,1.25,86300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.25,1.3300000429153442,1.25,1.3300000429153442,58700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.340000033378601,1.3799999952316284,1.3049999475479126,1.3700000047683716,81100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.3700000047683716,1.4199999570846558,1.350000023841858,1.3899999856948853,54500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.3899999856948853,1.4299999475479126,1.3700000047683716,1.409999966621399,53100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.350000023841858,1.409999966621399,1.350000023841858,1.3799999952316284,79500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.3899999856948853,1.409999966621399,1.350000023841858,1.3799999952316284,130500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.3700000047683716,1.4600000381469729,1.3700000047683716,1.4199999570846558,225200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.4299999475479126,1.4299999475479126,1.3200000524520874,1.3799999952316284,217200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.3799999952316284,1.399999976158142,1.2000000476837158,1.2999999523162842,89300.0,,,,,,,,,,
