Date,Open,High,Low,Close,Volume,"('Adj Close', 'GPMT')","('Close', 'GPMT')","('High', 'GPMT')","('Low', 'GPMT')","('Open', 'GPMT')","('Volume', 'GPMT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.889999866485596,5.909999847412109,5.800000190734863,5.860000133514404,374000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.800000190734863,5.809999942779541,5.610000133514404,5.619999885559082,460400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.619999885559082,5.739999771118164,5.570000171661377,5.730000019073486,327000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.679999828338623,5.809999942779541,5.670000076293945,5.739999771118164,301600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.71999979019165,5.940000057220459,5.710000038146973,5.940000057220459,307400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.829999923706055,5.835000038146973,5.760000228881836,5.809999942779541,415800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.800000190734863,5.869999885559082,5.78000020980835,5.849999904632568,318000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.809999942779541,5.855000019073486,5.699999809265137,5.820000171661377,359100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.880000114440918,5.989999771118164,5.855000019073486,5.909999847412109,476000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.880000114440918,5.880000114440918,5.659999847412109,5.670000076293945,467300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.599999904632568,5.71999979019165,5.369999885559082,5.539999961853027,651200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.590000152587891,5.599999904632568,5.445000171661377,5.570000171661377,333800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.599999904632568,5.699999809265137,5.489999771118164,5.679999828338623,288300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,5.739999771118164,5.84499979019165,5.71999979019165,5.78000020980835,247000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.820000171661377,5.880000114440918,5.760000228881836,5.840000152587891,306300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.900000095367432,5.929999828338623,5.800000190734863,5.809999942779541,283400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.900000095367432,5.960000038146973,5.78000020980835,5.889999866485596,338700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.940000057220459,6.03000020980835,5.901000022888184,5.96999979019165,261600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,5.940000057220459,6.125,5.929999828338623,6.090000152587891,376900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.059999942779541,6.059999942779541,5.880000114440918,5.889999866485596,205200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.889999866485596,5.889999866485596,5.579999923706055,5.610000133514404,426400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.659999847412109,5.659999847412109,5.440000057220459,5.570000171661377,426500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.480000019073486,5.519999980926514,5.355000019073486,5.380000114440918,500000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.329999923706055,5.429999828338623,5.162000179290772,5.409999847412109,344400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.369999885559082,5.474999904632568,5.329999923706055,5.46999979019165,242300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.480000019073486,5.480000019073486,5.175000190734863,5.179999828338623,344600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.199999809265137,5.239999771118164,5.139999866485596,5.199999809265137,270900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.210000038146973,5.239999771118164,5.110000133514404,5.179999828338623,304700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.199999809265137,5.360000133514404,5.199999809265137,5.309999942779541,375900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.099999904632568,5.170000076293945,4.989999771118164,5.079999923706055,687500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,5.139999866485596,5.264999866485596,5.074999809265137,5.21999979019165,420900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.900000095367432,5.0,4.46999979019165,4.860000133514404,1784300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.809999942779541,4.809999942779541,4.670000076293945,4.710000038146973,778100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.579999923706055,4.625,4.449999809265137,4.5,837100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.510000228881836,4.71999979019165,4.46999979019165,4.699999809265137,537100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.699999809265137,4.710000038146973,4.614999771118164,4.679999828338623,413500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.630000114440918,4.71999979019165,4.590000152587891,4.679999828338623,438700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.639999866485596,4.724999904632568,4.590000152587891,4.630000114440918,364800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.670000076293945,4.690000057220459,4.610000133514404,4.659999847412109,285900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.599999904632568,4.650000095367432,4.550000190734863,4.559999942779541,210100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.650000095367432,4.804999828338623,4.5960001945495605,4.739999771118164,441800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.739999771118164,4.795000076293945,4.659999847412109,4.78000020980835,268500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.800000190734863,4.800000190734863,4.619999885559082,4.639999866485596,238600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.599999904632568,4.699999809265137,4.570000171661377,4.659999847412109,275500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.71999979019165,4.71999979019165,4.65500020980835,4.690000057220459,183100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.769999980926514,4.800000190734863,4.71999979019165,4.739999771118164,161100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.809999942779541,4.860000133514404,4.730000019073486,4.769999980926514,244000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.739999771118164,4.829999923706055,4.739999771118164,4.789999961853027,236700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.75,4.840000152587891,4.75,4.789999961853027,360000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.769999980926514,4.900000095367432,4.769999980926514,4.840000152587891,254500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.829999923706055,4.849999904632568,4.679999828338623,4.710000038146973,300000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.550000190734863,4.800000190734863,4.494999885559082,4.789999961853027,997600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.860000133514404,4.889999866485596,4.715000152587891,4.760000228881836,565900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,4.760000228881836,4.789999961853027,4.710000038146973,4.730000019073486,356600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,4.699999809265137,4.909999847412109,4.670000076293945,4.880000114440918,395100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,4.909999847412109,4.980000019073486,4.869999885559082,4.929999828338623,390900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,4.940000057220459,4.960000038146973,4.840000152587891,4.840000152587891,376000.0,,,,,,,,,,
