Date,Open,High,Low,Close,Volume,"('Adj Close', 'INSG')","('Close', 'INSG')","('High', 'INSG')","('Low', 'INSG')","('Open', 'INSG')","('Volume', 'INSG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.200000047683716,2.400000095367432,2.200000047683716,2.299999952316284,39970.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.299999952316284,2.299999952316284,2.0999999046325684,2.200000047683716,35080.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.200000047683716,2.299999952316284,2.0999999046325684,2.200000047683716,35520.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.200000047683716,2.200000047683716,2.0,2.0,61500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.0,2.200000047683716,2.0,2.200000047683716,33300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.299999952316284,2.299999952316284,2.0999999046325684,2.200000047683716,23250.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.299999952316284,2.299999952316284,2.0,2.0,45260.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.0,2.0999999046325684,2.0,2.0,45950.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.0999999046325684,2.0999999046325684,1.899999976158142,1.899999976158142,91470.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,90000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,64960.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,19830.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,41640.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.7999999523162842,1.899999976158142,1.600000023841858,1.7999999523162842,154200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.899999976158142,2.0,1.7999999523162842,1.899999976158142,82670.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.919999957084656,2.859999895095825,1.870000004768372,2.440000057220459,536100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.4100000858306885,2.430000066757202,1.899999976158142,2.069999933242798,239700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.039999961853028,2.299999952316284,2.039999961853028,2.299999952316284,137600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.3299999237060547,2.380000114440918,2.119999885559082,2.380000114440918,146800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.289999961853028,2.4100000858306885,2.25,2.2799999713897705,113800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.289999961853028,2.3499999046325684,2.180000066757202,2.190000057220459,54900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.200000047683716,2.259999990463257,2.0999999046325684,2.220000028610229,32900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.220000028610229,2.3499999046325684,2.150000095367432,2.3299999237060547,69800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.299999952316284,2.5799999237060547,2.220000028610229,2.569999933242798,91600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.5199999809265137,2.690000057220459,2.5199999809265137,2.619999885559082,84400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.630000114440918,2.650000095367432,2.5199999809265137,2.559999942779541,66500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.549999952316284,2.640000104904175,2.319999933242798,2.5299999713897705,71100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.5199999809265137,2.740000009536743,2.5199999809265137,2.609999895095825,75500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.6700000762939453,3.0999999046325684,2.6600000858306885,2.859999895095825,131400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.8399999141693115,2.8499999046325684,2.539999961853028,2.5999999046325684,104500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.640000104904175,3.0,2.609999895095825,2.880000114440918,57600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.890000104904175,3.7200000286102295,2.890000104904175,3.609999895095825,221100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.680000066757202,3.740000009536743,3.25,3.390000104904175,128100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.3299999237060547,3.440000057220459,3.0999999046325684,3.319999933242798,87900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.220000028610229,3.299999952316284,3.0999999046325684,3.130000114440918,45700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.1700000762939453,3.259999990463257,2.680000066757202,2.740000009536743,139400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.619999885559082,2.720000028610229,2.0799999237060547,2.259999990463257,167700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.2699999809265137,2.309999942779541,2.0899999141693115,2.0899999141693115,85000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.190000057220459,2.2699999809265137,2.130000114440918,2.200000047683716,92700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.220000028610229,2.390000104904175,2.150000095367432,2.2300000190734863,101500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.4100000858306885,3.259999990463257,2.369999885559082,3.039999961853028,542400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.0999999046325684,3.4600000381469727,2.900000095367432,3.3299999237060547,184400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.359999895095825,3.490000009536743,3.200000047683716,3.220000028610229,101600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.200000047683716,3.2100000381469727,2.8399999141693115,2.890000104904175,81700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.8399999141693115,2.9200000762939453,2.5999999046325684,2.7100000381469727,80300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.740000009536743,3.2699999809265137,2.740000009536743,3.0299999713897705,123900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.0199999809265137,3.630000114440918,3.0199999809265137,3.509999990463257,197600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.549999952316284,3.650000095367432,3.390000104904175,3.390000104904175,108000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.4100000858306885,3.430000066757202,3.0199999809265137,3.0899999141693115,112400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.0899999141693115,3.3299999237060547,3.0,3.0199999809265137,34500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.009999990463257,3.0999999046325684,2.75,2.789999961853028,180600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.759999990463257,2.940000057220459,2.700000047683716,2.859999895095825,87600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.9100000858306885,2.990000009536743,2.809999942779541,2.8399999141693115,85900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.7799999713897705,2.940000057220459,2.7799999713897705,2.900000095367432,115600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.900000095367432,3.049999952316284,2.900000095367432,3.039999961853028,26500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.059999942779541,3.240000009536743,3.039999961853028,3.1600000858306885,50900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.119999885559082,3.119999885559082,2.880000114440918,2.970000028610229,107100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.0,3.0799999237060547,2.8499999046325684,2.9200000762939453,109200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.950000047683716,3.009999990463257,2.8299999237060547,2.859999895095825,79100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.869999885559082,3.0,2.799999952316284,2.859999895095825,44300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.809999942779541,3.119999885559082,2.7699999809265137,2.799999952316284,88500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.789999961853028,2.900000095367432,2.7100000381469727,2.7799999713897705,101200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.75,2.8299999237060547,2.650000095367432,2.720000028610229,53000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.680000066757202,2.799999952316284,2.6700000762939453,2.7799999713897705,74800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.819999933242798,2.8299999237060547,2.650000095367432,2.6700000762939453,46600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.680000066757202,2.740000009536743,2.539999961853028,2.549999952316284,40700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.5999999046325684,2.740000009536743,2.5799999237060547,2.700000047683716,45800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.700000047683716,2.8399999141693115,2.619999885559082,2.640000104904175,79600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.549999952316284,2.700000047683716,2.539999961853028,2.549999952316284,47100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.559999942779541,2.5899999141693115,2.450000047683716,2.470000028610229,29200.0,,,,,,,,,,
