Date,Open,High,Low,Close,Volume,"('Adj Close', 'NYMT')","('Close', 'NYMT')","('High', 'NYMT')","('Low', 'NYMT')","('Open', 'NYMT')","('Volume', 'NYMT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.5,8.510000228881836,8.300000190734863,8.34000015258789,675400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.270000457763672,8.270000457763672,8.109999656677246,8.15999984741211,570000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.140000343322754,8.220000267028809,8.100000381469727,8.1899995803833,524300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,8.15999984741211,8.289999961853027,8.109999656677246,8.25,369100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.270000457763672,8.479999542236328,8.239999771118164,8.470000267028809,453100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,8.369999885559082,8.470000267028809,8.34000015258789,8.430000305175781,346100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.430000305175781,8.520000457763672,8.399999618530273,8.460000038146973,477300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,8.420000076293945,8.420000076293945,8.220000267028809,8.350000381469727,385000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,8.399999618530273,8.609999656677246,8.399999618530273,8.449999809265137,440000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,8.369999885559082,8.420000076293945,8.170000076293945,8.270000457763672,492600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,8.109999656677246,8.220000267028809,8.020000457763672,8.069999694824219,411400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,8.109999656677246,8.15999984741211,8.010000228881836,8.149999618530273,505500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,8.199999809265137,8.3100004196167,8.050000190734863,8.3100004196167,503600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,8.34000015258789,8.430000305175781,8.25,8.300000190734863,497100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,8.380000114440918,8.380000114440918,8.270000457763672,8.34000015258789,365900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,8.40999984741211,8.460000038146973,8.220000267028809,8.229999542236328,431800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,8.329999923706055,8.399999618530273,8.289999961853027,8.399999618530273,389200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,8.470000267028809,8.510000228881836,8.359999656677246,8.380000114440918,421700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,8.359999656677246,8.479999542236328,8.319999694824219,8.470000267028809,487100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,8.420000076293945,8.430000305175781,8.170000076293945,8.180000305175781,484800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,8.15999984741211,8.170000076293945,7.840000152587891,7.840000152587891,572200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,7.889999866485596,7.989999771118164,7.730000019073486,7.96999979019165,657300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,7.880000114440918,7.880000114440918,7.710000038146973,7.710000038146973,643200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.610000133514404,7.610000133514404,7.380000114440918,7.539999961853027,839100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,7.5,7.610000133514404,7.449999809265137,7.559999942779541,525900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.550000190734863,7.550000190734863,7.269999980926514,7.349999904632568,954200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,7.329999923706055,7.449999809265137,7.289999961853027,7.380000114440918,561200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,7.389999866485596,7.550000190734863,7.360000133514404,7.539999961853027,599100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,7.550000190734863,7.679999828338623,7.539999961853027,7.659999847412109,463800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,7.420000076293945,7.420000076293945,7.159999847412109,7.179999828338623,716600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,7.239999771118164,7.25,7.119999885559082,7.139999866485596,671300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,7.199999809265137,7.590000152587891,7.199999809265137,7.53000020980835,872200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.429999828338623,7.639999866485596,7.349999904632568,7.590000152587891,462600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,7.46999979019165,7.570000171661377,7.420000076293945,7.510000228881836,433100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,7.510000228881836,7.519999980926514,7.340000152587891,7.389999866485596,580100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,7.46999979019165,7.489999771118164,7.179999828338623,7.230000019073486,947100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,7.199999809265137,7.369999885559082,7.119999885559082,7.340000152587891,814800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,7.309999942779541,7.349999904632568,7.070000171661377,7.099999904632568,631200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,7.150000095367432,7.159999847412109,7.019999980926514,7.110000133514404,641600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,7.050000190734863,7.059999942779541,6.980000019073486,6.989999771118164,439800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,7.050000190734863,7.21999979019165,7.03000020980835,7.210000038146973,813000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,7.199999809265137,7.199999809265137,7.079999923706055,7.130000114440918,431100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,7.119999885559082,7.119999885559082,7.0,7.03000020980835,667300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,7.0,7.050000190734863,6.949999809265137,6.980000019073486,536400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,7.0,7.050000190734863,6.960000038146973,7.050000190734863,541900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,7.130000114440918,7.210000038146973,7.090000152587891,7.170000076293945,424200.0,,,,,,,,,,
