Date,Open,High,Low,Close,Volume,"('Adj Close', 'NXST')","('Close', 'NXST')","('High', 'NXST')","('Low', 'NXST')","('Open', 'NXST')","('Volume', 'NXST')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-04 19:00:00-05:00,174.66000366210938,174.6699981689453,170.91000366210938,171.57000732421875,224300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,171.0800018310547,173.9499969482422,171.0800018310547,172.9199981689453,165000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,173.25999450683594,173.25999450683594,155.22999572753906,159.30999755859375,761600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,158.1300048828125,161.17999267578125,154.1699981689453,160.8800048828125,567400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,161.3000030517578,166.82000732421875,161.27000427246094,162.72000122070312,513700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,163.8000030517578,169.4499969482422,163.74000549316406,168.97000122070312,433400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,162.92999267578125,166.9199981689453,160.63999938964844,164.33999633789062,414900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,167.0399932861328,170.02999877929688,164.52999877929688,169.88999938964844,405400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,170.0500030517578,174.10000610351562,170.0500030517578,173.8699951171875,335000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,172.27000427246094,174.86000061035156,171.66000366210938,173.77000427246094,405900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,171.8800048828125,172.83999633789062,168.36000061035156,170.13999938964844,464500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,169.10000610351562,170.8000030517578,166.58999633789062,170.19000244140625,322500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,170.19000244140625,171.39999389648438,168.99000549316406,170.27000427246094,260600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,169.55999755859375,170.0500030517578,162.77999877929688,163.69000244140625,601200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,162.94000244140625,164.4600067138672,160.47999572753906,160.55999755859375,485300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,161.72000122070312,164.5,161.0399932861328,162.39999389648438,489400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,160.0,165.77999877929688,159.5399932861328,164.80999755859375,472400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,165.6300048828125,173.6199951171875,165.6300048828125,166.1699981689453,399200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,166.8699951171875,167.16000366210938,162.63999938964844,163.69000244140625,268100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,163.6699981689453,163.99000549316406,155.7899932861328,156.10000610351562,589200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,155.5,160.69000244140625,154.82000732421875,157.30999755859375,365000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,161.99000549316406,166.25,160.1300048828125,160.64999389648438,620300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,161.5,163.4499969482422,161.27000427246094,162.4499969482422,514300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,162.86000061035156,165.33999633789062,161.86000061035156,163.5,363200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,162.1699981689453,167.22999572753906,162.1699981689453,165.8300018310547,403700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,166.11000061035156,166.5399932861328,164.44000244140625,165.3699951171875,311300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,165.35000610351562,169.89999389648438,165.35000610351562,169.35000610351562,416500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,168.9499969482422,168.9499969482422,163.9199981689453,166.52000427246094,333400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,166.27999877929688,168.66000366210938,163.07000732421875,163.4600067138672,2642200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,162.0,162.47999572753906,157.75,159.4499969482422,502100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,159.16000366210938,165.16000366210938,159.16000366210938,164.0500030517578,373800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,164.00999450683594,167.4199981689453,161.9499969482422,166.82000732421875,327600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,168.0,168.6300048828125,164.6699981689453,167.50999450683594,299300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,167.5,167.6199951171875,163.22999572753906,164.75999450683594,299600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,166.02999877929688,168.5399932861328,166.02999877929688,167.16000366210938,202000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,168.38999938964844,169.36000061035156,167.24000549316406,168.74000549316406,198500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,170.0,172.22999572753906,169.72999572753906,171.88999938964844,221100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,171.88999938964844,173.33999633789062,171.39999389648438,172.2899932861328,166400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,172.99000549316406,172.99000549316406,167.91000366210938,170.1300048828125,230900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,169.19000244140625,170.92999267578125,166.9499969482422,167.97999572753906,207500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,168.39999389648438,170.35000610351562,166.60000610351562,169.8800048828125,198300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,171.33999633789062,173.27999877929688,168.0500030517578,168.25999450683594,159600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,167.8800048828125,169.32000732421875,166.8000030517578,167.4600067138672,196900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,167.88999938964844,169.50999450683594,165.49000549316406,165.8300018310547,196200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,165.8699951171875,169.27000427246094,164.75999450683594,169.07000732421875,204600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,166.1999969482422,166.1999969482422,160.7899932861328,162.9499969482422,268400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,162.9499969482422,164.91000366210938,161.9499969482422,163.16000366210938,230500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,162.19000244140625,162.75,159.4600067138672,159.77999877929688,255200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,160.5,162.7899932861328,159.19000244140625,159.8699951171875,269100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,159.6300048828125,160.22999572753906,156.88999938964844,159.0500030517578,197500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,160.52999877929688,161.39999389648438,158.5,158.8699951171875,210400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,159.99000549316406,163.97000122070312,159.67999267578125,161.9600067138672,216300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,162.27000427246094,165.50999450683594,160.0,165.25,188200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,166.0,166.0,160.72999572753906,161.00999450683594,348100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,160.63999938964844,164.4499969482422,160.63999938964844,163.11000061035156,265200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,162.9600067138672,164.55999755859375,162.82000732421875,164.11000061035156,210800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,161.72000122070312,162.66000366210938,160.22000122070312,160.97999572753906,181700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,160.8000030517578,162.0,158.4199981689453,158.9199981689453,250900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,160.0,165.6999969482422,159.99000549316406,164.75,225300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,163.50999450683594,163.50999450683594,158.97999572753906,160.05999755859375,226000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,160.38999938964844,163.91000366210938,160.00999450683594,161.64999389648438,316900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,164.4600067138672,164.57000732421875,161.9600067138672,164.3000030517578,294800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,166.72999572753906,168.36000061035156,165.47999572753906,166.55999755859375,272400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,168.52000427246094,169.5500030517578,167.94000244140625,168.25999450683594,183300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,168.27000427246094,169.64999389648438,166.30999755859375,166.38999938964844,275000.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,166.3800048828125,169.75999450683594,163.82000732421875,168.11000061035156,356100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,171.60000610351562,179.9199981689453,166.61000061035156,177.94000244140625,587300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,178.0,178.0,171.33999633789062,172.3000030517578,341600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,177.3800048828125,178.0,173.77999877929688,174.2100067138672,355000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,176.6699981689453,185.4199981689453,176.6699981689453,179.69000244140625,408600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,181.50999450683597,181.58999633789065,172.82000732421875,173.9600067138672,358700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,173.8699951171875,174.0,170.33999633789062,170.5399932861328,344100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,170.5399932861328,172.9600067138672,169.1199951171875,169.55999755859375,250900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,169.55999755859375,170.25,166.25,167.2100067138672,260400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,166.0,167.5800018310547,161.89999389648438,162.17999267578125,445600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,160.77999877929688,165.0800018310547,160.5,161.4199981689453,333100.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,161.58999633789062,161.60000610351562,157.33999633789062,157.6300048828125,279600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,159.1300048828125,159.9499969482422,155.9499969482422,158.25,346500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,158.55999755859375,159.8699951171875,156.88999938964844,157.72000122070312,227000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,156.05999755859375,157.33999633789062,154.57000732421875,156.5500030517578,271600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,157.25,163.6699981689453,156.72000122070312,163.4600067138672,326000.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,163.47999572753906,165.82000732421875,162.9499969482422,165.69000244140625,437200.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,166.74000549316406,167.22999572753906,162.55999755859375,163.08999633789062,295100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,162.0500030517578,162.60000610351562,157.39999389648438,158.2100067138672,676300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,158.8800048828125,160.19000244140625,156.00999450683594,158.33999633789062,217900.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,157.11000061035156,159.4499969482422,156.3800048828125,156.74000549316406,202700.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,155.30999755859375,158.72000122070312,154.58999633789062,156.47000122070312,195900.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,154.36000061035156,155.35000610351562,151.25999450683594,153.82000732421875,380400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,153.47999572753906,155.7100067138672,151.88999938964844,153.52000427246094,233800.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,157.1999969482422,160.50999450683594,155.50999450683594,155.88999938964844,468800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,154.99000549316406,155.14999389648438,152.0800018310547,153.0,340600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,150.85000610351562,152.3000030517578,149.02000427246094,150.55999755859375,386400.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,150.55999755859375,152.49000549316406,147.25,151.91000366210938,497200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,152.1300048828125,154.44000244140625,150.6199951171875,151.94000244140625,400500.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,151.52999877929688,156.14999389648438,151.1999969482422,155.3800048828125,321900.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,155.91000366210938,158.55999755859375,155.1300048828125,156.97000122070312,2534700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,157.58999633789062,159.08999633789062,156.22000122070312,157.8000030517578,328400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,157.38999938964844,157.74000549316406,154.16000366210938,157.22999572753906,291700.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,155.83999633789062,157.17999267578125,155.5,156.74000549316406,253400.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,156.9199981689453,159.89999389648438,155.8800048828125,159.8000030517578,192100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,161.0,166.64999389648438,160.91000366210938,166.00999450683594,601000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,166.33999633789062,169.49000549316406,165.36000061035156,166.3300018310547,424500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,166.50999450683594,166.94000244140625,164.5399932861328,166.57000732421875,244800.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,167.0,170.66000366210938,165.9499969482422,167.47000122070312,155600.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,166.4199981689453,168.3699951171875,164.5500030517578,167.5500030517578,448400.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,167.72999572753906,168.39999389648438,164.88999938964844,165.02000427246094,257000.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,164.97000122070312,167.75,164.69000244140625,166.88999938964844,206300.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,167.52999877929688,171.00999450683594,167.3699951171875,170.89999389648438,283900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,173.80999755859375,175.82000732421875,173.14999389648438,174.8699951171875,244200.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,176.75,177.00999450683594,174.00999450683594,174.05999755859375,237400.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,174.88999938964844,175.88999938964844,172.83999633789062,173.16000366210938,307700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,174.02999877929688,181.0399932861328,173.50999450683594,180.3000030517578,394100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,179.13999938964844,183.33999633789065,177.17999267578125,181.66000366210935,343000.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,181.92999267578125,183.9900054931641,175.94000244140625,176.47000122070312,290600.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,176.00999450683594,177.0399932861328,174.13999938964844,175.3699951171875,216600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,175.83999633789062,177.60000610351562,173.69000244140625,177.5399932861328,351200.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,176.3300018310547,179.58999633789062,176.0,177.67999267578125,203900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,177.58999633789062,180.3000030517578,174.77999877929688,175.0,225100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,175.1999969482422,178.38999938964844,174.2899932861328,177.22000122070312,237100.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,181.5399932861328,184.2100067138672,179.82000732421875,183.3600006103516,224200.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,184.1699981689453,184.41000366210935,180.9900054931641,182.3600006103516,332900.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,184.0500030517578,185.00999450683597,181.52999877929688,184.47000122070312,382300.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,185.3300018310547,187.2700042724609,183.66000366210935,184.7899932861328,320500.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,186.00999450683597,187.2700042724609,178.85000610351562,179.8800048828125,210500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,176.1199951171875,178.9199981689453,174.55999755859375,176.8699951171875,332300.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,168.5399932861328,172.05999755859375,166.1300048828125,168.4499969482422,317500.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,168.4499969482422,174.16000366210938,167.66000366210938,172.02000427246094,269100.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,175.5,175.5,170.72000122070312,171.89999389648438,286300.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,166.32000732421875,167.6699981689453,161.0,163.5500030517578,467700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,162.3699951171875,162.39999389648438,157.72999572753906,158.2899932861328,370800.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,157.16000366210938,157.16000366210938,152.32000732421875,154.25,305100.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,156.05999755859375,158.9199981689453,155.39999389648438,157.3000030517578,286500.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,157.80999755859375,159.16000366210938,156.32000732421875,158.85000610351562,405100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,160.69000244140625,162.57000732421875,159.74000549316406,160.61000061035156,300500.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,160.72999572753906,164.6699981689453,160.72999572753906,164.08999633789062,318600.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,162.8800048828125,167.64999389648438,162.8800048828125,167.19000244140625,227800.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,166.50999450683594,167.83999633789062,165.88999938964844,166.75999450683594,147000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,168.3699951171875,169.42999267578125,166.24000549316406,169.10000610351562,217000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,169.99000549316406,170.88999938964844,166.69000244140625,167.58999633789062,186500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,168.8000030517578,172.47000122070312,168.8000030517578,171.5500030517578,229800.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,172.6699981689453,173.49000549316406,170.5,170.61000061035156,207500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,170.27999877929688,171.82000732421875,169.07000732421875,169.2100067138672,191900.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,168.1999969482422,170.39999389648438,168.1999969482422,169.3300018310547,191000.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,170.0500030517578,171.11000061035156,168.6199951171875,168.63999938964844,184000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,169.72000122070312,171.02999877929688,168.63999938964844,170.8800048828125,277000.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,169.86000061035156,171.19000244140625,165.5500030517578,166.49000549316406,211400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,166.47000122070312,169.80999755859375,166.35000610351562,167.47000122070312,195900.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,168.75,168.94000244140625,162.42999267578125,162.77999877929688,197900.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,162.69000244140625,164.6199951171875,160.8300018310547,161.4499969482422,234200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,161.6199951171875,163.7899932861328,160.5500030517578,162.75999450683594,256000.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,163.02999877929688,163.02999877929688,159.75999450683594,162.00999450683594,197200.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,161.61000061035156,161.61000061035156,157.07000732421875,160.88999938964844,225800.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,162.19000244140625,162.83999633789062,158.1300048828125,160.58999633789062,367600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,162.0500030517578,167.25999450683594,162.0500030517578,166.97000122070312,191300.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,167.5,168.33999633789062,165.33999633789062,166.4499969482422,283200.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,167.99000549316406,170.22000122070312,166.8699951171875,169.02000427246094,238600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,169.77000427246094,172.75999450683594,167.66000366210938,167.9199981689453,237400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,170.63999938964844,171.14999389648438,167.52999877929688,167.66000366210938,541800.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,167.57000732421875,168.6199951171875,165.1300048828125,166.39999389648438,674500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,167.55999755859375,167.55999755859375,163.67999267578125,165.74000549316406,485600.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,166.85000610351562,168.58999633789062,166.2899932861328,167.5800018310547,401900.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,167.5800018310547,167.92999267578125,162.24000549316406,162.5399932861328,259000.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,163.8800048828125,166.4499969482422,163.8800048828125,164.72999572753906,270400.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,166.61000061035156,168.85000610351562,164.64999389648438,166.3800048828125,210900.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,166.27000427246094,167.64999389648438,165.02000427246094,165.35000610351562,225000.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,164.88999938964844,165.60000610351562,162.6999969482422,164.82000732421875,328000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,163.60000610351562,164.75999450683594,163.17999267578125,163.83999633789062,165200.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,162.50999450683594,163.5500030517578,161.8000030517578,162.63999938964844,224800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,163.97999572753906,165.89999389648438,162.49000549316406,164.25,201600.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,164.4199981689453,165.5399932861328,162.38999938964844,163.4499969482422,159700.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,163.10000610351562,163.5,161.50999450683594,163.19000244140625,151800.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,162.3000030517578,166.77999877929688,162.25999450683594,165.8000030517578,237500.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,165.8000030517578,166.58999633789062,164.0800018310547,166.4199981689453,299400.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,166.9600067138672,170.8800048828125,166.75999450683594,169.6699981689453,227500.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,169.05999755859375,169.05999755859375,166.47999572753906,168.47999572753906,186500.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,169.00999450683594,169.97000122070312,166.91000366210938,167.5,297500.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,168.77000427246094,173.2100067138672,168.77000427246094,172.0,236200.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,171.14999389648438,172.67999267578125,170.55999755859375,172.3300018310547,205700.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,172.2100067138672,173.9199981689453,171.38999938964844,173.47000122070312,197900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,173.49000549316406,173.97000122070312,170.08999633789062,171.02999877929688,223200.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,171.57000732421875,173.30999755859375,170.0,170.3800048828125,235700.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,170.3699951171875,171.9600067138672,167.02999877929688,169.02999877929688,228900.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,170.02000427246094,170.1199951171875,168.4600067138672,169.58999633789062,293600.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,171.25999450683594,174.3300018310547,170.8699951171875,170.92999267578125,219300.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,172.5800018310547,174.75,171.97000122070312,173.80999755859375,201300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,173.75,177.4499969482422,173.38999938964844,176.47000122070312,251900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,176.38999938964844,182.5,176.38999938964844,178.41000366210938,298800.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,178.60000610351562,181.1100006103516,175.63999938964844,175.9199981689453,256700.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,175.94000244140625,178.77000427246094,171.4499969482422,177.0800018310547,353400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,177.77999877929688,178.75,173.3300018310547,173.5800018310547,287000.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,172.94000244140625,175.17999267578125,171.4499969482422,172.8699951171875,347500.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,179.25999450683594,184.8999938964844,177.33999633789062,183.25,720000.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,190.0,191.8600006103516,185.5500030517578,188.5,724200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,185.7899932861328,185.7899932861328,163.9199981689453,166.0399932861328,1148300.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,167.0,172.4499969482422,166.0,171.00999450683594,511300.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,171.1300048828125,171.8699951171875,167.0800018310547,168.17999267578125,347700.0,,,,,,,,,,
