Date,Open,High,Low,Close,Volume,"('Adj Close', 'IIPR')","('Close', 'IIPR')","('High', 'IIPR')","('Low', 'IIPR')","('Open', 'IIPR')","('Volume', 'IIPR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,99.9800033569336,101.6500015258789,98.86000061035156,101.19000244140624,212900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,99.48999786376952,100.0,96.7300033569336,96.97000122070312,333300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,96.63999938964844,97.76000213623048,94.5999984741211,95.33999633789062,337300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,93.94000244140624,96.01000213623048,93.18000030517578,94.8000030517578,185300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,94.13999938964844,96.62000274658205,93.69499969482422,95.83999633789062,257600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,94.79000091552734,95.0,93.7699966430664,93.91999816894533,135500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,94.26000213623048,95.56999969482422,93.84500122070312,94.36000061035156,194800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,93.91999816894533,94.54000091552734,92.0,94.37999725341795,282200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,95.87000274658205,96.2300033569336,93.20999908447266,93.20999908447266,258400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,92.75,94.0,92.13600158691406,93.73999786376952,350400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,91.69000244140624,93.7300033569336,90.9000015258789,91.80999755859376,231300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,92.44000244140624,92.5189971923828,90.01000213623047,91.72000122070312,266600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,92.43000030517578,94.6050033569336,91.21199798583984,94.13999938964844,237500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,95.26000213623048,96.7300033569336,95.2040023803711,96.36000061035156,306300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,97.7699966430664,98.08000183105467,94.5999984741211,95.5,219100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,97.04000091552734,97.05999755859376,93.11000061035156,93.4499969482422,279400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,95.08000183105467,95.52999877929688,92.75,93.63999938964844,207900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,94.36000061035156,94.55500030517578,93.70999908447266,94.22000122070312,188800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,94.56999969482422,96.87000274658205,94.177001953125,96.6500015258789,180500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,95.73999786376952,96.68000030517578,95.0500030517578,95.93000030517578,121500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,96.0,96.61499786376952,93.12999725341795,93.2300033569336,265200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,93.62999725341795,95.1999969482422,91.58499908447266,95.0500030517578,246700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,93.54000091552734,94.95500183105467,92.75,94.3499984741211,143000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,92.52999877929688,92.66100311279295,90.75,90.8499984741211,242400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,90.8499984741211,92.27999877929688,90.51499938964844,90.69000244140624,219100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,90.5,90.9499969482422,89.45899963378906,89.95999908447266,153800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,89.94999694824219,91.58499908447266,89.74299621582031,91.3000030517578,163000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,91.1500015258789,92.22000122070312,90.5,91.5999984741211,190800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,91.62000274658205,93.31600189208984,91.19000244140624,92.37000274658205,193600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,88.9800033569336,90.41000366210938,87.5199966430664,88.81999969482422,325900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,90.0,90.87000274658205,88.55999755859375,89.75,190500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,90.81999969482422,93.69000244140624,90.81999969482422,93.37000274658205,215300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,91.33000183105467,92.51000213623048,90.83999633789062,92.0,173200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,90.5999984741211,91.18499755859376,90.05000305175781,91.02999877929688,151600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,90.69000244140624,91.7699966430664,89.81999969482422,90.38999938964844,157200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,90.3000030517578,91.06999969482422,89.4800033569336,91.05999755859376,160100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,90.95999908447266,91.4499969482422,90.30999755859376,90.72000122070312,135600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,90.11000061035156,91.1259994506836,89.29000091552734,89.75,204800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,91.9800033569336,96.51000213623048,90.51000213623048,95.31999969482422,449300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,95.0,97.79000091552734,94.77999877929688,97.51000213623048,301700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,99.25,99.76000213623048,97.83999633789062,97.98999786376952,342400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,98.1500015258789,98.38999938964844,96.27999877929688,98.20999908447266,222000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,98.12999725341795,99.48999786376952,97.30999755859376,97.58000183105467,195900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,96.6999969482422,97.98999786376952,96.11499786376952,96.48999786376952,172800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,97.6999969482422,97.6999969482422,96.16999816894533,96.70999908447266,199500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,97.83999633789062,98.0250015258789,95.38999938964844,96.58000183105467,192700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,97.52999877929688,98.80500030517578,95.94000244140624,96.87999725341795,259100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,96.33000183105467,97.9000015258789,95.75,97.88999938964844,170800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,97.69000244140624,98.77999877929688,97.08999633789062,98.5500030517578,210200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,98.44000244140624,99.48500061035156,97.5,97.68000030517578,204400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,97.68000030517578,97.68000030517578,96.0,96.8499984741211,201300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,95.62999725341795,97.41999816894533,95.62999725341795,96.66999816894533,419800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,97.52999877929688,99.1999969482422,96.8249969482422,97.25,226300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,97.0,98.54000091552734,96.75,97.5999984741211,240300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,97.37999725341795,99.5199966430664,96.77999877929688,99.4499969482422,201200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,100.0,102.5199966430664,99.75,102.3000030517578,340100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,102.94000244140624,103.54000091552734,101.5999984741211,102.5199966430664,296100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,102.83000183105467,105.80999755859376,102.51000213623048,103.55999755859376,429500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,104.0,105.22000122070312,103.20999908447266,103.58000183105467,296400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,103.0500030517578,104.3499984741211,102.1999969482422,104.3499984741211,226900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,104.95999908447266,105.01000213623048,103.01000213623048,103.54000091552734,255000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,104.0,104.0,100.62999725341795,100.87999725341795,210700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,100.0,100.0,98.22200012207033,99.33000183105467,210000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,98.76000213623048,99.9000015258789,98.23999786376952,99.8499984741211,146400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,101.04000091552734,102.54000091552734,100.2030029296875,100.48999786376952,156900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,100.0,101.56300354003906,100.0,100.95999908447266,120200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,101.5,102.95999908447266,101.427001953125,102.86000061035156,112500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,103.0,103.37999725341795,101.83000183105467,102.87999725341795,140900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,100.16999816894533,100.30999755859376,96.83499908447266,97.79000091552734,409700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,98.72000122070312,99.45999908447266,97.23999786376952,98.9800033569336,162100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,98.56999969482422,99.3499984741211,97.39700317382812,98.3000030517578,137500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,98.62999725341795,99.16999816894533,95.58000183105467,96.72000122070312,279900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,96.01000213623048,96.37000274658205,93.8550033569336,94.48999786376952,186600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,95.0,95.16000366210938,93.58000183105467,93.62000274658205,117500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,93.9499969482422,94.98999786376952,93.5199966430664,93.87999725341795,126600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,93.6500015258789,95.1520004272461,93.52999877929688,94.2300033569336,161200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,95.0,96.83999633789062,94.11000061035156,96.5,138400.0,,,,,,,,,,
