Date,Open,High,Low,Close,Volume,"('Adj Close', 'MSA')","('Close', 'MSA')","('High', 'MSA')","('Low', 'MSA')","('Open', 'MSA')","('Volume', 'MSA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-21 20:00:00-04:00,187.7100067138672,187.82000732421875,186.25999450683597,187.47000122070312,114800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,187.19000244140625,190.2899932861328,186.8999938964844,188.97000122070312,95800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,189.9499969482422,193.9199981689453,188.97000122070312,193.8500061035156,165200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,194.2700042724609,194.55999755859372,192.3800048828125,193.2100067138672,138100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,192.9199981689453,195.47999572753903,192.32000732421875,193.58999633789065,99500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,193.5200042724609,194.0500030517578,188.6199951171875,190.9199981689453,139800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,190.25,191.05999755859372,187.7700042724609,190.75,136100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,189.91000366210935,192.7700042724609,189.91000366210935,191.8600006103516,202000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,192.6100006103516,194.91000366210935,190.1999969482422,190.72999572753903,99300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,191.5,196.0200042724609,191.5,194.80999755859372,224100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,195.27999877929688,195.3800048828125,193.66000366210935,193.7700042724609,103000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,194.41000366210935,194.9199981689453,191.5800018310547,193.57000732421875,105100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,190.83999633789065,192.5800018310547,190.3800048828125,192.22999572753903,64000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,192.32000732421875,193.50999450683597,190.75999450683597,193.3500061035156,87500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,192.50999450683597,192.50999450683597,189.8600006103516,190.3000030517578,103200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,190.69000244140625,192.0500030517578,187.1999969482422,187.75999450683597,95700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,187.42999267578125,187.9900054931641,186.3500061035156,187.0,69400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,188.25,189.19000244140625,185.8800048828125,185.91000366210935,115400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,186.58999633789065,187.75999450683597,185.38999938964844,185.5500030517578,84100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,186.5,187.32000732421875,183.9199981689453,185.3800048828125,91200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,186.38999938964844,189.67999267578125,185.30999755859372,187.72000122070312,82500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,188.6000061035156,190.6499938964844,188.6000061035156,190.0399932861328,75500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,189.63999938964844,191.1699981689453,188.1699981689453,190.72000122070312,157800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,189.5200042724609,189.5200042724609,187.3500061035156,188.7100067138672,81100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,189.07000732421875,190.72000122070312,188.4900054931641,188.77999877929688,99800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,188.5500030517578,189.6699981689453,187.1000061035156,188.0399932861328,212500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,186.44000244140625,194.07000732421875,178.4199981689453,180.3999938964844,395600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,180.1300048828125,185.1999969482422,180.1300048828125,182.82000732421875,202600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,184.75,187.00999450683597,183.02999877929688,185.32000732421875,166000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,186.66000366210935,186.66000366210935,182.9600067138672,183.92999267578125,134800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,184.92999267578125,186.75,184.0399932861328,185.22000122070312,163600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,185.2100067138672,189.58999633789065,185.2100067138672,187.97999572753903,246600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,187.97999572753903,189.0399932861328,186.5,187.58999633789065,218800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,188.1499938964844,190.0500030517578,187.22000122070312,189.67999267578125,93800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,190.44000244140625,190.72000122070312,188.5399932861328,189.77999877929688,99000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,192.1699981689453,192.1699981689453,189.0200042724609,189.02999877929688,99400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,189.00999450683597,189.3600006103516,188.2700042724609,189.02999877929688,152000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,189.94000244140625,193.38999938964844,189.94000244140625,192.1100006103516,153100.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,191.7899932861328,191.7899932861328,188.0200042724609,189.25999450683597,145200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,189.50999450683597,190.1199951171875,187.8000030517578,189.1499938964844,177200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,189.5200042724609,192.25999450683597,189.4499969482422,191.5500030517578,155800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,191.0,192.72000122070312,189.3300018310547,189.92999267578125,118900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,188.97999572753903,192.6199951171875,188.63999938964844,189.75,143300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,190.4900054931641,191.38999938964844,188.42999267578125,189.13999938964844,123800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,189.75999450683597,189.83999633789065,187.25,187.6300048828125,96400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,186.7700042724609,187.88999938964844,181.92999267578125,181.94000244140625,108600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,180.1999969482422,181.5399932861328,178.38999938964844,178.61000061035156,176500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,179.27000427246094,179.74000549316406,178.02000427246094,178.5500030517578,159400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,178.63999938964844,180.47000122070312,177.92999267578125,180.0,247200.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,179.5800018310547,180.32000732421875,175.44000244140625,176.39999389648438,186800.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,175.80999755859375,177.88999938964844,175.32000732421875,176.64999389648438,142600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,177.82000732421875,177.82000732421875,174.6699981689453,176.02999877929688,206300.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,176.2899932861328,176.7100067138672,172.8300018310547,174.42999267578125,131700.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,173.69000244140625,174.6300048828125,171.16000366210938,171.22999572753906,93400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,169.99000549316406,172.30999755859375,169.0500030517578,172.30999755859375,163600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,171.4499969482422,172.82000732421875,170.1199951171875,172.7100067138672,132400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,174.38999938964844,177.10000610351562,174.38999938964844,176.82000732421875,133700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,176.57000732421875,178.64999389648438,174.99000549316406,178.3300018310547,141900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,176.5800018310547,178.58999633789062,175.39999389648438,178.00999450683594,168700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,177.27999877929688,182.5,177.27999877929688,181.8000030517578,186500.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,182.4199981689453,185.6199951171875,180.5800018310547,184.80999755859372,194600.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,185.0,187.0800018310547,183.55999755859372,186.6999969482422,228500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,187.3699951171875,189.67999267578125,186.5500030517578,188.67999267578125,562500.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,187.6000061035156,191.3000030517578,187.6000061035156,190.7700042724609,229400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,190.88999938964844,190.9900054931641,184.0,188.0,263200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,187.3999938964844,188.6300048828125,186.47999572753903,187.72999572753903,241200.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,187.1999969482422,189.1699981689453,187.07000732421875,187.7400054931641,200900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,188.57000732421875,189.25999450683597,186.69000244140625,187.69000244140625,315300.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,187.8300018310547,187.97000122070312,184.6300048828125,185.1100006103516,216200.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,185.3500061035156,185.75999450683597,183.22000122070312,184.69000244140625,139000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,184.67999267578125,186.08999633789065,184.3000030517578,185.0,125300.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,183.8600006103516,184.7899932861328,183.1499938964844,184.22999572753903,179900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,185.1699981689453,186.6999969482422,184.4600067138672,185.5,138600.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,185.5800018310547,186.80999755859372,185.32000732421875,185.8699951171875,106900.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,186.5500030517578,187.94000244140625,186.0800018310547,187.4600067138672,116000.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,189.05999755859372,192.8800048828125,188.07000732421875,191.7700042724609,184400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,193.5,195.77999877929688,192.3600006103516,193.05999755859372,121400.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,194.4600067138672,196.33999633789065,193.3600006103516,193.38999938964844,141400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,194.94000244140625,200.6100006103516,194.94000244140625,199.8999938964844,146300.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,199.27999877929688,200.6000061035156,194.9199981689453,194.9199981689453,162200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,195.3800048828125,196.72999572753903,190.66000366210935,190.80999755859372,167100.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,190.27999877929688,191.6100006103516,188.7899932861328,190.33999633789065,152600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,191.1199951171875,195.1000061035156,190.67999267578125,194.9900054931641,151000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,194.1300048828125,197.0200042724609,194.05999755859372,195.1300048828125,88300.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,194.2899932861328,196.3600006103516,191.9499969482422,192.0200042724609,164600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,188.8300018310547,194.22000122070312,188.05999755859372,191.77999877929688,309500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,193.1699981689453,193.22000122070312,188.4499969482422,189.5800018310547,175500.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,190.3500061035156,192.00999450683597,188.2100067138672,188.5,108800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,189.3500061035156,190.13999938964844,186.0399932861328,187.4600067138672,94600.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,189.30999755859372,191.0800018310547,187.4199981689453,188.6499938964844,176900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,187.6699981689453,192.1199951171875,182.88999938964844,184.88999938964844,118100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,182.32000732421875,183.2700042724609,180.33999633789065,181.69000244140625,109100.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,176.4199981689453,177.6199951171875,174.85000610351562,175.8300018310547,89800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,176.3300018310547,177.99000549316406,175.25,175.36000061035156,125900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,177.25,177.25,171.58999633789062,173.0399932861328,83900.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,174.27999877929688,177.33999633789062,174.27999877929688,177.25,78200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,177.13999938964844,178.0800018310547,175.42999267578125,177.0,87900.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,177.3800048828125,177.80999755859375,176.25,176.82000732421875,92100.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,177.92999267578125,179.69000244140625,176.6999969482422,178.75999450683594,105500.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,178.97999572753906,180.3600006103516,178.5,179.0399932861328,52500.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,181.44000244140625,182.0200042724609,178.69000244140625,179.86000061035156,116700.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,178.47000122070312,180.27999877929688,176.32000732421875,176.75,214800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,177.44000244140625,177.69000244140625,175.1699981689453,176.3000030517578,113000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,175.99000549316406,177.11000061035156,174.6699981689453,176.32000732421875,95300.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,176.64999389648438,179.49000549316406,176.4499969482422,178.27000427246094,101200.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,178.75999450683594,178.80999755859375,176.4199981689453,177.24000549316406,83900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,177.35000610351562,180.63999938964844,176.6300048828125,176.9199981689453,100000.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,177.72999572753906,179.17999267578125,177.2899932861328,177.99000549316406,91500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,177.60000610351562,179.5399932861328,177.57000732421875,177.80999755859375,113700.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,178.0500030517578,179.85000610351562,177.75999450683594,178.75999450683594,112500.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,180.0,183.3600006103516,179.17999267578125,179.5,95600.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,180.5500030517578,182.6699981689453,179.66000366210938,182.6300048828125,102000.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,181.77999877929688,181.77999877929688,175.47999572753906,175.8699951171875,133800.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,175.8000030517578,176.9199981689453,173.36000061035156,174.00999450683594,106600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,173.94000244140625,174.36000061035156,172.00999450683594,172.41000366210938,60000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,172.13999938964844,173.3000030517578,167.75999450683594,167.77000427246094,108500.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,169.41000366210938,174.1999969482422,169.22000122070312,170.75,706800.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,170.3000030517578,172.4199981689453,169.5399932861328,171.86000061035156,133800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,170.86000061035156,171.47999572753906,168.63999938964844,171.35000610351562,197900.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,171.63999938964844,173.49000549316406,170.88999938964844,172.9499969482422,139400.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,173.7100067138672,178.5800018310547,172.7899932861328,176.42999267578125,198400.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,177.05999755859375,179.8699951171875,176.60000610351562,178.4199981689453,185100.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,179.67999267578125,181.08999633789065,177.3000030517578,179.41000366210938,170900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,180.07000732421875,186.6199951171875,179.52999877929688,184.32000732421875,214600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,186.8699951171875,187.41000366210935,184.63999938964844,184.67999267578125,226800.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,184.19000244140625,185.1199951171875,180.9499969482422,181.00999450683597,652200.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,181.5200042724609,182.9199981689453,181.25999450683597,182.2899932861328,128500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,182.25999450683597,182.3000030517578,179.10000610351562,180.8500061035156,130000.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,181.58999633789065,183.17999267578125,178.14999389648438,178.4499969482422,124300.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,179.17999267578125,179.8699951171875,177.72000122070312,179.55999755859375,260700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,180.05999755859375,182.22999572753903,176.8699951171875,176.97999572753906,104700.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,176.57000732421875,177.91000366210938,175.92999267578125,177.33999633789062,110600.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,177.30999755859375,177.30999755859375,171.52999877929688,171.63999938964844,161300.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,171.80999755859375,176.33999633789062,170.4600067138672,173.5399932861328,159900.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,172.8000030517578,173.07000732421875,170.97000122070312,171.5399932861328,95400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,173.47999572753906,174.3800048828125,171.00999450683594,171.99000549316406,129100.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,172.05999755859375,172.05999755859375,169.9600067138672,171.1999969482422,156100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,172.19000244140625,173.4499969482422,170.47000122070312,171.67999267578125,104800.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,171.22999572753906,175.41000366210938,170.97000122070312,173.00999450683594,118100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,171.91000366210938,172.92999267578125,170.5399932861328,171.36000061035156,109200.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,172.17999267578125,173.55999755859375,171.6999969482422,172.5,103800.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,173.1300048828125,173.9499969482422,172.2100067138672,173.4499969482422,82500.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,173.6199951171875,176.58999633789062,173.6199951171875,175.02999877929688,292600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,175.1699981689453,176.30999755859375,172.8000030517578,172.82000732421875,171700.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,173.77999877929688,175.07000732421875,173.25999450683594,173.3699951171875,83700.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,174.41000366210938,174.4499969482422,171.3800048828125,172.30999755859375,129000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,172.52999877929688,173.16000366210938,170.25999450683594,170.86000061035156,79700.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,170.0,170.11000061035156,167.77000427246094,169.38999938964844,115500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,169.24000549316406,169.50999450683594,166.72999572753906,167.41000366210938,215900.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,164.38999938964844,173.02000427246094,161.67999267578125,166.9199981689453,264300.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,168.00999450683594,169.94000244140625,165.5399932861328,166.1199951171875,189800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,167.3300018310547,168.3699951171875,165.8300018310547,167.05999755859375,177500.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,165.92999267578125,168.16000366210938,165.92999267578125,168.0,156900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,167.55999755859375,170.00999450683594,166.42999267578125,167.2899932861328,126100.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,167.4600067138672,167.4600067138672,165.74000549316406,165.9499969482422,277300.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,166.2899932861328,167.47999572753906,162.39999389648438,163.6300048828125,261700.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,163.6699981689453,165.91000366210938,163.4199981689453,164.00999450683594,148600.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,163.8000030517578,168.10000610351562,163.8000030517578,167.82000732421875,139900.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,174.39999389648438,174.85000610351562,170.8699951171875,173.69000244140625,191600.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,173.5,174.86000061035156,170.30999755859375,172.88999938964844,276000.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,173.27000427246094,175.5500030517578,173.02000427246094,173.55999755859375,115700.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,175.05999755859375,175.30999755859375,173.49000549316406,174.25999450683594,87800.0,,,,,,,,,,
