Date,Open,High,Low,Close,Volume,"('Adj Close', 'VCEL')","('Close', 'VCEL')","('High', 'VCEL')","('Low', 'VCEL')","('Open', 'VCEL')","('Volume', 'VCEL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,35.119998931884766,36.58000183105469,34.45000076293945,34.880001068115234,279100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,34.68000030517578,34.7400016784668,33.25,33.869998931884766,649300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,34.16999816894531,34.7599983215332,33.849998474121094,34.0,3610200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,33.54999923706055,33.790000915527344,32.310001373291016,32.52000045776367,1339000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,32.439998626708984,34.81999969482422,32.310001373291016,34.790000915527344,817900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,35.150001525878906,37.540000915527344,34.36000061035156,37.310001373291016,1125100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,37.20000076293945,37.540000915527344,35.779998779296875,37.33000183105469,694100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,36.619998931884766,37.52999877929688,36.34999847412109,37.38999938964844,756400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,37.90999984741211,38.4900016784668,37.15999984741211,38.2400016784668,1311300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,38.38999938964844,39.27999877929688,37.720001220703125,39.20000076293945,1041300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,38.75,39.060001373291016,37.34999847412109,37.83000183105469,341200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,38.040000915527344,39.2400016784668,37.36000061035156,39.15999984741211,408300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,39.560001373291016,39.72999954223633,38.68999862670898,39.66999816894531,298400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,39.900001525878906,42.27000045776367,39.900001525878906,42.02999877929688,1146900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,42.369998931884766,42.5099983215332,41.0099983215332,42.25,794500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.619998931884766,42.619998931884766,40.77999877929688,40.81999969482422,232200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,43.40999984741211,44.34999847412109,42.220001220703125,42.59999847412109,806900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,42.90999984741211,43.2599983215332,42.09000015258789,42.59999847412109,443300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,43.0099983215332,44.59000015258789,42.41999816894531,44.560001373291016,467300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,43.810001373291016,44.63999938964844,43.810001373291016,44.2599983215332,664700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,43.970001220703125,44.310001373291016,42.619998931884766,42.97999954223633,350300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,43.459999084472656,43.90999984741211,42.59999847412109,43.650001525878906,437400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,43.0099983215332,43.61000061035156,42.4900016784668,42.88999938964844,293300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,42.470001220703125,43.45000076293945,42.18999862670898,43.220001220703125,439700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,43.150001525878906,44.43000030517578,43.11000061035156,44.15999984741211,347900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,44.16999816894531,44.56999969482422,41.58000183105469,44.22999954223633,318500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,44.18999862670898,45.959999084472656,44.0099983215332,45.84999847412109,357300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,46.0099983215332,47.369998931884766,45.77000045776367,46.77999877929688,337600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,46.75,47.45000076293945,45.900001525878906,47.41999816894531,402300.0,,,,,,,,,,
