Date,Open,High,Low,Close,Volume,"('Adj Close', 'RH')","('Close', 'RH')","('High', 'RH')","('Low', 'RH')","('Open', 'RH')","('Volume', 'RH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-25 19:00:00-05:00,273.4599914550781,274.2099914550781,269.0,272.6400146484375,273000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,271.989990234375,273.3399963378906,266.5299987792969,273.2799987792969,439400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,270.1300048828125,271.1600036621094,261.32000732421875,263.1000061035156,500200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,260.8800048828125,265.0400085449219,252.3800048828125,253.47999572753903,551100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,257.0599975585937,261.7699890136719,250.0,258.1700134277344,523700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,252.05999755859372,258.4200134277344,245.42999267578125,256.0299987792969,561300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,250.8699951171875,252.57000732421875,243.72000122070312,251.8300018310547,470500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,251.4199981689453,257.1700134277344,249.22999572753903,254.8600006103516,305100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,256.1300048828125,257.989990234375,249.9900054931641,254.7899932861328,704200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,256.6300048828125,260.70001220703125,253.66000366210935,256.8599853515625,328500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,257.989990234375,264.4200134277344,254.5200042724609,261.1400146484375,370300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,262.1700134277344,280.3099975585937,262.0799865722656,278.7900085449219,732700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,262.75,268.17999267578125,255.13999938964844,264.8500061035156,662700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,269.0,277.3599853515625,265.8399963378906,274.94000244140625,509400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,278.2900085449219,279.760009765625,273.2900085449219,275.45001220703125,435900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,272.1300048828125,272.8599853515625,265.4599914550781,265.5199890136719,310200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,260.5199890136719,263.0899963378906,258.760009765625,262.2699890136719,419000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,260.0,260.5,254.82000732421875,256.0400085449219,755200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,260.510009765625,263.0199890136719,256.3699951171875,259.9700012207031,372000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,258.3099975585937,261.82000732421875,257.5299987792969,258.5599975585937,379400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,259.44000244140625,260.6300048828125,252.77999877929688,254.0399932861328,377800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,256.0,267.8299865722656,256.0,265.7200012207031,465100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,262.6600036621094,266.20001220703125,260.92999267578125,264.3599853515625,286300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,270.0,275.3900146484375,269.0,274.3999938964844,460200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,274.510009765625,280.3999938964844,271.9700012207031,277.6300048828125,393400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,278.5299987792969,280.8500061035156,270.0599975585937,271.1099853515625,327200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,269.04998779296875,271.9599914550781,266.2300109863281,268.239990234375,340700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,272.07000732421875,273.0199890136719,266.0,270.8500061035156,219100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,273.9100036621094,277.8900146484375,271.0199890136719,274.3699951171875,346500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,280.4700012207031,285.4599914550781,275.0,276.9599914550781,513300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,275.2300109863281,282.6400146484375,271.44000244140625,281.82000732421875,453700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,282.0899963378906,288.2099914550781,279.9800109863281,287.2300109863281,464400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,291.70001220703125,311.6000061035156,291.70001220703125,302.8900146484375,1062900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,303.0,303.0,287.44000244140625,291.82000732421875,492500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,288.0199890136719,296.19000244140625,288.0199890136719,290.7300109863281,363200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,290.8299865722656,292.0,279.29998779296875,279.4700012207031,367900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,277.2200012207031,283.5,275.739990234375,278.79998779296875,429600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,276.739990234375,296.1400146484375,275.7900085449219,290.0599975585937,646800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,292.04998779296875,315.8099975585937,292.04998779296875,311.3699951171875,863800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,311.3800048828125,312.04998779296875,296.92999267578125,297.2099914550781,749700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,297.2200012207031,301.2900085449219,282.9100036621094,287.2799987792969,945100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,286.8099975585937,289.57000732421875,275.2900085449219,286.2799987792969,1005400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,290.0,300.9700012207031,289.010009765625,296.989990234375,2415300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,330.5400085449219,354.8599853515625,325.510009765625,348.260009765625,4873900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,349.29998779296875,350.489990234375,333.3099975585937,334.75,1522300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,328.0,328.0,305.8599853515625,310.5799865722656,1534100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,311.8299865722656,311.8299865722656,297.1700134277344,298.3599853515625,1084600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,300.9599914550781,303.739990234375,282.6000061035156,282.7200012207031,1038500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,280.25,283.6499938964844,278.1499938964844,278.29998779296875,971200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,280.5,281.8999938964844,272.3900146484375,276.260009765625,850900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,278.2799987792969,290.8699951171875,275.3099975585937,288.70001220703125,997400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,274.82000732421875,275.9800109863281,258.3299865722656,260.4800109863281,1828200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,263.67999267578125,268.6000061035156,260.8699951171875,267.0899963378906,819500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,263.29998779296875,264.6300048828125,252.4900054931641,255.17999267578125,896300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,258.8699951171875,261.20001220703125,249.6300048828125,251.5200042724609,685700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,248.5,248.77999877929688,239.47999572753903,243.2700042724609,1136600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,246.57000732421875,247.8999938964844,242.41000366210935,243.72999572753903,739900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,245.6499938964844,249.2400054931641,242.0399932861328,245.2899932861328,531700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,244.19000244140625,246.6300048828125,238.27999877929688,240.41000366210935,491200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,243.0,246.69000244140625,237.66000366210935,245.1999969482422,539600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,247.0500030517578,251.94000244140625,244.1000061035156,248.55999755859372,509000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,247.50999450683597,253.07000732421875,244.42999267578125,251.8500061035156,469700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,243.02999877929688,243.83999633789065,236.75,243.3699951171875,787200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,243.7100067138672,252.75,243.7100067138672,248.91000366210935,478500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,251.83999633789065,258.1000061035156,250.7700042724609,255.75999450683597,712200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,252.1100006103516,255.1699981689453,247.0,247.0500030517578,333300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,246.19000244140625,254.22000122070312,239.5,245.0,614700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,249.0,262.6300048828125,245.00999450683597,262.010009765625,693500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,271.8800048828125,281.1700134277344,271.8800048828125,275.04998779296875,936800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,278.0,282.44000244140625,275.4599914550781,280.7799987792969,659900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,281.17999267578125,288.4200134277344,278.04998779296875,278.44000244140625,461700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,273.20001220703125,278.9200134277344,270.4700012207031,278.760009765625,492600.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,279.6400146484375,294.3399963378906,278.6300048828125,294.1400146484375,598400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,295.3099975585937,298.3599853515625,285.3699951171875,290.9700012207031,530800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,294.8699951171875,305.5,290.2099914550781,292.25,738300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,299.4800109863281,304.1199951171875,290.510009765625,290.69000244140625,555100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,300.3800048828125,305.3999938964844,293.6600036621094,296.6600036621094,582900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,294.3500061035156,295.5799865722656,286.4599914550781,286.69000244140625,465000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,285.760009765625,287.0299987792969,277.6400146484375,278.4100036621094,467700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,277.75,284.3299865722656,275.20001220703125,279.92999267578125,486000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,278.010009765625,279.1099853515625,271.3500061035156,274.04998779296875,444900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,279.0,279.5299987792969,253.8999938964844,254.30999755859372,1000800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,255.0,255.83999633789065,244.88999938964844,248.5,1021400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,247.97999572753903,256.4800109863281,244.72999572753903,254.7100067138672,661100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,256.510009765625,258.4800109863281,248.25,250.63999938964844,533200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,246.1999969482422,255.3500061035156,245.02999877929688,252.58999633789065,526600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,256.3699951171875,268.5,256.3699951171875,263.6700134277344,788100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,265.6400146484375,272.32000732421875,259.8500061035156,271.92999267578125,732400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,276.8999938964844,278.4700012207031,273.0799865722656,275.010009765625,586500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,271.20001220703125,276.0,267.3699951171875,269.42999267578125,498100.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,270.17999267578125,282.6499938964844,270.0,282.5799865722656,468100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,279.3299865722656,281.75,272.19000244140625,279.25,539200.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,272.1499938964844,275.1700134277344,266.8999938964844,268.510009765625,611300.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,267.2900085449219,274.2099914550781,264.3500061035156,273.9200134277344,618000.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,272.8399963378906,278.7799987792969,267.2300109863281,278.6099853515625,580600.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,292.7699890136719,301.17999267578125,284.1499938964844,285.5400085449219,783000.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,286.3299865722656,290.1000061035156,276.0,277.04998779296875,1436500.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,233.0,242.57000732421875,225.0,229.72999572753903,3994400.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,227.00999450683597,233.9199981689453,224.0,231.47999572753903,1579200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,230.3500061035156,231.8699951171875,220.25,220.50999450683597,1422600.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,218.0,221.63999938964844,212.5,217.8300018310547,1242700.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,217.1000061035156,221.33999633789065,214.3500061035156,215.97000122070312,979000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,218.1300048828125,230.6999969482422,217.42999267578125,223.27999877929688,1124400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,223.27999877929688,223.9499969482422,212.42999267578125,214.9199981689453,992900.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,214.82000732421875,221.8800048828125,214.2700042724609,219.19000244140625,592100.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,234.0200042724609,240.97999572753903,228.50999450683597,239.3000030517578,1743900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,242.42999267578125,248.6100006103516,238.1699981689453,244.44000244140625,1174700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,244.5,244.5,234.3800048828125,238.6699981689453,622700.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,241.63999938964844,250.0,239.80999755859372,249.5,644200.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,248.8999938964844,248.8999938964844,240.3999938964844,240.72000122070312,320100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,241.8600006103516,246.47999572753903,238.0200042724609,238.0200042724609,498100.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,239.75,247.75,239.75,242.0,644100.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,242.30999755859372,243.92999267578125,233.13999938964844,237.88999938964844,611600.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,241.0,246.5200042724609,238.5800018310547,245.3000030517578,326100.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,258.1099853515625,268.8299865722656,255.3999938964844,266.9200134277344,1063100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,267.3999938964844,282.6300048828125,267.3999938964844,274.6199951171875,901300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,274.0,279.989990234375,268.010009765625,276.2099914550781,587400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,280.1400146484375,295.760009765625,277.5599975585937,294.260009765625,780900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,288.6000061035156,294.8999938964844,285.9100036621094,286.1499938964844,652700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,285.3099975585937,294.5799865722656,270.010009765625,273.760009765625,652300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,272.6300048828125,278.9100036621094,270.5,272.8399963378906,358900.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,272.5199890136719,273.6499938964844,255.3300018310547,257.69000244140625,839000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,257.1199951171875,260.2300109863281,253.3300018310547,259.739990234375,466900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,258.3699951171875,263.5799865722656,252.82000732421875,253.4900054931641,520400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,252.3300018310547,268.4599914550781,247.1100006103516,260.6499938964844,877600.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,266.3099975585937,281.8399963378906,265.739990234375,280.9700012207031,889100.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,281.3599853515625,291.4200134277344,278.739990234375,289.7900085449219,620000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,290.75,292.7200012207031,279.6000061035156,285.1499938964844,578200.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,286.44000244140625,299.260009765625,282.5299987792969,290.0799865722656,572400.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,286.07000732421875,286.07000732421875,270.5799865722656,275.7900085449219,714000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,259.2200012207031,264.8999938964844,253.0,257.5899963378906,736700.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,233.3999938964844,254.07000732421875,233.3999938964844,247.3600006103516,925900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,248.63999938964844,255.47999572753903,241.16000366210935,253.52999877929688,621700.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,259.8099975585937,265.9200134277344,247.5500030517578,247.67999267578125,439700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,242.50999450683597,256.6199951171875,241.1300048828125,255.9900054931641,843300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,257.8599853515625,258.0,251.50999450683597,251.63999938964844,413000.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,252.5399932861328,252.5399932861328,243.0,245.4499969482422,364900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,247.25999450683597,261.8900146484375,245.0,260.2200012207031,699100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,264.2300109863281,264.4599914550781,252.1999969482422,256.1700134277344,471900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,268.239990234375,279.1000061035156,265.5,269.2699890136719,884400.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,266.9599914550781,272.8599853515625,263.1300048828125,268.1300048828125,455400.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,268.7799987792969,273.6400146484375,267.6400146484375,270.5,313600.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,269.0,269.0799865722656,260.2900085449219,260.8900146484375,365600.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,265.82000732421875,273.6499938964844,264.17999267578125,273.6400146484375,562800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,268.95001220703125,269.489990234375,261.3699951171875,262.8699951171875,568500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,266.7699890136719,285.0,265.0,283.1600036621094,1063900.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,285.739990234375,285.739990234375,277.489990234375,280.29998779296875,530700.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,276.3900146484375,276.8399963378906,266.010009765625,274.260009765625,599500.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,272.44000244140625,273.1600036621094,263.1499938964844,267.1600036621094,527300.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,270.82000732421875,271.489990234375,255.0800018310547,255.3600006103516,415600.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,256.0299987792969,259.70001220703125,250.75999450683597,253.6999969482422,454300.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,249.92999267578125,253.1000061035156,244.17999267578125,251.67999267578125,773000.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,251.57000732421875,253.6000061035156,240.2700042724609,245.6300048828125,615400.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,245.4199981689453,257.2300109863281,242.5500030517578,249.8300018310547,753400.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,246.7400054931641,263.0199890136719,246.7400054931641,248.08999633789065,857300.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,247.8999938964844,250.94000244140625,241.2400054931641,241.4600067138672,676000.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,243.6499938964844,245.0,237.13999938964844,244.08999633789065,668800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,244.08999633789065,248.63999938964844,240.00999450683597,247.0200042724609,662800.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,247.1499938964844,258.5299987792969,242.42999267578125,256.489990234375,2171600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,304.3299865722656,322.5,301.6000061035156,321.8699951171875,4554000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,328.8599853515625,342.19000244140625,328.0,329.8699951171875,2114900.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,337.010009765625,338.0,329.5,330.75,857300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,334.1300048828125,346.8599853515625,325.0199890136719,334.67999267578125,1422300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,343.0,349.8099975585937,339.5599975585937,348.92999267578125,993800.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,344.29998779296875,349.70001220703125,339.0299987792969,344.2799987792969,956500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,344.29998779296875,349.2200012207031,341.1400146484375,345.5400085449219,513500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,348.5199890136719,350.2900085449219,343.2200012207031,344.6000061035156,378500.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,344.32000732421875,346.989990234375,333.4800109863281,336.2900085449219,622200.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,342.57000732421875,345.8800048828125,335.8800048828125,339.69000244140625,485600.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,343.2699890136719,346.9599914550781,337.4700012207031,339.5,486400.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,339.989990234375,340.57000732421875,332.2699890136719,334.42999267578125,461600.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,332.54998779296875,335.4800109863281,323.70001220703125,333.7099914550781,606100.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,330.8800048828125,339.17999267578125,329.739990234375,334.4200134277344,468500.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,330.54998779296875,335.0,328.989990234375,334.07000732421875,294200.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,341.1700134277344,343.9700012207031,332.1000061035156,332.8399963378906,495500.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,329.17999267578125,332.2300109863281,320.3999938964844,327.20001220703125,631000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,325.739990234375,327.8099975585937,320.1199951171875,322.0799865722656,361800.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,324.2900085449219,325.0,309.54998779296875,315.82000732421875,742700.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,312.2099914550781,322.07000732421875,308.1499938964844,318.1600036621094,624000.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,315.260009765625,334.3399963378906,315.260009765625,330.07000732421875,893800.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,327.7699890136719,331.2799987792969,324.4700012207031,331.17999267578125,380700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,328.75,338.25,327.5899963378906,335.32000732421875,605600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,337.9599914550781,356.010009765625,337.9599914550781,351.92999267578125,771000.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,352.0299987792969,352.32000732421875,345.5199890136719,348.1000061035156,594900.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,351.1300048828125,358.7900085449219,348.7799987792969,354.5199890136719,528200.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,364.5,367.0,345.5599975585937,346.8699951171875,923500.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,345.6300048828125,345.6300048828125,332.0199890136719,337.010009765625,582200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,334.45001220703125,337.9100036621094,325.0199890136719,325.9200134277344,564100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,327.82000732421875,330.0,321.94000244140625,327.45001220703125,358000.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,329.5799865722656,331.1099853515625,324.20001220703125,325.69000244140625,404900.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,330.5199890136719,333.0,324.1400146484375,324.32000732421875,397400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,318.2200012207031,320.7200012207031,311.5199890136719,311.8999938964844,697000.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,311.5299987792969,329.1499938964844,309.82000732421875,321.5199890136719,863400.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,318.8399963378906,321.3999938964844,313.82000732421875,318.04998779296875,423600.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,318.7900085449219,324.760009765625,313.5899963378906,322.7699890136719,612300.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,321.67999267578125,330.989990234375,321.1600036621094,329.5400085449219,684200.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,326.2200012207031,333.0,320.42999267578125,332.2300109863281,507000.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,315.32000732421875,323.7699890136719,301.0,323.6199951171875,1323900.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,322.989990234375,340.7900085449219,321.0,333.1499938964844,812800.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,336.4800109863281,338.82000732421875,324.04998779296875,333.1300048828125,574100.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,336.07000732421875,338.0,328.42999267578125,329.94000244140625,442000.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,328.1600036621094,336.1099853515625,327.1300048828125,333.42999267578125,465500.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,328.6000061035156,333.3299865722656,322.6000061035156,326.54998779296875,607900.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,327.32000732421875,329.1499938964844,321.5,322.8299865722656,413800.0,,,,,,,,,,
