Date,Open,High,Low,Close,Volume,"('Adj Close', 'CIEN')","('Close', 'CIEN')","('High', 'CIEN')","('Low', 'CIEN')","('Open', 'CIEN')","('Volume', 'CIEN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,44.52999877929688,45.27000045776367,44.220001220703125,45.13999938964844,1525900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,44.790000915527344,45.02999877929688,44.40999984741211,44.58000183105469,1225600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,44.36000061035156,45.7400016784668,44.290000915527344,45.59000015258789,1964600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,45.40999984741211,46.56999969482422,45.220001220703125,46.43000030517578,1737700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,46.27000045776367,47.72999954223633,46.040000915527344,47.38999938964844,1644300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,47.900001525878906,48.150001525878906,47.09000015258789,47.900001525878906,1916100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,48.119998931884766,48.72999954223633,47.790000915527344,48.5,1645100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,48.65999984741211,48.97999954223633,47.7599983215332,48.380001068115234,1121700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,49.900001525878906,50.65999984741211,49.400001525878906,49.720001220703125,2501600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,49.720001220703125,51.0,49.54999923706055,50.58000183105469,2570300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,50.13999938964844,50.77000045776367,49.86000061035156,50.68999862670898,1963500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,51.0,51.59999847412109,50.34999847412109,51.33000183105469,1595600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,51.5,52.56999969482422,51.40999984741211,52.5099983215332,1833100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,52.790000915527344,52.93000030517578,51.79999923706055,51.90999984741211,1355700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,51.45000076293945,51.63999938964844,50.63999938964844,50.66999816894531,1677200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,51.0,51.47999954223633,50.630001068115234,51.43000030517578,1677000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,52.0,52.43999862670898,51.34000015258789,51.68999862670898,1110400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,51.86000061035156,52.08000183105469,51.310001373291016,51.41999816894531,823300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,51.27999877929688,52.84999847412109,51.27999877929688,52.77000045776367,1260400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,52.43999862670898,53.08000183105469,52.20000076293945,52.880001068115234,1594800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,52.47999954223633,53.84000015258789,52.369998931884766,53.0,2020800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,53.93999862670898,54.79999923706055,53.59999847412109,54.09000015258789,1790500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,54.43999862670898,54.7599983215332,53.810001373291016,54.619998931884766,1471000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,54.540000915527344,55.43999862670898,54.40999984741211,54.77000045776367,2344700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,55.29999923706055,56.27000045776367,54.63999938964844,54.90999984741211,2736600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,55.06999969482422,55.84999847412109,54.27000045776367,55.790000915527344,1282900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,55.20000076293945,56.310001373291016,54.34999847412109,55.47999954223633,1743900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,55.5,57.16999816894531,55.470001220703125,56.7400016784668,1940800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,56.86000061035156,57.72999954223633,56.86000061035156,56.880001068115234,1412900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,55.09999847412109,55.79999923706055,54.18999862670898,54.68000030517578,1828900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,55.18999862670898,57.54999923706055,54.709999084472656,57.380001068115234,2086900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,56.68999862670898,57.220001220703125,56.369998931884766,57.04999923706055,1484300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,57.04999923706055,57.04999923706055,55.88999938964844,55.90999984741211,1714800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,55.459999084472656,55.70000076293945,54.41999816894531,54.45000076293945,1720700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,54.04999923706055,54.4900016784668,53.16999816894531,54.45000076293945,1647800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,55.5099983215332,56.34999847412109,54.88999938964844,56.31999969482422,2054000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,56.290000915527344,56.290000915527344,54.81999969482422,55.33000183105469,1924000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,55.369998931884766,56.16999816894531,54.65999984741211,56.15999984741211,2069900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,56.36000061035156,56.5,55.34999847412109,56.13999938964844,1124200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,55.790000915527344,56.83000183105469,55.52000045776367,56.619998931884766,1529700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,57.09000015258789,57.25,56.29999923706055,56.97999954223633,2619100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,57.13999938964844,61.0099983215332,57.0,60.84000015258789,3758200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,62.0,63.2400016784668,62.0,62.47999954223633,3977300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,62.209999084472656,62.40999984741211,60.790000915527344,61.11000061035156,2366300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,61.52999877929688,63.09000015258789,61.27000045776367,61.959999084472656,4069100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,53.75,55.13999938964844,51.25,52.84000015258789,13566200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,53.02999877929688,54.86000061035156,52.75,54.27999877929688,3412600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,54.02999877929688,54.13999938964844,51.470001220703125,51.540000915527344,3007600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,51.7599983215332,52.77999877929688,51.209999084472656,51.5099983215332,2870500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,51.470001220703125,51.84999847412109,50.90999984741211,51.560001373291016,2765600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,51.29999923706055,51.540000915527344,50.040000915527344,50.22999954223633,1881600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,50.18999862670898,50.52999877929688,49.18000030517578,50.02000045776367,4335600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,50.02000045776367,50.13999938964844,49.45000076293945,49.5,1858100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,49.06999969482422,50.220001220703125,49.040000915527344,49.7400016784668,1409000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,49.7400016784668,50.619998931884766,49.540000915527344,50.220001220703125,1354700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,50.81999969482422,51.34000015258789,50.2599983215332,50.68999862670898,1397000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,50.33000183105469,51.04999923706055,49.709999084472656,50.93000030517578,1849600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,50.720001220703125,51.66999816894531,49.77000045776367,49.810001373291016,1402000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,50.02999877929688,50.369998931884766,49.5,49.52000045776367,1392100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,49.93999862670898,50.560001373291016,49.7400016784668,50.4900016784668,1296900.0,,,,,,,,,,
