Date,Open,High,Low,Close,Volume,"('Adj Close', 'ONTO')","('Close', 'ONTO')","('High', 'ONTO')","('Low', 'ONTO')","('Open', 'ONTO')","('Volume', 'ONTO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-05 19:00:00-05:00,190.75999450683597,193.1000061035156,187.7400054931641,190.3000030517578,363800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,192.0,198.97000122070312,190.50999450683597,196.6100006103516,269600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,196.5,199.1699981689453,185.1300048828125,185.19000244140625,358600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,182.6199951171875,182.6199951171875,174.2050018310547,180.4900054931641,441600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,181.1300048828125,182.94500732421875,178.1699981689453,182.8600006103516,342600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,180.75,183.22000122070312,175.5399932861328,177.02999877929688,330300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,176.14999389648438,178.27999877929688,173.39999389648438,175.00999450683594,416700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,173.9600067138672,178.3000030517578,172.83999633789062,175.42999267578125,847100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,177.75999450683594,180.6199951171875,173.4600067138672,175.74000549316406,418400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,173.1999969482422,176.4199981689453,170.0500030517578,175.64999389648438,315700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,176.02000427246094,178.66000366210938,172.1999969482422,178.47999572753906,309900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,184.6699981689453,187.5,182.88999938964844,183.00999450683597,363800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,181.38999938964844,184.6999969482422,179.67999267578125,183.44000244140625,251500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,182.1000061035156,186.8999938964844,182.1000061035156,184.3999938964844,335300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,184.9900054931641,186.0,180.3000030517578,180.47999572753903,258500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,181.58999633789065,181.58999633789065,176.02999877929688,180.4900054931641,254300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,178.4499969482422,182.75999450683597,178.0,181.0800018310547,373900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,181.2100067138672,187.0,180.38999938964844,185.3000030517578,301600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,182.22000122070312,185.4600067138672,180.2400054931641,184.97000122070312,441400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,179.77999877929688,189.92999267578125,179.22000122070312,189.72000122070312,385200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,193.1100006103516,193.5500030517578,183.50999450683597,184.6300048828125,597500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,185.5800018310547,190.27999877929688,184.6199951171875,188.58999633789065,320600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,190.30999755859372,192.3699951171875,188.4550018310547,189.8800048828125,262300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,192.3699951171875,192.3699951171875,185.2100067138672,187.8000030517578,350000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,183.6699981689453,187.9149932861328,180.69700622558597,184.3300018310547,335000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,185.1000061035156,191.6199951171875,183.67999267578125,191.3500061035156,250700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,186.5800018310547,188.9499969482422,182.1999969482422,184.1199951171875,346900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,186.0,189.5800018310547,181.47999572753903,183.07000732421875,246900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,184.1300048828125,190.5200042724609,182.91000366210935,189.72000122070312,400700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,188.30999755859372,188.59500122070312,180.75,181.94000244140625,491700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,179.7899932861328,182.8300018310547,176.1649932861328,177.6300048828125,692700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,177.11000061035156,177.6199951171875,166.64999389648438,169.38999938964844,606600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,170.14999389648438,170.9199981689453,167.41000366210938,170.77000427246094,505600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,172.63999938964844,177.86000061035156,171.17799377441406,176.10000610351562,343900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,180.1199951171875,180.6150054931641,174.47000122070312,176.75999450683594,291100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,175.55999755859375,182.42999267578125,173.36599731445312,182.3300018310547,572500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,183.6499938964844,191.0399932861328,180.9600067138672,189.7700042724609,398900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,189.1499938964844,191.1000061035156,187.6699981689453,190.22000122070312,372500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,189.0,192.58999633789065,185.3500061035156,185.4900054931641,760400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,184.0,191.33999633789065,179.25,185.22999572753903,619200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,188.1300048828125,195.7700042724609,186.5050048828125,195.7100067138672,644300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,200.0,204.38999938964844,197.2700042724609,200.8000030517578,636700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,202.4199981689453,210.11199951171875,202.30999755859372,208.6499938964844,470800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,208.13999938964844,213.47000122070312,207.9900054931641,211.1300048828125,740300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,207.7899932861328,209.2749938964844,204.4850006103516,206.1499938964844,380000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,207.92999267578125,212.41000366210935,207.83999633789065,208.4199981689453,676900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,227.16000366210935,233.83999633789065,215.17999267578125,224.3500061035156,999100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,224.5,227.8699951171875,219.85499572753903,221.6199951171875,548200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,221.50999450683597,229.3500061035156,219.3999938964844,228.3000030517578,449400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,230.72000122070312,234.7100067138672,228.3600006103516,233.6300048828125,469400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,233.0200042724609,235.4160003662109,223.25,223.97000122070312,507000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,225.6300048828125,227.49400329589844,220.6999969482422,223.5,436500.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,224.1300048828125,231.6999969482422,224.1300048828125,227.6999969482422,417800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,226.6999969482422,231.2949981689453,224.3699951171875,230.5800018310547,241400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,232.4900054931641,233.32000732421875,227.25,228.8699951171875,395000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,235.83999633789065,238.1300048828125,225.30999755859372,227.5200042724609,420700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,229.00999450683597,235.6999969482422,227.6100006103516,233.13999938964844,261700.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,235.50999450683597,235.50999450683597,226.9550018310547,229.94000244140625,496700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,225.75,230.5,222.5399932861328,226.67999267578125,439300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,226.5200042724609,226.6649932861328,220.72000122070312,222.5800018310547,437400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,221.6000061035156,222.8600006103516,209.5800018310547,216.6999969482422,718700.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,220.4600067138672,220.4600067138672,208.58999633789065,215.5,493700.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,212.77999877929688,215.2100067138672,206.44000244140625,208.97999572753903,422300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,214.33999633789065,225.0,213.1699981689453,221.97999572753903,492200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,221.2100067138672,224.7700042724609,215.0,217.07000732421875,387500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,217.1699981689453,221.5399932861328,214.9900054931641,217.1999969482422,414500.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,213.3999938964844,221.0,212.66000366210935,218.27999877929688,403600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,217.44000244140625,218.50999450683597,213.05999755859372,218.3600006103516,341400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,223.5800018310547,232.0200042724609,221.7700042724609,224.75999450683597,400100.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,225.0,226.25999450683597,221.22000122070312,223.5800018310547,314800.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,218.97999572753903,222.17999267578125,216.44000244140625,219.4499969482422,339300.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,220.00999450683597,223.1999969482422,216.31500244140625,222.63999938964844,420500.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,222.6300048828125,233.0449981689453,220.66000366210935,229.3500061035156,730500.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,230.27999877929688,230.9900054931641,219.1999969482422,221.7899932861328,584700.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,219.1999969482422,219.75,207.6000061035156,216.3999938964844,938600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,214.94000244140625,217.4499969482422,212.13499450683597,213.3999938964844,631900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,215.4499969482422,219.4199981689453,211.6000061035156,219.17999267578125,494300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,218.3000030517578,221.9600067138672,213.05999755859372,215.55999755859372,509700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,216.5399932861328,222.32000732421875,216.1300048828125,220.0,601900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,223.63999938964844,227.9900054931641,218.7899932861328,219.55999755859372,6383500.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,220.44000244140625,221.47000122070312,211.69000244140625,218.9900054931641,788500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,217.3600006103516,225.375,217.3600006103516,223.9499969482422,977500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,224.8000030517578,229.5850067138672,223.5500030517578,227.77999877929688,324500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,228.22000122070312,228.8699951171875,224.27999877929688,228.38999938964844,494600.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,229.72000122070312,235.0,229.5500030517578,232.4199981689453,791000.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,233.3000030517578,238.1499938964844,232.16000366210935,234.44000244140625,570300.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,235.5200042724609,238.5500030517578,232.2899932861328,236.66000366210935,516500.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,237.3699951171875,237.3699951171875,225.4900054931641,225.5,681400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,225.82000732421875,234.00999450683597,222.6499938964844,229.27999877929688,544600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,231.77999877929688,232.38999938964844,226.5,229.1699981689453,686800.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,232.1199951171875,238.92999267578125,229.77999877929688,238.0399932861328,793000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,227.02999877929688,229.75999450683597,206.94000244140625,207.0500030517578,1150900.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,210.8999938964844,211.00999450683597,196.75999450683597,203.33999633789065,969900.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,203.52999877929688,204.60499572753903,196.5,197.00999450683597,483000.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,201.1999969482422,209.0200042724609,200.9199981689453,208.5800018310547,395300.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,206.6100006103516,213.4499969482422,206.6100006103516,211.91000366210935,458300.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,208.08999633789065,210.52999877929688,197.0399932861328,197.92999267578125,578800.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,196.3699951171875,198.91000366210935,186.02999877929688,189.13999938964844,1034400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,194.97999572753903,195.42999267578125,187.4199981689453,188.8000030517578,632800.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,191.25999450683597,199.07000732421875,188.1300048828125,189.0800018310547,807900.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,189.7700042724609,190.5,176.2100067138672,177.88999938964844,815800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,188.57000732421875,191.30999755859372,183.41000366210935,191.3000030517578,1136900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,186.41000366210935,190.72999572753903,169.88999938964844,173.6699981689453,791200.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,165.1199951171875,167.94400024414062,157.2100067138672,158.4499969482422,1280300.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,146.0,166.5749969482422,145.14500427246094,166.27999877929688,1375300.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,167.60000610351562,171.0800018310547,164.36000061035156,168.49000549316406,803000.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,173.63999938964844,175.91000366210938,163.44000244140625,164.0,605700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,170.52000427246094,178.44000244140625,166.8249969482422,177.80999755859375,930200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,190.0,201.91000366210935,190.0,192.94000244140625,1295400.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,192.07000732421875,194.97999572753903,187.72000122070312,192.3300018310547,789600.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,195.1999969482422,199.8000030517578,193.6000061035156,199.7899932861328,570100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,201.47999572753903,203.8300018310547,196.22999572753903,199.1100006103516,444600.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,205.05999755859372,211.2700042724609,203.7209930419922,210.8800048828125,379800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,207.55999755859372,211.0200042724609,206.5500030517578,209.13999938964844,279700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,214.75,218.41000366210935,207.3500061035156,213.97000122070312,353900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,213.97000122070312,215.67999267578125,209.5,210.0500030517578,287000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,211.0200042724609,215.83999633789065,209.2700042724609,215.75,410500.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,215.7700042724609,217.9900054931641,207.7749938964844,208.07000732421875,276900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,211.08999633789065,214.38999938964844,206.97999572753903,212.9600067138672,338300.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,212.63999938964844,213.42999267578125,207.8999938964844,208.4199981689453,464400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,206.5200042724609,211.47000122070312,203.38999938964844,210.3300018310547,256100.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,208.0,211.0200042724609,202.77999877929688,206.7899932861328,423400.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,209.4600067138672,215.92999267578125,208.2949981689453,209.05999755859372,234800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,213.8500061035156,214.8999938964844,210.16000366210935,213.22000122070312,456500.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,207.2400054931641,208.7400054931641,185.0200042724609,186.7700042724609,559800.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,184.30999755859372,191.4199981689453,181.63999938964844,187.8800048828125,487100.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,184.4600067138672,189.77999877929688,184.41000366210935,187.66000366210935,375900.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,185.7400054931641,185.7400054931641,175.8300018310547,177.3000030517578,457200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,180.10000610351562,182.6499938964844,176.6300048828125,180.6300048828125,993400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,180.41000366210935,183.0500030517578,179.1300048828125,182.52999877929688,383700.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,184.1999969482422,194.8500061035156,183.1000061035156,194.3600006103516,465100.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,192.8500061035156,195.57000732421875,187.91000366210935,192.97000122070312,486800.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,195.66000366210935,199.58999633789065,195.66000366210935,197.82000732421875,254000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,194.2100067138672,195.07000732421875,189.22000122070312,189.4600067138672,524800.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,193.1100006103516,194.4499969482422,189.90499877929688,192.0500030517578,455600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,193.32000732421875,194.7700042724609,187.4600067138672,187.7700042724609,511100.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,197.27999877929688,205.00999450683597,194.9199981689453,203.0800018310547,609200.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,201.4499969482422,202.0500030517578,196.33999633789065,199.91000366210935,3237900.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,200.3300018310547,210.16000366210935,198.4900054931641,200.5200042724609,628700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,202.3699951171875,203.0399932861328,197.3600006103516,199.33999633789065,383500.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,201.1000061035156,205.46499633789065,201.1000061035156,203.50999450683597,398500.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,222.56500244140625,226.7400054931641,213.7899932861328,222.6699981689453,1012900.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,220.94000244140625,222.6999969482422,212.25,215.3699951171875,641700.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,211.9900054931641,213.75999450683597,204.2550048828125,207.55999755859372,686800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,210.42999267578125,210.42999267578125,198.6000061035156,200.57000732421875,675900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,201.1199951171875,211.8650054931641,200.47000122070312,209.58999633789065,529400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,206.44000244140625,212.9499969482422,204.57899475097656,206.5500030517578,515100.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,212.33999633789065,213.6000061035156,207.3800048828125,209.0500030517578,381600.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,206.6999969482422,209.97999572753903,204.4499969482422,206.72000122070312,299000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,208.3300018310547,210.92999267578125,205.9199981689453,208.8300018310547,470300.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,207.8999938964844,211.7100067138672,205.3800048828125,211.25,351600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,206.8699951171875,208.5,204.75999450683597,208.3800048828125,357400.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,207.2400054931641,219.6100006103516,207.1000061035156,217.7899932861328,570900.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,219.7400054931641,226.72900390625,219.0399932861328,224.94000244140625,542600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,223.5200042724609,225.0,200.63999938964844,204.27999877929688,1570900.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,211.75999450683597,213.7400054931641,203.05999755859372,204.6100006103516,961900.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,210.55999755859372,214.75999450683597,207.5200042724609,209.6699981689453,1019300.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,212.3000030517578,217.77999877929688,209.5,209.58999633789065,681700.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,208.6300048828125,211.00999450683597,205.68499755859372,209.0500030517578,841000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,206.2400054931641,208.30499267578125,205.3500061035156,205.8600006103516,525700.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,204.02999877929688,204.44000244140625,197.1199951171875,201.27999877929688,803100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,204.0399932861328,205.57000732421875,202.08999633789065,202.8800048828125,461500.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,204.17999267578125,208.3000030517578,203.6999969482422,204.38999938964844,451900.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,205.1499938964844,207.1199951171875,202.0399932861328,202.2400054931641,423100.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,201.42999267578125,214.94000244140625,201.0,213.69000244140625,679500.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,208.83999633789065,212.22000122070312,206.3500061035156,207.41000366210935,546200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,205.3600006103516,205.3600006103516,194.6499938964844,198.3300018310547,954100.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,187.52999877929688,193.05999755859372,174.50999450683594,176.10000610351562,1839400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,174.55999755859375,182.3000030517578,172.7100067138672,172.9499969482422,1329000.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,174.64999389648438,176.7899932861328,171.51499938964844,173.72000122070312,724300.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,178.02000427246094,179.99000549316406,173.4600067138672,178.5800018310547,1391900.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,181.44000244140625,181.74099731445312,175.00999450683594,176.2899932861328,974000.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,174.97999572753906,176.07000732421875,170.42999267578125,176.0399932861328,1216400.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,176.5399932861328,176.5399932861328,171.1999969482422,174.6300048828125,727900.0,,,,,,,,,,
