Date,Open,High,Low,Close,Volume,"('Adj Close', 'KROS')","('Close', 'KROS')","('High', 'KROS')","('Low', 'KROS')","('Open', 'KROS')","('Volume', 'KROS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.0099983215332,44.38399887084961,39.0,43.130001068115234,520500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,42.93999862670898,43.97999954223633,40.880001068115234,41.2599983215332,335700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,45.290000915527344,49.57500076293945,44.90499877929688,48.880001068115234,1889300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,48.38999938964844,49.165000915527344,45.880001068115234,48.18999862670898,722200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,47.68999862670898,51.400001525878906,46.073001861572266,51.22999954223633,729000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,51.09999847412109,52.86000061035156,50.7400016784668,51.4900016784668,928100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,51.52000045776367,53.02999877929688,49.56999969482422,50.2400016784668,655500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,49.36000061035156,51.77000045776367,48.81999969482422,51.400001525878906,618300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,51.790000915527344,53.40999984741211,51.33000183105469,52.15999984741211,338900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,51.5099983215332,53.880001068115234,50.84000015258789,53.16999816894531,502500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,52.04999923706055,53.79999923706055,48.810001373291016,52.869998931884766,319000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,53.0,53.0,48.459999084472656,51.86000061035156,260900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,52.31999969482422,53.720001220703125,51.19499969482422,52.95000076293945,282600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,53.06999969482422,55.0,52.1349983215332,54.77999877929688,583700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,55.040000915527344,56.38999938964844,53.540000915527344,55.709999084472656,363200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,56.27999877929688,58.220001220703125,55.52999877929688,56.459999084472656,648000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,58.380001068115234,58.619998931884766,55.09999847412109,56.290000915527344,268000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,56.810001373291016,58.09999847412109,55.84000015258789,57.2599983215332,214600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,57.380001068115234,58.5,56.400001525878906,58.34999847412109,388000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,57.93999862670898,58.040000915527344,54.95000076293945,56.34000015258789,446500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,56.29999923706055,57.97999954223633,55.220001220703125,55.36000061035156,463300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,56.130001068115234,58.0,55.369998931884766,57.220001220703125,422700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,56.34000015258789,57.05500030517578,52.150001525878906,53.02000045776367,452200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,52.65999984741211,53.880001068115234,52.02000045776367,53.59000015258789,575000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,53.70000076293945,54.48500061035156,51.56999969482422,52.27000045776367,678700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,52.09999847412109,52.994998931884766,50.900001525878906,51.40999984741211,412000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,51.540000915527344,57.2400016784668,50.09999847412109,51.29999923706055,323100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,51.630001068115234,54.310001373291016,51.630001068115234,53.59000015258789,329700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,53.5,57.40999984741211,53.5,57.34999847412109,581100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,55.54999923706055,57.16999816894531,54.209999084472656,56.18000030517578,313500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,57.0,59.34000015258789,55.470001220703125,59.09999847412109,413600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,59.459999084472656,60.93600082397461,58.27000045776367,58.869998931884766,263500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,58.72999954223633,61.09000015258789,56.22200012207031,59.4900016784668,216900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,59.18999862670898,61.310001373291016,59.18999862670898,60.77000045776367,384900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,61.380001068115234,62.369998931884766,59.41999816894531,59.720001220703125,285700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,59.560001373291016,62.61000061035156,59.130001068115234,60.9900016784668,231100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,60.95000076293945,64.7249984741211,60.09999847412109,63.61000061035156,582700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,63.40999984741211,66.9800033569336,63.40999984741211,66.08000183105469,402000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,66.98999786376953,70.66999816894531,66.83499908447266,70.0,531000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,69.70999908447266,70.69499969482422,67.62999725341797,68.06999969482422,277900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,72.04000091552734,73.0,66.55999755859375,67.5,459500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,67.7300033569336,71.0,67.7300033569336,68.8499984741211,347800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,70.0,70.0,67.4749984741211,69.01000213623047,230200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,66.68000030517578,69.36000061035156,64.41999816894531,66.83999633789062,469300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,67.33999633789062,68.0,64.94999694824219,65.94000244140625,593300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,66.68000030517578,70.16000366210938,66.41000366210938,69.72000122070312,454300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,69.68000030517578,71.29000091552734,69.13999938964844,70.4800033569336,403100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,69.9000015258789,70.57499694824219,65.74500274658203,66.30999755859375,335400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,66.36000061035156,69.68499755859375,65.77999877929688,67.55000305175781,335100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,67.68000030517578,69.62999725341797,66.79499816894531,67.66000366210938,252100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,67.0199966430664,67.25,63.63999938964844,64.83000183105469,310600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,64.23999786376953,68.30000305175781,64.23999786376953,67.3499984741211,1683200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,66.93000030517578,67.12000274658203,63.619998931884766,63.86000061035156,389800.0,,,,,,,,,,
