Date,Open,High,Low,Close,Volume,"('Adj Close', 'KRC')","('Close', 'KRC')","('High', 'KRC')","('Low', 'KRC')","('Open', 'KRC')","('Volume', 'KRC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.900001525878906,41.22999954223633,39.86000061035156,40.72999954223633,623900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,39.810001373291016,39.810001373291016,38.54999923706055,38.709999084472656,991600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,38.59999847412109,39.56999969482422,38.290000915527344,39.38999938964844,762500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,38.81999969482422,40.540000915527344,38.59000015258789,40.2599983215332,2114800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,40.20000076293945,41.22999954223633,40.08000183105469,41.02999877929688,1209000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.540000915527344,41.36000061035156,40.22999954223633,41.150001525878906,1325700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,41.25,42.20000076293945,41.22999954223633,41.540000915527344,1304700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,41.290000915527344,41.7400016784668,40.290000915527344,40.5,1710500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,41.27999877929688,41.540000915527344,40.20000076293945,40.40999984741211,1468300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,39.880001068115234,40.13999938964844,39.27999877929688,39.58000183105469,1003100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,38.58000183105469,39.0,37.54999923706055,38.27999877929688,1130000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,38.369998931884766,38.470001220703125,37.38999938964844,37.56999969482422,955100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,37.83000183105469,38.9900016784668,37.27999877929688,38.90999984741211,1141600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,39.20000076293945,39.5099983215332,38.91999816894531,39.36000061035156,1126700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,39.79999923706055,40.09999847412109,38.68999862670898,38.93999862670898,814400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,39.86000061035156,39.86000061035156,38.369998931884766,38.65999984741211,872000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,39.43999862670898,39.72999954223633,38.68999862670898,38.90999984741211,1077700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,39.09999847412109,39.40999984741211,38.75,38.93000030517578,741300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,38.93000030517578,39.619998931884766,38.630001068115234,39.47999954223633,738400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,39.09000015258789,39.209999084472656,37.86000061035156,38.0,997300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,37.81999969482422,38.0,35.59000015258789,35.7599983215332,2166900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,35.81999969482422,35.81999969482422,33.72999954223633,35.20000076293945,3242400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,34.4900016784668,35.22999954223633,33.93000030517578,34.880001068115234,1944700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,34.130001068115234,34.810001373291016,33.880001068115234,34.41999816894531,1324800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,33.560001373291016,34.279998779296875,32.970001220703125,33.939998626708984,2408600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,34.0099983215332,34.68000030517578,33.150001525878906,34.310001373291016,1580100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,34.209999084472656,35.16999816894531,34.16999816894531,34.970001220703125,960700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,34.93000030517578,35.27000045776367,34.36000061035156,34.720001220703125,1087800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,35.029998779296875,36.130001068115234,35.02000045776367,35.66999816894531,1022900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,33.86000061035156,34.599998474121094,32.689998626708984,33.279998779296875,1420700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,33.880001068115234,34.25,33.540000915527344,33.959999084472656,1211100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,34.459999084472656,35.970001220703125,34.40999984741211,35.959999084472656,869400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,35.22999954223633,36.47999954223633,34.779998779296875,36.2599983215332,814800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,35.810001373291016,36.25,35.45000076293945,36.16999816894531,1197700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,35.81999969482422,36.310001373291016,35.70000076293945,36.220001220703125,939900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,36.220001220703125,36.77999877929688,35.90999984741211,36.43999862670898,1245900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,36.45000076293945,36.470001220703125,35.84000015258789,35.86000061035156,617300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,35.689998626708984,36.09999847412109,35.130001068115234,35.29999923706055,623300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,35.81999969482422,36.08000183105469,35.47999954223633,35.81999969482422,646400.0,,,,,,,,,,
