Date,Open,High,Low,Close,Volume,"('Adj Close', 'HII')","('Close', 'HII')","('High', 'HII')","('Low', 'HII')","('Open', 'HII')","('Volume', 'HII')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,259.0799865722656,261.4200134277344,259.0,260.1099853515625,173100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,260.0,260.0,256.25,256.29998779296875,276000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,257.5299987792969,259.0599975585937,255.97000122070312,256.32000732421875,223600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,254.8999938964844,254.8999938964844,248.6499938964844,252.5,637100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,250.83999633789065,255.42999267578125,250.0,255.3600006103516,265600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,254.2100067138672,254.2100067138672,252.5200042724609,253.2400054931641,128000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,253.1199951171875,254.9900054931641,252.3699951171875,252.82000732421875,155100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,252.27999877929688,252.27999877929688,248.77999877929688,250.6300048828125,190500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,253.2700042724609,254.77999877929688,251.7400054931641,254.67999267578125,204800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,253.97000122070312,256.1300048828125,252.27999877929688,255.17999267578125,214200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,253.6699981689453,258.3800048828125,253.6699981689453,254.80999755859372,205600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,255.66000366210935,260.29998779296875,254.3699951171875,260.19000244140625,308000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,261.1499938964844,261.1499938964844,255.3600006103516,256.2300109863281,287500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,257.1099853515625,259.32000732421875,255.92999267578125,256.7699890136719,234700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,256.989990234375,258.1199951171875,254.5399932861328,255.80999755859372,175600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,256.0,257.8999938964844,252.9900054931641,253.63999938964844,280700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,254.16000366210935,254.63999938964844,251.75999450683597,254.3999938964844,261100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,255.47000122070312,256.7099914550781,254.08999633789065,255.6499938964844,387200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,256.3299865722656,258.5899963378906,255.72000122070312,258.5899963378906,374100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,258.5899963378906,260.6199951171875,257.4599914550781,260.32000732421875,306700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,261.2099914550781,263.0,257.9800109863281,258.9200134277344,443800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,264.0,268.510009765625,254.19000244140625,267.8099975585937,778000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,266.0799865722656,269.3299865722656,263.3599853515625,268.5,324200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,266.2699890136719,267.7699890136719,263.010009765625,265.92999267578125,247600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,265.7799987792969,267.5299987792969,265.0199890136719,266.2200012207031,392800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,266.6199951171875,275.8500061035156,266.29998779296875,274.739990234375,472900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,274.5599975585937,275.3900146484375,270.1700134277344,272.1300048828125,260600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,272.7200012207031,274.32000732421875,271.010009765625,273.8999938964844,197000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,273.9800109863281,276.739990234375,273.9800109863281,275.739990234375,160300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,274.4200134277344,277.1099853515625,273.3900146484375,275.1099853515625,312900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,276.92999267578125,280.7099914550781,276.489990234375,280.3099975585937,264500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,281.3599853515625,285.1199951171875,281.3500061035156,284.989990234375,300900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,284.6400146484375,287.3299865722656,283.3399963378906,285.0899963378906,263200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,285.510009765625,288.0,284.57000732421875,284.79998779296875,255800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,285.8800048828125,288.67999267578125,285.19000244140625,288.1300048828125,234900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,287.45001220703125,287.739990234375,284.489990234375,287.2900085449219,199900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,287.8800048828125,289.5,287.3299865722656,288.1400146484375,181400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,288.739990234375,289.8800048828125,286.9599914550781,288.3299865722656,218700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,287.7900085449219,289.67999267578125,285.7900085449219,289.489990234375,201800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,290.0,292.82000732421875,289.8500061035156,291.8500061035156,257800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,292.29998779296875,292.8599853515625,290.0599975585937,291.6199951171875,314800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,290.75,292.8999938964844,287.69000244140625,292.4599914550781,183000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,292.5899963378906,298.19000244140625,292.5899963378906,296.42999267578125,226200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,297.5400085449219,299.5,289.0599975585937,291.3299865722656,395600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,291.9100036621094,295.739990234375,290.3999938964844,293.989990234375,268600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,293.25,294.3999938964844,291.44000244140625,291.8500061035156,273100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,291.2699890136719,293.3900146484375,290.95001220703125,293.32000732421875,207700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,292.3500061035156,292.3500061035156,287.239990234375,288.5299987792969,225200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,287.79998779296875,290.69000244140625,285.8500061035156,290.1600036621094,202500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,290.3900146484375,291.4200134277344,288.1199951171875,289.8999938964844,231100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,288.6000061035156,290.0,285.42999267578125,286.8699951171875,243500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,284.7799987792969,289.5799865722656,284.70001220703125,289.0199890136719,692900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,289.4200134277344,292.0799865722656,288.7799987792969,290.5899963378906,228000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,291.5799865722656,293.0,289.2699890136719,290.69000244140625,289200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,290.69000244140625,294.32000732421875,290.69000244140625,292.20001220703125,216800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,292.7799987792969,294.8099975585937,291.8699951171875,293.92999267578125,229800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,294.7900085449219,294.7900085449219,291.0899963378906,292.54998779296875,216800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,294.0899963378906,294.0899963378906,290.5299987792969,290.79998779296875,193400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,290.82000732421875,294.239990234375,289.57000732421875,289.8699951171875,401900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,291.6000061035156,292.8599853515625,288.8599853515625,289.75,754200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,289.8099975585937,293.1700134277344,289.5799865722656,291.4700012207031,435000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,291.9700012207031,291.9700012207031,287.2900085449219,287.6000061035156,310200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,287.739990234375,289.07000732421875,286.5899963378906,287.4700012207031,285000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,287.2699890136719,288.8399963378906,284.8099975585937,286.3900146484375,251100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,288.5899963378906,289.260009765625,284.239990234375,286.2099914550781,331200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,285.3299865722656,287.8900146484375,284.9599914550781,286.0799865722656,199300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,286.989990234375,287.5599975585937,285.1600036621094,285.67999267578125,358500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,283.57000732421875,284.9599914550781,273.5199890136719,275.5,542700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,273.1199951171875,277.25,273.1199951171875,275.1499938964844,417800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,274.9599914550781,277.4599914550781,273.0400085449219,276.3099975585937,300700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,275.3500061035156,279.5599975585937,275.3500061035156,275.7200012207031,402100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,279.510009765625,280.69000244140625,274.8900146484375,275.0,340100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,276.0899963378906,276.0899963378906,272.7099914550781,274.0,245400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,276.1700134277344,276.19000244140625,270.739990234375,271.2200012207031,285200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,271.8699951171875,273.57000732421875,268.5599975585937,268.8399963378906,274100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,270.1499938964844,272.6199951171875,269.79998779296875,271.6600036621094,346600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,272.8599853515625,275.54998779296875,271.20001220703125,274.489990234375,308200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,276.239990234375,277.8500061035156,273.989990234375,274.4700012207031,243500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,274.739990234375,276.42999267578125,272.7900085449219,275.8399963378906,518200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,274.70001220703125,277.04998779296875,273.2099914550781,275.9800109863281,336000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,274.9700012207031,278.94000244140625,273.1499938964844,276.9700012207031,259200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,278.3099975585937,280.6600036621094,277.6700134277344,278.54998779296875,318200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,277.79998779296875,279.5,275.7799987792969,276.92999267578125,357000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,278.29998779296875,279.2099914550781,276.3800048828125,277.0599975585937,583100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,262.29998779296875,263.2099914550781,242.19000244140625,245.19000244140625,1496800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,246.32000732421875,248.47000122070312,243.6499938964844,246.22999572753903,531000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,247.0,249.72999572753903,245.17999267578125,246.58999633789065,388500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,247.0,250.3500061035156,247.0,248.57000732421875,450500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,248.19000244140625,249.4499969482422,246.6000061035156,246.9199981689453,349000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,246.9499969482422,251.16000366210935,246.9499969482422,250.97000122070312,223500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,251.6499938964844,252.3000030517578,249.27999877929688,252.02999877929688,180400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,253.25999450683597,255.97000122070312,253.1199951171875,253.92999267578125,276000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,254.25999450683597,254.67999267578125,249.6199951171875,251.50999450683597,297300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,251.91000366210935,252.9199981689453,250.5500030517578,251.6300048828125,189000.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,251.8699951171875,257.2699890136719,251.8699951171875,256.1600036621094,290300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,256.989990234375,257.8599853515625,254.50999450683597,255.6000061035156,272700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,256.989990234375,257.260009765625,254.25999450683597,255.58999633789065,190000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,256.3900146484375,257.92999267578125,253.2400054931641,253.75999450683597,311000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,253.0800018310547,254.82000732421875,252.42999267578125,254.4900054931641,213100.0,,,,,,,,,,
