Date,Open,High,Low,Close,Volume,"('Adj Close', 'CFBK')","('Close', 'CFBK')","('High', 'CFBK')","('Low', 'CFBK')","('Open', 'CFBK')","('Volume', 'CFBK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,19.82999992370605,20.0,19.1200008392334,19.700000762939453,6900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,19.700000762939453,20.31999969482422,19.700000762939453,20.31999969482422,900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,19.100000381469727,20.01000022888184,19.100000381469727,20.01000022888184,1600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,20.5,20.549999237060547,20.450000762939453,20.5,4500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,20.01000022888184,20.399999618530277,20.0,20.399999618530277,2600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,20.399999618530277,20.399999618530277,20.399999618530277,20.399999618530277,1400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,20.399999618530277,20.399999618530277,20.399999618530277,20.399999618530277,0.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,20.5,20.559999465942383,20.31999969482422,20.31999969482422,2400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,20.57999992370605,20.799999237060547,20.290000915527344,20.799999237060547,2300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,20.450000762939453,20.88999938964844,20.450000762939453,20.88999938964844,1600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,21.0,21.5,21.0,21.5,1400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,21.5,22.0,21.34000015258789,21.899999618530277,2700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,21.899999618530277,21.899999618530277,21.899999618530277,21.899999618530277,300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,21.899999618530277,21.899999618530277,21.5,21.700000762939453,1300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,1000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,21.700000762939453,21.90999984741211,21.5,21.809999465942383,3500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,21.56999969482422,21.950000762939453,21.56999969482422,21.950000762939453,2500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,21.75,21.93000030517578,21.559999465942383,21.93000030517578,1100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,21.93000030517578,21.93000030517578,21.93000030517578,21.93000030517578,300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,21.739999771118164,21.93000030517578,21.739999771118164,21.790000915527344,1200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,21.51000022888184,21.899999618530277,21.5,21.790000915527344,36200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.63999938964844,21.780000686645508,21.0,21.780000686645508,4600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,21.459999084472656,21.770000457763672,21.26000022888184,21.600000381469727,1700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,21.450000762939453,21.76000022888184,21.450000762939453,21.76000022888184,700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,21.399999618530277,21.399999618530277,19.149999618530277,21.0,51600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,21.280000686645508,21.280000686645508,20.950000762939453,21.049999237060547,4100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,21.049999237060547,21.3799991607666,21.020000457763672,21.3799991607666,1900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,21.3799991607666,21.3799991607666,21.3799991607666,21.3799991607666,0.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,21.3799991607666,21.700000762939453,21.0,21.700000762939453,1400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,21.530000686645508,21.799999237060547,21.34000015258789,21.34000015258789,1000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,21.25,21.5,21.25,21.489999771118164,4800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,21.799999237060547,21.799999237060547,21.5,21.5,1300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,21.799999237060547,21.799999237060547,21.5,21.5,4800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.76000022888184,21.76000022888184,21.399999618530277,21.600000381469727,1600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,21.399999618530277,21.549999237060547,21.399999618530277,21.549999237060547,700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.549999237060547,21.549999237060547,21.549999237060547,21.549999237060547,0.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,21.799999237060547,21.93000030517578,21.600000381469727,21.850000381469727,2000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,0.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,21.5,21.75,21.5,21.59000015258789,2000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,21.57999992370605,21.90999984741211,21.5,21.5,2400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,21.700000762939453,21.700000762939453,21.440000534057617,21.489999771118164,1300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,21.71999931335449,21.75,21.420000076293945,21.540000915527344,1700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,21.540000915527344,21.71999931335449,21.540000915527344,21.71999931335449,1500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,21.5,21.700000762939453,21.399999618530277,21.690000534057617,1700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,21.690000534057617,21.690000534057617,21.690000534057617,21.690000534057617,400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,21.40999984741211,21.450000762939453,20.950000762939453,21.11000061035156,1700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,21.11000061035156,21.459999084472656,20.979999542236328,20.979999542236328,2300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,21.18000030517578,21.18000030517578,20.65999984741211,20.65999984741211,6900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,20.56999969482422,20.75,20.31999969482422,20.5,4600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,20.200000762939453,20.270000457763672,20.200000762939453,20.270000457763672,1200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,20.25,20.34000015258789,20.11000061035156,20.1200008392334,7800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,20.25,20.25,19.729999542236328,20.200000762939453,4400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,20.0,20.0,19.65999984741211,19.82999992370605,2500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,19.82999992370605,19.82999992370605,19.82999992370605,19.82999992370605,400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,19.76000022888184,19.76000022888184,19.3799991607666,19.75,5400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,20.190000534057617,20.190000534057617,20.190000534057617,20.190000534057617,900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,20.01000022888184,20.229999542236328,19.700000762939453,19.96999931335449,56200.0,,,,,,,,,,
