Date,Open,High,Low,Close,Volume,"('Adj Close', 'MKL')","('Close', 'MKL')","('High', 'MKL')","('Low', 'MKL')","('Open', 'MKL')","('Volume', 'MKL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1424.0,1438.52001953125,1424.0,1436.4599609375,52500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1438.52001953125,1445.199951171875,1423.22998046875,1428.3900146484375,45400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1427.5,1453.239990234375,1425.1099853515625,1435.1300048828125,38600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1438.2900390625,1448.969970703125,1425.77001953125,1426.4300537109375,74900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1425.5,1430.050048828125,1407.0,1417.75,40800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1415.550048828125,1419.989990234375,1401.050048828125,1413.6500244140625,31800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1413.0,1422.52001953125,1402.5,1410.0,41200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1417.719970703125,1425.300048828125,1397.2900390625,1421.969970703125,36200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1435.719970703125,1438.1099853515625,1418.02001953125,1429.8399658203125,24500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1429.56005859375,1442.050048828125,1411.6199951171875,1431.3199462890625,29700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1427.8199462890625,1441.8399658203125,1416.97998046875,1421.510009765625,27200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1427.7900390625,1434.5,1414.9100341796875,1431.68994140625,24900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1444.0,1451.550048828125,1435.0,1447.81005859375,27800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1451.75,1467.9200439453125,1450.1600341796875,1461.72998046875,26900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1454.97998046875,1469.989990234375,1450.1600341796875,1457.77001953125,31600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1465.699951171875,1475.8800048828125,1460.8299560546875,1468.780029296875,30100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1475.949951171875,1493.1800537109375,1459.760009765625,1471.9300537109375,31100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1464.97998046875,1479.969970703125,1463.780029296875,1475.739990234375,27900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1473.52001953125,1493.780029296875,1468.1500244140625,1492.68994140625,66900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1488.9000244140625,1507.4000244140625,1484.3399658203125,1500.72998046875,40100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1509.97998046875,1518.0400390625,1497.3499755859375,1497.4300537109375,51600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1390.0,1419.31005859375,1342.6600341796875,1395.1300048828125,318400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1409.280029296875,1425.8299560546875,1399.050048828125,1412.4100341796875,114400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1412.4100341796875,1429.5400390625,1412.4100341796875,1418.4599609375,91600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1432.4000244140625,1433.969970703125,1406.52001953125,1407.760009765625,87200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1419.050048828125,1456.2900390625,1415.1099853515625,1445.4200439453125,67100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1441.1500244140625,1448.68994140625,1407.1600341796875,1408.449951171875,63500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1407.0,1434.6199951171875,1405.1099853515625,1428.93994140625,55000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1433.989990234375,1451.8499755859375,1426.6500244140625,1443.969970703125,49900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1444.8399658203125,1450.8199462890625,1431.489990234375,1440.9599609375,50600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1443.6500244140625,1468.97998046875,1441.02001953125,1468.969970703125,39300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1470.6400146484375,1491.52001953125,1467.22998046875,1469.6600341796875,58300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1472.06005859375,1482.8599853515625,1460.93994140625,1461.5,41200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1452.02001953125,1474.1600341796875,1450.0,1453.1300048828125,44600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1456.280029296875,1467.9100341796875,1451.1099853515625,1462.8199462890625,38400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1467.3199462890625,1480.0,1459.1500244140625,1474.52001953125,48300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1477.1600341796875,1484.949951171875,1465.8599853515625,1471.52001953125,53500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1476.219970703125,1491.2900390625,1441.02001953125,1443.0699462890625,64200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1454.260009765625,1465.6700439453125,1431.5999755859375,1461.4200439453125,52000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1461.4200439453125,1491.2900390625,1461.4200439453125,1487.9000244140625,50800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1490.0,1496.0999755859375,1468.6700439453125,1492.47998046875,114900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1494.0799560546875,1514.0,1485.050048828125,1493.760009765625,57500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1487.5799560546875,1501.510009765625,1482.010009765625,1483.75,43100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1484.280029296875,1498.8900146484375,1468.56005859375,1475.949951171875,55200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1485.239990234375,1513.030029296875,1478.760009765625,1506.260009765625,42700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1503.5899658203125,1508.7099609375,1491.3399658203125,1500.27001953125,36900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1499.8399658203125,1509.8699951171875,1495.1800537109375,1496.8900146484375,23400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1490.3199462890625,1505.1600341796875,1490.3199462890625,1500.8199462890625,24100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1499.0999755859375,1511.469970703125,1492.3800048828125,1498.6300048828125,38600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1500.0,1508.2900390625,1491.9300537109375,1501.280029296875,42200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1502.6099853515625,1514.31005859375,1496.9300537109375,1506.18994140625,48300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1494.8399658203125,1525.52001953125,1489.7900390625,1523.0400390625,64700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1520.6700439453125,1528.1700439453125,1506.0400390625,1509.75,40000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1516.22998046875,1523.75,1508.010009765625,1513.0,51500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1511.449951171875,1519.6500244140625,1510.449951171875,1514.4000244140625,37700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1514.0899658203125,1529.949951171875,1509.5899658203125,1522.6300048828125,34300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1522.030029296875,1528.0,1515.93994140625,1518.6300048828125,29200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1518.8499755859375,1531.4300537109375,1507.8299560546875,1511.739990234375,31900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1512.9599609375,1518.760009765625,1485.699951171875,1489.9599609375,43000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1495.0,1530.260009765625,1490.77001953125,1527.3499755859375,40200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1532.699951171875,1534.6199951171875,1512.8299560546875,1521.47998046875,39600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1523.199951171875,1523.199951171875,1496.550048828125,1508.780029296875,37600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1507.6800537109375,1512.260009765625,1497.280029296875,1502.4599609375,31600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1498.9000244140625,1512.449951171875,1492.989990234375,1494.260009765625,25400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1512.4200439453125,1513.68994140625,1487.199951171875,1490.0400390625,31200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1486.760009765625,1520.1300048828125,1486.760009765625,1509.4300537109375,45000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1511.2099609375,1522.56005859375,1505.010009765625,1508.3199462890625,33300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,1499.4300537109375,1507.9300537109375,1482.0,1490.25,41300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,1483.800048828125,1503.8800048828125,1481.6600341796875,1490.0899658203125,38900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,1486.510009765625,1489.469970703125,1438.1600341796875,1443.8499755859375,74100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,1443.1800537109375,1462.3599853515625,1427.0999755859375,1432.5400390625,60500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1445.68994140625,1449.4599609375,1425.1800537109375,1427.0699462890625,41500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1427.97998046875,1435.800048828125,1419.52001953125,1423.6600341796875,40300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1421.0,1433.27001953125,1417.6500244140625,1428.510009765625,39700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1437.239990234375,1444.9599609375,1420.0400390625,1436.1300048828125,27000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1443.800048828125,1456.8599853515625,1438.8199462890625,1456.68994140625,42700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,1463.739990234375,1482.5999755859375,1451.8900146484375,1471.4100341796875,37400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1476.56005859375,1486.6400146484375,1467.5400390625,1479.6500244140625,36600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,1474.7900390625,1484.219970703125,1450.219970703125,1462.3599853515625,38300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,1461.77001953125,1469.9599609375,1440.0799560546875,1450.949951171875,29800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,1445.0,1450.0899658203125,1433.06005859375,1436.52001953125,33800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1439.0,1462.56005859375,1436.0,1449.3399658203125,36700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,1445.81005859375,1464.0999755859375,1445.81005859375,1458.4000244140625,34500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,1449.3499755859375,1484.699951171875,1449.3499755859375,1476.3399658203125,68000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,1503.1300048828125,1581.0400390625,1492.02001953125,1576.550048828125,111700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,1577.010009765625,1588.31005859375,1538.3599853515625,1581.06005859375,53200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,1582.6400146484375,1619.31005859375,1569.1800537109375,1592.4300537109375,65500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,1595.5400390625,1617.989990234375,1589.6199951171875,1615.1500244140625,46900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,1618.6700439453125,1621.0899658203125,1605.0,1615.8299560546875,33800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,1616.6800537109375,1644.3699951171875,1610.0,1636.56005859375,34100.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,1639.6600341796875,1655.010009765625,1637.0,1652.219970703125,29900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,1652.0,1661.1800537109375,1633.06005859375,1634.469970703125,34300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,1640.699951171875,1651.43994140625,1630.0,1645.199951171875,28800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,1640.8599853515625,1651.760009765625,1633.2900390625,1637.3800048828125,32700.0,,,,,,,,,,
