Date,Open,High,Low,Close,Volume,"('Adj Close', 'NIC')","('Close', 'NIC')","('High', 'NIC')","('Low', 'NIC')","('Open', 'NIC')","('Volume', 'NIC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,79.2699966430664,82.1500015258789,79.2699966430664,80.81999969482422,31800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,80.69999694824219,81.41000366210938,77.19000244140625,77.80000305175781,49500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,78.61000061035156,79.44999694824219,77.76000213623047,77.9000015258789,28900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,77.11000061035156,78.4800033569336,76.76000213623047,76.94000244140625,40600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,77.0,78.12000274658203,75.91000366210938,78.0199966430664,37000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,76.7699966430664,77.44000244140625,76.76000213623047,77.12999725341797,33300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,76.5,78.06999969482422,76.02999877929688,77.69999694824219,36700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,77.0,78.0199966430664,75.69999694824219,77.75,51500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,78.86000061035156,78.86000061035156,75.23999786376953,77.44999694824219,39500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,77.05999755859375,77.05999755859375,74.83000183105469,74.97000122070312,38300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,73.88999938964844,80.01000213623047,73.13999938964844,79.73999786376953,77300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,80.48999786376953,82.20999908447266,79.7300033569336,80.66999816894531,33000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,81.13999938964844,81.66999816894531,79.58999633789062,81.56999969482422,32400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,82.18000030517578,83.51000213623047,82.0199966430664,83.31999969482422,33900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,83.98999786376953,83.98999786376953,81.4000015258789,81.83000183105469,36700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,82.5,82.9000015258789,81.9000015258789,82.01000213623047,44200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,82.8499984741211,83.33999633789062,80.37000274658203,81.36000061035156,26700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,82.05999755859375,82.05999755859375,79.0199966430664,81.04000091552734,19300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,80.48999786376953,83.06999969482422,80.48999786376953,83.0,25400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,82.3499984741211,83.97000122070312,82.04000091552734,83.43000030517578,45000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,82.36000061035156,82.68000030517578,77.76000213623047,77.7699966430664,49700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,77.01000213623047,78.66999816894531,75.0,78.44999694824219,81600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,76.55999755859375,77.48999786376953,75.79000091552734,76.29000091552734,37900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,75.02999877929688,76.0999984741211,74.41999816894531,75.41000366210938,28600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,75.76000213623047,75.94999694824219,73.80999755859375,74.38999938964844,21700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,74.5,75.61000061035156,73.88999938964844,75.08000183105469,25800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,74.8499984741211,75.33999633789062,74.08999633789062,74.8499984741211,27400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,74.27999877929688,77.04000091552734,73.63999938964844,76.87999725341797,30400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,77.0,80.55999755859375,77.0,79.0,46300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,76.05000305175781,76.62999725341797,73.0,74.0999984741211,76700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,75.62000274658203,76.5199966430664,74.47000122070312,76.4800033569336,36900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,76.63999938964844,81.33999633789062,76.16999816894531,80.81999969482422,64300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,80.12000274658203,81.20999908447266,79.79000091552734,80.30999755859375,35400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,78.6500015258789,80.75,78.5,79.16999816894531,24000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,79.06999969482422,79.4000015258789,78.08999633789062,78.72000122070312,20400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,78.22000122070312,80.2300033569336,78.06999969482422,80.05000305175781,57800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,79.45999908447266,80.0,78.45999908447266,78.87000274658203,24000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,78.30999755859375,78.58999633789062,76.5,77.52999877929688,23200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,78.63999938964844,78.66000366210938,77.0199966430664,77.0999984741211,20900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,76.80000305175781,78.87999725341797,76.80000305175781,78.06999969482422,24300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,79.66000366210938,80.69999694824219,78.0,78.93000030517578,27600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,78.66000366210938,79.26000213623047,77.66999816894531,78.9800033569336,26000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,78.69000244140625,80.25,78.69000244140625,79.8499984741211,19600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,79.80999755859375,82.31999969482422,79.04000091552734,81.5,28000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,82.25,83.68000030517578,80.73999786376953,82.37000274658203,41600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,83.4000015258789,83.86000061035156,82.19000244140625,82.19999694824219,23000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,83.5199966430664,83.76000213623047,82.16999816894531,82.56999969482422,26100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,82.3499984741211,82.98999786376953,80.88999938964844,82.69999694824219,30600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,82.22000122070312,83.0,81.6500015258789,81.95999908447266,24900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,81.61000061035156,83.12999725341797,81.44000244140625,82.01000213623047,31100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,81.11000061035156,81.9800033569336,79.52999877929688,79.79000091552734,34800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,79.62999725341797,82.44999694824219,79.62999725341797,81.93000030517578,110600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,80.97000122070312,81.83999633789062,80.6500015258789,80.6500015258789,42600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,81.04000091552734,82.72000122070312,80.95999908447266,81.87999725341797,25800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,81.04000091552734,84.9000015258789,81.04000091552734,84.5999984741211,39500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,84.43000030517578,85.0,83.33000183105469,84.37999725341797,44700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,84.48999786376953,84.48999786376953,82.27999877929688,82.98999786376953,33300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,83.45999908447266,84.4800033569336,82.38999938964844,83.66000366210938,22700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,84.51000213623047,84.51000213623047,82.91999816894531,82.94999694824219,30800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,83.94000244140625,85.0,83.94000244140625,85.0,119400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,85.0,86.86000061035156,84.12999725341797,85.98999786376953,107800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,85.06999969482422,85.06999969482422,83.18000030517578,83.83000183105469,27400.0,,,,,,,,,,
