Date,Open,High,Low,Close,Volume,"('Adj Close', 'DOCS')","('Close', 'DOCS')","('High', 'DOCS')","('Low', 'DOCS')","('Open', 'DOCS')","('Volume', 'DOCS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,28.239999771118164,29.104999542236328,28.13999938964844,28.559999465942383,1712900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,28.18000030517578,28.364999771118164,27.190000534057617,27.31999969482422,1668500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,27.36000061035156,28.01499938964844,27.11000061035156,28.0,3365600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,27.600000381469727,28.59000015258789,27.600000381469727,28.100000381469727,1154400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,28.100000381469727,28.96999931335449,27.899999618530277,28.280000686645508,1642400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,28.100000381469727,28.75,28.0,28.520000457763672,1871000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.61000061035156,28.73500061035156,27.600000381469727,28.489999771118164,954900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,28.5,29.57999992370605,28.280000686645508,29.31999969482422,3273600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,29.239999771118164,29.607999801635746,28.81999969482422,29.540000915527344,2806600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,29.09000015258789,29.68000030517578,28.90999984741211,29.309999465942383,1676100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,28.850000381469727,29.520000457763672,28.690000534057617,29.459999084472656,2016100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,29.799999237060547,30.13999938964844,29.375,30.049999237060547,1868300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,30.149999618530277,30.559999465942383,29.700000762939453,30.520000457763672,1734000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,30.850000381469727,31.6299991607666,30.850000381469727,31.559999465942383,2523100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,31.71999931335449,31.86000061035156,31.26000022888184,31.440000534057617,2114600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,31.51000022888184,31.6200008392334,29.57999992370605,29.71999931335449,2669600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,30.040000915527344,30.104999542236328,29.420000076293945,29.76000022888184,1195800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,29.88999938964844,30.100000381469727,29.03499984741211,29.040000915527344,1563000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,29.149999618530277,29.38500022888184,28.950000762939453,29.170000076293945,2614400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,28.86000061035156,28.86000061035156,26.924999237060547,27.270000457763672,2398700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,27.299999237060547,27.940000534057617,26.8700008392334,26.950000762939453,1238200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,27.049999237060547,27.59000015258789,26.899999618530277,27.5,1273700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,27.229999542236328,27.61000061035156,26.920000076293945,27.489999771118164,1050600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,27.239999771118164,27.347000122070312,26.84000015258789,27.25,1118900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,27.36000061035156,27.98500061035156,27.21500015258789,27.450000762939453,1882400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,27.420000076293945,27.864999771118164,27.059999465942383,27.399999618530277,1199800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,27.399999618530277,28.600000381469727,27.399999618530277,28.239999771118164,3735800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,24.96999931335449,30.56999969482422,24.600000381469727,28.59000015258789,7100200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,28.0,30.489999771118164,27.63999938964844,30.459999084472656,3189500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,29.489999771118164,29.68000030517578,28.0,29.020000457763672,2982500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,29.5,29.739999771118164,28.76000022888184,29.399999618530277,1621400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,29.899999618530277,30.36000061035156,29.459999084472656,30.34000015258789,1383000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,30.0,31.07999992370605,29.875,30.32999992370605,2335200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,29.649999618530277,30.13999938964844,29.170000076293945,29.399999618530277,1405700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,29.155000686645508,29.155000686645508,28.209999084472656,29.020000457763672,1284500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,29.0,29.100000381469727,28.290000915527344,29.01000022888184,2349300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,29.270000457763672,29.31999969482422,28.090999603271484,28.290000915527344,1642900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,28.06999969482422,28.459999084472656,27.82999992370605,27.989999771118164,1307800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,28.26000022888184,29.059999465942383,27.8799991607666,28.65999984741211,995100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,28.31999969482422,28.32999992370605,27.882999420166016,27.940000534057617,1133400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,28.149999618530277,28.38999938964844,27.729999542236328,28.229999542236328,1259800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,27.8799991607666,28.739999771118164,27.850000381469727,28.049999237060547,1245100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,28.149999618530277,28.700000762939453,27.71999931335449,28.6299991607666,1229500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,28.31999969482422,28.46999931335449,27.68000030517578,27.739999771118164,930000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,28.09000015258789,28.25,27.489999771118164,28.11000061035156,992400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,28.3799991607666,29.13999938964844,28.274999618530277,28.690000534057617,805000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,28.950000762939453,29.13500022888184,27.850000381469727,27.90999984741211,1022800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,27.799999237060547,28.290000915527344,27.6299991607666,27.700000762939453,825700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,27.75,28.059999465942383,27.5,27.65999984741211,785200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,27.63999938964844,28.13999938964844,27.600000381469727,27.899999618530277,823200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,27.780000686645508,28.350000381469727,27.61000061035156,27.850000381469727,1553200.0,,,,,,,,,,
