Date,Open,High,Low,Close,Volume,"('Adj Close', 'ORGN')","('Close', 'ORGN')","('High', 'ORGN')","('Low', 'ORGN')","('Open', 'ORGN')","('Volume', 'ORGN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.8360000252723694,0.8989999890327454,0.8360000252723694,0.8450000286102295,1129400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.847000002861023,0.847000002861023,0.7300000190734863,0.7350000143051147,1678300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.7480000257492065,0.7570000290870667,0.7049999833106995,0.7049999833106995,1381600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.7070000171661377,0.7099999785423279,0.6510000228881836,0.6850000023841858,2518500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.6909999847412109,0.7239999771118164,0.6700000166893005,0.7049999833106995,1605000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.7020000219345093,0.7599999904632568,0.6710000038146973,0.7170000076293945,2094300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.7250000238418579,0.7250000238418579,0.675000011920929,0.675000011920929,1485000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.6899999976158142,0.7059999704360962,0.6520000100135803,0.6589999794960022,2427700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.6759999990463257,0.6959999799728394,0.6549999713897705,0.6669999957084656,1828000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.675000011920929,0.6800000071525574,0.621999979019165,0.6330000162124634,2088700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.6399999856948853,0.6499999761581421,0.6200000047683716,0.6349999904632568,1615300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.6299999952316284,0.6330000162124634,0.5479999780654907,0.5479999780654907,1966800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.5889999866485596,0.5889999866485596,0.550000011920929,0.578000009059906,1223000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.578000009059906,0.6600000262260437,0.578000009059906,0.6499999761581421,1687900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.6499999761581421,0.6949999928474426,0.6399999856948853,0.6850000023841858,992800.0,,,,,,,,,,
