Date,Open,High,Low,Close,Volume,"('Adj Close', 'RPD')","('Close', 'RPD')","('High', 'RPD')","('Low', 'RPD')","('Open', 'RPD')","('Volume', 'RPD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,56.25,56.4900016784668,54.59999847412109,54.97999954223633,660700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,54.5099983215332,54.5099983215332,52.7599983215332,52.900001525878906,836200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,53.34999847412109,53.34999847412109,51.88999938964844,52.0,672600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,51.470001220703125,52.9900016784668,51.31999969482422,51.459999084472656,530300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,51.66999816894531,52.970001220703125,51.66999816894531,52.970001220703125,520200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,52.31999969482422,55.16999816894531,52.31999969482422,53.880001068115234,661900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,54.83000183105469,54.97499847412109,52.900001525878906,54.36000061035156,1294700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,54.36000061035156,55.27999877929688,53.2400016784668,54.08000183105469,635400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,54.63999938964844,55.38999938964844,53.994998931884766,55.04999923706055,667300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,54.650001525878906,55.34999847412109,54.02000045776367,54.40999984741211,578800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,53.650001525878906,54.40999984741211,52.310001373291016,54.33000183105469,529800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,54.86000061035156,55.14500045776367,54.0099983215332,54.86000061035156,401800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,55.290000915527344,55.74300003051758,54.005001068115234,54.52000045776367,530200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,55.40999984741211,56.084999084472656,54.38999938964844,54.900001525878906,744100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,55.43000030517578,55.8650016784668,54.119998931884766,54.81999969482422,590700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,55.369998931884766,56.87799835205078,54.93999862670898,55.18999862670898,531500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,56.209999084472656,56.380001068115234,54.58000183105469,55.400001525878906,714300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,55.720001220703125,55.720001220703125,54.52000045776367,54.54999923706055,396000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,56.25,57.900001525878906,56.25,57.59000015258789,1808700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,57.88999938964844,58.650001525878906,56.91999816894531,58.11000061035156,1099500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,58.209999084472656,58.27000045776367,54.85100173950195,55.02999877929688,785900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,55.150001525878906,56.61000061035156,54.86000061035156,56.41999816894531,651500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,56.02000045776367,57.13999938964844,55.63999938964844,56.790000915527344,531300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,55.970001220703125,56.54999923706055,54.55899810791016,55.43000030517578,948000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,55.66999816894531,57.22999954223633,55.34999847412109,57.18000030517578,809800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,57.77000045776367,58.369998931884766,56.79999923706055,56.9900016784668,1018500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,53.77000045776367,58.790000915527344,53.46500015258789,58.72999954223633,2383400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,59.0,61.540000915527344,59.0,61.470001220703125,1182300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,61.52000045776367,61.87699890136719,59.790000915527344,60.959999084472656,810400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,58.33000183105469,60.290000915527344,57.290000915527344,58.75,734700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,59.84999847412109,60.86000061035156,59.185001373291016,60.59999847412109,745100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,61.790000915527344,61.790000915527344,59.7400016784668,60.31999969482422,522300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,59.400001525878906,60.02999877929688,58.77099990844727,59.77999877929688,751100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,58.88999938964844,59.27999877929688,57.869998931884766,58.90999984741211,485900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,55.79999923706055,57.15999984741211,53.41999816894531,54.27000045776367,1655800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,55.34999847412109,55.810001373291016,54.56499862670898,54.900001525878906,713600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,55.27999877929688,55.81499862670898,54.54499816894531,55.18999862670898,691300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,55.09000015258789,56.52999877929688,54.59999847412109,55.95000076293945,413700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,56.81999969482422,56.81999969482422,55.869998931884766,56.310001373291016,464300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,55.79999923706055,57.09000015258789,55.619998931884766,56.900001525878906,394500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,58.0,59.130001068115234,57.7599983215332,58.58000183105469,975200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,58.65999984741211,58.91999816894531,56.970001220703125,58.59999847412109,539700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,58.709999084472656,59.43000030517578,58.27000045776367,58.810001373291016,477100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,57.77000045776367,57.77000045776367,55.66999816894531,55.86000061035156,628100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,56.709999084472656,56.97999954223633,54.36000061035156,54.43999862670898,676100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,54.5,55.2599983215332,53.95000076293945,54.59000015258789,803000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,55.22999954223633,55.9900016784668,53.86000061035156,53.900001525878906,727200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,53.880001068115234,55.0099983215332,53.0,54.29999923706055,638600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,54.45000076293945,54.66999816894531,53.54999923706055,53.7599983215332,409100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,53.40999984741211,53.75,52.61000061035156,53.06999969482422,819600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,52.720001220703125,53.040000915527344,50.93999862670898,51.52999877929688,917200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,50.59999847412109,51.209999084472656,49.59999847412109,50.310001373291016,1891100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,50.0,51.185001373291016,49.5,51.08000183105469,793900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,50.970001220703125,51.63999938964844,50.52999877929688,50.900001525878906,749900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,51.0099983215332,51.9900016784668,50.58000183105469,51.18000030517578,488100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,51.810001373291016,51.8849983215332,50.375,50.45000076293945,1098600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,50.65999984741211,50.68999862670898,48.9900016784668,49.16999816894531,836500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,49.09000015258789,49.369998931884766,47.97999954223633,48.11000061035156,826500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,48.58000183105469,49.810001373291016,47.63999938964844,49.31999969482422,855400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,49.63999938964844,49.84000015258789,48.400001525878906,48.709999084472656,458400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,48.369998931884766,49.77899932861328,48.209999084472656,49.040000915527344,522500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,49.18999862670898,49.68000030517578,48.59000015258789,49.18000030517578,526200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,48.27999877929688,48.650001525878906,47.65999984741211,48.45000076293945,410200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,48.130001068115234,48.720001220703125,47.89500045776367,48.63999938964844,341300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,49.25,49.73500061035156,47.81999969482422,47.959999084472656,467700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,47.97999954223633,48.9900016784668,47.709999084472656,48.7599983215332,404400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,48.65999984741211,49.18999862670898,48.040000915527344,48.86000061035156,416700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,48.880001068115234,50.54999923706055,48.880001068115234,50.34999847412109,535700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,49.06999969482422,50.29999923706055,48.98500061035156,50.02000045776367,704000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,50.25,50.39500045776367,49.310001373291016,50.290000915527344,430000.0,,,,,,,,,,
